,schoolcode,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
1843,70911001,2021,0.0,2,0.0,0.0,0.0,2074,42.5747,29.2671,31.8226,35.0048,0.1446
1844,70912002,2021,0.0,1,0.0,0.0,0.0,2782,42.8469,44.752,17.4694,34.0403,0.2876
1845,70912003,2021,0.0,1,0.0,0.0,0.0,107,57.9439,28.0374,16.8224,45.7944,0.0
1846,70912004,2021,0.0,0,0.0,0.0,0.0,427,36.2998,45.4333,10.3044,38.6417,1.6393
1847,70912042,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
1848,70915001,2021,0.0,1,0.0,0.0,0.0,393,33.3333,77.3537,1.5267,18.5751,0.2545
1849,71801003,2021,1.0,0,0.0,0.0,0.0,318,43.7107,11.0063,0.3145,87.7358,0.3145
1850,71803001,2021,1.0,1,0.0,0.0,0.0,64,-4.6875,0.0,0.0,100.0,0.0
1851,71803002,2021,1.0,0,0.0,0.0,0.0,144,83.3333,0.6944,0.6944,96.5278,0.0
1852,71804001,2021,1.0,15,100.0,100.0,0.0,253,69.9605,5.5336,0.3953,92.8854,0.3953
1853,71804002,2021,1.0,15,100.0,100.0,0.0,178,73.0337,3.9326,0.5618,94.382,0.5618
1854,71806001,2021,1.0,0,100.0,100.0,0.0,500,73.6,4.4,0.6,93.8,0.2
1855,71806002,2021,1.0,0,100.0,100.0,0.0,230,74.7826,7.8261,4.3478,84.3478,0.0
1856,71901001,2021,0.0,0,0.0,0.0,0.0,752,76.3298,3.8564,0.133,94.5479,0.133
1857,71901002,2021,0.0,0,100.0,100.0,0.0,856,83.6449,5.6075,0.0,93.3411,0.1168
1858,71901004,2021,0.0,1,100.0,100.0,0.0,1667,92.5615,4.2591,0.06,94.781,0.06
1859,71901009,2021,0.0,0,100.0,100.0,0.0,357,82.9132,2.2409,0.2801,96.3585,0.0
1860,71902001,2021,0.0,4,0.0,0.0,0.0,1497,80.6947,7.9492,8.0828,80.8283,0.6012
1861,71902002,2021,0.0,3,0.0,0.0,0.0,1331,85.4996,5.4095,3.0804,88.58,0.6762
1862,71902003,2021,0.0,7,100.0,100.0,0.0,1270,92.5197,1.1811,0.0,98.5827,0.0
1863,71902004,2021,0.0,2,0.0,0.0,0.0,1552,78.7371,5.4768,2.3196,89.884,0.0644
1864,71902005,2021,0.0,1,100.0,100.0,0.0,2584,54.7214,12.1904,1.548,83.2043,2.0124
1865,71902006,2021,0.0,1,0.0,0.0,0.0,1559,67.864,6.9275,1.0263,91.084,0.1924
1866,71902008,2021,0.0,5,0.0,0.0,0.0,1193,90.7795,3.6882,3.3529,91.1987,0.5029
1867,71902009,2021,0.0,5,0.0,0.0,0.0,1199,94.4954,0.417,0.0834,99.2494,0.0
1868,71902010,2021,0.0,0,0.0,0.0,0.0,3139,52.1185,12.2651,2.0389,82.4466,2.007
1869,71902011,2021,0.0,0,100.0,100.0,0.0,660,64.8485,3.7879,1.9697,90.303,2.8788
1870,71902012,2021,0.0,3,0.0,0.0,0.0,1822,68.3864,13.1175,7.0801,73.5456,1.8112
1871,71902015,2021,0.0,0,0.0,0.0,0.0,411,66.91,14.3552,4.6229,76.1557,2.9197
1872,71902019,2021,0.0,1,0.0,0.0,0.0,92,57.6087,15.2174,6.5217,71.7391,1.087
1873,71902020,2021,0.0,23,0.0,0.0,0.0,97,91.7526,6.1856,1.0309,91.7526,0.0
1874,71902025,2021,0.0,0,0.0,0.0,0.0,9,-33.3333,0.0,0.0,100.0,0.0
1875,71902027,2021,0.0,0,0.0,0.0,0.0,9,-33.3333,11.1111,11.1111,77.7778,0.0
1876,71903001,2021,0.0,4,100.0,100.0,0.0,699,87.2675,1.2876,0.0,98.7124,0.0
1877,71904001,2021,0.0,2,100.0,100.0,0.0,1068,88.3895,0.2809,0.0936,99.3446,0.0
1878,71905001,2021,0.0,2,100.0,100.0,0.0,2003,67.1493,1.9471,0.7489,97.0544,0.0499
1879,71905002,2021,0.0,1,100.0,100.0,0.0,2500,44.84,4.36,1.32,93.52,0.32
1880,71905003,2021,0.0,2,100.0,100.0,0.0,1784,51.7937,5.7735,5.3251,87.0516,0.5045
1881,71905004,2021,0.0,1,100.0,100.0,0.0,1553,87.83,0.322,0.0644,98.841,0.0644
1882,71905005,2021,0.0,2,100.0,100.0,0.0,1105,88.9593,0.2715,0.0905,98.914,0.0
1883,71905007,2021,0.0,1,100.0,100.0,0.0,1583,53.0006,4.9274,1.832,92.2931,0.379
1884,71905008,2021,0.0,1,100.0,100.0,0.0,2106,69.2308,0.8547,0.0475,98.7654,0.0475
1885,71905010,2021,0.0,3,100.0,100.0,0.0,59,89.8305,1.6949,1.6949,93.2203,0.0
1886,71905014,2021,0.0,0,100.0,100.0,0.0,41,75.6098,2.439,2.439,92.6829,0.0
1887,71905017,2021,0.0,0,100.0,100.0,0.0,373,48.5255,2.9491,0.2681,94.9062,0.2681
1888,71905018,2021,0.0,0,100.0,100.0,0.0,137,48.1752,0.7299,0.7299,97.0803,0.7299
1889,71905033,2021,0.0,25,0.0,0.0,0.0,80,76.25,1.25,1.25,97.5,0.0
1890,71905044,2021,0.0,-1,100.0,100.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
1891,71906001,2021,0.0,1,0.0,0.0,0.0,243,59.2593,2.0576,0.0,97.9424,0.0
1892,71907001,2021,0.0,1,100.0,100.0,0.0,1535,64.1042,2.9967,0.6515,95.4397,0.0651
1893,71907003,2021,0.0,0,100.0,100.0,0.0,394,52.5381,7.868,1.7766,88.5787,0.2538
1894,71908001,2021,0.0,2,100.0,100.0,0.0,337,92.5816,0.0,0.0,100.0,0.0
1895,71909001,2021,0.0,2,100.0,100.0,0.0,2476,80.0485,0.8885,0.1212,97.7787,0.3635
1896,71909002,2021,0.0,1,100.0,100.0,0.0,2762,65.6046,2.8965,1.3758,94.6054,0.7603
1897,71909003,2021,0.0,0,100.0,100.0,0.0,34,82.3529,2.9412,0.0,8.8235,0.0
1898,71909004,2021,0.0,1,100.0,100.0,0.0,2595,58.4586,3.1214,2.3121,93.0636,0.4624
1899,71909005,2021,0.0,1,100.0,100.0,0.0,2301,73.9678,3.5637,3.216,91.0474,0.9996
1900,71909007,2021,0.0,0,100.0,100.0,0.0,489,63.5992,2.2495,0.6135,93.456,1.8405
1901,71909008,2021,0.0,1,100.0,100.0,0.0,2504,61.7812,3.3546,1.8371,93.2508,0.639
1902,71909009,2021,0.0,9,100.0,100.0,0.0,138,67.3913,0.7246,0.7246,94.2029,0.7246
1903,71909011,2021,0.0,1,100.0,100.0,0.0,2789,51.0577,5.6651,4.8404,86.5543,0.8964
1904,72801001,2021,1.0,0,100.0,100.0,0.0,157,72.6115,69.4268,0.0,24.2038,0.0
1905,72801101,2021,1.0,0,100.0,100.0,0.0,258,65.1163,60.8527,4.2636,30.6202,0.3876
1906,72801103,2021,1.0,4,100.0,100.0,0.0,190,84.2105,0.5263,0.5263,97.8947,0.0
1907,72801104,2021,1.0,0,100.0,100.0,0.0,125,95.2,0.8,0.0,2.4,0.0
1908,72801107,2021,1.0,0,100.0,100.0,0.0,98,83.6735,10.2041,0.0,87.7551,1.0204
1909,72801108,2021,1.0,16,100.0,100.0,0.0,261,83.1418,18.0077,35.249,40.9962,0.0
1910,72801109,2021,1.0,0,100.0,100.0,0.0,156,89.7436,0.0,0.0,100.0,0.0
1911,72801110,2021,1.0,1,0.0,0.0,0.0,276,66.3043,40.2174,3.2609,53.6232,0.0
1912,72801112,2021,1.0,0,100.0,100.0,0.0,224,45.5357,47.3214,4.4643,45.9821,0.4464
1913,72801113,2021,1.0,0,0.0,0.0,0.0,221,68.7783,28.9593,4.0724,62.8959,0.0
1914,72801115,2021,1.0,0,100.0,100.0,0.0,143,94.4056,0.6993,0.6993,97.2028,0.0
1915,72801116,2021,1.0,0,100.0,100.0,0.0,160,-1.875,0.625,0.0,96.875,0.0
1916,72801117,2021,1.0,0,100.0,100.0,0.0,171,43.8596,9.9415,12.8655,73.6842,0.0
1917,72801118,2021,1.0,1,100.0,100.0,0.0,237,57.8059,23.6287,48.1013,23.6287,0.0
1918,72801121,2021,1.0,1,0.0,0.0,0.0,256,75.0,38.6719,16.7969,40.625,0.0
1919,72801128,2021,1.0,0,100.0,100.0,0.0,131,58.7786,29.0076,9.9237,54.9618,0.7634
1920,72801129,2021,1.0,0,100.0,100.0,0.0,184,82.0652,9.2391,0.5435,88.587,0.5435
1921,72801130,2021,1.0,0,100.0,100.0,0.0,159,93.7107,0.6289,0.0,1.8868,0.0
1922,72801131,2021,1.0,1,100.0,100.0,0.0,277,81.5884,12.2744,39.3502,41.1552,2.1661
1923,72801135,2021,1.0,7,0.0,0.0,0.0,109,76.1468,52.2936,28.4404,12.844,0.9174
1924,72801136,2021,1.0,10,100.0,100.0,0.0,180,48.3333,49.4444,0.5556,43.3333,0.5556
1925,72801137,2021,1.0,0,100.0,100.0,0.0,225,51.5556,83.1111,0.4444,12.0,0.0
1926,72801138,2021,1.0,0,100.0,100.0,0.0,155,54.1935,77.4194,1.9355,17.4194,0.0
1927,72801139,2021,1.0,3,100.0,100.0,0.0,95,60.0,18.9474,20.0,56.8421,0.0
1928,72801142,2021,1.0,6,100.0,100.0,0.0,409,37.4083,48.8998,6.846,39.1198,0.7335
1929,72801143,2021,1.0,0,100.0,100.0,0.0,170,63.5294,0.5882,0.5882,94.7059,0.5882
1930,72801144,2021,1.0,1,0.0,0.0,0.0,186,40.3226,24.7312,12.9032,53.2258,0.5376
1931,72801145,2021,0.0,10,0.0,0.0,0.0,2119,30.5805,43.1807,11.8924,39.9717,0.9438
1932,72801146,2021,1.0,0,100.0,100.0,0.0,183,95.082,1.6393,0.0,96.1749,0.0
1933,72801147,2021,1.0,17,100.0,100.0,0.0,106,58.4906,11.3208,47.1698,36.7925,0.9434
1934,72801148,2021,1.0,4,100.0,100.0,0.0,171,38.5965,61.9883,25.1462,5.848,0.0
1935,72801149,2021,1.0,2,100.0,100.0,0.0,172,79.0698,8.7209,6.3953,81.3953,0.5814
1936,72801150,2021,1.0,1,100.0,100.0,0.0,187,64.1711,46.5241,3.2086,47.0588,0.0
1937,72801152,2021,1.0,7,0.0,0.0,0.0,110,67.2727,7.2727,28.1818,62.7273,0.0
1938,72801153,2021,1.0,0,100.0,100.0,0.0,84,76.1905,13.0952,1.1905,83.3333,0.0
1939,72802001,2021,1.0,3,0.0,0.0,0.0,96,80.2083,66.6667,0.0,30.2083,0.0
1940,72802002,2021,1.0,34,0.0,0.0,0.0,47,100.0,27.6596,2.1277,61.7021,0.0
1941,72901101,2021,0.0,0,0.0,0.0,0.0,77,71.4286,42.8571,0.0,54.5455,1.2987
1942,72902001,2021,0.0,0,0.0,0.0,0.0,347,65.1297,35.1585,0.2882,60.5187,0.2882
1943,72903001,2021,0.0,0,0.0,0.0,0.0,1155,45.1082,59.3074,0.2597,35.2381,1.8182
1944,72904101,2021,0.0,0,0.0,0.0,0.0,67,32.8358,91.0448,1.4925,4.4776,0.0
1945,72908001,2021,0.0,0,0.0,0.0,0.0,62,17.7419,74.1935,0.0,17.7419,1.6129
1946,72909001,2021,0.0,0,0.0,0.0,0.0,89,42.6966,56.1798,0.0,3.3708,0.0
1947,73901001,2021,0.0,0,0.0,0.0,0.0,161,85.0932,26.087,1.8634,52.1739,0.0
1948,73903001,2021,0.0,0,0.0,0.0,0.0,238,92.8571,7.563,53.7815,35.2941,0.4202
1949,73905001,2021,0.0,1,0.0,0.0,0.0,228,50.0,53.0702,8.7719,35.5263,0.0
1950,74903001,2021,0.0,1,0.0,0.0,0.0,531,59.322,60.452,6.403,27.307,0.1883
1951,74904001,2021,0.0,0,0.0,0.0,0.0,115,33.913,83.4783,0.0,11.3043,0.0
1952,74905001,2021,0.0,0,0.0,0.0,0.0,83,50.6024,79.5181,1.2048,10.8434,1.2048
1953,74907001,2021,0.0,0,0.0,0.0,0.0,209,44.9761,66.0287,7.177,21.0526,0.0
1954,74909001,2021,0.0,0,0.0,0.0,0.0,274,44.5255,66.0584,0.365,22.9927,0.0
1955,74911001,2021,0.0,0,0.0,0.0,0.0,83,38.5542,74.6988,1.2048,18.0723,0.0
1956,74912001,2021,0.0,0,0.0,0.0,0.0,228,31.1404,75.8772,0.4386,21.9298,0.0
1957,74917001,2021,0.0,0,100.0,100.0,0.0,162,45.0617,87.6543,0.0,8.642,0.0
1958,75901001,2021,0.0,0,0.0,0.0,0.0,189,48.6772,41.7989,1.5873,50.2646,0.0
1959,75902001,2021,0.0,0,0.0,0.0,0.0,628,49.0446,51.1146,9.0764,36.465,0.1592
1960,75903001,2021,0.0,0,0.0,0.0,0.0,233,55.794,42.9185,13.7339,39.485,0.4292
1961,75906001,2021,0.0,0,0.0,0.0,0.0,75,41.3333,82.6667,1.3333,4.0,0.0
1962,75908001,2021,0.0,0,0.0,0.0,0.0,77,31.1688,72.7273,3.8961,16.8831,0.0
1963,76903001,2021,0.0,0,0.0,0.0,0.0,83,44.5783,69.8795,0.0,3.6145,0.0
1964,76904001,2021,0.0,1,0.0,0.0,0.0,73,52.0548,38.3562,1.3699,50.6849,0.0
1965,77901001,2021,0.0,0,0.0,0.0,0.0,220,70.4545,17.7273,1.3636,78.6364,0.0
1966,77901004,2021,0.0,0,0.0,0.0,0.0,10,-30.0,10.0,0.0,30.0,0.0
1967,77902001,2021,0.0,0,100.0,100.0,0.0,156,80.1282,19.2308,0.641,78.2051,0.0
1968,77902003,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
1969,78901001,2021,0.0,0,100.0,100.0,0.0,64,70.3125,48.4375,1.5625,46.875,0.0
1970,79901001,2021,0.0,0,0.0,0.0,0.0,1934,71.2513,12.4095,25.4395,54.5502,5.8945
1971,79901002,2021,0.0,2,0.0,0.0,0.0,2298,77.3716,8.8338,14.926,73.4552,0.9138
1972,79901003,2021,0.0,0,0.0,0.0,0.0,2077,39.817,30.5729,24.3621,32.3062,9.2441
1973,79901004,2021,0.0,0,0.0,0.0,0.0,104,63.4615,23.0769,19.2308,54.8077,0.9615
1974,79901008,2021,0.0,0,0.0,0.0,0.0,17,-17.6471,5.8824,17.6471,58.8235,0.0
1975,79901009,2021,0.0,0,0.0,0.0,0.0,2954,33.1415,33.2431,24.6784,28.6391,10.2234
1976,79901010,2021,0.0,0,0.0,0.0,0.0,1802,29.2453,41.2875,20.5882,26.3596,8.3241
1977,79901133,2021,0.0,19,0.0,0.0,0.0,21,66.6667,4.7619,57.1429,14.2857,0.0
1978,79906001,2021,0.0,0,0.0,0.0,0.0,1069,34.7053,46.9598,3.7418,46.7727,0.4677
1979,79907001,2021,0.0,1,100.0,100.0,0.0,2650,38.9057,14.1887,20.9811,20.9811,40.4528
1980,79907002,2021,0.0,4,100.0,100.0,0.0,1372,84.7668,1.0933,45.1895,51.7493,0.0729
1981,79907004,2021,0.0,0,0.0,0.0,0.0,2542,18.45,22.6593,7.8285,12.3918,52.557
1982,79907005,2021,0.0,1,0.0,0.0,0.0,2124,51.2712,13.6064,18.7382,36.0169,29.049
1983,79907006,2021,0.0,0,0.0,0.0,0.0,2634,29.2711,13.7054,30.5619,15.0342,37.2058
1984,79907007,2021,0.0,1,0.0,0.0,0.0,2321,32.6583,18.5696,17.234,17.7941,43.171
1985,79907008,2021,0.0,2,0.0,0.0,0.0,2284,56.8739,1.9702,60.9019,28.0648,6.8739
1986,79907010,2021,0.0,0,0.0,0.0,0.0,24,-12.5,4.1667,66.6667,12.5,0.0
1987,79907011,2021,0.0,2,0.0,0.0,0.0,2642,61.3172,3.9743,37.9637,42.43,13.3611
1988,79907012,2021,0.0,2,0.0,0.0,0.0,1478,76.9959,1.3532,64.3437,31.0555,0.8796
1989,79907013,2021,0.0,0,100.0,100.0,0.0,3102,30.7221,21.9213,26.8859,19.8582,27.2727
1990,79907016,2021,0.0,0,0.0,0.0,0.0,3081,26.777,31.9701,22.7848,27.6534,13.6319
1991,79907038,2021,0.0,0,0.0,0.0,0.0,104,73.0769,6.7308,42.3077,47.1154,0.9615
1992,79910001,2021,0.0,1,0.0,0.0,0.0,1075,65.7674,1.5814,44.4651,45.5814,6.4186
1993,80901001,2021,0.0,0,0.0,0.0,0.0,506,46.0474,65.8103,7.5099,21.7391,1.1858
1994,81902002,2021,0.0,1,0.0,0.0,0.0,522,59.7701,53.6398,14.1762,25.6705,0.9579
1995,81904001,2021,0.0,0,100.0,100.0,0.0,385,54.5455,60.5195,8.5714,29.0909,0.2597
1996,81904003,2021,0.0,2,100.0,100.0,0.0,41,80.4878,63.4146,2.439,14.6341,0.0
1997,81905002,2021,0.0,0,0.0,0.0,0.0,149,57.047,63.7584,13.4228,20.8054,0.0
1998,82902001,2021,0.0,1,0.0,0.0,0.0,280,73.9286,1.0714,0.3571,92.5,0.0
1999,82903001,2021,0.0,0,100.0,100.0,0.0,644,79.8137,6.2112,1.087,92.236,0.1553
2000,82903003,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
2001,83901001,2021,0.0,0,0.0,0.0,0.0,145,74.4828,2.069,6.2069,87.5862,0.0
2002,83902001,2021,0.0,0,0.0,0.0,0.0,30,46.6667,46.6667,0.0,53.3333,0.0
2003,83903001,2021,0.0,0,0.0,0.0,0.0,892,47.0852,41.9283,0.1121,55.2691,0.5605
2004,83903002,2021,0.0,0,0.0,0.0,0.0,97,39.1753,58.7629,0.0,3.0928,0.0
2005,84802001,2021,1.0,0,0.0,0.0,0.0,147,48.9796,40.1361,2.0408,48.9796,0.0
2006,84901001,2021,0.0,1,0.0,0.0,0.0,3516,64.3629,25.9954,19.9943,48.521,2.1615
2007,84901009,2021,0.0,7,0.0,0.0,0.0,205,68.2927,31.2195,16.0976,47.3171,0.4878
2008,84901010,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
2009,84901012,2021,0.0,-1,0.0,0.0,0.0,-1,-0.0,0.0,100.0,0.0,0.0
2010,84901014,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,100.0,100.0,100.0,0.0
2011,84902001,2021,0.0,3,100.0,100.0,0.0,2127,70.0047,24.4006,21.5327,49.3183,2.2567
2012,84902003,2021,0.0,-1,0.0,0.0,0.0,-1,-0.0,0.0,0.0,100.0,0.0
2013,84902007,2021,0.0,1,0.0,0.0,0.0,72,80.5556,25.0,4.1667,51.3889,0.0
2014,84903001,2021,0.0,0,100.0,100.0,0.0,81,56.7901,85.1852,0.0,6.1728,1.2346
2015,84906001,2021,0.0,4,0.0,0.0,0.0,1876,78.8913,28.7313,21.322,46.0021,0.1599
2016,84906002,2021,0.0,8,0.0,0.0,0.0,790,91.1392,9.8734,57.8481,29.8734,0.0
2017,84906006,2021,0.0,0,0.0,0.0,0.0,85,89.4118,3.5294,55.2941,34.1176,0.0
2018,84906010,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2019,84906014,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
2020,84908001,2021,0.0,0,0.0,0.0,0.0,419,71.8377,22.1957,40.5728,34.1289,0.0
2021,84909001,2021,0.0,1,0.0,0.0,0.0,1378,41.582,74.3106,1.1611,22.6415,0.0726
2022,84910001,2021,0.0,0,0.0,0.0,0.0,2534,25.0987,44.7119,11.7601,34.2541,4.8145
2023,84910002,2021,0.0,0,0.0,0.0,0.0,2560,23.1641,42.1484,7.6953,33.1641,11.5234
2024,84910003,2021,0.0,0,0.0,0.0,0.0,2504,26.0383,27.0367,11.4617,37.5,19.5288
2025,84910004,2021,0.0,0,0.0,0.0,0.0,177,31.0734,56.4972,6.2147,29.9435,0.565
2026,84910005,2021,0.0,-1,0.0,0.0,0.0,-1,-0.0,100.0,0.0,100.0,0.0
2027,84910006,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2028,84910008,2021,0.0,0,0.0,0.0,0.0,258,32.5581,39.9225,11.2403,41.0853,1.1628
2029,84910009,2021,0.0,0,0.0,0.0,0.0,2907,11.4207,51.634,7.9119,26.7286,8.7031
2030,84910010,2021,0.0,0,0.0,0.0,0.0,473,35.0951,25.5814,9.0909,32.3467,29.3869
2031,84910011,2021,0.0,0,0.0,0.0,0.0,2683,14.0142,59.5229,5.2926,25.8293,4.0253
2032,85902001,2021,0.0,2,100.0,100.0,0.0,224,62.0536,35.7143,3.5714,58.9286,0.0
2033,85903001,2021,0.0,0,0.0,0.0,0.0,34,70.5882,55.8824,0.0,8.8235,0.0
2034,86901001,2021,0.0,0,0.0,0.0,0.0,1074,40.4097,53.7244,0.2793,43.2961,0.9311
2035,86901002,2021,0.0,0,0.0,0.0,0.0,43,53.4884,51.1628,2.3256,6.9767,0.0
2036,86902001,2021,0.0,0,0.0,0.0,0.0,191,33.5079,84.8168,0.0,1.5707,0.0
2037,87901001,2021,0.0,0,0.0,0.0,0.0,79,31.6456,48.1013,0.0,51.8987,0.0
2038,88902001,2021,0.0,0,0.0,0.0,0.0,389,47.5578,46.5296,5.6555,44.7301,0.0
2039,88902005,2021,0.0,0,0.0,0.0,0.0,19,68.4211,15.7895,5.2632,52.6316,0.0
2040,89901001,2021,0.0,1,0.0,0.0,0.0,903,63.4551,25.1384,5.5371,68.8815,0.1107
2041,89903001,2021,0.0,0,0.0,0.0,0.0,301,78.7375,22.9236,0.3322,75.4153,0.0
2042,89903002,2021,0.0,0,0.0,0.0,0.0,6,100.0,0.0,0.0,100.0,0.0
2043,89903004,2021,0.0,0,0.0,0.0,0.0,7,-42.8571,14.2857,0.0,42.8571,0.0
2044,89905102,2021,0.0,0,0.0,0.0,0.0,81,-3.7037,3.7037,9.8765,80.2469,1.2346
2045,90902001,2021,0.0,0,0.0,0.0,0.0,51,54.902,80.3922,0.0,5.8824,0.0
2046,90903001,2021,0.0,0,0.0,0.0,0.0,63,44.4444,77.7778,0.0,4.7619,0.0
2047,90904001,2021,0.0,2,0.0,0.0,0.0,1125,55.3778,47.3778,3.7333,44.9778,0.4444
2048,91901001,2021,0.0,0,0.0,0.0,0.0,306,24.8366,81.0458,0.3268,11.1111,0.3268
2049,91902001,2021,0.0,0,0.0,0.0,0.0,179,48.0447,75.419,0.5587,20.6704,0.0
2050,91903001,2021,0.0,1,0.0,0.0,0.0,1420,49.1549,57.2535,11.1268,19.9296,0.2113
2051,91903002,2021,0.0,3,0.0,0.0,0.0,58,51.7241,58.6207,15.5172,18.9655,0.0
2052,91905001,2021,0.0,0,0.0,0.0,0.0,390,40.5128,69.7436,2.3077,20.7692,0.0
2053,91906002,2021,0.0,1,0.0,0.0,0.0,2141,68.3793,36.9921,12.9846,41.4292,2.0551
2054,91906004,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
2055,91906035,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2056,91906037,2021,0.0,1,0.0,0.0,0.0,60,86.6667,48.3333,8.3333,31.6667,1.6667
2057,91907101,2021,0.0,0,0.0,0.0,0.0,211,37.9147,72.9858,0.4739,22.7488,0.0
2058,91908001,2021,0.0,0,0.0,0.0,0.0,568,26.0563,73.4155,1.4085,18.838,1.2324
2059,91909001,2021,0.0,1,0.0,0.0,0.0,468,37.1795,77.5641,0.2137,18.1624,0.0
2060,91910001,2021,0.0,1,0.0,0.0,0.0,273,35.1648,75.8242,4.3956,11.7216,0.3663
2061,91913001,2021,0.0,0,0.0,0.0,0.0,470,30.6383,81.7021,0.2128,8.5106,0.2128
2062,91914001,2021,0.0,0,0.0,0.0,0.0,320,40.0,80.3125,0.3125,9.375,0.3125
2063,91917001,2021,0.0,0,0.0,0.0,0.0,322,17.7019,77.0186,0.0,18.0124,0.3106
2064,91918001,2021,0.0,0,0.0,0.0,0.0,232,40.9483,82.3276,1.2931,11.6379,0.431
2065,92801001,2021,1.0,1,0.0,0.0,0.0,172,31.3953,70.3488,6.9767,18.6047,0.5814
2066,92901001,2021,0.0,3,0.0,0.0,0.0,537,72.6257,52.1415,21.0428,19.1806,0.1862
2067,92902002,2021,0.0,2,0.0,0.0,0.0,1211,57.886,44.3435,13.5425,36.0859,0.8258
2068,92903001,2021,0.0,0,0.0,0.0,0.0,2252,68.1172,20.2487,33.7922,40.2753,1.643
2069,92903004,2021,1.0,3,0.0,0.0,0.0,286,68.1818,20.2797,37.7622,37.4126,0.0
2070,92903200,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2071,92904001,2021,0.0,0,0.0,0.0,0.0,1409,63.8751,35.2732,23.137,34.4216,1.4904
2072,92906002,2021,0.0,0,0.0,0.0,0.0,483,45.1346,68.9441,4.3478,21.5321,0.6211
2073,92907001,2021,0.0,0,0.0,0.0,0.0,595,39.6639,66.2185,11.4286,15.2941,0.5042
2074,92908001,2021,0.0,0,0.0,0.0,0.0,455,40.6593,78.6813,3.7363,11.8681,0.2198
2075,93901001,2021,0.0,0,0.0,0.0,0.0,299,38.4615,74.5819,7.0234,14.7157,0.3344
2076,93903001,2021,0.0,0,0.0,0.0,0.0,146,31.5068,79.4521,0.6849,15.7534,0.6849
2077,93904002,2021,0.0,0,0.0,0.0,0.0,890,73.0337,25.0562,20.6742,52.809,0.1124
2078,93904005,2021,0.0,19,0.0,0.0,0.0,51,82.3529,33.3333,5.8824,39.2157,0.0
2079,93905001,2021,0.0,0,0.0,0.0,0.0,61,59.0164,73.7705,16.3934,1.6393,0.0
2080,94901001,2021,0.0,0,0.0,0.0,0.0,2148,59.8231,25.419,4.2831,68.622,0.3259
2081,94901002,2021,0.0,0,0.0,0.0,0.0,115,69.5652,20.0,6.9565,73.0435,0.0
2082,94901041,2021,0.0,-1,0.0,0.0,0.0,-1,-0.0,0.0,0.0,100.0,0.0
2083,94901111,2021,0.0,0,0.0,0.0,0.0,50,78.0,6.0,2.0,82.0,0.0
2084,94901112,2021,0.0,23,0.0,0.0,0.0,30,33.3333,10.0,40.0,40.0,0.0
2085,94902001,2021,0.0,1,0.0,0.0,0.0,2747,27.1205,36.5854,10.4114,43.9752,2.7303
2086,94902002,2021,0.0,1,0.0,0.0,0.0,175,40.5714,37.1429,12.0,46.2857,0.5714
2087,94902003,2021,0.0,0,0.0,0.0,0.0,2749,21.0258,31.6115,17.6428,40.4147,2.0735
2088,94902007,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2089,94903001,2021,0.0,1,0.0,0.0,0.0,661,28.1392,56.7322,0.4539,39.3343,0.1513
2090,94904001,2021,0.0,0,0.0,0.0,0.0,500,37.8,53.8,2.4,41.0,0.2
2091,94904003,2021,0.0,0,0.0,0.0,0.0,13,38.4615,38.4615,0.0,61.5385,0.0
2092,95901001,2021,0.0,0,0.0,0.0,0.0,262,39.6947,42.7481,2.2901,53.4351,0.0
2093,95901003,2021,0.0,-1,0.0,0.0,0.0,-1,-0.0,0.0,100.0,0.0,0.0
2094,95902001,2021,0.0,0,0.0,0.0,0.0,36,69.4444,52.7778,0.0,8.3333,0.0
2095,95903001,2021,0.0,0,0.0,0.0,0.0,187,70.5882,25.6684,0.5348,70.0535,0.5348
2096,95903002,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2097,95904001,2021,0.0,0,0.0,0.0,0.0,82,76.8293,3.6585,0.0,70.7317,0.0
2098,95904003,2021,0.0,-1,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2099,95905001,2021,0.0,0,0.0,0.0,0.0,1529,77.1746,14.7155,3.2701,80.4447,0.0654
2100,95905004,2021,0.0,0,0.0,0.0,0.0,27,-11.1111,3.7037,3.7037,77.7778,0.0
