,cdc_code,countycode,districtcode,schoolcode,testyear
1113,30664313033115,30,66431,3033115,2018
1114,30664313033115,30,66431,3033115,2019
1115,30664313033115,30,66431,3033115,2021
1116,39686760120733,39,68676,120733,2015
1117,39686760120733,39,68676,120733,2016
1118,39686760120733,39,68676,120733,2017
1119,39686760120733,39,68676,120733,2018
1120,39686760120733,39,68676,120733,2019
1121,39686760120733,39,68676,120733,2021
1122,21654822130078,21,65482,2130078,2015
1123,21654822130078,21,65482,2130078,2016
1124,21654822130078,21,65482,2130078,2017
1125,21654822130078,21,65482,2130078,2018
1126,21654822130078,21,65482,2130078,2019
1127,21654822130078,21,65482,2130078,2021
1128,30666473030053,30,66647,3030053,2015
1129,30666473030053,30,66647,3030053,2016
1130,30666473030053,30,66647,3030053,2017
1131,30666473030053,30,66647,3030053,2018
1132,30666473030053,30,66647,3030053,2019
1133,30666473030053,30,66647,3030053,2021
1134,1612590115238,1,61259,115238,2015
1135,1612590115238,1,61259,115238,2016
1136,1612590115238,1,61259,115238,2017
1137,1612590115238,1,61259,115238,2018
1138,1612590115238,1,61259,115238,2019
1139,1612590115238,1,61259,115238,2021
1140,37683043735974,37,68304,3735974,2015
1141,37683043735974,37,68304,3735974,2016
1142,37683043735974,37,68304,3735974,2017
1143,37683043735974,37,68304,3735974,2018
1144,37683043735974,37,68304,3735974,2019
1145,37683043735974,37,68304,3735974,2021
1146,19644441932201,19,64444,1932201,2015
1147,19644441932201,19,64444,1932201,2016
1148,19644441932201,19,64444,1932201,2017
1149,19644441932201,19,64444,1932201,2018
1150,19644441932201,19,64444,1932201,2019
1151,19644441932201,19,64444,1932201,2021
1152,37756143731114,37,75614,3731114,2015
1153,37756143731114,37,75614,3731114,2016
1154,37756143731114,37,75614,3731114,2017
1155,37756143731114,37,75614,3731114,2018
1156,37756143731114,37,75614,3731114,2019
1157,37756143731114,37,75614,3731114,2021
1158,50710430108076,50,71043,108076,2015
1159,50710430108076,50,71043,108076,2016
1160,50710430108076,50,71043,108076,2017
1161,50710430108076,50,71043,108076,2018
1162,50710430108076,50,71043,108076,2019
1163,50710430108076,50,71043,108076,2021
1164,33736763330990,33,73676,3330990,2015
1165,33736763330990,33,73676,3330990,2016
1166,33736763330990,33,73676,3330990,2017
1167,33736763330990,33,73676,3330990,2018
1168,33736763330990,33,73676,3330990,2019
1169,33736763330990,33,73676,3330990,2021
1170,14766871431600,14,76687,1431600,2015
1171,14766871431600,14,76687,1431600,2016
1172,14766871431600,14,76687,1431600,2017
1173,14766871431600,14,76687,1431600,2018
1174,14766871431600,14,76687,1431600,2019
1175,14766871431600,14,76687,1431600,2021
1176,11626611132851,11,62661,1132851,2015
1177,11626611132851,11,62661,1132851,2016
1178,11626611132851,11,62661,1132851,2017
1179,11626611132851,11,62661,1132851,2018
1180,11626611132851,11,62661,1132851,2019
1181,11626611132851,11,62661,1132851,2021
1182,19647330101683,19,64733,101683,2015
1183,19647330101683,19,64733,101683,2016
1184,19647330101683,19,64733,101683,2017
1185,19647330101683,19,64733,101683,2018
1186,19647330101683,19,64733,101683,2019
1187,19647330101683,19,64733,101683,2021
1188,54755235434931,54,75523,5434931,2015
1189,54755235434931,54,75523,5434931,2016
1190,54755235434931,54,75523,5434931,2017
1191,54755235434931,54,75523,5434931,2018
1192,54755235434931,54,75523,5434931,2019
1193,54755235434931,54,75523,5434931,2021
1194,42692294230454,42,69229,4230454,2015
1195,42692294230454,42,69229,4230454,2016
1196,42692294230454,42,69229,4230454,2017
1197,42692294230454,42,69229,4230454,2018
1198,42692294230454,42,69229,4230454,2019
1199,42692294230454,42,69229,4230454,2021
1200,10621661030840,10,62166,1030840,2015
1201,10621661030840,10,62166,1030840,2016
1202,10621661030840,10,62166,1030840,2017
1203,10621661030840,10,62166,1030840,2018
1204,10621661030840,10,62166,1030840,2019
1205,10621661030840,10,62166,1030840,2021
1206,43694684332474,43,69468,4332474,2015
1207,43694684332474,43,69468,4332474,2016
1208,43694684332474,43,69468,4332474,2017
1209,43694684332474,43,69468,4332474,2018
1210,43694684332474,43,69468,4332474,2019
1211,43694684332474,43,69468,4332474,2021
1212,50755560112573,50,75556,112573,2015
1213,50755560112573,50,75556,112573,2016
1214,50755560112573,50,75556,112573,2017
1215,50755560112573,50,75556,112573,2018
1216,50755560112573,50,75556,112573,2019
1217,50755560112573,50,75556,112573,2021
1218,36738903630274,36,73890,3630274,2015
1219,36738903630274,36,73890,3630274,2016
1220,36738903630274,36,73890,3630274,2017
1221,36738903630274,36,73890,3630274,2018
1222,36738903630274,36,73890,3630274,2019
1223,36738903630274,36,73890,3630274,2021
1224,7618040730051,7,61804,730051,2015
1225,7618040730051,7,61804,730051,2016
1226,7618040730051,7,61804,730051,2017
1227,7618040730051,7,61804,730051,2018
1228,7618040730051,7,61804,730051,2019
1229,7618040730051,7,61804,730051,2021
1230,39686763932100,39,68676,3932100,2015
1231,39686763932100,39,68676,3932100,2016
1232,39686763932100,39,68676,3932100,2017
1233,39686763932100,39,68676,3932100,2018
1234,39686763932100,39,68676,3932100,2019
1235,39686763932100,39,68676,3932100,2021
1236,1611760138693,1,61176,138693,2015
1237,1611760138693,1,61176,138693,2016
1238,1611760138693,1,61176,138693,2017
1239,1611760138693,1,61176,138693,2018
1240,1611760138693,1,61176,138693,2019
1241,1611760138693,1,61176,138693,2021
1242,58727365835202,58,72736,5835202,2015
1243,58727365835202,58,72736,5835202,2016
1244,58727365835202,58,72736,5835202,2017
1245,58727365835202,58,72736,5835202,2018
1246,58727365835202,58,72736,5835202,2019
1247,58727365835202,58,72736,5835202,2021
1248,41690704132551,41,69070,4132551,2015
1249,41690704132551,41,69070,4132551,2016
1250,41690704132551,41,69070,4132551,2017
1251,41690704132551,41,69070,4132551,2018
1252,41690704132551,41,69070,4132551,2019
1253,41690704132551,41,69070,4132551,2021
1254,10621661032911,10,62166,1032911,2015
1255,10621661032911,10,62166,1032911,2016
1256,10621661032911,10,62166,1032911,2017
1257,10621661032911,10,62166,1032911,2018
1258,10621661032911,10,62166,1032911,2019
1259,10621661032911,10,62166,1032911,2021
1260,17640301732304,17,64030,1732304,2015
1261,17640301732304,17,64030,1732304,2016
1262,17640301732304,17,64030,1732304,2017
1263,17640301732304,17,64030,1732304,2018
1264,17640301732304,17,64030,1732304,2019
1265,17640301732304,17,64030,1732304,2021
1266,19647331932623,19,64733,1932623,2015
1267,19647331932623,19,64733,1932623,2016
1268,19647331932623,19,64733,1932623,2017
1269,19647331932623,19,64733,1932623,2018
1270,19647331932623,19,64733,1932623,2019
1271,19647331932623,19,64733,1932623,2021
1272,36676523631058,36,67652,3631058,2015
1273,36676523631058,36,67652,3631058,2016
1274,36676523631058,36,67652,3631058,2017
1275,36676523631058,36,67652,3631058,2018
1276,36676523631058,36,67652,3631058,2019
1277,36676523631058,36,67652,3631058,2021
1278,19647331996115,19,64733,1996115,2015
1279,19647331996115,19,64733,1996115,2016
1280,19647331996115,19,64733,1996115,2017
1281,19647331996115,19,64733,1996115,2018
1282,19647331996115,19,64733,1996115,2019
1283,19647331996115,19,64733,1996115,2021
1284,33671730127316,33,67173,127316,2015
1285,33671730127316,33,67173,127316,2016
1286,33671730127316,33,67173,127316,2017
1287,33671730127316,33,67173,127316,2018
1288,33671730127316,33,67173,127316,2019
1289,33671730127316,33,67173,127316,2021
1290,37684113732047,37,68411,3732047,2015
1291,37684113732047,37,68411,3732047,2016
1292,37684113732047,37,68411,3732047,2017
1293,37684113732047,37,68411,3732047,2018
1294,37684113732047,37,68411,3732047,2019
1295,37684113732047,37,68411,3732047,2021
1296,17640141734359,17,64014,1734359,2015
1297,17640141734359,17,64014,1734359,2016
1298,17640141734359,17,64014,1734359,2017
1299,17640141734359,17,64014,1734359,2018
1300,17640141734359,17,64014,1734359,2019
1301,17640141734359,17,64014,1734359,2021
1302,48705404830170,48,70540,4830170,2015
1303,48705404830170,48,70540,4830170,2016
1304,48705404830170,48,70540,4830170,2017
1305,48705404830170,48,70540,4830170,2018
1306,48705404830170,48,70540,4830170,2019
1307,48705404830170,48,70540,4830170,2021
1308,22655322235356,22,65532,2235356,2015
1309,22655322235356,22,65532,2235356,2016
1310,22655322235356,22,65532,2235356,2017
1311,22655322235356,22,65532,2235356,2018
1312,22655322235356,22,65532,2235356,2019
1313,22655322235356,22,65532,2235356,2021
1314,19101991995869,19,10199,1995869,2015
1315,19101991995869,19,10199,1995869,2016
1316,19101991995869,19,10199,1995869,2017
1317,19101991995869,19,10199,1995869,2018
1318,19101991995869,19,10199,1995869,2019
1319,19101991995869,19,10199,1995869,2021
1320,33670820106716,33,67082,106716,2015
1321,33670820106716,33,67082,106716,2016
1322,33670820106716,33,67082,106716,2017
1323,33670820106716,33,67082,106716,2018
1324,33670820106716,33,67082,106716,2019
1325,33670820106716,33,67082,106716,2021
1326,7616480117218,7,61648,117218,2015
1327,7616480117218,7,61648,117218,2016
1328,7616480117218,7,61648,117218,2017
1329,7616480117218,7,61648,117218,2018
1330,7616480117218,7,61648,117218,2019
1331,7616480117218,7,61648,117218,2021
1332,36750440116707,36,75044,116707,2015
1333,36750440116707,36,75044,116707,2016
1334,36750440116707,36,75044,116707,2017
1335,36750440116707,36,75044,116707,2018
1336,36750440116707,36,75044,116707,2019
1337,36750440116707,36,75044,116707,2021
1338,43694274335204,43,69427,4335204,2015
1339,43694274335204,43,69427,4335204,2016
1340,43694274335204,43,69427,4335204,2017
1341,43694274335204,43,69427,4335204,2018
1342,43694274335204,43,69427,4335204,2019
1343,43694274335204,43,69427,4335204,2021
1344,37681303734761,37,68130,3734761,2015
1345,37681303734761,37,68130,3734761,2016
1346,37681303734761,37,68130,3734761,2017
1347,37681303734761,37,68130,3734761,2018
1348,37681303734761,37,68130,3734761,2019
1349,37681303734761,37,68130,3734761,2021
1350,37684113738226,37,68411,3738226,2015
1351,37684113738226,37,68411,3738226,2016
1352,37684113738226,37,68411,3738226,2017
1353,37684113738226,37,68411,3738226,2018
1354,37684113738226,37,68411,3738226,2019
1355,37684113738226,37,68411,3738226,2021
1356,4615150434803,4,61515,434803,2015
1357,4615150434803,4,61515,434803,2016
1358,4615150434803,4,61515,434803,2017
1359,4615150434803,4,61515,434803,2018
1360,4615150434803,4,61515,434803,2019
1361,4615150434803,4,61515,434803,2021
1362,57726945735154,57,72694,5735154,2015
1363,57726945735154,57,72694,5735154,2016
1364,57726945735154,57,72694,5735154,2017
1365,57726945735154,57,72694,5735154,2018
1366,57726945735154,57,72694,5735154,2019
1367,57726945735154,57,72694,5735154,2021
1368,34765053430261,34,76505,3430261,2015
1369,34765053430261,34,76505,3430261,2016
1370,34765053430261,34,76505,3430261,2017
1371,34765053430261,34,76505,3430261,2018
1372,34765053430261,34,76505,3430261,2019
1373,34765053430261,34,76505,3430261,2021
1374,19651281936889,19,65128,1936889,2015
1375,19651281936889,19,65128,1936889,2016
1376,19651281936889,19,65128,1936889,2017
1377,19651281936889,19,65128,1936889,2018
1378,19651281936889,19,65128,1936889,2019
1379,19651281936889,19,65128,1936889,2021
1380,37684113738234,37,68411,3738234,2015
1381,37684113738234,37,68411,3738234,2016
1382,37684113738234,37,68411,3738234,2017
1383,37684113738234,37,68411,3738234,2018
1384,37684113738234,37,68411,3738234,2019
1385,37684113738234,37,68411,3738234,2021
1386,39685933935103,39,68593,3935103,2015
1387,39685933935103,39,68593,3935103,2016
1388,39685933935103,39,68593,3935103,2017
1389,39685933935103,39,68593,3935103,2018
1390,39685933935103,39,68593,3935103,2019
1391,39685933935103,39,68593,3935103,2021
1392,27754732730885,27,75473,2730885,2015
1393,27754732730885,27,75473,2730885,2016
1394,27754732730885,27,75473,2730885,2017
1395,27754732730885,27,75473,2730885,2018
1396,27754732730885,27,75473,2730885,2019
1397,27754732730885,27,75473,2730885,2021
1398,43696664338950,43,69666,4338950,2015
1399,43696664338950,43,69666,4338950,2016
1400,43696664338950,43,69666,4338950,2017
1401,43696664338950,43,69666,4338950,2018
1402,43696664338950,43,69666,4338950,2019
1403,43696664338950,43,69666,4338950,2021
1404,39685933935111,39,68593,3935111,2015
1405,39685933935111,39,68593,3935111,2016
1406,39685933935111,39,68593,3935111,2017
1407,39685933935111,39,68593,3935111,2018
1408,39685933935111,39,68593,3935111,2019
1409,39685933935111,39,68593,3935111,2021
1410,37681060127241,37,68106,127241,2015
1411,37681060127241,37,68106,127241,2016
1412,37681060127241,37,68106,127241,2017
1413,37681060127241,37,68106,127241,2018
1414,37681060127241,37,68106,127241,2019
1415,37681060127241,37,68106,127241,2021
1416,10752751036938,10,75275,1036938,2015
1417,10752751036938,10,75275,1036938,2016
1418,10752751036938,10,75275,1036938,2017
1419,10752751036938,10,75275,1036938,2018
1420,10752751036938,10,75275,1036938,2019
1421,10752751036938,10,75275,1036938,2021
1422,19647336061451,19,64733,6061451,2015
1423,19647336061451,19,64733,6061451,2016
1424,19647336061451,19,64733,6061451,2017
1425,19647336061451,19,64733,6061451,2018
1426,19647336061451,19,64733,6061451,2019
1427,19647336061451,19,64733,6061451,2021
1428,30736503030285,30,73650,3030285,2015
1429,30736503030285,30,73650,3030285,2016
1430,30736503030285,30,73650,3030285,2017
1431,30736503030285,30,73650,3030285,2018
1432,30736503030285,30,73650,3030285,2019
1433,30736503030285,30,73650,3030285,2021
1434,19647251935758,19,64725,1935758,2015
1435,19647251935758,19,64725,1935758,2016
1436,19647251935758,19,64725,1935758,2017
1437,19647251935758,19,64725,1935758,2018
1438,19647251935758,19,64725,1935758,2019
1439,19647251935758,19,64725,1935758,2021
1440,19647336116750,19,64733,6116750,2015
1441,19647336116750,19,64733,6116750,2016
1442,19647336116750,19,64733,6116750,2017
1443,19647336116750,19,64733,6116750,2018
1444,19647336116750,19,64733,6116750,2019
1445,19647336116750,19,64733,6116750,2021
1446,37681303730702,37,68130,3730702,2015
1447,37681303730702,37,68130,3730702,2016
1448,37681303730702,37,68130,3730702,2017
1449,37681303730702,37,68130,3730702,2018
1450,37681303730702,37,68130,3730702,2019
1451,37681303730702,37,68130,3730702,2021
1452,19651281934868,19,65128,1934868,2015
1453,19651281934868,19,65128,1934868,2016
1454,19651281934868,19,65128,1934868,2017
1455,19651281934868,19,65128,1934868,2018
1456,19651281934868,19,65128,1934868,2019
1457,19651281934868,19,65128,1934868,2021
1458,19646911996438,19,64691,1996438,2015
1459,19646911996438,19,64691,1996438,2016
1460,19646911996438,19,64691,1996438,2017
1461,19646911996438,19,64691,1996438,2018
1462,19646911996438,19,64691,1996438,2019
1463,19646911996438,19,64691,1996438,2021
1464,19647331930650,19,64733,1930650,2015
1465,19647331930650,19,64733,1930650,2016
1466,19647331930650,19,64733,1930650,2017
1467,19647331930650,19,64733,1930650,2018
1468,19647331930650,19,64733,1930650,2019
1469,19647331930650,19,64733,1930650,2021
1470,57726780119578,57,72678,119578,2015
1471,57726780119578,57,72678,119578,2016
1472,57726780119578,57,72678,119578,2017
1473,57726780119578,57,72678,119578,2018
1474,57726780119578,57,72678,119578,2019
1475,57726780119578,57,72678,119578,2021
1476,19647330112029,19,64733,112029,2015
1477,19647330112029,19,64733,112029,2016
1478,19647330112029,19,64733,112029,2017
1479,19647330112029,19,64733,112029,2018
1480,19647330112029,19,64733,112029,2019
1481,19647330112029,19,64733,112029,2021
1482,45701360106013,45,70136,106013,2015
1483,45701360106013,45,70136,106013,2016
1484,45701360106013,45,70136,106013,2017
1485,45701360106013,45,70136,106013,2018
1486,45701360106013,45,70136,106013,2019
1487,45701360106013,45,70136,106013,2021
1488,15751681530401,15,75168,1530401,2015
1489,15751681530401,15,75168,1530401,2016
1490,15751681530401,15,75168,1530401,2017
1491,15751681530401,15,75168,1530401,2018
1492,15751681530401,15,75168,1530401,2019
1493,15751681530401,15,75168,1530401,2021
1494,19647251939875,19,64725,1939875,2015
1495,19647251939875,19,64725,1939875,2016
1496,19647251939875,19,64725,1939875,2017
1497,19647251939875,19,64725,1939875,2018
1498,19647251939875,19,64725,1939875,2019
1499,19647251939875,19,64725,1939875,2021
1500,55723895530019,55,72389,5530019,2015
1501,55723895530019,55,72389,5530019,2016
1502,55723895530019,55,72389,5530019,2017
1503,55723895530019,55,72389,5530019,2018
1504,55723895530019,55,72389,5530019,2019
1505,55723895530019,55,72389,5530019,2021
1506,19647330112037,19,64733,112037,2015
1507,19647330112037,19,64733,112037,2016
1508,19647330112037,19,64733,112037,2017
1509,19647330112037,19,64733,112037,2018
1510,19647330112037,19,64733,112037,2019
1511,19647330112037,19,64733,112037,2021
1512,56737595630116,56,73759,5630116,2015
1513,56737595630116,56,73759,5630116,2016
1514,56737595630116,56,73759,5630116,2017
1515,56737595630116,56,73759,5630116,2018
1516,56737595630116,56,73759,5630116,2019
1517,56737595630116,56,73759,5630116,2021
1518,57727100101162,57,72710,101162,2015
1519,57727100101162,57,72710,101162,2016
1520,57727100101162,57,72710,101162,2017
1521,57727100101162,57,72710,101162,2018
1522,57727100101162,57,72710,101162,2019
1523,57727100101162,57,72710,101162,2021
1524,54755230114348,54,75523,114348,2015
1525,54755230114348,54,75523,114348,2016
1526,54755230114348,54,75523,114348,2017
1527,54755230114348,54,75523,114348,2018
1528,54755230114348,54,75523,114348,2019
1529,54755230114348,54,75523,114348,2021
1530,19647330112045,19,64733,112045,2015
1531,19647330112045,19,64733,112045,2016
1532,19647330112045,19,64733,112045,2017
1533,19647330112045,19,64733,112045,2018
1534,19647330112045,19,64733,112045,2019
1535,19647330112045,19,64733,112045,2021
1536,19647330112052,19,64733,112052,2015
1537,19647330112052,19,64733,112052,2016
1538,19647330112052,19,64733,112052,2017
1539,19647330112052,19,64733,112052,2018
1540,19647330112052,19,64733,112052,2019
1541,19647330112052,19,64733,112052,2021
1542,5615640531509,5,61564,531509,2015
1543,5615640531509,5,61564,531509,2016
1544,5615640531509,5,61564,531509,2017
1545,5615640531509,5,61564,531509,2018
1546,5615640531509,5,61564,531509,2019
1547,5615640531509,5,61564,531509,2021
1548,36676523631157,36,67652,3631157,2015
1549,36676523631157,36,67652,3631157,2016
1550,36676523631157,36,67652,3631157,2017
1551,36676523631157,36,67652,3631157,2018
1552,36676523631157,36,67652,3631157,2019
1553,36676523631157,36,67652,3631157,2021
1554,55723895530043,55,72389,5530043,2015
1555,55723895530043,55,72389,5530043,2016
1556,55723895530043,55,72389,5530043,2017
1557,55723895530043,55,72389,5530043,2018
1558,55723895530043,55,72389,5530043,2019
1559,55723895530043,55,72389,5530043,2021
1560,45752674531901,45,75267,4531901,2015
1561,45752674531901,45,75267,4531901,2016
1562,45752674531901,45,75267,4531901,2017
1563,45752674531901,45,75267,4531901,2018
1564,45752674531901,45,75267,4531901,2019
1565,45752674531901,45,75267,4531901,2021
1566,10624141036094,10,62414,1036094,2015
1567,10624141036094,10,62414,1036094,2016
1568,10624141036094,10,62414,1036094,2017
1569,10624141036094,10,62414,1036094,2018
1570,10624141036094,10,62414,1036094,2019
1571,10624141036094,10,62414,1036094,2021
1572,30665143030335,30,66514,3030335,2015
1573,30665143030335,30,66514,3030335,2016
1574,30665143030335,30,66514,3030335,2017
1575,30665143030335,30,66514,3030335,2018
1576,30665143030335,30,66514,3030335,2019
1577,30665143030335,30,66514,3030335,2021
1578,19753331935808,19,75333,1935808,2015
1579,19753331935808,19,75333,1935808,2016
1580,19753331935808,19,75333,1935808,2017
1581,19753331935808,19,75333,1935808,2018
1582,19753331935808,19,75333,1935808,2019
1583,19753331935808,19,75333,1935808,2021
1584,31669513134657,31,66951,3134657,2015
1585,31669513134657,31,66951,3134657,2016
1586,31669513134657,31,66951,3134657,2017
1587,31669513134657,31,66951,3134657,2018
1588,31669513134657,31,66951,3134657,2019
1589,31669513134657,31,66951,3134657,2021
1590,19647331938885,19,64733,1938885,2015
1591,19647331938885,19,64733,1938885,2016
1592,19647331938885,19,64733,1938885,2017
1593,19647331938885,19,64733,1938885,2018
1594,19647331938885,19,64733,1938885,2019
1595,19647331938885,19,64733,1938885,2021
1596,19648081930825,19,64808,1930825,2015
1597,19648081930825,19,64808,1930825,2016
1598,19648081930825,19,64808,1930825,2017
1599,19648081930825,19,64808,1930825,2018
1600,19648081930825,19,64808,1930825,2019
1601,19648081930825,19,64808,1930825,2021
1602,19647330124362,19,64733,124362,2015
1603,19647330124362,19,64733,124362,2016
1604,19647330124362,19,64733,124362,2017
1605,19647330124362,19,64733,124362,2018
1606,19647330124362,19,64733,124362,2019
1607,19647330124362,19,64733,124362,2021
1608,45698564530762,45,69856,4530762,2015
1609,45698564530762,45,69856,4530762,2016
1610,45698564530762,45,69856,4530762,2017
1611,45698564530762,45,69856,4530762,2018
1612,45698564530762,45,69856,4530762,2019
1613,45698564530762,45,69856,4530762,2021
1614,37684113730124,37,68411,3730124,2015
1615,37684113730124,37,68411,3730124,2016
1616,37684113730124,37,68411,3730124,2017
1617,37684113730124,37,68411,3730124,2018
1618,37684113730124,37,68411,3730124,2019
1619,37684113730124,37,68411,3730124,2021
1620,30666700108365,30,66670,108365,2015
1621,30666700108365,30,66670,108365,2016
1622,30666700108365,30,66670,108365,2017
1623,30666700108365,30,66670,108365,2018
1624,30666700108365,30,66670,108365,2019
1625,30666700108365,30,66670,108365,2021
1626,37103716119119,37,10371,6119119,2015
1627,37103716119119,37,10371,6119119,2016
1628,37103716119119,37,10371,6119119,2017
1629,37103716119119,37,10371,6119119,2018
1630,37103716119119,37,10371,6119119,2019
1631,37103716119119,37,10371,6119119,2021
1632,19647330124370,19,64733,124370,2015
1633,19647330124370,19,64733,124370,2016
1634,19647330124370,19,64733,124370,2017
1635,19647330124370,19,64733,124370,2018
1636,19647330124370,19,64733,124370,2019
1637,19647330124370,19,64733,124370,2021
1638,19647330122333,19,64733,122333,2015
1639,19647330122333,19,64733,122333,2016
1640,19647330122333,19,64733,122333,2017
1641,19647330122333,19,64733,122333,2018
1642,19647330122333,19,64733,122333,2019
1643,19647330122333,19,64733,122333,2021
1644,39686763930211,39,68676,3930211,2015
1645,39686763930211,39,68676,3930211,2016
1646,39686763930211,39,68676,3930211,2017
1647,39686763930211,39,68676,3930211,2018
1648,39686763930211,39,68676,3930211,2019
1649,39686763930211,39,68676,3930211,2021
1650,19647330124388,19,64733,124388,2015
1651,19647330124388,19,64733,124388,2016
1652,19647330124388,19,64733,124388,2017
1653,19647330124388,19,64733,124388,2018
1654,19647330124388,19,64733,124388,2019
1655,19647330124388,19,64733,124388,2021
1656,19647330122341,19,64733,122341,2015
1657,19647330122341,19,64733,122341,2016
1658,19647330122341,19,64733,122341,2017
1659,19647330122341,19,64733,122341,2018
1660,19647330122341,19,64733,122341,2019
1661,19647330122341,19,64733,122341,2021
1662,19647330124396,19,64733,124396,2015
1663,19647330124396,19,64733,124396,2016
1664,19647330124396,19,64733,124396,2017
1665,19647330124396,19,64733,124396,2018
1666,19647330124396,19,64733,124396,2019
1667,19647330124396,19,64733,124396,2021
1668,36679593638509,36,67959,3638509,2015
1669,36679593638509,36,67959,3638509,2016
1670,36679593638509,36,67959,3638509,2017
1671,36679593638509,36,67959,3638509,2018
1672,36679593638509,36,67959,3638509,2019
1673,36679593638509,36,67959,3638509,2021
1674,37756143731312,37,75614,3731312,2015
1675,37756143731312,37,75614,3731312,2016
1676,37756143731312,37,75614,3731312,2017
1677,37756143731312,37,75614,3731312,2018
1678,37756143731312,37,75614,3731312,2019
1679,37756143731312,37,75614,3731312,2021
1680,19647330124404,19,64733,124404,2015
1681,19647330124404,19,64733,124404,2016
1682,19647330124404,19,64733,124404,2017
1683,19647330124404,19,64733,124404,2018
1684,19647330124404,19,64733,124404,2019
1685,19647330124404,19,64733,124404,2021
1686,45698564530804,45,69856,4530804,2015
1687,45698564530804,45,69856,4530804,2016
1688,45698564530804,45,69856,4530804,2017
1689,45698564530804,45,69856,4530804,2018
1690,45698564530804,45,69856,4530804,2019
1691,45698564530804,45,69856,4530804,2021
1692,19647330122358,19,64733,122358,2015
1693,19647330122358,19,64733,122358,2016
1694,19647330122358,19,64733,122358,2017
1695,19647330122358,19,64733,122358,2018
1696,19647330122358,19,64733,122358,2019
1697,19647330122358,19,64733,122358,2021
1698,30666703034998,30,66670,3034998,2015
1699,30666703034998,30,66670,3034998,2016
1700,30666703034998,30,66670,3034998,2017
1701,30666703034998,30,66670,3034998,2018
1702,30666703034998,30,66670,3034998,2019
1703,30666703034998,30,66670,3034998,2021
1704,19647330124412,19,64733,124412,2015
1705,19647330124412,19,64733,124412,2016
1706,19647330124412,19,64733,124412,2017
1707,19647330124412,19,64733,124412,2018
1708,19647330124412,19,64733,124412,2019
1709,19647330124412,19,64733,124412,2021
1710,19647330122366,19,64733,122366,2015
1711,19647330122366,19,64733,122366,2016
1712,19647330122366,19,64733,122366,2017
1713,19647330122366,19,64733,122366,2018
1714,19647330122366,19,64733,122366,2019
1715,19647330122366,19,64733,122366,2021
1716,19643521933951,19,64352,1933951,2015
1717,19643521933951,19,64352,1933951,2016
1718,19643521933951,19,64352,1933951,2017
1719,19643521933951,19,64352,1933951,2018
1720,19643521933951,19,64352,1933951,2019
1721,19643521933951,19,64352,1933951,2021
1722,19643031935618,19,64303,1935618,2015
1723,19643031935618,19,64303,1935618,2016
1724,19643031935618,19,64303,1935618,2017
1725,19643031935618,19,64303,1935618,2018
1726,19643031935618,19,64303,1935618,2019
1727,19643031935618,19,64303,1935618,2021
1728,19647330122374,19,64733,122374,2015
1729,19647330122374,19,64733,122374,2016
1730,19647330122374,19,64733,122374,2017
1731,19647330122374,19,64733,122374,2018
1732,19647330122374,19,64733,122374,2019
1733,19647330122374,19,64733,122374,2021
1734,47705164739207,47,70516,4739207,2015
1735,47705164739207,47,70516,4739207,2016
1736,47705164739207,47,70516,4739207,2017
1737,47705164739207,47,70516,4739207,2018
1738,47705164739207,47,70516,4739207,2019
1739,47705164739207,47,70516,4739207,2021
1740,19648080124552,19,64808,124552,2015
1741,19648080124552,19,64808,124552,2016
1742,19648080124552,19,64808,124552,2017
1743,19648080124552,19,64808,124552,2018
1744,19648080124552,19,64808,124552,2019
1745,19648080124552,19,64808,124552,2021
1746,12626871235209,12,62687,1235209,2015
1747,12626871235209,12,62687,1235209,2016
1748,12626871235209,12,62687,1235209,2017
1749,12626871235209,12,62687,1235209,2018
1750,12626871235209,12,62687,1235209,2019
1751,12626871235209,12,62687,1235209,2021
1752,19647330126474,19,64733,126474,2015
1753,19647330126474,19,64733,126474,2016
1754,19647330126474,19,64733,126474,2017
1755,19647330126474,19,64733,126474,2018
1756,19647330126474,19,64733,126474,2019
1757,19647330126474,19,64733,126474,2021
1758,27660682732170,27,66068,2732170,2015
1759,27660682732170,27,66068,2732170,2016
1760,27660682732170,27,66068,2732170,2017
1761,27660682732170,27,66068,2732170,2018
1762,27660682732170,27,66068,2732170,2019
1763,27660682732170,27,66068,2732170,2021
1764,19647330122382,19,64733,122382,2015
1765,19647330122382,19,64733,122382,2016
1766,19647330122382,19,64733,122382,2017
1767,19647330122382,19,64733,122382,2018
1768,19647330122382,19,64733,122382,2019
1769,19647330122382,19,64733,122382,2021
1770,54722495435409,54,72249,5435409,2015
1771,54722495435409,54,72249,5435409,2016
1772,54722495435409,54,72249,5435409,2017
1773,54722495435409,54,72249,5435409,2018
1774,54722495435409,54,72249,5435409,2019
1775,54722495435409,54,72249,5435409,2021
1776,19643781931666,19,64378,1931666,2015
1777,19643781931666,19,64378,1931666,2016
1778,19643781931666,19,64378,1931666,2017
1779,19643781931666,19,64378,1931666,2018
1780,19643781931666,19,64378,1931666,2019
1781,19643781931666,19,64378,1931666,2021
1782,19647330126482,19,64733,126482,2015
1783,19647330126482,19,64733,126482,2016
1784,19647330126482,19,64733,126482,2017
1785,19647330126482,19,64733,126482,2018
1786,19647330126482,19,64733,126482,2019
1787,19647330126482,19,64733,126482,2021
1788,33671733330578,33,67173,3330578,2015
