,cdc_code,hybridper,virtualper,inpersonper,charter,lowincome,totalenrolled,dropout,white,black,hispanic,year,remote
141,1611920133629,0.0,0.0,1.0,0,0.847887323943662,355,10.1,0.0676056338028169,0.1408450704225352,0.6309859154929578,2018,0.0
142,1611920133629,0.0,0.0,1.0,0,0.806060606060606,330,6.1,0.0878787878787878,0.109090909090909,0.6393939393939394,2019,0.0
143,1611920133629,0.0,1.0,0.0,0,0.8140161725067385,371,7.3,0.0754716981132075,0.1455525606469002,0.6091644204851752,2021,1.0
144,1611920135319,0.0,0.0,1.0,0,0.69,1935,0.0186046511627906,0.0651162790697674,0.0945736434108527,0.5002583979328166,2015,0.0
145,1611920135319,0.0,0.0,1.0,0,0.69,2007,0.0109616342800199,0.0538116591928251,0.0807174887892376,0.5430991529646239,2016,0.0
146,1611920135319,0.0,0.0,1.0,0,0.8199566160520607,461,6.7,0.054229934924078,0.1041214750542299,0.4945770065075922,2017,0.0
147,1611920135319,0.0,0.0,1.0,0,0.7908496732026143,459,5.0,0.0610021786492374,0.0566448801742919,0.5446623093681917,2018,0.0
148,1611920135319,0.0,0.0,1.0,0,0.7617977528089888,445,4.3,0.0337078651685393,0.0853932584269663,0.4943820224719101,2019,0.0
149,1611920135319,0.0,1.0,0.0,0,0.7396593673965937,411,7.3,0.048661800486618,0.0778588807785888,0.5206812652068127,2021,1.0
150,1611920138339,0.0,0.0,1.0,0,0.81,1323,0.0521541950113378,0.0362811791383219,0.0891912320483749,0.6931216931216931,2015,0.0
151,1611920138339,0.0,0.0,1.0,0,0.83,1394,0.0358680057388809,0.0251076040172166,0.0652797704447632,0.7087517934002869,2016,0.0
152,1611920138339,0.0,0.0,1.0,0,0.8948948948948949,333,15.0,0.0,0.057057057057057,0.7117117117117117,2017,0.0
153,1611920138339,0.0,0.0,1.0,0,0.9228650137741048,363,19.8,0.0,0.0523415977961432,0.7052341597796143,2018,0.0
154,1611920138339,0.0,0.0,1.0,0,0.92,325,20.9,0.0,0.0461538461538461,0.7230769230769231,2019,0.0
155,1611920138339,0.0,1.0,0.0,0,0.8973684210526316,380,28.9,0.0,0.0684210526315789,0.7263157894736842,2021,1.0
156,1612000130393,0.0,0.0,1.0,0,0.14,78,0.0384615384615384,0.6410256410256411,0.0,0.3205128205128205,2015,0.0
157,1612000130393,0.0,0.0,1.0,0,0.19,121,0.0826446280991735,0.5785123966942148,0.0165289256198347,0.3057851239669421,2016,0.0
158,1612000130393,0.0,0.0,1.0,0,0.3620689655172414,58,17.2,0.5689655172413793,0.0,0.2241379310344827,2017,0.0
159,1612000130393,0.0,0.0,1.0,0,0.3773584905660377,53,11.3,0.5283018867924528,0.0,0.3396226415094339,2018,0.0
160,1612000130393,0.0,0.0,1.0,0,0.3333333333333333,57,8.8,0.5964912280701754,0.0,0.3157894736842105,2019,0.0
161,1612000130393,0.0909090909090909,0.9090909090909092,0.0,0,0.3548387096774194,31,9.7,0.5161290322580645,0.0,0.3870967741935484,2021,0.9545454545454546
162,1612000133397,0.0,0.0,1.0,0,0.17,2017,0.0029747149231531,0.5671789786812097,0.0153693604362915,0.2513634110064452,2015,0.0
