,schoolcode,district,county,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
1837,321200011479,1,79,2019,0.0,39,0.0,0.0,0.0,122,87.7049,0.8197,38.5246,55.7377,0.8197
1838,321200011480,1,80,2019,0.0,49,0.0,0.0,0.0,41,90.2439,7.3171,56.0976,34.1463,0.0
1839,321200011511,1,11,2019,0.0,35,0.0,0.0,0.0,205,90.2439,1.4634,32.6829,62.9268,1.4634
1840,321200011521,1,21,2019,0.0,49,0.0,0.0,0.0,206,92.7184,1.4563,21.3592,74.7573,1.4563
1841,321200011550,1,50,2019,0.0,49,0.0,0.0,0.0,223,98.2063,5.3812,12.5561,73.5426,8.0717
1842,321200011684,1,84,2019,0.0,38,0.0,0.0,0.0,178,90.4494,2.2472,53.3708,41.0112,0.5618
1844,321200860965,86,65,2019,0.0,85,0.0,0.0,0.0,171,96.4912,2.924,25.1462,70.7602,0.0
1845,321200861010,86,10,2019,0.0,06,0.0,0.0,0.0,62,90.3226,0.0,56.4516,41.9355,0.0
1846,331300010265,1,65,2019,0.0,31,0.0,0.0,0.0,105,91.4286,0.9524,72.381,21.9048,1.9048
1847,331300011350,1,50,2019,0.0,32,0.0,0.0,0.0,109,88.0734,0.9174,77.9817,20.1835,0.9174
1848,331300011412,1,12,2019,0.0,52,0.0,0.0,0.0,204,90.1961,1.4706,67.1569,29.902,0.4902
1849,331300011419,1,19,2019,0.0,75,0.0,0.0,0.0,236,85.1695,4.2373,67.3729,16.5254,8.0508
1850,331300011430,1,30,2019,0.0,100,0.0,0.0,0.0,329,63.5258,20.0608,4.2553,4.2553,67.7812
1851,331300011483,1,83,2019,0.0,66,0.0,0.0,0.0,215,71.1628,3.2558,65.1163,27.907,2.7907
1852,331300011527,1,27,2019,0.0,61,0.0,0.0,0.0,189,81.4815,12.6984,61.3757,15.3439,9.5238
1853,331300011553,1,53,2019,0.0,48,0.0,0.0,0.0,21,95.2381,0.0,95.2381,4.7619,0.0
1854,331300011595,1,95,2019,0.0,92,0.0,0.0,0.0,66,93.9394,7.5758,71.2121,12.1212,4.5455
1855,331300011605,1,05,2019,0.0,55,0.0,0.0,0.0,294,79.932,1.0204,68.7075,24.4898,3.4014
1856,331300011616,1,16,2019,0.0,33,0.0,0.0,0.0,33,84.8485,0.0,69.697,27.2727,0.0
1857,331300011670,1,70,2019,0.0,77,0.0,0.0,0.0,390,76.4103,1.2821,80.2564,10.0,5.3846
1858,331300011674,1,74,2019,0.0,46,0.0,0.0,0.0,147,76.1905,8.1633,61.9048,25.1701,2.7211
1859,331300860901,86,01,2019,0.0,88,0.0,0.0,0.0,160,78.125,0.625,78.125,11.875,0.625
1860,331300861056,86,56,2019,0.0,75,0.0,0.0,0.0,115,71.3043,0.8696,78.2609,18.2609,0.0
1862,331400011071,1,71,2019,0.0,47,0.0,0.0,0.0,140,83.5714,2.8571,13.5714,82.1429,1.4286
1863,331400011449,1,49,2019,0.0,100,0.0,0.0,0.0,46,39.1304,13.0435,15.2174,6.5217,45.6522
1864,331400011454,1,54,2019,0.0,47,0.0,0.0,0.0,189,78.836,4.2328,20.6349,70.3704,3.7037
1865,331400011474,1,74,2019,0.0,37,0.0,0.0,0.0,305,86.8852,1.9672,25.5738,69.8361,1.3115
1866,331400011477,1,77,2019,0.0,40,0.0,0.0,0.0,139,88.4892,1.4388,28.777,67.6259,0.0
1867,331400011478,1,78,2019,0.0,43,0.0,0.0,0.0,343,87.7551,2.0408,28.5714,62.9738,5.5394
1868,331400011488,1,88,2019,0.0,63,0.0,0.0,0.0,200,81.0,0.5,43.5,54.0,0.5
1869,331400011558,1,58,2019,0.0,69,0.0,0.0,0.0,165,85.4545,5.4545,23.0303,67.8788,0.6061
1870,331400011561,1,61,2019,0.0,77,0.0,0.0,0.0,222,80.6306,9.4595,16.6667,67.5676,3.6036
1871,331400011586,1,86,2019,0.0,0,0.0,0.0,0.0,2,50.0,50.0,0.0,50.0,0.0
1872,331400011610,1,10,2019,0.0,37,0.0,0.0,0.0,131,87.7863,2.2901,44.2748,48.855,1.5267
1873,331400011614,1,14,2019,0.0,65,0.0,0.0,0.0,146,82.1918,5.4795,39.726,43.8356,4.7945
1875,331400860945,86,45,2019,0.0,48,0.0,0.0,0.0,147,82.3129,4.0816,13.6054,77.551,2.7211
1876,331500011423,1,23,2019,0.0,44,0.0,0.0,0.0,50,84.0,2.0,66.0,32.0,0.0
1877,331500011429,1,29,2019,0.0,77,0.0,0.0,0.0,119,83.1933,9.2437,54.6218,31.0924,2.521
1878,331500011462,1,62,2019,0.0,29,0.0,0.0,0.0,174,72.9885,2.8736,59.1954,31.6092,2.2989
1879,331500011463,1,63,2019,0.0,34,0.0,0.0,0.0,128,87.5,5.4688,46.0938,41.4062,5.4688
1880,331500011464,1,64,2019,0.0,59,0.0,0.0,0.0,223,66.8161,14.7982,35.8744,41.704,3.5874
1881,331500011497,1,97,2019,0.0,60,0.0,0.0,0.0,193,48.7047,35.2332,29.5337,21.2435,6.7358
1882,331500011519,1,19,2019,0.0,30,0.0,0.0,0.0,232,91.3793,3.4483,58.6207,29.7414,4.7414
1883,331500011529,1,29,2019,0.0,50,0.0,0.0,0.0,56,80.3571,5.3571,8.9286,82.1429,1.7857
1884,331500011592,1,92,2019,0.0,37,0.0,0.0,0.0,105,86.6667,26.6667,38.0952,7.619,23.8095
1885,331500011656,1,56,2019,0.0,63,0.0,0.0,0.0,282,73.4043,6.0284,60.9929,24.4681,2.4823
1886,331500011667,1,67,2019,0.0,45,0.0,0.0,0.0,460,85.4348,6.7391,6.7391,73.913,11.5217
1887,331500011684,1,84,2019,0.0,97,0.0,0.0,0.0,91,35.1648,46.1538,10.989,17.5824,9.8901
1888,331500011698,1,98,2019,0.0,33,0.0,0.0,0.0,40,90.0,2.5,20.0,70.0,2.5
1889,331500860953,86,53,2019,0.0,72,0.0,0.0,0.0,47,82.9787,2.1277,44.6809,51.0638,0.0
1891,331600011455,1,55,2019,0.0,30,0.0,0.0,0.0,246,84.1463,2.439,80.8943,12.1951,1.2195
1892,331600011498,1,98,2019,0.0,52,0.0,0.0,0.0,187,83.4225,1.0695,60.9626,30.4813,4.2781
1893,331600011669,1,69,2019,0.0,41,0.0,0.0,0.0,63,88.8889,3.1746,71.4286,22.2222,1.5873
1894,331600011688,1,88,2019,0.0,20,0.0,0.0,0.0,75,94.6667,4.0,66.6667,21.3333,6.6667
1895,331600011765,1,65,2019,0.0,52,0.0,0.0,0.0,107,81.3084,0.9346,88.785,6.5421,0.9346
1896,331600860938,86,38,2019,0.0,63,0.0,0.0,0.0,244,70.082,1.6393,78.2787,13.5246,1.6393
1897,331700011122,1,22,2019,0.0,63,0.0,0.0,0.0,172,83.7209,0.5814,81.3953,9.8837,1.7442
1898,331700011382,1,82,2019,0.0,49,0.0,0.0,0.0,135,87.4074,2.963,76.2963,14.0741,0.7407
1899,331700011408,1,08,2019,0.0,56,0.0,0.0,0.0,96,91.6667,4.1667,84.375,10.4167,1.0417
1900,331700011524,1,24,2019,0.0,37,0.0,0.0,0.0,213,86.8545,9.3897,24.4131,44.1315,19.7183
1901,331700011528,1,28,2019,0.0,73,0.0,0.0,0.0,96,86.4583,4.1667,71.875,17.7083,2.0833
1902,331700011531,1,31,2019,0.0,48,0.0,0.0,0.0,166,83.7349,0.6024,90.9639,5.4217,1.8072
1903,331700011537,1,37,2019,0.0,56,0.0,0.0,0.0,214,76.6355,2.3364,77.1028,15.8879,3.271
1904,331700011539,1,39,2019,0.0,35,0.0,0.0,0.0,139,81.295,2.8777,74.8201,16.5468,3.5971
1905,331700011543,1,43,2019,0.0,73,0.0,0.0,0.0,101,80.198,0.9901,78.2178,16.8317,1.9802
1906,331700011546,1,46,2019,0.0,54,0.0,0.0,0.0,108,69.4444,1.8519,79.6296,15.7407,1.8519
1907,331700011547,1,47,2019,0.0,40,0.0,0.0,0.0,167,79.0419,4.7904,83.2335,8.3832,2.3952
1908,331700011548,1,48,2019,0.0,37,0.0,0.0,0.0,198,82.8283,1.0101,76.2626,22.2222,0.0
1909,331700011568,1,68,2019,0.0,23,0.0,0.0,0.0,40,82.5,2.5,87.5,10.0,0.0
1910,331700011590,1,90,2019,0.0,74,0.0,0.0,0.0,262,69.4656,1.145,88.9313,4.5802,1.9084
1911,331700011600,1,00,2019,0.0,51,0.0,0.0,0.0,503,76.9384,0.994,91.4513,5.7654,1.1928
1912,331700011745,1,45,2019,0.0,79,0.0,0.0,0.0,236,90.2542,0.4237,85.1695,12.2881,1.6949
1913,331700011751,1,51,2019,0.0,64,0.0,0.0,0.0,134,85.0746,1.4925,82.0896,9.7015,2.9851
1914,331700860879,86,79,2019,0.0,84,0.0,0.0,0.0,130,73.0769,0.0,86.1538,9.2308,0.0
1915,331700860882,86,82,2019,0.0,88,0.0,0.0,0.0,58,67.2414,0.0,87.931,8.6207,1.7241
1916,331800011563,1,63,2019,0.0,45,0.0,0.0,0.0,247,73.2794,2.0243,90.6883,4.8583,1.6194
1917,331800011566,1,66,2019,0.0,37,0.0,0.0,0.0,92,79.3478,7.6087,78.2609,11.9565,0.0
1918,331800011567,1,67,2019,0.0,37,0.0,0.0,0.0,143,81.8182,1.3986,84.6154,9.0909,2.0979
1919,331800011576,1,76,2019,0.0,36,0.0,0.0,0.0,120,71.6667,5.8333,81.6667,10.0,2.5
1920,331800011578,1,78,2019,0.0,43,0.0,0.0,0.0,40,85.0,2.5,87.5,5.0,5.0
1921,331800011617,1,17,2019,0.0,36,0.0,0.0,0.0,101,79.2079,5.9406,81.1881,10.8911,0.9901
1922,331800011629,1,29,2019,0.0,38,0.0,0.0,0.0,157,73.8854,0.6369,86.6242,7.0064,1.9108
1923,331800011633,1,33,2019,0.0,55,0.0,0.0,0.0,195,96.4103,2.0513,82.0513,12.3077,1.5385
1924,331800011635,1,35,2019,0.0,58,0.0,0.0,0.0,73,78.0822,0.0,93.1507,5.4795,1.3699
1925,331800011637,1,37,2019,0.0,53,0.0,0.0,0.0,173,79.1908,7.5145,77.4566,6.3584,7.5145
1926,331800011642,1,42,2019,0.0,24,0.0,0.0,0.0,143,81.1189,6.2937,80.4196,11.1888,2.0979
1927,331800011673,1,73,2019,0.0,30,0.0,0.0,0.0,54,81.4815,5.5556,75.9259,18.5185,0.0
1929,331900011404,1,04,2019,0.0,47,0.0,0.0,0.0,189,87.8307,1.5873,63.4921,32.2751,1.0582
1930,331900011409,1,09,2019,0.0,65,0.0,0.0,0.0,140,86.4286,0.7143,70.0,26.4286,1.4286
1931,331900011422,1,22,2019,0.0,49,0.0,0.0,0.0,152,79.6053,0.0,69.7368,25.0,1.9737
1932,331900011502,1,02,2019,0.0,42,0.0,0.0,0.0,137,80.292,0.7299,65.6934,29.1971,1.4599
1933,331900011504,1,04,2019,0.0,29,0.0,0.0,0.0,127,84.252,1.5748,70.8661,25.1969,2.3622
1934,331900011507,1,07,2019,0.0,37,0.0,0.0,0.0,200,90.5,1.5,62.0,32.0,3.0
1935,331900011510,1,10,2019,0.0,52,0.0,0.0,0.0,60,95.0,1.6667,70.0,21.6667,5.0
1936,331900011583,1,83,2019,0.0,27,0.0,0.0,0.0,237,92.4051,0.0,2.5316,97.4684,0.0
1937,331900011615,1,15,2019,0.0,43,0.0,0.0,0.0,290,79.3103,2.069,62.4138,26.8966,3.4483
1938,331900011618,1,18,2019,0.0,55,0.0,0.0,0.0,133,87.218,1.5038,33.8346,56.391,5.2632
1939,331900011639,1,39,2019,0.0,37,0.0,0.0,0.0,279,87.0968,5.7348,20.0717,61.6487,10.0358
1940,331900011659,1,59,2019,0.0,36,0.0,0.0,0.0,173,93.6416,3.4682,17.341,67.052,10.4046
1941,331900011660,1,60,2019,0.0,42,0.0,0.0,0.0,139,91.3669,1.4388,61.8705,34.5324,0.7194
1942,331900011683,1,83,2019,0.0,31,0.0,0.0,0.0,118,93.2203,5.9322,39.8305,36.4407,14.4068
1943,331900011764,1,64,2019,0.0,49,0.0,0.0,0.0,177,81.3559,5.6497,28.8136,50.8475,10.7345
1944,331900860880,86,80,2019,0.0,98,0.0,0.0,0.0,112,74.1071,0.0,33.9286,65.1786,0.8929
1945,332000011445,1,45,2019,0.0,77,0.0,0.0,0.0,1079,81.7424,24.7451,3.3364,31.1399,40.0371
1946,332000011485,1,85,2019,0.0,61,0.0,0.0,0.0,586,79.3515,18.6007,7.8498,54.4369,16.041
1947,332000011490,1,90,2019,0.0,69,0.0,0.0,0.0,1227,74.1646,33.8223,2.608,33.9038,27.7099
1948,332000011505,1,05,2019,0.0,71,0.0,0.0,0.0,1112,81.9245,18.1655,10.9712,31.7446,38.5791
1949,332000011609,1,09,2019,0.0,65,0.0,0.0,0.0,126,89.6825,13.4921,12.6984,18.254,51.5873
1950,332100011337,1,37,2019,0.0,46,0.0,0.0,0.0,142,84.507,25.3521,2.8169,45.7746,24.6479
1951,332100011344,1,44,2019,0.0,63,0.0,0.0,0.0,224,77.6786,44.6429,15.1786,16.9643,20.9821
1952,332100011348,1,48,2019,0.0,30,0.0,0.0,0.0,98,81.6327,10.2041,55.102,26.5306,6.1224
1953,332100011410,1,10,2019,0.0,51,0.0,0.0,0.0,751,81.6245,16.5113,42.8762,23.968,15.7124
1954,332100011468,1,68,2019,0.0,88,0.0,0.0,0.0,156,62.1795,39.1026,23.0769,30.1282,7.0513
1955,332100011525,1,25,2019,0.0,73,0.0,0.0,0.0,882,68.0272,27.6644,22.449,19.2744,25.0567
1956,332100011540,1,40,2019,0.0,68,0.0,0.0,0.0,814,85.0123,15.8477,28.1327,26.9042,26.7813
1957,332100011559,1,59,2019,0.0,68,0.0,0.0,0.0,110,79.0909,9.0909,35.4545,47.2727,7.2727
1958,332100011572,1,72,2019,0.0,0,0.0,0.0,0.0,2,50.0,100.0,0.0,0.0,0.0
1959,332100011620,1,20,2019,0.0,34,0.0,0.0,0.0,108,87.963,15.7407,65.7407,15.7407,0.9259
1960,332100011690,1,90,2019,0.0,80,0.0,0.0,0.0,226,82.7434,38.0531,3.5398,29.2035,27.8761
1961,332100011728,1,28,2019,0.0,31,0.0,0.0,0.0,32,84.375,25.0,56.25,15.625,3.125
1962,332100860949,86,49,2019,0.0,78,0.0,0.0,0.0,103,91.2621,8.7379,46.6019,36.8932,4.8544
1963,332200011405,1,05,2019,0.0,71,0.0,0.0,0.0,628,76.5924,14.6497,43.7898,15.9236,22.4522
1964,332200011425,1,25,2019,0.0,70,0.0,0.0,0.0,1589,77.4072,46.1296,14.7262,19.1315,19.3833
1965,332200011535,1,35,2019,0.0,82,0.0,0.0,0.0,135,52.5926,50.3704,5.9259,15.5556,27.4074
1966,332200011555,1,55,2019,0.0,66,0.0,0.0,0.0,145,77.931,2.069,69.6552,13.7931,8.9655
1967,332200011611,1,11,2019,0.0,56,0.0,0.0,0.0,167,87.4251,28.7425,34.7305,17.9641,17.9641
1968,332200011630,1,30,2019,0.0,53,0.0,0.0,0.0,36,77.7778,30.5556,25.0,36.1111,5.5556
1969,332200861051,86,51,2019,0.0,46,0.0,0.0,0.0,116,75.0,1.7241,87.069,11.2069,0.0
1970,332200861053,86,53,2019,0.0,70,0.0,0.0,0.0,123,85.3659,2.439,82.1138,7.3171,1.626
1971,332300010514,1,14,2019,0.0,58,0.0,0.0,0.0,55,90.9091,0.0,90.9091,7.2727,0.0
1972,332300011493,1,93,2019,0.0,43,0.0,0.0,0.0,138,91.3043,2.1739,78.2609,15.2174,1.4493
1973,332300011643,1,43,2019,0.0,33,0.0,0.0,0.0,40,85.0,0.0,77.5,17.5,0.0
1974,332300011644,1,44,2019,0.0,82,0.0,0.0,0.0,108,74.0741,0.0,87.963,9.2593,0.9259
1975,332300011647,1,47,2019,0.0,60,0.0,0.0,0.0,20,95.0,0.0,90.0,10.0,0.0
1976,332300011697,1,97,2019,0.0,32,0.0,0.0,0.0,117,92.3077,4.2735,76.0684,16.2393,3.4188
1977,332300860912,86,12,2019,0.0,86,0.0,0.0,0.0,125,80.0,0.0,80.0,17.6,1.6
1978,332300860941,86,41,2019,0.0,67,0.0,0.0,0.0,168,79.7619,0.0,86.9048,6.5476,0.5952
1979,333200010564,1,64,2019,0.0,38,0.0,0.0,0.0,61,85.2459,0.0,29.5082,70.4918,0.0
1980,333200011168,1,68,2019,0.0,80,0.0,0.0,0.0,66,86.3636,3.0303,43.9394,45.4545,3.0303
1981,333200011403,1,03,2019,0.0,33,0.0,0.0,0.0,172,93.6047,4.6512,15.1163,75.5814,4.0698
1982,333200011545,1,45,2019,0.0,47,0.0,0.0,0.0,255,87.451,1.9608,8.6275,88.6275,0.3922
1983,333200011549,1,49,2019,0.0,32,0.0,0.0,0.0,199,76.8844,4.0201,16.5829,76.3819,2.0101
1984,333200011552,1,52,2019,0.0,43,0.0,0.0,0.0,184,97.2826,1.087,23.913,74.4565,0.5435
1985,333200011554,1,54,2019,0.0,88,0.0,0.0,0.0,121,85.9504,7.438,7.438,79.3388,5.7851
1986,333200011556,1,56,2019,0.0,30,0.0,0.0,0.0,205,96.5854,1.9512,17.561,77.561,2.439
1988,342400011236,1,36,2019,0.0,45,0.0,0.0,0.0,137,93.4307,3.6496,5.1095,75.1825,16.0584
1989,342400011264,1,64,2019,0.0,87,0.0,0.0,0.0,202,83.1683,14.3564,4.4554,52.9703,20.7921
1990,342400011267,1,67,2019,0.0,60,0.0,0.0,0.0,191,80.1047,9.9476,8.9005,62.8272,15.7068
1991,342400011293,1,93,2019,0.0,79,0.0,0.0,0.0,191,84.2932,6.2827,2.0942,71.2042,15.1832
1992,342400011296,1,96,2019,0.0,70,0.0,0.0,0.0,197,87.3096,0.0,0.0,98.9848,0.0
1993,342400011299,1,99,2019,0.0,84,0.0,0.0,0.0,49,46.9388,38.7755,18.3673,22.449,18.3673
1994,342400011455,1,55,2019,0.0,60,0.0,0.0,0.0,457,76.3676,5.6893,5.4705,59.2998,27.7899
1995,342400011485,1,85,2019,0.0,49,0.0,0.0,0.0,729,70.5075,15.2263,4.5267,69.1358,8.0933
1996,342400011550,1,50,2019,0.0,75,0.0,0.0,0.0,243,74.8971,4.5267,5.3498,78.6008,8.642
1997,342400011560,1,60,2019,0.0,74,0.0,0.0,0.0,194,79.3814,13.4021,7.2165,58.2474,20.1031
1998,342400011585,1,85,2019,0.0,89,0.0,0.0,0.0,305,65.9016,22.2951,2.2951,53.7705,14.4262
1999,342400011600,1,00,2019,0.0,71,0.0,0.0,0.0,676,86.0947,3.9941,5.0296,83.432,7.1006
2000,342400011610,1,10,2019,0.0,85,0.0,0.0,0.0,313,64.5367,8.9457,4.4728,54.3131,28.754
2001,342400011744,1,44,2019,0.0,68,0.0,0.0,0.0,38,81.5789,2.6316,15.7895,76.3158,2.6316
2002,342500011240,1,40,2019,0.0,70,0.0,0.0,0.0,216,75.0,6.9444,12.963,66.2037,11.5741
2003,342500011241,1,41,2019,0.0,86,0.0,0.0,0.0,145,79.3103,4.8276,8.2759,26.2069,55.1724
2004,342500011252,1,52,2019,0.0,82,0.0,0.0,0.0,190,53.1579,15.2632,17.3684,24.7368,38.9474
2005,342500011263,1,63,2019,0.0,38,0.0,0.0,0.0,170,93.5294,4.7059,1.1765,60.5882,33.5294
2006,342500011281,1,81,2019,0.0,84,0.0,0.0,0.0,173,83.237,1.7341,9.8266,21.3873,64.7399
2007,342500011285,1,85,2019,0.0,77,0.0,0.0,0.0,167,61.0778,34.7305,6.5868,37.1257,16.7665
2008,342500011425,1,25,2019,0.0,59,0.0,0.0,0.0,1412,75.2125,5.949,19.4051,44.9717,27.2663
2009,342500011460,1,60,2019,0.0,48,0.0,0.0,0.0,705,80.5674,2.8369,17.0213,65.8156,12.1986
2010,342500011525,1,25,2019,0.0,100,0.0,0.0,0.0,46,43.4783,19.5652,2.1739,17.3913,30.4348
2011,342500011540,1,40,2019,0.0,47,0.0,0.0,0.0,59,77.9661,5.0847,20.339,66.1017,8.4746
2012,342500011670,1,70,2019,0.0,84,0.0,0.0,0.0,210,80.4762,15.2381,15.2381,37.619,30.4762
2013,342500011792,1,92,2019,0.0,56,0.0,0.0,0.0,43,83.7209,6.9767,51.1628,30.2326,9.3023
2014,342600011315,1,15,2019,0.0,50,0.0,0.0,0.0,195,68.2051,3.0769,54.359,12.3077,20.5128
2015,342600011415,1,15,2019,0.0,66,0.0,0.0,0.0,757,70.1453,12.2853,29.4584,26.0238,29.9868
2016,342600011430,1,30,2019,0.0,89,0.0,0.0,0.0,827,74.4861,13.0593,8.4643,23.2164,54.4135
2017,342600011435,1,35,2019,0.0,52,0.0,0.0,0.0,483,76.8116,2.4845,47.205,20.0828,25.6729
2018,342600011495,1,95,2019,0.0,71,0.0,0.0,0.0,941,71.8385,19.4474,17.8533,32.9437,26.1424
2019,342600011566,1,66,2019,0.0,45,0.0,0.0,0.0,420,56.9048,6.6667,51.4286,15.4762,19.7619
2020,342700010314,1,14,2019,0.0,36,0.0,0.0,0.0,225,67.5556,4.0,31.5556,28.0,25.3333
2021,342700010323,1,23,2019,0.0,96,0.0,0.0,0.0,265,50.566,41.1321,12.8302,20.3774,24.9057
2022,342700011260,1,60,2019,0.0,27,0.0,0.0,0.0,141,76.5957,0.7092,51.0638,44.6809,1.4184
2023,342700011261,1,61,2019,0.0,63,0.0,0.0,0.0,93,65.5914,2.1505,69.8925,16.129,6.4516
2024,342700011262,1,62,2019,0.0,64,0.0,0.0,0.0,379,73.0871,12.6649,41.4248,35.6201,8.971
2025,342700011302,1,02,2019,0.0,56,0.0,0.0,0.0,241,70.5394,4.1494,43.1535,46.888,2.9046
2026,342700011308,1,08,2019,0.0,87,0.0,0.0,0.0,205,74.1463,26.3415,6.8293,35.6098,27.3171
2027,342700011309,1,09,2019,0.0,36,0.0,0.0,0.0,205,79.5122,4.3902,40.0,49.7561,2.9268
2028,342700011324,1,24,2019,0.0,36,0.0,0.0,0.0,121,88.4298,9.0909,49.5868,38.0165,1.6529
2029,342700011334,1,34,2019,0.0,34,0.0,0.0,0.0,264,73.1061,5.6818,17.803,40.9091,26.5152
2030,342700011351,1,51,2019,0.0,46,0.0,0.0,0.0,132,85.6061,5.303,57.5758,34.0909,1.5152
2031,342700011400,1,00,2019,0.0,63,0.0,0.0,0.0,179,77.095,1.676,69.2737,13.4078,10.6145
2032,342700011475,1,75,2019,0.0,59,0.0,0.0,0.0,629,80.4452,3.6566,14.9444,46.7409,28.1399
2033,342700011480,1,80,2019,0.0,65,0.0,0.0,0.0,900,79.5556,2.4444,26.6667,28.2222,39.2222
2034,342700011650,1,50,2019,0.0,86,0.0,0.0,0.0,267,64.794,12.7341,8.2397,40.0749,23.221
2035,342700861054,86,54,2019,0.0,50,0.0,0.0,0.0,194,79.8969,0.0,75.2577,13.9175,5.6701
2036,342800011167,1,67,2019,0.0,53,0.0,0.0,0.0,295,70.8475,14.2373,17.6271,43.3898,17.9661
2037,342800011284,1,84,2019,0.0,72,0.0,0.0,0.0,126,68.254,0.0,52.381,8.7302,21.4286
2038,342800011310,1,10,2019,0.0,61,0.0,0.0,0.0,150,87.3333,0.6667,36.0,16.0,31.3333
2039,342800011325,1,25,2019,0.0,65,0.0,0.0,0.0,130,76.9231,3.8462,46.1538,28.4615,13.0769
2040,342800011328,1,28,2019,0.0,88,0.0,0.0,0.0,120,76.6667,2.5,43.3333,26.6667,15.8333
2041,342800011350,1,50,2019,0.0,64,0.0,0.0,0.0,177,77.9661,2.8249,44.0678,15.2542,31.0734
2042,342800011440,1,40,2019,0.0,65,0.0,0.0,0.0,1127,81.2777,25.732,8.7844,43.9219,18.2786
2043,342800011505,1,05,2019,0.0,61,0.0,0.0,0.0,1118,84.7943,2.7728,28.712,34.7048,29.1592
2044,342800011620,1,20,2019,0.0,79,0.0,0.0,0.0,354,74.2938,4.8023,24.2938,27.9661,36.7232
2045,342800011680,1,80,2019,0.0,82,0.0,0.0,0.0,129,44.186,5.4264,27.1318,10.0775,47.2868
2046,342800011686,1,86,2019,0.0,65,0.0,0.0,0.0,326,63.4969,41.1043,3.9877,43.865,9.816
2047,342800011687,1,87,2019,0.0,100,0.0,0.0,0.0,22,72.7273,9.0909,4.5455,9.0909,77.2727
2048,342800011690,1,90,2019,0.0,34,0.0,0.0,0.0,244,67.2131,1.6393,61.0656,24.5902,8.1967
2049,342800011896,1,96,2019,0.0,75,0.0,0.0,0.0,122,75.4098,0.0,51.6393,9.8361,32.7869
2050,342900011248,1,48,2019,0.0,55,0.0,0.0,0.0,174,85.6322,1.7241,79.8851,9.1954,4.023
2051,342900011259,1,59,2019,0.0,50,0.0,0.0,0.0,256,72.6562,1.5625,84.375,5.8594,5.4688
2052,342900011265,1,65,2019,0.0,73,0.0,0.0,0.0,157,82.1656,2.5478,78.3439,8.2803,3.8217
2053,342900011272,1,72,2019,0.0,35,0.0,0.0,0.0,175,76.0,0.5714,75.4286,13.1429,1.7143
2054,342900011283,1,83,2019,0.0,65,0.0,0.0,0.0,226,75.6637,0.4425,92.0354,5.3097,1.7699
2055,342900011313,1,13,2019,0.0,50,0.0,0.0,0.0,161,88.8199,2.4845,63.354,18.6335,9.3168
2056,342900011326,1,26,2019,0.0,56,0.0,0.0,0.0,189,77.7778,1.0582,73.545,7.9365,15.3439
2057,342900011327,1,27,2019,0.0,48,0.0,0.0,0.0,185,66.4865,0.5405,90.2703,3.2432,0.0
2058,342900011492,1,92,2019,0.0,44,0.0,0.0,0.0,187,76.4706,1.6043,71.6578,9.0909,14.9733
2059,342900011498,1,98,2019,0.0,61,0.0,0.0,0.0,238,85.2941,1.2605,72.6891,15.9664,5.8824
2060,343000011258,1,58,2019,0.0,64,0.0,0.0,0.0,141,85.1064,8.5106,7.8014,63.1206,16.3121
2061,343000011286,1,86,2019,0.0,76,0.0,0.0,0.0,155,81.2903,17.4194,9.6774,41.9355,30.9677
2062,343000011301,1,01,2019,0.0,88,0.0,0.0,0.0,169,61.5385,17.1598,10.0592,61.5385,5.3254
2063,343000011445,1,45,2019,0.0,58,0.0,0.0,0.0,1181,86.7062,11.7697,6.1812,52.1592,27.6037
2064,343000011450,1,50,2019,0.0,54,0.0,0.0,0.0,978,84.2536,5.5215,10.3272,69.7342,12.7812
2065,343000011501,1,01,2019,0.0,88,0.0,0.0,0.0,195,34.8718,30.7692,12.3077,31.2821,12.3077
2066,343000011502,1,02,2019,0.0,47,0.0,0.0,0.0,415,76.3855,5.5422,13.012,65.0602,15.4217
2067,343000011555,1,55,2019,0.0,77,0.0,0.0,0.0,285,88.0702,5.9649,1.0526,66.6667,25.2632
2068,343000011575,1,75,2019,0.0,84,0.0,0.0,0.0,192,67.1875,29.1667,6.25,39.0625,25.0
2069,343000011580,1,80,2019,0.0,88,0.0,0.0,0.0,109,42.2018,20.1835,3.6697,25.6881,44.9541
2070,343000860822,86,22,2019,0.0,89,0.0,0.0,0.0,79,75.9494,3.7975,3.7975,72.1519,20.2532
2071,353100011047,1,47,2019,0.0,93,0.0,0.0,0.0,103,50.4854,49.5146,11.6505,20.3883,17.4757
2072,353100011064,1,64,2019,0.0,66,0.0,0.0,0.0,134,52.2388,52.2388,7.4627,24.6269,1.4925
2073,353100011080,1,80,2019,0.0,61,0.0,0.0,0.0,226,43.8053,45.1327,24.3363,23.0088,7.0796
2074,353100011440,1,40,2019,0.0,63,0.0,0.0,0.0,832,68.2692,47.1154,12.3798,31.4904,8.0529
2075,353100011445,1,45,2019,0.0,45,0.0,0.0,0.0,672,77.381,17.7083,24.1071,49.5536,6.994
2076,353100011450,1,50,2019,0.0,49,0.0,0.0,0.0,1074,77.0019,8.6592,37.6164,44.5996,4.7486
2077,353100011455,1,55,2019,0.0,66,0.0,0.0,0.0,912,40.1316,79.386,1.6447,13.0482,4.6053
