,schoolcode,district,county,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
2519,42302040003,4,03,2019,0.0,90,0.0,0.0,0.0,71,57.7465,94.3662,0.0,0.0,1.4085
2520,42400010013,1,13,2019,0.0,80,0.0,0.0,0.0,152,44.0789,82.2368,2.6316,5.9211,3.9474
2521,42801060006,6,06,2019,0.0,83,0.0,0.0,0.0,113,61.9469,59.292,0.0,2.6549,0.0
2522,42901040002,4,02,2019,0.0,92,0.0,0.0,0.0,83,38.5542,92.7711,1.2048,3.6145,1.2048
2523,43011020001,2,01,2019,0.0,0,0.0,0.0,0.0,2,50.0,100.0,0.0,0.0,0.0
2524,43001040002,4,02,2019,0.0,96,0.0,0.0,0.0,73,50.6849,86.3014,0.0,1.3699,4.1096
2525,43200050002,5,02,2019,0.0,74,0.0,0.0,0.0,90,54.4444,45.5556,1.1111,2.2222,0.0
2526,43501060006,6,06,2019,0.0,87,0.0,0.0,0.0,205,53.6585,97.0732,1.9512,0.4878,0.4878
2527,50100010013,1,13,2019,0.0,80,0.0,0.0,0.0,315,43.1746,79.6825,9.8413,3.1746,0.3175
2528,50301040002,4,02,2019,0.0,92,0.0,0.0,0.0,60,23.3333,93.3333,0.0,1.6667,1.6667
2529,50401040003,4,03,2019,0.0,93,0.0,0.0,0.0,90,41.1111,93.3333,1.1111,1.1111,0.0
2530,50701040005,4,05,2019,0.0,92,0.0,0.0,0.0,53,39.6226,92.4528,0.0,5.6604,0.0
2531,51101040004,4,04,2019,0.0,82,0.0,0.0,0.0,78,38.4615,96.1538,0.0,2.5641,0.0
2532,51301040003,4,03,2019,0.0,85,0.0,0.0,0.0,73,43.8356,95.8904,1.3699,0.0,0.0
2533,51901040005,4,05,2019,0.0,94,0.0,0.0,0.0,82,35.3659,89.0244,4.878,2.439,1.2195
2534,60201060003,6,03,2019,0.0,93,0.0,0.0,0.0,104,36.5385,89.4231,1.9231,0.9615,2.8846
2535,60301040004,4,04,2019,0.0,94,0.0,0.0,0.0,67,41.791,91.0448,0.0,4.4776,0.0
2536,60401040006,4,06,2019,0.0,96,0.0,0.0,0.0,70,42.8571,94.2857,0.0,2.8571,0.0
2537,60503040001,4,01,2019,0.0,93,0.0,0.0,0.0,67,40.2985,97.0149,0.0,1.4925,0.0
2538,60601040003,4,03,2019,0.0,81,0.0,0.0,0.0,37,62.1622,94.5946,0.0,0.0,0.0
2539,60701040003,4,03,2019,0.0,90,0.0,0.0,0.0,30,50.0,83.3333,0.0,3.3333,6.6667
2540,60800010009,1,09,2019,0.0,72,0.0,0.0,0.0,169,72.1893,40.8284,7.1006,49.1124,0.5917
2541,61001040005,4,05,2019,0.0,94,0.0,0.0,0.0,53,24.5283,94.3396,1.8868,1.8868,1.8868
2542,61101040007,4,07,2019,0.0,84,0.0,0.0,0.0,97,51.5464,94.8454,1.0309,2.0619,2.0619
2543,61501040001,4,01,2019,0.0,89,0.0,0.0,0.0,90,55.5556,80.0,1.1111,6.6667,0.0
2544,61503040003,4,03,2019,0.0,91,0.0,0.0,0.0,47,44.6809,87.234,0.0,6.383,0.0
2545,61601040001,4,01,2019,0.0,100,0.0,0.0,0.0,37,35.1351,94.5946,0.0,2.7027,0.0
2546,61700010013,1,13,2019,0.0,85,0.0,0.0,0.0,335,60.8955,65.6716,6.8657,18.806,0.2985
2547,62201060003,6,03,2019,0.0,90,0.0,0.0,0.0,137,34.3066,80.292,2.1898,15.3285,0.0
2548,62301040003,4,03,2019,0.0,81,0.0,0.0,0.0,43,51.1628,90.6977,0.0,6.9767,0.0
2549,62601040003,4,03,2019,0.0,100,0.0,0.0,0.0,36,63.8889,97.2222,0.0,2.7778,0.0
2550,62901040002,4,02,2019,0.0,91,0.0,0.0,0.0,56,50.0,87.5,0.0,8.9286,1.7857
2551,70600010020,1,20,2019,0.0,84,0.0,0.0,0.0,407,47.9115,78.6241,15.7248,1.7199,0.2457
2552,70901060007,6,07,2019,0.0,91,0.0,0.0,0.0,331,29.9094,89.7281,2.4169,2.1148,3.3233
2553,70902060002,6,02,2019,0.0,86,0.0,0.0,0.0,93,48.3871,92.4731,0.0,1.0753,3.2258
2554,80101040003,4,03,2019,0.0,89,0.0,0.0,0.0,36,36.1111,91.6667,0.0,2.7778,2.7778
2555,80201040001,4,01,2019,0.0,98,0.0,0.0,0.0,48,54.1667,97.9167,0.0,0.0,2.0833
2556,80601040003,4,03,2019,0.0,94,0.0,0.0,0.0,72,40.2778,94.4444,0.0,2.7778,1.3889
2557,81003040003,4,03,2019,0.0,91,0.0,0.0,0.0,68,63.2353,94.1176,2.9412,0.0,0.0
2558,81200050004,5,04,2019,0.0,73,0.0,0.0,0.0,162,55.5556,89.5062,3.7037,4.321,1.8519
2559,81401040001,4,01,2019,0.0,94,0.0,0.0,0.0,32,43.75,96.875,0.0,3.125,0.0
2560,81501040002,4,02,2019,0.0,83,0.0,0.0,0.0,66,57.5758,92.4242,1.5152,4.5455,0.0
2561,82001040004,4,04,2019,0.0,89,0.0,0.0,0.0,95,54.7368,95.7895,0.0,1.0526,2.1053
2562,90201040002,4,02,2019,0.0,88,0.0,0.0,0.0,81,59.2593,92.5926,3.7037,2.4691,0.0
2563,90301060006,6,06,2019,0.0,85,0.0,0.0,0.0,163,42.9448,96.9325,0.6135,1.227,0.6135
2564,90501040002,4,02,2019,0.0,94,0.0,0.0,0.0,104,33.6538,96.1538,1.9231,0.0,1.9231
2565,90601020002,2,02,2019,0.0,97,0.0,0.0,0.0,36,22.2222,100.0,0.0,0.0,0.0
2566,90901040002,4,02,2019,0.0,100,0.0,0.0,0.0,64,45.3125,100.0,0.0,0.0,0.0
2567,91101060005,6,05,2019,0.0,88,0.0,0.0,0.0,161,41.6149,93.1677,2.4845,0.0,3.1056
2568,91200010006,1,06,2019,0.0,88,0.0,0.0,0.0,143,44.7552,86.014,9.0909,1.3986,3.4965
2569,91402060005,6,05,2019,0.0,93,0.0,0.0,0.0,103,36.8932,95.1456,1.9417,0.9709,0.9709
2570,100501040003,4,03,2019,0.0,83,0.0,0.0,0.0,95,54.7368,85.2632,1.0526,11.5789,0.0
2571,100902040004,4,04,2019,0.0,86,0.0,0.0,0.0,43,48.8372,81.3953,0.0,6.9767,2.3256
2572,101001040002,4,02,2019,0.0,93,0.0,0.0,0.0,70,28.5714,85.7143,1.4286,7.1429,1.4286
2573,101300010001,1,01,2019,0.0,85,0.0,0.0,0.0,128,71.0938,35.1562,28.9062,11.7188,23.4375
2574,101401040005,4,05,2019,0.0,94,0.0,0.0,0.0,137,22.6277,88.3212,4.3796,5.8394,1.4599
2575,101601040003,4,03,2019,0.0,86,0.0,0.0,0.0,42,42.8571,95.2381,0.0,0.0,0.0
2576,110101040002,4,02,2019,0.0,85,0.0,0.0,0.0,33,45.4545,100.0,0.0,0.0,0.0
2577,110200010011,1,11,2019,0.0,83,0.0,0.0,0.0,193,51.8135,88.601,4.1451,3.6269,1.0363
2578,110304040002,4,02,2019,0.0,79,0.0,0.0,0.0,38,52.6316,97.3684,0.0,0.0,2.6316
2579,110701060001,6,01,2019,0.0,89,0.0,0.0,0.0,161,41.6149,93.1677,0.6211,0.6211,0.6211
2580,110901040001,4,01,2019,0.0,90,0.0,0.0,0.0,63,57.1429,95.2381,0.0,3.1746,1.5873
2581,120301040001,4,01,2019,0.0,100,0.0,0.0,0.0,14,50.0,92.8571,0.0,7.1429,0.0
2582,120102040001,4,01,2019,0.0,80,0.0,0.0,0.0,10,60.0,90.0,0.0,0.0,0.0
2583,120401040001,4,01,2019,0.0,83,0.0,0.0,0.0,30,40.0,96.6667,0.0,3.3333,0.0
2584,120501040002,4,02,2019,0.0,98,0.0,0.0,0.0,52,32.6923,96.1538,0.0,0.0,3.8462
2585,120701040001,4,01,2019,0.0,95,0.0,0.0,0.0,19,57.8947,94.7368,0.0,0.0,5.2632
2586,120906040002,4,02,2019,0.0,79,0.0,0.0,0.0,34,44.1176,97.0588,0.0,2.9412,0.0
2587,121401040001,4,01,2019,0.0,94,0.0,0.0,0.0,18,55.5556,94.4444,5.5556,0.0,0.0
2588,121502040001,4,01,2019,0.0,100,0.0,0.0,0.0,12,41.6667,100.0,0.0,0.0,0.0
2589,121601060006,6,06,2019,0.0,85,0.0,0.0,0.0,85,43.5294,87.0588,1.1765,5.8824,3.5294
2590,121701040001,4,01,2019,0.0,89,0.0,0.0,0.0,19,63.1579,94.7368,0.0,0.0,5.2632
2591,121702040001,4,01,2019,0.0,97,0.0,0.0,0.0,37,45.9459,86.4865,5.4054,2.7027,2.7027
2592,121901040002,4,02,2019,0.0,83,0.0,0.0,0.0,72,40.2778,94.4444,0.0,5.5556,0.0
2593,130200010005,1,05,2019,0.0,84,0.0,0.0,0.0,258,45.7364,39.9225,24.031,30.2326,1.1628
2594,130502020003,2,03,2019,0.0,84,0.0,0.0,0.0,117,52.9915,68.3761,5.1282,23.0769,3.4188
2595,130801060007,6,07,2019,0.0,87,0.0,0.0,0.0,285,49.1228,61.7544,17.5439,14.386,2.4561
2596,131101040004,4,04,2019,0.0,77,0.0,0.0,0.0,57,52.6316,75.4386,1.7544,21.0526,1.7544
2597,131201040002,4,02,2019,0.0,99,0.0,0.0,0.0,96,19.7917,82.2917,1.0417,9.375,3.125
2598,131301040002,4,02,2019,0.0,95,0.0,0.0,0.0,81,28.3951,82.716,2.4691,11.1111,1.2346
2599,131500010010,1,10,2019,0.0,68,0.0,0.0,0.0,350,71.1429,7.4286,56.8571,32.8571,1.1429
2600,131601060008,6,08,2019,0.0,93,0.0,0.0,0.0,770,22.8571,71.4286,8.0519,14.2857,4.4156
2601,131602020005,2,05,2019,0.0,98,0.0,0.0,0.0,104,29.8077,58.6538,10.5769,12.5,17.3077
2602,131701060002,6,02,2019,0.0,93,0.0,0.0,0.0,163,33.7423,82.8221,2.454,11.0429,2.454
2603,131801040001,4,01,2019,0.0,89,0.0,0.0,0.0,70,22.8571,88.5714,2.8571,7.1429,1.4286
2604,132101060011,6,11,2019,0.0,93,0.0,0.0,0.0,468,30.9829,64.1026,8.7607,20.7265,5.5556
2605,132101060015,6,15,2019,0.0,93,0.0,0.0,0.0,542,19.7417,76.9373,5.7196,12.1771,4.6125
2606,132101060016,6,16,2019,0.0,70,0.0,0.0,0.0,27,55.5556,66.6667,11.1111,22.2222,0.0
2607,132201040005,4,05,2019,0.0,96,0.0,0.0,0.0,72,27.7778,83.3333,2.7778,9.7222,2.7778
2608,140101060006,6,06,2019,0.0,97,0.0,0.0,0.0,135,31.8519,95.5556,1.4815,0.7407,1.4815
2609,140201060002,6,02,2019,0.0,96,0.0,0.0,0.0,220,37.7273,69.5455,15.9091,4.5455,6.8182
2610,140203060010,6,10,2019,0.0,95,0.0,0.0,0.0,336,19.0476,77.9762,5.0595,2.0833,11.3095
2611,140203060004,6,04,2019,0.0,94,0.0,0.0,0.0,236,17.3729,77.9661,6.7797,5.9322,6.7797
2612,140203060013,6,13,2019,0.0,95,0.0,0.0,0.0,263,16.3498,72.2433,2.6616,2.6616,17.4905
2613,140207060006,6,06,2019,0.0,90,0.0,0.0,0.0,288,51.7361,62.8472,21.1806,6.9444,5.2083
2614,140301030005,3,05,2019,0.0,99,0.0,0.0,0.0,160,14.375,95.0,0.625,2.5,0.625
2615,140600010056,1,56,2019,0.0,96,0.0,0.0,0.0,106,43.3962,38.6792,30.1887,8.4906,17.9245
2616,140600010097,1,97,2019,0.0,75,0.0,0.0,0.0,113,71.6814,16.8142,62.8319,14.1593,2.6549
2617,140600010098,1,98,2019,0.0,79,0.0,0.0,0.0,307,82.0847,11.7264,57.9805,14.9837,12.7036
2618,140600010101,1,01,2019,0.0,61,0.0,0.0,0.0,177,88.1356,5.0847,74.5763,8.4746,11.2994
2619,140600010104,1,04,2019,0.0,72,0.0,0.0,0.0,125,87.2,5.6,76.8,16.0,1.6
2620,140600010102,1,02,2019,0.0,87,0.0,0.0,0.0,163,40.4908,50.3067,23.3129,7.9755,14.7239
2621,140600010105,1,05,2019,0.0,93,0.0,0.0,0.0,295,64.0678,32.8814,35.5932,15.5932,12.5424
2622,140600010110,1,10,2019,0.0,72,0.0,0.0,0.0,253,79.4466,33.5968,44.664,14.2292,6.3241
2623,140600010128,1,28,2019,0.0,88,0.0,0.0,0.0,104,69.2308,32.6923,27.8846,21.1538,18.2692
2624,140600010132,1,32,2019,0.0,66,0.0,0.0,0.0,188,86.7021,5.3191,73.9362,10.6383,9.5745
2625,140600010133,1,33,2019,0.0,59,0.0,0.0,0.0,39,76.9231,5.1282,82.0513,10.2564,0.0
2626,140600010135,1,35,2019,0.0,79,0.0,0.0,0.0,97,72.1649,9.2784,67.0103,17.5258,2.0619
2627,140600010140,1,40,2019,0.0,70,0.0,0.0,0.0,46,84.7826,8.6957,67.3913,10.8696,6.5217
2628,140600010308,1,08,2019,0.0,62,0.0,0.0,0.0,192,88.0208,11.4583,41.1458,16.6667,29.1667
2633,140701060006,6,06,2019,0.0,77,0.0,0.0,0.0,214,68.2243,40.1869,40.1869,10.2804,7.0093
2634,140702030006,3,06,2019,0.0,87,0.0,0.0,0.0,188,49.4681,70.2128,14.3617,4.2553,7.9787
2635,140703020003,2,03,2019,0.0,73,0.0,0.0,0.0,111,62.1622,49.5495,37.8378,6.3063,2.7027
2636,140707030003,3,03,2019,0.0,92,0.0,0.0,0.0,126,45.2381,92.0635,2.381,1.5873,1.5873
2637,140709030004,3,04,2019,0.0,90,0.0,0.0,0.0,105,50.4762,80.0,7.619,6.6667,2.8571
2638,140801060006,6,06,2019,0.0,94,0.0,0.0,0.0,382,13.6126,90.5759,1.3089,3.6649,2.6178
2639,141101060001,6,01,2019,0.0,95,0.0,0.0,0.0,167,32.3353,93.4132,0.0,3.5928,0.0
2640,141201060001,6,01,2019,0.0,91,0.0,0.0,0.0,103,23.301,96.1165,0.9709,1.9417,0.0
2641,141301060006,6,06,2019,0.0,100,0.0,0.0,0.0,171,19.883,95.3216,0.0,0.5848,1.7544
2642,141401060003,6,03,2019,0.0,87,0.0,0.0,0.0,228,45.1754,79.386,2.193,0.8772,0.8772
2643,141501060004,6,04,2019,0.0,96,0.0,0.0,0.0,251,26.2948,86.0558,2.3904,5.5777,3.1873
2644,141601060007,6,07,2019,0.0,98,0.0,0.0,0.0,250,22.4,96.0,0.4,1.6,0.8
2645,141604060008,6,08,2019,0.0,92,0.0,0.0,0.0,400,29.25,92.25,0.75,3.25,1.0
2646,141701040001,4,01,2019,0.0,95,0.0,0.0,0.0,81,20.9877,98.7654,0.0,1.2346,0.0
2647,141800010008,1,08,2019,0.0,75,0.0,0.0,0.0,172,80.2326,70.9302,15.1163,11.0465,1.1628
2649,141901060008,6,08,2019,0.0,97,0.0,0.0,0.0,475,22.1053,93.2632,1.6842,3.1579,0.4211
2650,142101040002,4,02,2019,0.0,98,0.0,0.0,0.0,88,37.5,86.3636,0.0,0.0,1.1364
2651,142201040001,4,01,2019,0.0,93,0.0,0.0,0.0,44,40.9091,95.4545,0.0,4.5455,0.0
2652,142301060006,6,06,2019,0.0,96,0.0,0.0,0.0,405,13.8272,94.5679,0.9877,1.2346,2.716
2653,142500010009,1,09,2019,0.0,82,0.0,0.0,0.0,139,48.9209,92.8058,2.8777,2.8777,0.0
2654,142601030025,3,25,2019,0.0,91,0.0,0.0,0.0,260,43.8462,81.1538,8.0769,4.6154,3.0769
2655,142601030026,3,26,2019,0.0,84,0.0,0.0,0.0,282,52.1277,73.7589,9.9291,8.8652,2.4823
2657,142801060010,6,10,2019,0.0,89,0.0,0.0,0.0,353,34.8442,86.4023,3.6827,5.3824,1.1331
2658,142801060016,6,16,2019,0.0,88,0.0,0.0,0.0,246,43.0894,84.5528,6.9106,4.065,2.8455
2659,150203040001,4,01,2019,0.0,100,0.0,0.0,0.0,20,80.0,95.0,0.0,0.0,5.0
2660,150601040001,4,01,2019,0.0,100,0.0,0.0,0.0,11,18.1818,90.9091,9.0909,0.0,0.0
2661,150801040001,4,01,2019,0.0,0,0.0,0.0,0.0,4,75.0,100.0,0.0,0.0,0.0
2662,150901040004,4,04,2019,0.0,96,0.0,0.0,0.0,49,34.6939,97.9592,2.0408,0.0,0.0
2663,151001040001,4,01,2019,0.0,71,0.0,0.0,0.0,7,57.1429,100.0,0.0,0.0,0.0
2664,151102040001,4,01,2019,0.0,92,0.0,0.0,0.0,50,44.0,96.0,2.0,0.0,2.0
2665,151401040001,4,01,2019,0.0,92,0.0,0.0,0.0,25,56.0,100.0,0.0,0.0,0.0
2666,151501060001,6,01,2019,0.0,72,0.0,0.0,0.0,64,43.75,96.875,1.5625,1.5625,0.0
2667,151701040001,4,01,2019,0.0,100,0.0,0.0,0.0,17,64.7059,88.2353,0.0,0.0,0.0
2668,160101060001,6,01,2019,0.0,96,0.0,0.0,0.0,45,33.3333,91.1111,0.0,4.4444,0.0
2669,160801040002,4,02,2019,0.0,91,0.0,0.0,0.0,33,39.3939,96.9697,0.0,0.0,3.0303
2670,161201040002,4,02,2019,0.0,91,0.0,0.0,0.0,110,70.0,30.9091,0.0,0.0,0.9091
2671,161401060002,6,02,2019,0.0,84,0.0,0.0,0.0,96,31.25,96.875,0.0,1.0417,0.0
2672,161501060014,6,14,2019,0.0,86,0.0,0.0,0.0,157,47.1338,98.0892,0.0,0.0,0.0
2673,161601040002,4,02,2019,0.0,80,0.0,0.0,0.0,55,50.9091,98.1818,0.0,0.0,0.0
2674,161801040001,4,01,2019,0.0,78,0.0,0.0,0.0,23,47.8261,95.6522,0.0,0.0,0.0
2675,170500010009,1,09,2019,0.0,73,0.0,0.0,0.0,222,64.8649,86.036,4.955,4.955,0.9009
2676,170600010006,1,06,2019,0.0,84,0.0,0.0,0.0,131,45.8015,90.8397,1.5267,3.8168,1.5267
2677,170801040002,4,02,2019,0.0,88,0.0,0.0,0.0,59,44.0678,98.3051,0.0,1.6949,0.0
2678,170901040001,4,01,2019,0.0,91,0.0,0.0,0.0,34,55.8824,97.0588,0.0,2.9412,0.0
2679,171102040004,4,04,2019,0.0,91,0.0,0.0,0.0,149,46.3087,96.6443,2.0134,0.6711,0.0
2680,180202040003,4,03,2019,0.0,93,0.0,0.0,0.0,72,20.8333,95.8333,2.7778,0.0,1.3889
2681,180300010006,1,06,2019,0.0,79,0.0,0.0,0.0,178,48.8764,75.2809,15.7303,6.1798,1.6854
2682,180701040001,4,01,2019,0.0,90,0.0,0.0,0.0,77,38.961,81.8182,5.1948,9.0909,1.2987
2683,180901040002,4,02,2019,0.0,96,0.0,0.0,0.0,26,50.0,65.3846,3.8462,26.9231,0.0
2684,181001060002,6,02,2019,0.0,98,0.0,0.0,0.0,90,35.5556,91.1111,3.3333,2.2222,2.2222
2685,181101040001,4,01,2019,0.0,71,0.0,0.0,0.0,73,60.274,90.411,4.1096,5.4795,0.0
2686,181201040001,4,01,2019,0.0,85,0.0,0.0,0.0,53,56.6038,98.1132,1.8868,0.0,0.0
2687,181302040002,4,02,2019,0.0,86,0.0,0.0,0.0,86,37.2093,93.0233,1.1628,2.3256,0.0
2688,190301040003,4,03,2019,0.0,88,0.0,0.0,0.0,95,51.5789,73.6842,4.2105,15.7895,0.0
2689,190401060003,6,03,2019,0.0,87,0.0,0.0,0.0,116,43.1034,69.8276,8.6207,12.931,0.8621
2690,190501040001,4,01,2019,0.0,79,0.0,0.0,0.0,112,27.6786,83.9286,7.1429,6.25,1.7857
2691,190701040004,4,04,2019,0.0,89,0.0,0.0,0.0,99,29.2929,95.9596,1.0101,1.0101,1.0101
2692,190901040001,4,01,2019,0.0,88,0.0,0.0,0.0,33,57.5758,78.7879,0.0,12.1212,6.0606
2693,191401040001,4,01,2019,0.0,96,0.0,0.0,0.0,24,12.5,87.5,0.0,8.3333,4.1667
2694,200401040001,4,01,2019,0.0,100,0.0,0.0,0.0,8,25.0,87.5,0.0,12.5,0.0
2695,200901040001,4,01,2019,0.0,95,0.0,0.0,0.0,21,52.381,90.4762,9.5238,0.0,0.0
2696,210302040003,4,03,2019,0.0,90,0.0,0.0,0.0,62,35.4839,96.7742,0.0,3.2258,0.0
2697,210402060001,6,01,2019,0.0,90,0.0,0.0,0.0,80,43.75,95.0,2.5,1.25,0.0
2698,210601060005,6,05,2019,0.0,70,0.0,0.0,0.0,79,60.7595,89.8734,3.7975,1.2658,2.5316
2699,210800050005,5,05,2019,0.0,82,0.0,0.0,0.0,82,60.9756,90.2439,1.2195,2.439,2.439
2700,211003040002,4,02,2019,0.0,85,0.0,0.0,0.0,71,60.5634,95.7746,2.8169,1.4085,0.0
2701,211103040001,4,01,2019,0.0,95,0.0,0.0,0.0,40,40.0,92.5,0.0,5.0,0.0
2702,211701040001,4,01,2019,0.0,91,0.0,0.0,0.0,22,72.7273,100.0,0.0,0.0,0.0
2703,211901020001,2,01,2019,0.0,100,0.0,0.0,0.0,25,44.0,96.0,4.0,0.0,0.0
2704,212001040003,4,03,2019,0.0,82,0.0,0.0,0.0,98,55.102,90.8163,1.0204,8.1633,0.0
2705,212101040005,4,05,2019,0.0,87,0.0,0.0,0.0,166,48.7952,91.5663,3.6145,0.6024,1.8072
2706,220101040002,4,02,2019,0.0,87,0.0,0.0,0.0,136,50.7353,90.4412,2.2059,3.6765,1.4706
2707,220202040002,4,02,2019,0.0,100,0.0,0.0,0.0,36,41.6667,97.2222,0.0,2.7778,0.0
2708,220301060007,6,07,2019,0.0,93,0.0,0.0,0.0,229,52.4017,71.6157,7.4236,12.2271,2.1834
2709,220401040004,4,04,2019,0.0,88,0.0,0.0,0.0,117,29.9145,94.0171,1.7094,2.5641,0.0
2710,220701040003,4,03,2019,0.0,92,0.0,0.0,0.0,78,46.1538,89.7436,1.2821,2.5641,0.0
2711,220909040010,4,10,2019,0.0,85,0.0,0.0,0.0,34,47.0588,97.0588,2.9412,0.0,0.0
2712,221001040001,4,01,2019,0.0,88,0.0,0.0,0.0,40,35.0,97.5,0.0,0.0,0.0
2713,221301040001,4,01,2019,0.0,96,0.0,0.0,0.0,28,46.4286,92.8571,0.0,3.5714,0.0
2714,221401040001,4,01,2019,0.0,94,0.0,0.0,0.0,49,40.8163,93.8776,0.0,0.0,0.0
2715,222000010016,1,16,2019,0.0,93,0.0,0.0,0.0,259,61.7761,68.7259,6.5637,11.1969,3.0888
2716,222201060001,6,01,2019,0.0,87,0.0,0.0,0.0,246,47.9675,71.5447,6.5041,10.9756,0.4065
2717,230201040001,4,01,2019,0.0,85,0.0,0.0,0.0,34,35.2941,94.1176,0.0,2.9412,2.9412
2718,230301040002,4,02,2019,0.0,75,0.0,0.0,0.0,51,45.098,96.0784,1.9608,0.0,0.0
2719,230901040002,4,02,2019,0.0,96,0.0,0.0,0.0,103,47.5728,95.1456,3.8835,0.0,0.0
2720,231101040007,4,07,2019,0.0,79,0.0,0.0,0.0,78,65.3846,92.3077,1.2821,3.8462,0.0
2721,231301040002,4,02,2019,0.0,91,0.0,0.0,0.0,70,41.4286,98.5714,0.0,1.4286,0.0
2722,240101040002,4,02,2019,0.0,90,0.0,0.0,0.0,94,28.7234,88.2979,1.0638,7.4468,3.1915
2723,240201040002,4,02,2019,0.0,88,0.0,0.0,0.0,69,37.6812,92.7536,2.8986,1.4493,2.8986
2724,240401040001,4,01,2019,0.0,88,0.0,0.0,0.0,75,33.3333,86.6667,1.3333,6.6667,4.0
2725,240801060002,6,02,2019,0.0,87,0.0,0.0,0.0,135,37.7778,97.037,0.7407,0.7407,0.7407
2726,240901040001,4,01,2019,0.0,72,0.0,0.0,0.0,39,51.2821,76.9231,0.0,23.0769,0.0
2727,241001060003,6,03,2019,0.0,86,0.0,0.0,0.0,123,43.9024,94.3089,2.439,2.439,0.0
2728,241101040003,4,03,2019,0.0,82,0.0,0.0,0.0,56,48.2143,98.2143,1.7857,0.0,0.0
2729,241701040004,4,04,2019,0.0,92,0.0,0.0,0.0,62,30.6452,90.3226,0.0,3.2258,1.6129
2730,250109040001,4,01,2019,0.0,86,0.0,0.0,0.0,21,33.3333,95.2381,4.7619,0.0,0.0
2731,250201060002,6,02,2019,0.0,96,0.0,0.0,0.0,112,16.0714,91.0714,1.7857,5.3571,1.7857
2732,250301040001,4,01,2019,0.0,81,0.0,0.0,0.0,43,58.1395,88.3721,9.3023,0.0,2.3256
2733,250401040004,4,04,2019,0.0,94,0.0,0.0,0.0,36,47.2222,94.4444,0.0,0.0,0.0
2734,250701040001,4,01,2019,0.0,95,0.0,0.0,0.0,42,26.1905,95.2381,0.0,4.7619,0.0
2735,250901060004,6,04,2019,0.0,91,0.0,0.0,0.0,96,40.625,91.6667,1.0417,1.0417,0.0
2736,251101040003,4,03,2019,0.0,81,0.0,0.0,0.0,43,62.7907,97.6744,2.3256,0.0,0.0
2737,251400010009,1,09,2019,0.0,85,0.0,0.0,0.0,155,45.1613,90.3226,1.2903,3.2258,2.5806
2738,251601060005,6,05,2019,0.0,91,0.0,0.0,0.0,142,33.8028,94.3662,1.4085,1.4085,0.0
2739,251501040001,4,01,2019,0.0,83,0.0,0.0,0.0,35,51.4286,91.4286,0.0,0.0,0.0
2740,260101060004,6,04,2019,0.0,96,0.0,0.0,0.0,307,23.4528,71.0098,9.4463,4.886,11.0749
2741,260401060001,6,01,2019,0.0,86,0.0,0.0,0.0,332,43.6747,53.9157,18.6747,14.4578,9.0361
2742,260501060008,6,08,2019,0.0,80,0.0,0.0,0.0,163,69.9387,47.8528,22.6994,19.0184,7.362
2743,260501060010,6,10,2019,0.0,83,0.0,0.0,0.0,297,56.9024,63.2997,12.7946,18.5185,1.3468
2744,260501060013,6,13,2019,0.0,85,0.0,0.0,0.0,163,58.2822,59.5092,19.6319,16.5644,3.0675
2745,260501060019,6,19,2019,0.0,85,0.0,0.0,0.0,283,47.7032,65.0177,19.0813,7.0671,6.0071
2747,260801060006,6,06,2019,0.0,87,0.0,0.0,0.0,254,61.4173,48.0315,24.0157,18.8976,2.7559
2748,260803060005,6,05,2019,0.0,97,0.0,0.0,0.0,316,38.6076,66.1392,13.2911,12.9747,3.7975
2749,260901060004,6,04,2019,0.0,100,0.0,0.0,0.0,160,13.75,94.375,1.25,1.25,1.25
2750,261001060001,6,01,2019,0.0,96,0.0,0.0,0.0,280,28.9286,82.8571,5.0,6.7857,2.1429
2751,261101060004,6,04,2019,0.0,96,0.0,0.0,0.0,381,27.0341,87.9265,3.1496,5.5118,1.8373
2752,261201060006,6,06,2019,0.0,95,0.0,0.0,0.0,382,22.5131,84.2932,4.4503,6.0209,3.4031
2753,261301060009,6,09,2019,0.0,94,0.0,0.0,0.0,485,22.4742,83.7113,7.4227,2.8866,4.3299
2754,261313030002,3,02,2019,0.0,93,0.0,0.0,0.0,73,52.0548,79.4521,2.7397,13.6986,0.0
2755,261401060006,6,06,2019,0.0,100,0.0,0.0,0.0,239,6.6946,76.1506,2.5105,5.8577,12.1339
2756,261401060010,6,10,2019,0.0,100,0.0,0.0,0.0,261,6.5134,71.2644,5.7471,6.1303,13.0268
2757,261501060004,6,04,2019,0.0,90,0.0,0.0,0.0,357,31.3725,77.8711,9.2437,5.8824,4.2017
2758,261600010058,1,58,2019,0.0,81,0.0,0.0,0.0,119,74.7899,12.605,57.1429,23.5294,5.8824
2759,261600010061,1,61,2019,0.0,75,0.0,0.0,0.0,206,84.466,8.7379,52.9126,32.5243,4.8544
2760,261600010066,1,66,2019,0.0,49,0.0,0.0,0.0,242,89.6694,5.3719,37.1901,56.1983,0.8264
2761,261600010067,1,67,2019,0.0,65,0.0,0.0,0.0,327,85.3211,8.5627,71.2538,11.9266,8.2569
2762,261600010069,1,69,2019,0.0,74,0.0,0.0,0.0,96,85.4167,12.5,57.2917,21.875,6.25
2763,261600010073,1,73,2019,0.0,57,0.0,0.0,0.0,159,89.9371,3.1447,65.4088,29.5597,1.8868
