,schoolcode,district,county,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
485,310600011293,1,93,2019,0.0,91,0.0,0.0,0.0,115,82.6087,5.2174,6.087,87.8261,0.8696
486,310600011346,1,46,2019,0.0,80,0.0,0.0,0.0,142,88.0282,0.0,6.338,91.5493,1.4085
487,310600011348,1,48,2019,0.0,83,0.0,0.0,0.0,157,79.6178,0.0,6.3694,91.0828,1.2739
488,310600011423,1,23,2019,0.0,40,0.0,0.0,0.0,63,98.4127,1.5873,3.1746,95.2381,0.0
489,310600011462,1,62,2019,0.0,43,0.0,0.0,0.0,222,95.4955,1.3514,7.2072,90.0901,0.4505
490,310600011463,1,63,2019,0.0,33,0.0,0.0,0.0,138,97.1014,0.7246,5.7971,93.4783,0.0
491,310600011467,1,67,2019,0.0,60,0.0,0.0,0.0,158,89.8734,2.5316,14.557,82.2785,0.6329
492,310600011468,1,68,2019,0.0,58,0.0,0.0,0.0,130,96.9231,0.0,11.5385,84.6154,2.3077
493,310600011540,1,40,2019,0.0,85,0.0,0.0,0.0,294,87.0748,3.7415,28.9116,60.8844,5.4422
494,310600011552,1,52,2019,0.0,78,0.0,0.0,0.0,202,99.505,0.0,0.0,100.0,0.0
495,310600860887,86,87,2019,0.0,92,0.0,0.0,0.0,117,96.5812,0.0,2.5641,97.4359,0.0
496,310600860966,86,66,2019,0.0,54,0.0,0.0,0.0,112,85.7143,0.0,2.6786,97.3214,0.0
497,320700010223,1,23,2019,0.0,81,0.0,0.0,0.0,156,94.8718,0.0,19.2308,79.4872,1.2821
498,320700011221,1,21,2019,0.0,85,0.0,0.0,0.0,125,96.8,0.0,27.2,69.6,2.4
499,320700011259,1,59,2019,0.0,71,0.0,0.0,0.0,203,82.7586,0.0,37.4384,59.1133,2.4631
500,320700011334,1,34,2019,0.0,60,0.0,0.0,0.0,147,100.0,2.7211,18.3673,72.1088,5.4422
501,320700011379,1,79,2019,0.0,52,0.0,0.0,0.0,48,79.1667,0.0,22.9167,70.8333,4.1667
502,320700011381,1,81,2019,0.0,56,0.0,0.0,0.0,55,74.5455,1.8182,30.9091,63.6364,0.0
503,320700011427,1,27,2019,0.0,66,0.0,0.0,0.0,82,86.5854,0.0,21.9512,76.8293,0.0
504,320700011473,1,73,2019,0.0,69,0.0,0.0,0.0,141,96.4539,2.1277,22.695,71.6312,1.4184
505,320700011495,1,95,2019,0.0,92,0.0,0.0,0.0,176,77.8409,1.7045,25.0,62.5,6.8182
506,320700011500,1,00,2019,0.0,87,0.0,0.0,0.0,133,81.9549,1.5038,23.3083,69.1729,4.5113
507,320700011522,1,22,2019,0.0,61,0.0,0.0,0.0,128,91.4062,0.0,26.5625,71.875,0.7812
508,320700011527,1,27,2019,0.0,53,0.0,0.0,0.0,284,94.0141,0.0,26.7606,72.1831,0.7042
509,320700011548,1,48,2019,0.0,66,0.0,0.0,0.0,158,81.0127,1.8987,27.2152,70.2532,0.6329
510,320700011551,1,51,2019,0.0,70,0.0,0.0,0.0,97,81.4433,3.0928,27.8351,67.0103,2.0619
511,320700011557,1,57,2019,0.0,60,0.0,0.0,0.0,121,83.4711,4.1322,37.1901,57.8512,0.0
512,320700011600,1,00,2019,0.0,87,0.0,0.0,0.0,152,91.4474,1.9737,16.4474,81.5789,0.0
513,320700011670,1,70,2019,0.0,70,0.0,0.0,0.0,162,84.5679,1.8519,45.679,50.0,1.2346
515,320700860920,86,20,2019,0.0,93,0.0,0.0,0.0,121,86.7769,0.8264,29.7521,66.9421,1.6529
516,320700860926,86,26,2019,0.0,91,0.0,0.0,0.0,238,92.437,0.0,47.8992,50.4202,0.8403
517,320800010312,1,12,2019,0.0,73,0.0,0.0,0.0,164,78.0488,2.439,29.878,64.0244,2.439
518,320800011269,1,69,2019,0.0,75,0.0,0.0,0.0,93,84.9462,1.0753,22.5806,74.1935,1.0753
519,320800011282,1,82,2019,0.0,58,0.0,0.0,0.0,108,90.7407,15.7407,36.1111,34.2593,12.037
520,320800011293,1,93,2019,0.0,85,0.0,0.0,0.0,158,72.1519,6.962,24.6835,62.6582,5.0633
521,320800011320,1,20,2019,0.0,71,0.0,0.0,0.0,153,72.549,7.8431,25.4902,56.8627,7.8431
522,320800011348,1,48,2019,0.0,73,0.0,0.0,0.0,154,69.4805,7.7922,30.5195,49.3506,10.3896
523,320800011349,1,49,2019,0.0,72,0.0,0.0,0.0,129,81.3953,6.9767,20.9302,65.1163,5.4264
524,320800011367,1,67,2019,0.0,80,0.0,0.0,0.0,94,75.5319,1.0638,21.2766,65.9574,11.7021
525,320800011376,1,76,2019,0.0,69,0.0,0.0,0.0,78,85.8974,0.0,15.3846,71.7949,10.2564
526,320800011377,1,77,2019,0.0,58,0.0,0.0,0.0,43,81.3953,2.3256,32.5581,60.4651,2.3256
527,320800011405,1,05,2019,0.0,70,0.0,0.0,0.0,349,79.6562,8.596,26.361,46.1318,17.192
528,320800011432,1,32,2019,0.0,44,0.0,0.0,0.0,135,85.9259,5.1852,2.963,77.7778,12.5926
529,320800011452,1,52,2019,0.0,60,0.0,0.0,0.0,198,83.3333,0.0,30.8081,58.5859,10.101
530,320800011530,1,30,2019,0.0,53,0.0,0.0,0.0,173,87.2832,1.7341,31.7919,63.5838,1.7341
531,320800011537,1,37,2019,0.0,70,0.0,0.0,0.0,50,94.0,0.0,42.0,56.0,2.0
532,320800011558,1,58,2019,0.0,71,0.0,0.0,0.0,152,78.2895,7.2368,23.0263,63.1579,5.9211
533,320800011561,1,61,2019,0.0,71,0.0,0.0,0.0,126,76.9841,3.9683,32.5397,58.7302,3.9683
535,320800861017,86,17,2019,0.0,64,0.0,0.0,0.0,293,87.0307,1.0239,42.6621,50.8532,1.3652
536,320900010327,1,27,2019,0.0,77,0.0,0.0,0.0,122,90.1639,1.6393,18.8525,78.6885,0.8197
537,320900010568,1,68,2019,0.0,98,0.0,0.0,0.0,87,81.6092,0.0,32.1839,59.7701,3.4483
538,320900011227,1,27,2019,0.0,58,0.0,0.0,0.0,246,87.8049,1.2195,21.5447,73.5772,2.8455
539,320900011231,1,31,2019,0.0,82,0.0,0.0,0.0,90,78.8889,1.1111,58.8889,37.7778,1.1111
540,320900011241,1,41,2019,0.0,81,0.0,0.0,0.0,151,94.702,0.6623,33.1126,65.5629,0.0
541,320900011250,1,50,2019,0.0,86,0.0,0.0,0.0,149,81.8792,0.0,31.5436,65.7718,1.3423
542,320900011252,1,52,2019,0.0,83,0.0,0.0,0.0,115,95.6522,0.8696,24.3478,73.913,0.0
543,320900011260,1,60,2019,0.0,91,0.0,0.0,0.0,129,87.5969,3.1008,18.6047,72.8682,3.1008
544,320900011263,1,63,2019,0.0,82,0.0,0.0,0.0,133,87.9699,0.0,38.3459,59.3985,0.7519
545,320900011297,1,97,2019,0.0,66,0.0,0.0,0.0,117,94.0171,2.5641,23.9316,71.7949,1.7094
546,320900011324,1,24,2019,0.0,96,0.0,0.0,0.0,74,91.8919,1.3514,24.3243,64.8649,6.7568
547,320900011329,1,29,2019,0.0,64,0.0,0.0,0.0,118,83.0508,1.6949,28.8136,68.6441,0.8475
548,320900011350,1,50,2019,0.0,60,0.0,0.0,0.0,35,97.1429,0.0,22.8571,71.4286,2.8571
549,320900011365,1,65,2019,0.0,75,0.0,0.0,0.0,159,100.0,0.0,0.0,100.0,0.0
550,320900011403,1,03,2019,0.0,67,0.0,0.0,0.0,162,90.7407,3.7037,19.1358,74.0741,2.4691
551,320900011404,1,04,2019,0.0,66,0.0,0.0,0.0,118,85.5932,0.0,25.4237,72.0339,1.6949
552,320900011412,1,12,2019,0.0,49,0.0,0.0,0.0,116,92.2414,0.8621,26.7241,67.2414,3.4483
553,320900011413,1,13,2019,0.0,85,0.0,0.0,0.0,105,83.8095,0.9524,22.8571,62.8571,10.4762
554,320900011505,1,05,2019,0.0,88,0.0,0.0,0.0,163,84.6626,1.8405,26.3804,69.9387,1.8405
555,320900011517,1,17,2019,0.0,73,0.0,0.0,0.0,162,87.037,0.6173,45.679,51.2346,1.8519
556,320900011525,1,25,2019,0.0,57,0.0,0.0,0.0,167,88.6228,1.1976,26.9461,71.2575,0.0
557,320900011543,1,43,2019,0.0,72,0.0,0.0,0.0,82,98.7805,1.2195,28.0488,70.7317,0.0
558,320900011564,1,64,2019,0.0,48,0.0,0.0,0.0,155,98.7097,3.871,21.2903,61.2903,13.5484
560,321000010225,1,25,2019,0.0,83,0.0,0.0,0.0,113,76.9912,1.7699,23.8938,73.4513,0.885
561,321000010368,1,68,2019,0.0,80,0.0,0.0,0.0,124,89.5161,7.2581,10.4839,75.0,4.8387
562,321000011141,1,41,2019,0.0,90,0.0,0.0,0.0,191,53.9267,24.0838,10.9948,58.1152,5.7592
563,321000011213,1,13,2019,0.0,69,0.0,0.0,0.0,134,94.7761,0.7463,24.6269,67.1642,5.2239
564,321000011237,1,37,2019,0.0,69,0.0,0.0,0.0,132,82.5758,0.7576,40.1515,57.5758,0.0
565,321000011243,1,43,2019,0.0,87,0.0,0.0,0.0,106,93.3962,1.8868,15.0943,81.1321,1.8868
566,321000011264,1,64,2019,0.0,76,0.0,0.0,0.0,113,72.5664,4.4248,26.5487,61.9469,6.1947
567,321000011268,1,68,2019,0.0,43,0.0,0.0,0.0,244,95.4918,2.8689,2.8689,92.2131,1.6393
568,321000011284,1,84,2019,0.0,56,0.0,0.0,0.0,153,92.1569,2.6144,17.6471,79.085,0.0
569,321000011319,1,19,2019,0.0,65,0.0,0.0,0.0,46,84.7826,0.0,10.8696,50.0,0.0
570,321000011342,1,42,2019,0.0,53,0.0,0.0,0.0,144,96.5278,0.0,0.0,100.0,0.0
571,321000011351,1,51,2019,0.0,63,0.0,0.0,0.0,193,82.9016,2.0725,25.9067,64.2487,5.6995
572,321000011353,1,53,2019,0.0,73,0.0,0.0,0.0,202,76.7327,1.4851,20.7921,73.2673,1.4851
573,321000011374,1,74,2019,0.0,86,0.0,0.0,0.0,160,91.25,3.125,27.5,66.25,3.125
574,321000011397,1,97,2019,0.0,40,0.0,0.0,0.0,126,92.0635,6.3492,25.3968,64.2857,1.5873
575,321000011433,1,33,2019,0.0,67,0.0,0.0,0.0,155,89.0323,4.5161,18.0645,72.9032,3.871
576,321000011434,1,34,2019,0.0,72,0.0,0.0,0.0,186,87.6344,0.5376,22.043,73.1183,4.3011
577,321000011437,1,37,2019,0.0,91,0.0,0.0,0.0,159,89.3082,1.8868,37.1069,59.7484,0.0
578,321000011438,1,38,2019,0.0,63,0.0,0.0,0.0,184,82.6087,1.6304,25.5435,68.4783,3.8043
579,321000011439,1,39,2019,0.0,86,0.0,0.0,0.0,118,92.3729,5.0847,27.9661,63.5593,2.5424
580,321000011440,1,40,2019,0.0,66,0.0,0.0,0.0,513,81.4815,3.1189,33.1384,51.8519,10.5263
581,321000011442,1,42,2019,0.0,90,0.0,0.0,0.0,155,90.9677,0.6452,19.3548,73.5484,1.2903
582,321000011445,1,45,2019,0.0,100,0.0,0.0,0.0,759,47.8261,24.3742,3.1621,6.9829,63.3729
583,321000011477,1,77,2019,0.0,89,0.0,0.0,0.0,160,90.625,7.5,16.25,66.25,10.0
584,321000011524,1,24,2019,0.0,52,0.0,0.0,0.0,161,82.6087,3.7267,8.6957,85.7143,1.8634
585,321000011546,1,46,2019,0.0,85,0.0,0.0,0.0,117,85.4701,3.4188,29.9145,64.1026,0.8547
586,321000011549,1,49,2019,0.0,89,0.0,0.0,0.0,132,86.3636,3.0303,19.697,71.9697,3.7879
587,321000011565,1,65,2019,0.0,76,0.0,0.0,0.0,112,85.7143,0.8929,27.6786,66.9643,2.6786
588,321000011696,1,96,2019,0.0,100,0.0,0.0,0.0,111,23.4234,58.5586,3.6036,9.9099,24.3243
589,321000860704,86,04,2019,0.0,88,0.0,0.0,0.0,176,83.5227,1.1364,34.0909,60.7955,2.8409
591,321000860999,86,99,2019,0.0,69,0.0,0.0,0.0,193,76.6839,0.5181,42.487,50.7772,2.5907
592,321000861064,86,64,2019,0.0,81,0.0,0.0,0.0,134,73.1343,0.0,23.1343,72.3881,0.0
593,321100011249,1,49,2019,0.0,91,0.0,0.0,0.0,100,65.0,2.0,63.0,27.0,6.0
594,321100011253,1,53,2019,0.0,62,0.0,0.0,0.0,165,72.1212,1.8182,47.2727,42.4242,6.6667
595,321100011265,1,65,2019,0.0,63,0.0,0.0,0.0,94,74.4681,4.2553,36.1702,55.3191,2.1277
596,321100011270,1,70,2019,0.0,81,0.0,0.0,0.0,110,74.5455,3.6364,66.3636,23.6364,3.6364
597,321100011275,1,75,2019,0.0,78,0.0,0.0,0.0,169,77.5148,1.1834,40.2367,47.929,9.4675
598,321100011288,1,88,2019,0.0,91,0.0,0.0,0.0,131,65.6489,9.9237,32.8244,38.1679,16.0305
599,321100011290,1,90,2019,0.0,77,0.0,0.0,0.0,130,78.4615,0.7692,50.0,44.6154,3.0769
600,321100011299,1,99,2019,0.0,72,0.0,0.0,0.0,198,77.7778,10.101,30.303,48.4848,8.0808
601,321100011418,1,18,2019,0.0,71,0.0,0.0,0.0,186,77.957,10.7527,29.0323,56.9892,2.1505
602,321100011455,1,55,2019,0.0,78,0.0,0.0,0.0,631,69.8891,3.8035,55.7845,35.3407,3.3281
603,321100011508,1,08,2019,0.0,64,0.0,0.0,0.0,201,80.0995,8.9552,27.3632,56.7164,5.4726
604,321100011509,1,09,2019,0.0,62,0.0,0.0,0.0,127,100.0,16.5354,6.2992,54.3307,21.2598
605,321100011513,1,13,2019,0.0,74,0.0,0.0,0.0,137,97.8102,11.6788,15.3285,61.3139,11.6788
606,321100011514,1,14,2019,0.0,82,0.0,0.0,0.0,134,69.403,3.7313,65.6716,23.1343,4.4776
607,321100011542,1,42,2019,0.0,88,0.0,0.0,0.0,173,75.7225,13.8728,24.2775,52.6012,8.6705
608,321100011544,1,44,2019,0.0,76,0.0,0.0,0.0,167,76.0479,5.3892,35.3293,56.8862,1.7964
609,321100011545,1,45,2019,0.0,63,0.0,0.0,0.0,104,82.6923,0.9615,45.1923,43.2692,8.6538
610,321100860956,86,56,2019,0.0,68,0.0,0.0,0.0,139,79.8561,0.0,57.554,42.446,0.0
611,321200010242,1,42,2019,0.0,79,0.0,0.0,0.0,111,84.6847,0.9009,19.8198,73.8739,5.4054
612,321200011248,1,48,2019,0.0,49,0.0,0.0,0.0,146,91.0959,0.6849,26.0274,69.863,0.6849
613,321200011251,1,51,2019,0.0,60,0.0,0.0,0.0,128,86.7188,1.5625,28.125,69.5312,0.7812
614,321200011267,1,67,2019,0.0,83,0.0,0.0,0.0,143,95.8042,0.0,20.979,77.6224,1.3986
615,321200011271,1,71,2019,0.0,79,0.0,0.0,0.0,205,92.6829,1.4634,20.4878,74.1463,1.9512
616,321200011388,1,88,2019,0.0,67,0.0,0.0,0.0,141,97.8723,0.0,0.7092,98.5816,0.0
617,321200011446,1,46,2019,0.0,83,0.0,0.0,0.0,77,93.5065,5.1948,31.1688,62.3377,0.0
618,321200011478,1,78,2019,0.0,87,0.0,0.0,0.0,93,77.4194,4.3011,13.9785,74.1935,3.2258
619,321200011479,1,79,2019,0.0,52,0.0,0.0,0.0,145,84.8276,0.6897,33.1034,62.069,2.069
620,321200011480,1,80,2019,0.0,63,0.0,0.0,0.0,63,90.4762,4.7619,36.5079,55.5556,3.1746
621,321200011511,1,11,2019,0.0,70,0.0,0.0,0.0,149,89.2617,2.0134,37.5839,55.0336,2.6846
622,321200011521,1,21,2019,0.0,80,0.0,0.0,0.0,107,86.9159,1.8692,23.3645,71.028,3.7383
623,321200011550,1,50,2019,0.0,75,0.0,0.0,0.0,174,98.8506,3.4483,8.046,75.2874,10.9195
624,321200011682,1,82,2019,0.0,58,0.0,0.0,0.0,242,83.0579,0.0,31.8182,66.1157,0.8264
625,321200011684,1,84,2019,0.0,71,0.0,0.0,0.0,153,84.3137,0.6536,58.8235,39.2157,0.0
627,321200860965,86,65,2019,0.0,89,0.0,0.0,0.0,170,93.5294,2.3529,25.2941,70.5882,1.1765
628,321200861010,86,10,2019,0.0,33,0.0,0.0,0.0,52,82.6923,0.0,63.4615,34.6154,0.0
629,331300010265,1,65,2019,0.0,70,0.0,0.0,0.0,60,86.6667,1.6667,85.0,11.6667,1.6667
630,331300011350,1,50,2019,0.0,70,0.0,0.0,0.0,94,86.1702,1.0638,71.2766,26.5957,1.0638
631,331300011412,1,12,2019,0.0,55,0.0,0.0,0.0,236,88.9831,0.8475,69.9153,27.5424,0.8475
632,331300011419,1,19,2019,0.0,82,0.0,0.0,0.0,302,83.4437,4.6358,64.9007,17.8808,9.6026
633,331300011430,1,30,2019,0.0,100,0.0,0.0,0.0,1489,61.9879,24.1101,5.5071,7.589,61.5178
634,331300011439,1,39,2019,0.0,60,0.0,0.0,0.0,135,82.2222,14.8148,26.6667,40.7407,17.7778
635,331300011483,1,83,2019,0.0,91,0.0,0.0,0.0,114,72.807,2.6316,65.7895,28.0702,1.7544
636,331300011527,1,27,2019,0.0,75,0.0,0.0,0.0,132,79.5455,13.6364,60.6061,15.1515,9.8485
637,331300011553,1,53,2019,0.0,74,0.0,0.0,0.0,39,76.9231,0.0,82.0513,17.9487,0.0
638,331300011595,1,95,2019,0.0,96,0.0,0.0,0.0,85,91.7647,3.5294,78.8235,5.8824,3.5294
639,331300011605,1,05,2019,0.0,69,0.0,0.0,0.0,281,80.7829,2.1352,68.3274,23.1317,4.2705
640,331300011616,1,16,2019,0.0,62,0.0,0.0,0.0,45,80.0,0.0,75.5556,22.2222,2.2222
641,331300011670,1,70,2019,0.0,87,0.0,0.0,0.0,327,77.37,0.9174,80.1223,10.0917,6.422
642,331300011674,1,74,2019,0.0,70,0.0,0.0,0.0,128,81.25,3.9062,68.75,17.9688,7.0312
643,331300860901,86,01,2019,0.0,61,0.0,0.0,0.0,194,63.9175,1.0309,73.1959,16.4948,0.0
644,331300861056,86,56,2019,0.0,79,0.0,0.0,0.0,153,70.5882,0.6536,81.0458,16.9935,0.0
645,331400011071,1,71,2019,0.0,66,0.0,0.0,0.0,108,83.3333,0.9259,14.8148,80.5556,2.7778
646,331400011449,1,49,2019,0.0,99,0.0,0.0,0.0,161,63.9752,11.8012,11.1801,8.6957,61.4907
647,331400011454,1,54,2019,0.0,59,0.0,0.0,0.0,157,78.9809,2.5478,23.5669,70.0637,2.5478
648,331400011474,1,74,2019,0.0,49,0.0,0.0,0.0,204,86.2745,1.4706,23.5294,73.0392,0.9804
649,331400011477,1,77,2019,0.0,61,0.0,0.0,0.0,97,90.7216,1.0309,28.866,69.0722,1.0309
650,331400011478,1,78,2019,0.0,74,0.0,0.0,0.0,262,86.6412,1.145,31.2977,60.687,6.1069
651,331400011488,1,88,2019,0.0,75,0.0,0.0,0.0,171,85.9649,3.5088,39.7661,54.9708,0.0
652,331400011558,1,58,2019,0.0,81,0.0,0.0,0.0,167,80.8383,7.1856,25.1497,62.2754,3.5928
653,331400011561,1,61,2019,0.0,82,0.0,0.0,0.0,234,78.6325,9.4017,16.2393,70.0855,2.9915
654,331400011586,1,86,2019,0.0,71,0.0,0.0,0.0,119,93.2773,2.521,31.9328,65.5462,0.0
655,331400011610,1,10,2019,0.0,62,0.0,0.0,0.0,122,86.0656,4.918,48.3607,41.8033,0.8197
656,331400011614,1,14,2019,0.0,87,0.0,0.0,0.0,77,84.4156,5.1948,48.0519,40.2597,3.8961
657,331400011685,1,85,2019,0.0,81,0.0,0.0,0.0,42,85.7143,0.0,4.7619,92.8571,0.0
659,331400860945,86,45,2019,0.0,75,0.0,0.0,0.0,149,82.5503,6.0403,10.0671,81.2081,1.3423
660,331500010448,1,48,2019,0.0,73,0.0,0.0,0.0,185,73.5135,7.5676,42.7027,44.8649,3.7838
661,331500011423,1,23,2019,0.0,62,0.0,0.0,0.0,60,90.0,1.6667,65.0,31.6667,0.0
662,331500011429,1,29,2019,0.0,82,0.0,0.0,0.0,88,79.5455,4.5455,62.5,28.4091,0.0
663,331500011462,1,62,2019,0.0,88,0.0,0.0,0.0,102,72.549,0.9804,77.451,17.6471,1.9608
664,331500011463,1,63,2019,0.0,63,0.0,0.0,0.0,94,85.1064,7.4468,47.8723,38.2979,5.3191
665,331500011464,1,64,2019,0.0,83,0.0,0.0,0.0,113,75.2212,12.3894,36.2832,45.1327,5.3097
666,331500011497,1,97,2019,0.0,71,0.0,0.0,0.0,153,60.1307,26.1438,35.2941,28.1046,3.9216
667,331500011519,1,19,2019,0.0,57,0.0,0.0,0.0,157,95.5414,1.9108,57.3248,34.3949,5.0955
668,331500011529,1,29,2019,0.0,82,0.0,0.0,0.0,57,77.193,7.0175,22.807,68.4211,1.7544
669,331500011592,1,92,2019,0.0,44,0.0,0.0,0.0,78,89.7436,37.1795,35.8974,6.4103,16.6667
670,331500011656,1,56,2019,0.0,88,0.0,0.0,0.0,339,70.2065,3.2448,66.3717,23.0088,2.9499
671,331500011667,1,67,2019,0.0,73,0.0,0.0,0.0,332,85.241,7.2289,8.7349,75.0,8.7349
672,331500011684,1,84,2019,0.0,99,0.0,0.0,0.0,161,42.236,42.8571,19.2547,20.4969,12.4224
673,331500011698,1,98,2019,0.0,74,0.0,0.0,0.0,31,93.5484,6.4516,35.4839,51.6129,3.2258
676,331600011455,1,55,2019,0.0,71,0.0,0.0,0.0,176,76.1364,1.1364,81.8182,10.7955,2.8409
677,331600011498,1,98,2019,0.0,78,0.0,0.0,0.0,193,83.4197,1.5544,65.285,26.943,4.6632
678,331600011669,1,69,2019,0.0,54,0.0,0.0,0.0,79,92.4051,5.0633,72.1519,17.7215,1.2658
679,331600011688,1,88,2019,0.0,40,0.0,0.0,0.0,65,96.9231,3.0769,67.6923,15.3846,10.7692
680,331600011765,1,65,2019,0.0,70,0.0,0.0,0.0,60,71.6667,0.0,88.3333,6.6667,5.0
681,331600860938,86,38,2019,0.0,63,0.0,0.0,0.0,378,66.9312,1.3228,73.8095,19.8413,1.3228
682,331700011122,1,22,2019,0.0,68,0.0,0.0,0.0,241,80.9129,1.6598,77.1784,14.5228,1.6598
683,331700011382,1,82,2019,0.0,57,0.0,0.0,0.0,86,87.2093,2.3256,82.5581,11.6279,0.0
684,331700011408,1,08,2019,0.0,76,0.0,0.0,0.0,63,95.2381,7.9365,80.9524,11.1111,0.0
685,331700011524,1,24,2019,0.0,38,0.0,0.0,0.0,167,86.2275,13.1737,20.9581,44.3114,20.3593
686,331700011528,1,28,2019,0.0,65,0.0,0.0,0.0,113,90.2655,1.7699,70.7965,21.2389,4.4248
687,331700011531,1,31,2019,0.0,75,0.0,0.0,0.0,110,81.8182,1.8182,88.1818,6.3636,1.8182
688,331700011537,1,37,2019,0.0,56,0.0,0.0,0.0,235,78.7234,2.5532,79.5745,13.1915,3.8298
689,331700011539,1,39,2019,0.0,72,0.0,0.0,0.0,85,74.1176,1.1765,77.6471,16.4706,2.3529
690,331700011543,1,43,2019,0.0,83,0.0,0.0,0.0,142,78.8732,0.0,73.9437,16.1972,4.9296
691,331700011546,1,46,2019,0.0,91,0.0,0.0,0.0,111,81.982,0.9009,79.2793,14.4144,4.5045
692,331700011547,1,47,2019,0.0,73,0.0,0.0,0.0,116,76.7241,2.5862,79.3103,11.2069,6.0345
693,331700011548,1,48,2019,0.0,71,0.0,0.0,0.0,79,77.2152,0.0,87.3418,12.6582,0.0
694,331700011568,1,68,2019,0.0,45,0.0,0.0,0.0,40,82.5,0.0,85.0,7.5,0.0
695,331700011590,1,90,2019,0.0,92,0.0,0.0,0.0,307,63.5179,0.3257,88.2736,4.886,2.6059
696,331700011600,1,00,2019,0.0,77,0.0,0.0,0.0,291,74.5704,0.6873,91.7526,4.811,1.7182
697,331700011745,1,45,2019,0.0,84,0.0,0.0,0.0,200,87.0,0.0,87.5,10.5,1.5
698,331700011751,1,51,2019,0.0,84,0.0,0.0,0.0,88,82.9545,1.1364,72.7273,15.9091,5.6818
699,331700860879,86,79,2019,0.0,76,0.0,0.0,0.0,119,67.2269,0.0,90.7563,8.4034,0.0
700,331700860882,86,82,2019,0.0,95,0.0,0.0,0.0,61,72.1311,0.0,85.2459,6.5574,1.6393
701,331800011563,1,63,2019,0.0,80,0.0,0.0,0.0,263,74.5247,1.5209,91.2548,4.5627,1.9011
702,331800011566,1,66,2019,0.0,71,0.0,0.0,0.0,65,67.6923,1.5385,86.1538,12.3077,0.0
703,331800011567,1,67,2019,0.0,63,0.0,0.0,0.0,137,82.4818,2.1898,86.1314,8.0292,0.7299
704,331800011569,1,69,2019,0.0,65,0.0,0.0,0.0,120,80.8333,0.8333,91.6667,5.0,0.8333
705,331800011576,1,76,2019,0.0,71,0.0,0.0,0.0,122,72.1311,3.2787,86.0656,7.377,1.6393
706,331800011578,1,78,2019,0.0,79,0.0,0.0,0.0,33,84.8485,3.0303,84.8485,9.0909,3.0303
707,331800011617,1,17,2019,0.0,59,0.0,0.0,0.0,102,62.7451,3.9216,82.3529,11.7647,0.9804
708,331800011629,1,29,2019,0.0,69,0.0,0.0,0.0,119,76.4706,3.3613,84.8739,9.2437,0.8403
709,331800011633,1,33,2019,0.0,72,0.0,0.0,0.0,158,96.8354,4.4304,79.7468,12.0253,1.8987
710,331800011635,1,35,2019,0.0,60,0.0,0.0,0.0,72,80.5556,0.0,90.2778,6.9444,2.7778
711,331800011637,1,37,2019,0.0,78,0.0,0.0,0.0,125,84.8,8.8,74.4,6.4,9.6
712,331800011642,1,42,2019,0.0,58,0.0,0.0,0.0,92,80.4348,13.0435,70.6522,13.0435,3.2609
713,331800011673,1,73,2019,0.0,50,0.0,0.0,0.0,64,81.25,4.6875,71.875,20.3125,1.5625
715,331900011404,1,04,2019,0.0,78,0.0,0.0,0.0,130,90.0,0.7692,70.0,26.9231,0.7692
716,331900011409,1,09,2019,0.0,77,0.0,0.0,0.0,78,76.9231,1.2821,62.8205,29.4872,6.4103
717,331900011422,1,22,2019,0.0,84,0.0,0.0,0.0,104,72.1154,1.9231,73.0769,23.0769,0.9615
718,331900011502,1,02,2019,0.0,50,0.0,0.0,0.0,141,85.1064,0.7092,64.539,30.4965,2.1277
719,331900011504,1,04,2019,0.0,46,0.0,0.0,0.0,140,85.7143,2.1429,69.2857,26.4286,2.1429
720,331900011507,1,07,2019,0.0,52,0.0,0.0,0.0,166,87.3494,1.8072,59.0361,37.9518,0.6024
721,331900011510,1,10,2019,0.0,58,0.0,0.0,0.0,55,89.0909,1.8182,69.0909,21.8182,7.2727
722,331900011583,1,83,2019,0.0,33,0.0,0.0,0.0,208,94.7115,0.0,1.4423,98.5577,0.0
723,331900011615,1,15,2019,0.0,80,0.0,0.0,0.0,177,77.9661,1.1299,59.322,31.6384,4.5198
724,331900011618,1,18,2019,0.0,83,0.0,0.0,0.0,136,84.5588,2.9412,38.2353,47.7941,5.8824
725,331900011639,1,39,2019,0.0,41,0.0,0.0,0.0,263,87.0722,6.4639,20.5323,55.8935,14.8289
726,331900011659,1,59,2019,0.0,61,0.0,0.0,0.0,215,92.5581,2.3256,17.2093,66.0465,12.5581
727,331900011660,1,60,2019,0.0,41,0.0,0.0,0.0,135,91.1111,2.963,64.4444,26.6667,3.7037
728,331900011683,1,83,2019,0.0,71,0.0,0.0,0.0,118,94.9153,5.0847,40.678,35.5932,15.2542
729,331900011764,1,64,2019,0.0,70,0.0,0.0,0.0,149,82.5503,2.6846,34.2282,39.5973,18.1208
730,331900860880,86,80,2019,0.0,94,0.0,0.0,0.0,179,78.2123,0.5587,44.6927,53.6313,0.5587
731,332000011445,1,45,2019,0.0,79,0.0,0.0,0.0,1313,82.559,23.9909,2.1325,25.5903,47.2963
732,332000011485,1,85,2019,0.0,86,0.0,0.0,0.0,376,82.1809,16.4894,7.7128,51.0638,21.2766
