,RCDTS,totalenrolled,white,black,hispanic,lowincome,dropout,year,charter,closedper,hybridper,inpersonper,virtualper,remote
1325,280063400260001,341,0.935,0.0,0.032,0.425,0.013999999999999999,2019,0,0.0,0.0,1.0,0.0,0.0
1326,280063400260001,351,0.96,0.0,0.0,0.442,0.023,2018,0,0.0,0.0,1.0,0.0,0.0
1327,280063400260001,330,0.958,0.0,0.027000000000000003,0.415,0.006,2017,0,0.0,0.0,1.0,0.0,0.0
1328,280065000150001,531,0.904,0.0,0.055,0.35600000000000004,0.027999999999999997,2021,0,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.4545454545454546
1329,280065000150001,556,0.9079999999999999,0.009000000000000001,0.040999999999999995,0.345,0.024,2019,0,0.0,0.0,1.0,0.0,0.0
1330,280065000150001,529,0.902,0.0,0.038,0.36700000000000005,0.032,2018,0,0.0,0.0,1.0,0.0,0.0
1331,280065000150001,504,0.909,0.016,0.03,0.327,0.03,2017,0,0.0,0.0,1.0,0.0,0.0
1332,280065020170001,414,0.693,0.0,0.244,0.5,0.036000000000000004,2021,0,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.5454545454545454,0.7727272727272727
1333,280065020170001,455,0.6809999999999999,0.011000000000000001,0.251,0.49200000000000005,0.039,2019,0,0.0,0.0,1.0,0.0,0.0
1334,280065020170001,437,0.675,0.0,0.256,0.462,0.032,2018,0,0.0,0.0,1.0,0.0,0.0
1335,280065020170001,415,0.675,0.013999999999999999,0.24600000000000002,0.47700000000000004,0.019,2017,0,0.0,0.0,1.0,0.0,0.0
1336,280065050160001,32,0.9059999999999999,0.0,0.0,0.469,0.032,2021,0,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.0,0.1363636363636362
1337,280065050160001,29,1.0,0.0,0.0,0.31,0.10800000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
1338,280065050160001,35,0.971,0.0,0.0,0.514,0.057,2018,0,0.0,0.0,1.0,0.0,0.0
1339,280065050160001,40,0.975,0.0,0.025,0.475,0.025,2017,0,0.0,0.0,1.0,0.0,0.0
1340,280372230260001,318,0.9309999999999999,0.0,0.044000000000000004,0.14800000000000002,0.025,2021,0,0.0909090909090909,0.6363636363636364,0.2727272727272727,0.0,0.4090909090909091
1341,280372230260001,353,0.935,0.006,0.04,0.195,0.024,2019,0,0.0,0.0,1.0,0.0,0.0
1342,280372230260001,341,0.927,0.0,0.044000000000000004,0.141,0.009000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1343,280372230260001,344,0.9390000000000001,0.003,0.040999999999999995,0.174,0.017,2017,0,0.0,0.0,1.0,0.0,0.0
1344,280372240260001,202,0.95,0.0,0.0,0.431,0.076,2021,0,0.0909090909090909,0.6363636363636364,0.2727272727272727,0.0,0.4090909090909091
1345,280372240260001,212,0.9620000000000001,0.0,0.019,0.45299999999999996,0.042,2019,0,0.0,0.0,1.0,0.0,0.0
1346,280372240260001,230,0.9570000000000001,0.0,0.0,0.461,0.018000000000000002,2018,0,0.0,0.0,1.0,0.0,0.0
1347,280372240260001,249,0.9359999999999999,0.027999999999999997,0.02,0.45,0.034,2017,0,0.0,0.0,1.0,0.0,0.0
1348,280372250260001,164,0.915,0.0,0.0,0.335,0.009000000000000001,2021,0,0.0909090909090909,0.8181818181818182,0.0909090909090909,0.0,0.4999999999999999
1349,280372250260001,167,0.946,0.006,0.012,0.40700000000000003,0.027000000000000003,2019,0,0.0,0.0,1.0,0.0,0.0
1350,280372250260001,199,0.96,0.0,0.0,0.402,0.009000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1351,280372250260001,197,0.9540000000000001,0.0,0.01,0.371,0.01,2017,0,0.0,0.0,1.0,0.0,0.0
1352,280372260260001,92,0.9129999999999999,0.0,0.0,0.196,0.03,2021,0,0.0909090909090909,0.1818181818181818,0.7272727272727273,0.0,0.1818181818181817
1353,280372260260001,102,0.882,0.0,0.039,0.324,0.027000000000000003,2019,0,0.0,0.0,1.0,0.0,0.0
1354,280372260260001,108,0.898,0.0,0.0,0.389,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1355,280372260260001,104,0.904,0.0,0.038,0.298,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1356,280372270260002,226,0.96,0.0,0.0,0.469,0.013999999999999999,2021,0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0909090909090909
1357,280372270260002,224,0.9640000000000001,0.0,0.009000000000000001,0.455,0.048,2019,0,0.0,0.0,1.0,0.0,0.0
1358,280372270260002,207,0.9570000000000001,0.0,0.0,0.42,0.013999999999999999,2018,0,0.0,0.0,1.0,0.0,0.0
1359,280372270260002,215,0.963,0.0,0.005,0.442,0.034,2017,0,0.0,0.0,1.0,0.0,0.0
1360,280372280260001,862,0.925,0.0,0.048,0.195,0.015,2021,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.5454545454545454
1361,280372280260001,828,0.924,0.0,0.05,0.2,0.017,2019,0,0.0,0.0,1.0,0.0,0.0
1362,280372280260001,843,0.929,0.0,0.051,0.184,0.002,2018,0,0.0,0.0,1.0,0.0,0.0
1363,280372280260001,812,0.922,0.001,0.052000000000000005,0.21100000000000002,0.002,2017,0,0.0,0.0,1.0,0.0,0.0
1364,280372290260001,565,0.669,0.073,0.225,0.68,0.07,2021,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.5454545454545454
1365,280372290260001,552,0.705,0.10099999999999999,0.165,0.728,0.077,2019,0,0.0,0.0,1.0,0.0,0.0
1366,280372290260001,561,0.695,0.10300000000000001,0.185,0.652,0.055,2018,0,0.0,0.0,1.0,0.0,0.0
1367,280372290260001,551,0.684,0.11800000000000001,0.183,0.6729999999999999,0.04,2017,0,0.0,0.0,1.0,0.0,0.0
1368,280372300260002,220,0.741,0.0,0.15,0.445,0.027000000000000003,2021,0,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.4545454545454546
1369,280372300260002,247,0.7609999999999999,0.024,0.142,0.385,0.023,2019,0,0.0,0.0,1.0,0.0,0.0
1370,280372300260002,274,0.748,0.0,0.153,0.391,0.022000000000000002,2018,0,0.0,0.0,1.0,0.0,0.0
1371,280372300260002,270,0.774,0.022000000000000002,0.13,0.359,0.017,2017,0,0.0,0.0,1.0,0.0,0.0
1372,280881000260001,214,0.9490000000000001,0.0,0.0,0.327,0.033,2021,0,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0,0.2272727272727273
1373,280881000260001,214,0.93,0.005,0.027999999999999997,0.364,0.057999999999999996,2019,0,0.0,0.0,1.0,0.0,0.0
1374,280881000260001,247,0.907,0.0,0.045,0.35600000000000004,0.036000000000000004,2018,0,0.0,0.0,1.0,0.0,0.0
1375,280881000260001,264,0.8859999999999999,0.004,0.053,0.33,0.034,2017,0,0.0,0.0,1.0,0.0,0.0
1376,300020010220001,123,0.0,0.894,0.0,1.0,0.033,2021,0,0.0909090909090909,0.6363636363636364,0.0,0.2727272727272727,0.6818181818181819
1377,300020010220001,127,0.063,0.835,0.008,0.992,0.08900000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
1378,300020010220001,170,0.0,0.871,0.0,1.0,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1379,300020010220001,168,0.065,0.845,0.012,0.9940000000000001,0.021,2017,0,0.0,0.0,1.0,0.0,0.0
1380,300020050260001,105,0.81,0.152,0.0,1.0,0.038,2021,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.5454545454545454
1381,300020050260001,96,0.76,0.21899999999999997,0.01,0.9790000000000001,0.085,2019,0,0.0,0.0,1.0,0.0,0.0
1382,300020050260001,103,0.845,0.136,0.0,1.0,0.028999999999999998,2018,0,0.0,0.0,1.0,0.0,0.0
1383,300020050260001,114,0.851,0.132,0.009000000000000001,1.0,0.044000000000000004,2017,0,0.0,0.0,1.0,0.0,0.0
1384,30030010260001,111,0.9009999999999999,0.0,0.0,0.55,0.026000000000000002,2021,0,0.0909090909090909,0.3636363636363636,0.5454545454545454,0.0,0.2727272727272728
1385,30030010260001,121,0.9259999999999999,0.017,0.025,0.42100000000000004,0.061,2019,0,0.0,0.0,1.0,0.0,0.0
1386,30030010260001,108,0.889,0.0,0.0,0.41700000000000004,0.009000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1387,30030010260001,104,0.904,0.057999999999999996,0.019,0.35600000000000004,0.019,2017,0,0.0,0.0,1.0,0.0,0.0
1388,30030020260001,547,0.907,0.0,0.0,0.433,0.027000000000000003,2021,0,0.0909090909090909,0.8181818181818182,0.0909090909090909,0.0,0.4999999999999999
1389,30030020260001,539,0.902,0.022000000000000002,0.017,0.364,0.028999999999999998,2019,0,0.0,0.0,1.0,0.0,0.0
1390,30030020260001,524,0.903,0.023,0.021,0.361,0.011000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1391,30030020260001,537,0.89,0.037000000000000005,0.024,0.391,0.015,2017,0,0.0,0.0,1.0,0.0,0.0
1392,300391650160001,947,0.496,0.299,0.10800000000000001,0.579,0.055999999999999994,2021,0,0.0,0.0,1.0,0.0,0.0
1393,300391650160001,991,0.531,0.28600000000000003,0.109,0.606,0.055999999999999994,2019,0,0.0,0.0,1.0,0.0,0.0
1394,300391650160001,990,0.535,0.28600000000000003,0.10800000000000001,0.579,0.027000000000000003,2018,0,0.0,0.0,1.0,0.0,0.0
1395,300391650160001,988,0.529,0.28300000000000003,0.106,0.586,0.012,2017,0,0.0,0.0,1.0,0.0,0.0
1396,300391760260001,248,0.956,0.0,0.04,0.415,0.051,2021,0,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.4545454545454546
1397,300391760260001,308,0.929,0.006,0.052000000000000005,0.532,0.054000000000000006,2019,0,0.0,0.0,1.0,0.0,0.0
1398,300391760260001,313,0.9329999999999999,0.0,0.054000000000000006,0.473,0.01,2018,0,0.0,0.0,1.0,0.0,0.0
1399,300391760260001,292,0.9590000000000001,0.0,0.024,0.39399999999999996,0.021,2017,0,0.0,0.0,1.0,0.0,0.0
1400,300391860260001,581,0.6759999999999999,0.16,0.079,0.9520000000000001,0.04,2021,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.5454545454545454
1401,300391860260001,599,0.701,0.142,0.08199999999999999,0.99,0.028999999999999998,2019,0,0.0,0.0,1.0,0.0,0.0
1402,300391860260001,599,0.731,0.147,0.057,0.993,0.005,2018,0,0.0,0.0,1.0,0.0,0.0
1403,300391860260001,625,0.73,0.147,0.061,0.99,0.005,2017,0,0.0,0.0,1.0,0.0,0.0
1404,300391960260001,118,0.932,0.0,0.0,0.49200000000000005,0.07200000000000001,2021,0,0.0909090909090909,0.3636363636363636,0.5454545454545454,0.0,0.2727272727272728
1405,300391960260001,116,0.9570000000000001,0.034,0.009000000000000001,0.517,0.061,2019,0,0.0,0.0,1.0,0.0,0.0
1406,300391960260001,118,0.941,0.0,0.0,0.483,0.017,2018,0,0.0,0.0,1.0,0.0,0.0
1407,300391960260001,120,0.9420000000000001,0.008,0.033,0.433,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1408,300731010160001,459,0.9520000000000001,0.0,0.0,0.368,0.025,2021,0,0.0909090909090909,0.1818181818181818,0.7272727272727273,0.0,0.1818181818181817
1409,300731010160001,454,0.982,0.006999999999999999,0.0,0.348,0.031,2019,0,0.0,0.0,1.0,0.0,0.0
1410,300731010160001,447,0.978,0.0,0.0,0.37799999999999995,0.013999999999999999,2018,0,0.0,0.0,1.0,0.0,0.0
1411,300731010160001,444,0.975,0.009000000000000001,0.002,0.342,0.005,2017,0,0.0,0.0,1.0,0.0,0.0
1412,300733000260001,526,0.8140000000000001,0.061,0.028999999999999998,0.578,0.037000000000000005,2021,0,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.4545454545454546
1413,300733000260001,530,0.8320000000000001,0.042,0.04,0.517,0.043,2019,0,0.0,0.0,1.0,0.0,0.0
1414,300733000260001,538,0.848,0.033,0.033,0.519,0.009000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1415,300733000260001,498,0.853,0.034,0.032,0.528,0.012,2017,0,0.0,0.0,1.0,0.0,0.0
1416,300771000260001,192,0.807,0.125,0.0,0.615,0.033,2021,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.5454545454545454
1417,300771000260001,221,0.828,0.122,0.005,0.516,0.008,2019,0,0.0,0.0,1.0,0.0,0.0
1418,300771000260001,226,0.8190000000000001,0.128,0.0,0.597,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1419,300771000260001,207,0.7390000000000001,0.188,0.005,0.599,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1420,300771010260001,139,0.345,0.561,0.0,1.0,0.065,2021,0,0.0,0.0,1.0,0.0,0.0
1421,300771010260001,111,0.261,0.64,0.0,1.0,0.07,2019,0,0.0,0.0,1.0,0.0,0.0
1422,300771010260001,125,0.256,0.5920000000000001,0.0,0.992,0.008,2018,0,0.0,0.0,1.0,0.0,0.0
1423,300771010260001,116,0.22399999999999998,0.655,0.0,1.0,0.017,2017,0,0.0,0.0,1.0,0.0,0.0
1424,300910170220001,175,0.6629999999999999,0.0,0.326,0.28,0.034,2021,0,0.0909090909090909,0.2727272727272727,0.4545454545454545,0.1818181818181818,0.4090909090909091
1425,300910170220001,181,0.685,0.0,0.315,0.591,0.031,2019,0,0.0,0.0,1.0,0.0,0.0
1426,300910170220001,181,0.674,0.0,0.315,0.597,0.011000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1427,300910170220001,173,0.6759999999999999,0.0,0.318,0.607,0.006,2017,0,0.0,0.0,1.0,0.0,0.0
1428,300910660220001,77,0.935,0.0,0.0,1.0,0.013000000000000001,2021,0,0.0,0.0,0.4545454545454545,0.5454545454545454,0.5454545454545454
1429,300910660220001,75,0.9470000000000001,0.0,0.053,0.8,0.033,2019,0,0.0,0.0,1.0,0.0,0.0
1430,300910660220001,73,0.986,0.0,0.0,0.89,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1431,300910660220001,71,0.958,0.0,0.013999999999999999,0.986,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1432,300910810160001,508,0.8859999999999999,0.0,0.075,0.445,0.043,2021,0,0.0909090909090909,0.9090909090909092,0.0,0.0,0.5454545454545454
1433,300910810160001,519,0.9,0.013000000000000001,0.05,0.405,0.023,2019,0,0.0,0.0,1.0,0.0,0.0
1434,300910810160001,510,0.9390000000000001,0.0,0.02,0.445,0.01,2018,0,0.0,0.0,1.0,0.0,0.0
1435,300910810160001,515,0.95,0.012,0.019,0.43700000000000006,0.006,2017,0,0.0,0.0,1.0,0.0,0.0
1436,300910840260001,84,0.9520000000000001,0.0,0.0,0.69,0.059000000000000004,2021,0,0.0909090909090909,0.7272727272727273,0.0,0.1818181818181818,0.6363636363636364
1437,300910840260001,88,0.943,0.034,0.0,0.966,0.06,2019,0,0.0,0.0,1.0,0.0,0.0
1438,300910840260001,93,0.968,0.0,0.0,1.0,0.032,2018,0,0.0,0.0,1.0,0.0,0.0
1439,300910840260001,97,0.9690000000000001,0.031,0.0,1.0,0.031,2017,0,0.0,0.0,1.0,0.0,0.0
1440,30110010260002,89,0.9329999999999999,0.0,0.0,0.43799999999999994,0.011000000000000001,2021,0,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.0,0.1363636363636362
1441,30110010260002,80,0.963,0.0,0.013000000000000001,0.263,0.036000000000000004,2019,0,0.0,0.0,1.0,0.0,0.0
1442,30110010260002,90,0.9890000000000001,0.0,0.0,0.17800000000000002,0.055999999999999994,2018,0,0.0,0.0,1.0,0.0,0.0
1443,30110010260002,91,1.0,0.0,0.0,0.132,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1444,30110030260006,761,0.932,0.0,0.017,0.41,0.017,2021,0,0.0909090909090909,0.5454545454545454,0.0909090909090909,0.2727272727272727,0.6363636363636365
1445,30110030260006,755,0.9359999999999999,0.003,0.017,0.43700000000000006,0.055,2019,0,0.0,0.0,1.0,0.0,0.0
1446,30110030260006,761,0.955,0.0,0.013000000000000001,0.415,0.013000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1447,30110030260006,778,0.95,0.005,0.013999999999999999,0.447,0.026000000000000002,2017,0,0.0,0.0,1.0,0.0,0.0
1448,30110040260002,76,0.9740000000000001,0.0,0.0,0.42100000000000004,0.04,2021,0,0.0909090909090909,0.3636363636363636,0.3636363636363636,0.1818181818181818,0.4545454545454546
1449,30110040260002,75,0.96,0.0,0.027000000000000003,0.387,0.037000000000000005,2019,0,0.0,0.0,1.0,0.0,0.0
1450,30110040260002,84,0.9640000000000001,0.0,0.0,0.381,0.012,2018,0,0.0,0.0,1.0,0.0,0.0
1451,30110040260002,82,0.976,0.0,0.0,0.244,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1452,30110080260006,394,0.9420000000000001,0.0,0.0,0.5,0.065,2021,0,0.0909090909090909,0.6363636363636364,0.2727272727272727,0.0,0.4090909090909091
1453,30110080260006,394,0.9670000000000001,0.0,0.01,0.5579999999999999,0.04,2019,0,0.0,0.0,1.0,0.0,0.0
1454,30110080260006,399,0.97,0.0,0.0,0.519,0.015,2018,0,0.0,0.0,1.0,0.0,0.0
1455,30110080260006,407,0.975,0.0,0.005,0.47700000000000004,0.006999999999999999,2017,0,0.0,0.0,1.0,0.0,0.0
1456,30110140240001,141,0.915,0.0,0.0,0.574,0.012,2021,0,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0,0.2272727272727273
1457,30110140240001,151,0.914,0.0,0.033,0.5760000000000001,0.033,2019,0,0.0,0.0,1.0,0.0,0.0
1458,30110140240001,167,0.922,0.0,0.0,0.563,0.022000000000000002,2018,0,0.0,0.0,1.0,0.0,0.0
1459,30110140240001,163,0.9329999999999999,0.006,0.025,0.601,0.011000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
1460,30250100260001,245,0.9590000000000001,0.0,0.0,0.445,0.022000000000000002,2021,0,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.0,0.1363636363636362
1461,30250100260001,224,0.978,0.013000000000000001,0.004,0.375,0.049,2019,0,0.0,0.0,1.0,0.0,0.0
1462,30250100260001,224,0.982,0.0,0.0,0.415,0.013000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1463,30250100260001,258,0.977,0.008,0.004,0.41100000000000003,0.027000000000000003,2017,0,0.0,0.0,1.0,0.0,0.0
1464,30250200260001,161,0.9440000000000001,0.0,0.0,0.988,0.04,2021,0,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.0,0.1363636363636362
1465,30250200260001,157,0.968,0.0,0.013000000000000001,0.414,0.011000000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
1466,30250200260001,150,0.98,0.0,0.0,0.44,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1467,30250200260001,159,0.956,0.0,0.038,0.491,0.033,2017,0,0.0,0.0,1.0,0.0,0.0
1468,30250300260001,211,0.9670000000000001,0.0,0.0,0.185,0.022000000000000002,2021,0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0909090909090909
1469,30250300260001,194,0.9790000000000001,0.0,0.01,0.21100000000000002,0.017,2019,0,0.0,0.0,1.0,0.0,0.0
1470,30250300260001,190,0.9790000000000001,0.0,0.0,0.316,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1471,30250300260001,173,0.988,0.0,0.0,0.341,0.009000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
1472,30250400260001,742,0.885,0.0,0.051,0.326,0.05,2021,0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0909090909090909
1473,30250400260001,715,0.9129999999999999,0.011000000000000001,0.035,0.33399999999999996,0.059000000000000004,2019,0,0.0,0.0,1.0,0.0,0.0
1474,30250400260001,737,0.924,0.0,0.035,0.364,0.016,2018,0,0.0,0.0,1.0,0.0,0.0
1475,30250400260001,715,0.938,0.006,0.031,0.306,0.011000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
1476,30250500260001,326,0.985,0.0,0.0,0.086,0.006,2021,0,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0,0.2272727272727273
1477,30250500260001,334,0.988,0.003,0.003,0.021,0.009000000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
1478,30250500260001,316,0.997,0.0,0.0,0.076,0.003,2018,0,0.0,0.0,1.0,0.0,0.0
1479,30250500260001,337,0.997,0.003,0.0,0.10099999999999999,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1480,30262010260003,75,0.973,0.0,0.0,0.48,0.048,2021,0,0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0,0.3636363636363636
1481,30262010260003,80,0.925,0.0,0.025,0.588,0.051,2019,0,0.0,0.0,1.0,0.0,0.0
1482,30262010260003,75,0.92,0.0,0.0,0.52,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1483,30262010260003,95,0.9259999999999999,0.0,0.032,0.43200000000000005,0.011000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
1484,30262020260002,121,0.9259999999999999,0.0,0.0,0.42100000000000004,0.040999999999999995,2021,0,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.4545454545454546
1485,30262020260002,110,0.973,0.018000000000000002,0.009000000000000001,0.46399999999999997,0.094,2019,0,0.0,0.0,1.0,0.0,0.0
1486,30262020260002,119,0.958,0.0,0.0,0.42,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
1487,30262020260002,124,0.9520000000000001,0.0,0.008,0.41100000000000003,0.016,2017,0,0.0,0.0,1.0,0.0,0.0
1488,30262030260001,397,0.955,0.0,0.0,0.542,0.035,2021,0,0.0909090909090909,0.6363636363636364,0.2727272727272727,0.0,0.4090909090909091
1489,30262030260001,407,0.943,0.006999999999999999,0.025,0.504,0.039,2019,0,0.0,0.0,1.0,0.0,0.0
1490,30262030260001,429,0.946,0.0,0.026000000000000002,0.508,0.002,2018,0,0.0,0.0,1.0,0.0,0.0
1491,30262030260001,423,0.953,0.002,0.012,0.496,0.013999999999999999,2017,0,0.0,0.0,1.0,0.0,0.0
1492,30262040260002,230,0.983,0.0,0.0,0.557,0.006999999999999999,2021,0,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.0,0.1363636363636362
1493,30262040260002,231,0.996,0.0,0.004,0.55,0.006999999999999999,2019,0,0.0,0.0,1.0,0.0,0.0
1494,30262040260002,250,0.988,0.0,0.0,0.484,0.049,2018,0,0.0,0.0,1.0,0.0,0.0
1495,30262040260002,232,0.991,0.004,0.004,0.625,0.023,2017,0,0.0,0.0,1.0,0.0,0.0
1496,30680020260001,140,0.943,0.0,0.0,0.429,0.013999999999999999,2021,0,0.0909090909090909,0.3636363636363636,0.5454545454545454,0.0,0.2727272727272728
1497,30680020260001,146,0.973,0.0,0.006999999999999999,0.507,0.061,2019,0,0.0,0.0,1.0,0.0,0.0
1498,30680020260001,146,0.973,0.0,0.0,0.466,0.027000000000000003,2018,0,0.0,0.0,1.0,0.0,0.0
1499,30680020260001,145,0.9590000000000001,0.013999999999999999,0.006999999999999999,0.428,0.013999999999999999,2017,0,0.0,0.0,1.0,0.0,0.0
1500,30680030260001,452,0.9359999999999999,0.0,0.024,0.392,0.031,2021,0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0909090909090909
1501,30680030260001,484,0.93,0.013999999999999999,0.028999999999999998,0.355,0.052000000000000005,2019,0,0.0,0.0,1.0,0.0,0.0
1502,30680030260001,519,0.94,0.0,0.0,0.38299999999999995,0.037000000000000005,2018,0,0.0,0.0,1.0,0.0,0.0
1503,30680030260001,498,0.946,0.016,0.024,0.436,0.022000000000000002,2017,0,0.0,0.0,1.0,0.0,0.0
1504,30680120260001,415,0.9079999999999999,0.0,0.040999999999999995,0.516,0.045,2021,0,0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0,0.3636363636363636
1505,30680120260001,389,0.9329999999999999,0.013000000000000001,0.023,0.578,0.065,2019,0,0.0,0.0,1.0,0.0,0.0
1506,30680120260001,395,0.932,0.0,0.0,0.499,0.013000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
1507,30680120260001,420,0.9329999999999999,0.01,0.019,0.526,0.01,2017,0,0.0,0.0,1.0,0.0,0.0
1508,30680220260001,298,0.953,0.0,0.0,0.379,0.017,2021,0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0909090909090909
1509,30680220260001,299,0.946,0.0,0.023,0.405,0.005,2019,0,0.0,0.0,1.0,0.0,0.0
1510,30680220260001,304,0.961,0.0,0.0,0.434,0.006,2018,0,0.0,0.0,1.0,0.0,0.0
1511,30680220260001,296,0.97,0.0,0.003,0.439,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
1512,310450460220001,2620,0.09,0.051,0.765,0.659,0.032,2021,0,0.0,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.5454545454545454
1513,310450460220001,2592,0.096,0.063,0.75,0.7490000000000001,0.055999999999999994,2019,0,0.0,0.0,1.0,0.0,0.0
1514,310450460220001,2582,0.1,0.069,0.742,0.745,0.03,2018,0,0.0,0.0,1.0,0.0,0.0
1515,310450460220001,2564,0.11800000000000001,0.06,0.736,0.758,0.044000000000000004,2017,0,0.0,0.0,1.0,0.0,0.0
1516,310450460220002,2097,0.127,0.09,0.732,0.695,0.035,2021,0,0.0,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.5909090909090909
1517,310450460220002,2045,0.147,0.094,0.7040000000000001,0.748,0.065,2019,0,0.0,0.0,1.0,0.0,0.0
1518,310450460220002,2079,0.161,0.092,0.684,0.7340000000000001,0.051,2018,0,0.0,0.0,1.0,0.0,0.0
1519,310450460220002,2087,0.163,0.092,0.674,0.746,0.046,2017,0,0.0,0.0,1.0,0.0,0.0
1520,310450460220003,1754,0.185,0.08199999999999999,0.6409999999999999,0.645,0.027999999999999997,2021,0,0.0,0.7,0.0,0.3,0.65
1521,310450460220003,1936,0.20800000000000002,0.085,0.597,0.6779999999999999,0.037000000000000005,2019,0,0.0,0.0,1.0,0.0,0.0
1522,310450460220003,1955,0.218,0.083,0.59,0.665,0.012,2018,0,0.0,0.0,1.0,0.0,0.0
1523,310450460220003,1983,0.23800000000000002,0.08199999999999999,0.57,0.6609999999999999,0.013000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
1524,310450460220004,2377,0.387,0.032,0.349,0.36,0.021,2021,0,0.0,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.5454545454545454
1525,310450460220004,2417,0.419,0.032,0.335,0.384,0.025,2019,0,0.0,0.0,1.0,0.0,0.0
1526,310450460220004,2422,0.428,0.04,0.327,0.376,0.006,2018,0,0.0,0.0,1.0,0.0,0.0
1527,310450460220004,2487,0.446,0.043,0.318,0.377,0.01,2017,0,0.0,0.0,1.0,0.0,0.0
1528,310450460220005,2789,0.47,0.042,0.32899999999999996,0.35100000000000003,0.013000000000000001,2021,0,0.0,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.5454545454545454
1529,310450460220005,2666,0.49700000000000005,0.049,0.297,0.327,0.033,2019,0,0.0,0.0,1.0,0.0,0.0
1530,310450460220005,2673,0.508,0.057999999999999996,0.28600000000000003,0.324,0.006999999999999999,2018,0,0.0,0.0,1.0,0.0,0.0
1531,310450460220005,2732,0.508,0.061,0.28800000000000003,0.336,0.011000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
1532,310451010220001,1898,0.7859999999999999,0.03,0.11199999999999999,0.172,0.011000000000000001,2021,0,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.0,0.4545454545454546
1533,310451010220001,1942,0.8,0.033,0.107,0.172,0.013000000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
