,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
987,511101060005,2019,0.0,60,0.0,0.0,0.0,127,62.2047,99.2126,0.7874,0.0,0.0
988,511201040001,2019,0.0,84,0.0,0.0,0.0,19,42.1053,100.0,0.0,0.0,0.0
989,511301040002,2019,0.0,91,0.0,0.0,0.0,35,57.1429,94.2857,5.7143,0.0,0.0
990,511602040002,2019,0.0,98,0.0,0.0,0.0,56,41.0714,100.0,0.0,0.0,0.0
991,511901040001,2019,0.0,87,0.0,0.0,0.0,77,36.3636,97.4026,1.2987,0.0,1.2987
992,512001060008,2019,0.0,76,0.0,0.0,0.0,197,62.9442,83.7563,3.0457,2.0305,0.5076
993,512101040001,2019,0.0,85,0.0,0.0,0.0,27,48.1481,100.0,0.0,0.0,0.0
994,512201040001,2019,0.0,100,0.0,0.0,0.0,59,57.6271,93.2203,0.0,1.6949,1.6949
995,512300010009,2019,0.0,93,0.0,0.0,0.0,137,50.365,97.0803,0.7299,0.0,1.4599
996,512404040001,2019,0.0,77,0.0,0.0,0.0,43,48.8372,95.3488,2.3256,0.0,0.0
997,512501040004,2019,0.0,92,0.0,0.0,0.0,39,35.8974,100.0,0.0,0.0,0.0
998,512902060003,2019,0.0,93,0.0,0.0,0.0,99,42.4242,90.9091,2.0202,0.0,5.0505
999,513102040002,2019,0.0,96,0.0,0.0,0.0,26,42.3077,100.0,0.0,0.0,0.0
1000,520101060006,2019,0.0,94,0.0,0.0,0.0,242,22.7273,91.7355,2.0661,2.0661,2.8926
1001,520302060001,2019,0.0,93,0.0,0.0,0.0,715,22.6573,78.042,2.9371,6.4336,8.2517
1002,520401040007,2019,0.0,86,0.0,0.0,0.0,78,46.1538,94.8718,2.5641,0.0,1.2821
1003,520701040002,2019,0.0,91,0.0,0.0,0.0,105,29.5238,100.0,0.0,0.0,0.0
1004,521200050003,2019,0.0,80,0.0,0.0,0.0,111,45.045,88.2883,5.4054,1.8018,1.8018
1005,521301060001,2019,0.0,86,0.0,0.0,0.0,310,32.2581,91.6129,2.2581,4.1935,0.9677
1006,521401040007,2019,0.0,80,0.0,0.0,0.0,185,41.0811,90.8108,1.0811,4.8649,0.5405
1007,521701040002,2019,0.0,88,0.0,0.0,0.0,121,25.6198,95.8678,0.0,2.4793,0.8264
1008,521800010010,2019,0.0,91,0.0,0.0,0.0,364,26.0989,88.1868,2.1978,5.4945,1.3736
1009,522001040003,2019,0.0,73,0.0,0.0,0.0,89,33.7079,91.0112,1.1236,5.618,1.1236
1010,522101030004,2019,0.0,89,0.0,0.0,0.0,62,35.4839,88.7097,6.4516,1.6129,3.2258
1011,530101040001,2019,0.0,89,0.0,0.0,0.0,74,20.2703,97.2973,0.0,0.0,0.0
1012,530202060006,2019,0.0,75,0.0,0.0,0.0,197,40.6091,91.3706,4.0609,3.5533,0.5076
1013,530301060007,2019,0.0,94,0.0,0.0,0.0,235,18.2979,68.5106,7.6596,5.5319,14.4681
1014,530501060006,2019,0.0,88,0.0,0.0,0.0,139,30.2158,90.6475,1.4388,2.8777,0.7194
1015,530515060004,2019,0.0,79,0.0,0.0,0.0,212,52.3585,75.9434,6.1321,7.5472,4.2453
1016,530600010025,2019,0.0,38,0.0,0.0,0.0,991,79.3138,20.888,38.446,19.0716,20.0807
1017,540801040001,2019,0.0,78,0.0,0.0,0.0,32,56.25,96.875,0.0,3.125,0.0
1018,540901040001,2019,0.0,76,0.0,0.0,0.0,17,47.0588,100.0,0.0,0.0,0.0
1019,541001040001,2019,0.0,95,0.0,0.0,0.0,62,45.1613,95.1613,0.0,0.0,3.2258
1020,541102060002,2019,0.0,89,0.0,0.0,0.0,127,54.3307,92.126,2.3622,3.937,0.0
1021,541201040003,2019,0.0,91,0.0,0.0,0.0,64,42.1875,90.625,1.5625,1.5625,0.0
1022,541401040001,2019,0.0,81,0.0,0.0,0.0,32,56.25,96.875,0.0,3.125,0.0
1023,550101040003,2019,0.0,74,0.0,0.0,0.0,77,38.961,93.5065,0.0,0.0,2.5974
1024,550301060004,2019,0.0,71,0.0,0.0,0.0,98,46.9388,87.7551,3.0612,3.0612,3.0612
1025,560501040004,2019,0.0,63,0.0,0.0,0.0,79,54.4304,92.4051,2.5316,1.2658,1.2658
1026,560603040001,2019,0.0,71,0.0,0.0,0.0,51,52.9412,86.2745,0.0,3.9216,0.0
1027,560701060003,2019,0.0,66,0.0,0.0,0.0,76,51.3158,86.8421,3.9474,5.2632,2.6316
1028,561006060001,2019,0.0,73,0.0,0.0,0.0,119,68.9076,85.7143,3.3613,8.4034,0.0
1029,570101040002,2019,0.0,71,0.0,0.0,0.0,107,56.0748,96.2617,0.9346,0.0,0.9346
1030,570201040002,2019,0.0,100,0.0,0.0,0.0,30,46.6667,96.6667,0.0,3.3333,0.0
1031,570302060003,2019,0.0,86,0.0,0.0,0.0,111,53.1532,90.991,7.2072,1.8018,0.0
1032,570401040001,2019,0.0,94,0.0,0.0,0.0,17,64.7059,94.1176,0.0,0.0,0.0
1033,570603040002,2019,0.0,88,0.0,0.0,0.0,76,63.1579,96.0526,1.3158,0.0,0.0
1034,571000010017,2019,0.0,77,0.0,0.0,0.0,302,49.6689,85.4305,2.3179,4.6358,3.6424
1035,571000010019,2019,0.0,22,0.0,0.0,0.0,9,55.5556,88.8889,11.1111,0.0,0.0
1036,571502060001,2019,0.0,89,0.0,0.0,0.0,75,48.0,98.6667,0.0,1.3333,0.0
1037,571800010006,2019,0.0,84,0.0,0.0,0.0,117,39.3162,85.4701,3.4188,5.1282,1.7094
1038,571901040004,2019,0.0,91,0.0,0.0,0.0,45,24.4444,95.5556,0.0,4.4444,0.0
1039,572301040001,2019,0.0,85,0.0,0.0,0.0,26,53.8462,84.6154,3.8462,0.0,3.8462
1040,572702040002,2019,0.0,100,0.0,0.0,0.0,29,48.2759,93.1034,0.0,3.4483,3.4483
1041,572901040004,2019,0.0,97,0.0,0.0,0.0,32,46.875,90.625,0.0,3.125,0.0
1042,573002040001,2019,0.0,83,0.0,0.0,0.0,96,60.4167,97.9167,2.0833,0.0,0.0
1043,580101030002,2019,0.0,95,0.0,0.0,0.0,138,21.0145,78.9855,3.6232,12.3188,2.8986
1044,580103030008,2019,0.0,72,0.0,0.0,0.0,377,54.3767,30.2387,32.8912,32.3607,3.9788
1045,580102030008,2019,0.0,70,0.0,0.0,0.0,287,51.9164,50.1742,12.1951,31.7073,4.878
1046,580104030010,2019,0.0,52,0.0,0.0,0.0,155,56.129,49.6774,6.4516,38.7097,3.2258
1047,580105030005,2019,0.0,67,0.0,0.0,0.0,433,78.291,9.9307,24.2494,63.2794,1.3857
1048,580106030005,2019,0.0,26,0.0,0.0,0.0,161,78.882,3.1056,31.0559,63.9752,1.2422
1049,580107030007,2019,0.0,78,0.0,0.0,0.0,324,56.1728,40.1235,19.1358,26.5432,9.5679
1050,580109020003,2019,0.0,48,0.0,0.0,0.0,374,87.1658,0.5348,48.3957,50.0,0.5348
1051,580201060005,2019,0.0,62,0.0,0.0,0.0,109,37.6147,78.8991,4.5872,11.0092,2.7523
1052,580203020008,2019,0.0,68,0.0,0.0,0.0,302,44.3709,55.298,4.6358,31.1258,1.3245
1053,580205060020,2019,0.0,84,0.0,0.0,0.0,411,31.6302,70.3163,5.3528,17.5182,5.5961
1054,580205060019,2019,0.0,87,0.0,0.0,0.0,420,30.7143,76.6667,3.8095,11.6667,5.7143
1055,580206020003,2019,0.0,91,0.0,0.0,0.0,66,7.5758,78.7879,0.0,15.1515,1.5152
1056,580207020003,2019,0.0,96,0.0,0.0,0.0,160,12.5,88.75,1.875,3.125,5.625
1057,580208020003,2019,0.0,88,0.0,0.0,0.0,159,20.7547,82.3899,3.1447,8.805,2.5157
1058,580209020002,2019,0.0,73,0.0,0.0,0.0,238,37.395,77.7311,0.8403,17.2269,0.8403
1059,580211060010,2019,0.0,43,0.0,0.0,0.0,145,66.2069,44.8276,8.2759,37.2414,8.2759
1060,580211060016,2019,0.0,51,0.0,0.0,0.0,132,61.3636,40.9091,5.303,43.9394,9.0909
1061,580212060005,2019,0.0,69,0.0,0.0,0.0,749,59.8131,40.988,21.8959,31.1081,1.8692
1062,580224030008,2019,0.0,67,0.0,0.0,0.0,723,66.9433,39.1425,4.7026,53.112,1.2448
1063,580232030002,2019,0.0,39,0.0,0.0,0.0,406,75.6158,30.2956,21.1823,42.1182,2.4631
1064,580233020001,2019,0.0,73,0.0,0.0,0.0,93,34.4086,61.2903,5.3763,27.957,2.1505
1065,580235060006,2019,0.0,58,0.0,0.0,0.0,458,68.1223,28.1659,23.7991,45.1965,0.655
1066,580301020002,2019,0.0,86,0.0,0.0,0.0,201,48.2587,31.3433,3.4826,62.6866,1.99
1067,580305020004,2019,0.0,94,0.0,0.0,0.0,79,21.519,72.1519,2.5316,24.0506,1.2658
1068,580401020003,2019,0.0,89,0.0,0.0,0.0,104,29.8077,65.3846,8.6538,20.1923,5.7692
1069,580402060004,2019,0.0,98,0.0,0.0,0.0,145,2.069,90.3448,0.6897,4.1379,2.7586
1070,580403030013,2019,0.0,57,0.0,0.0,0.0,343,73.1778,22.449,12.828,61.516,1.1662
1071,580404030009,2019,0.0,86,0.0,0.0,0.0,302,25.1656,80.7947,2.649,13.245,1.9868
1072,580405060010,2019,0.0,85,0.0,0.0,0.0,261,33.7165,47.8927,20.6897,16.8582,12.6437
1073,580405060016,2019,0.0,91,0.0,0.0,0.0,163,33.7423,49.0798,14.7239,17.1779,13.4969
1074,580406060007,2019,0.0,95,0.0,0.0,0.0,166,23.494,66.2651,10.8434,14.4578,4.8193
1075,580410030017,2019,0.0,92,0.0,0.0,0.0,353,21.5297,79.0368,1.6997,10.4816,5.949
1076,580413030011,2019,0.0,89,0.0,0.0,0.0,413,70.7022,31.2349,12.8329,48.6683,5.8111
1077,580501030006,2019,0.0,70,0.0,0.0,0.0,541,68.5767,18.2994,23.8447,52.6802,4.0665
1078,580502020001,2019,0.0,72,0.0,0.0,0.0,76,40.7895,38.1579,7.8947,48.6842,2.6316
1079,580503030006,2019,0.0,89,0.0,0.0,0.0,249,32.9317,67.8715,4.4177,23.6948,1.2048
1080,580504030004,2019,0.0,89,0.0,0.0,0.0,150,19.3333,88.0,1.3333,9.3333,0.6667
1081,580505020004,2019,0.0,98,0.0,0.0,0.0,133,15.0376,89.4737,3.0075,3.0075,3.0075
1082,580506030007,2019,0.0,91,0.0,0.0,0.0,226,26.9912,76.5487,7.5221,10.6195,4.4248
1083,580507060006,2019,0.0,90,0.0,0.0,0.0,322,25.1553,78.5714,2.795,14.2857,2.795
1084,580509030012,2019,0.0,93,0.0,0.0,0.0,275,18.1818,83.6364,0.0,12.7273,1.4545
1085,580512030018,2019,0.0,52,0.0,0.0,0.0,1152,90.8854,2.0833,8.7674,86.9792,1.9097
1086,580512030026,2019,0.0,74,0.0,0.0,0.0,885,89.8305,4.4068,11.6384,80.904,2.2599
1087,580513030006,2019,0.0,38,0.0,0.0,0.0,450,52.4444,2.6667,19.3333,77.5556,0.4444
1088,580601040005,2019,0.0,91,0.0,0.0,0.0,64,9.375,82.8125,6.25,9.375,1.5625
1089,580602040008,2019,0.0,62,0.0,0.0,0.0,451,72.7273,28.6031,15.9645,53.2151,1.3304
1090,580603020001,2019,0.0,00,0.0,0.0,0.0,5,0.0,40.0,60.0,0.0,0.0
1091,580701020001,2019,0.0,96,0.0,0.0,0.0,24,41.6667,66.6667,4.1667,25.0,0.0
1092,580801060014,2019,0.0,89,0.0,0.0,0.0,258,10.4651,85.2713,1.938,7.3643,3.1008
1093,580801060022,2019,0.0,86,0.0,0.0,0.0,234,14.9573,77.7778,1.2821,17.9487,2.5641
1094,580805060004,2019,0.0,85,0.0,0.0,0.0,219,20.5479,88.5845,0.0,7.3059,2.2831
1095,580902020001,2019,0.0,65,0.0,0.0,0.0,79,45.5696,51.8987,1.2658,37.9747,2.5316
1096,580905020001,2019,0.0,80,0.0,0.0,0.0,174,66.6667,32.1839,0.0,66.6667,0.0
1097,580906030003,2019,0.0,81,0.0,0.0,0.0,155,54.1935,34.8387,5.8065,50.3226,2.5806
1098,580909020001,2019,0.0,100,0.0,0.0,0.0,13,23.0769,61.5385,7.6923,30.7692,0.0
1099,580912060001,2019,0.0,66,0.0,0.0,0.0,225,31.1111,77.3333,5.3333,11.1111,3.5556
1100,581004020001,2019,0.0,86,0.0,0.0,0.0,7,0.0,85.7143,14.2857,0.0,0.0
1101,581005020003,2019,0.0,79,0.0,0.0,0.0,86,26.7442,66.2791,3.4884,25.5814,3.4884
1102,581010020001,2019,0.0,54,0.0,0.0,0.0,83,79.5181,26.506,9.6386,55.4217,1.2048
1103,581012020001,2019,0.0,93,0.0,0.0,0.0,107,30.8411,78.5047,2.8037,16.8224,0.9346
1104,590501060002,2019,0.0,71,0.0,0.0,0.0,131,64.1221,31.2977,6.1069,58.7786,0.7634
1105,590801040001,2019,0.0,93,0.0,0.0,0.0,41,26.8293,87.8049,2.439,9.7561,0.0
1106,590901060006,2019,0.0,71,0.0,0.0,0.0,133,69.9248,36.0902,9.0226,51.1278,1.5038
1107,591201040003,2019,0.0,80,0.0,0.0,0.0,85,51.7647,92.9412,1.1765,3.5294,0.0
1108,591301040001,2019,0.0,87,0.0,0.0,0.0,23,52.1739,78.2609,0.0,13.0435,0.0
1109,591302040004,2019,0.0,89,0.0,0.0,0.0,45,55.5556,82.2222,2.2222,13.3333,0.0
1110,591401060005,2019,0.0,57,0.0,0.0,0.0,238,66.3866,42.0168,25.6303,28.1513,0.0
1111,591502040004,2019,0.0,93,0.0,0.0,0.0,74,45.9459,82.4324,0.0,10.8108,2.7027
1112,600101060006,2019,0.0,68,0.0,0.0,0.0,149,56.3758,95.9732,1.3423,2.0134,0.6711
1113,600301040002,2019,0.0,70,0.0,0.0,0.0,92,44.5652,89.1304,1.087,5.4348,1.087
1114,600402040004,2019,0.0,89,0.0,0.0,0.0,88,36.3636,98.8636,0.0,0.0,0.0
1115,600601060007,2019,0.0,97,0.0,0.0,0.0,127,40.9449,95.2756,0.0,2.3622,0.7874
1116,600801040002,2019,0.0,76,0.0,0.0,0.0,71,64.7887,92.9577,2.8169,2.8169,1.4085
1117,600903040001,2019,0.0,98,0.0,0.0,0.0,52,57.6923,100.0,0.0,0.0,0.0
1118,610301060003,2019,0.0,86,0.0,0.0,0.0,93,38.7097,91.3978,1.0753,1.0753,1.0753
1119,610327020002,2019,0.0,12,0.0,0.0,0.0,60,100.0,61.6667,30.0,6.6667,0.0
1120,610501040001,2019,0.0,61,0.0,0.0,0.0,54,42.5926,92.5926,1.8519,3.7037,0.0
1121,610600010017,2019,0.0,81,0.0,0.0,0.0,223,47.0852,64.1256,13.9013,8.9686,8.0717
1123,610801040002,2019,0.0,89,0.0,0.0,0.0,71,32.3944,81.6901,2.8169,1.4085,8.4507
1124,610901040003,2019,0.0,77,0.0,0.0,0.0,62,69.3548,80.6452,3.2258,6.4516,0.0
1125,611001040002,2019,0.0,85,0.0,0.0,0.0,68,42.6471,79.4118,4.4118,8.8235,1.4706
1126,620600010022,2019,0.0,82,0.0,0.0,0.0,443,60.7223,51.4673,19.6388,20.316,1.3544
1127,620803040002,2019,0.0,69,0.0,0.0,0.0,193,47.6684,70.4663,7.2539,16.0622,3.1088
1128,620901060001,2019,0.0,80,0.0,0.0,0.0,148,52.027,86.4865,5.4054,6.0811,0.6757
1129,621001060005,2019,0.0,73,0.0,0.0,0.0,124,48.3871,60.4839,10.4839,20.9677,2.4194
1130,621101060005,2019,0.0,78,0.0,0.0,0.0,153,42.4837,71.2418,8.4967,11.1111,4.5752
1131,621201060005,2019,0.0,84,0.0,0.0,0.0,100,51.0,74.0,2.0,12.0,1.0
1132,621601060007,2019,0.0,73,0.0,0.0,0.0,222,56.3063,76.1261,2.7027,16.2162,1.3514
1133,621801060005,2019,0.0,86,0.0,0.0,0.0,187,41.7112,62.0321,6.4171,27.8075,0.0
1134,622002060004,2019,0.0,70,0.0,0.0,0.0,127,72.4409,42.5197,14.1732,33.8583,4.7244
1135,630101040001,2019,0.0,89,0.0,0.0,0.0,19,31.5789,63.1579,26.3158,5.2632,5.2632
1136,630202040001,2019,0.0,90,0.0,0.0,0.0,62,51.6129,87.0968,0.0,3.2258,0.0
1137,630300010007,2019,0.0,77,0.0,0.0,0.0,146,51.3699,86.9863,1.3699,8.2192,0.6849
1138,630601040001,2019,0.0,91,0.0,0.0,0.0,23,52.1739,95.6522,0.0,0.0,4.3478
1139,630701040003,2019,0.0,90,0.0,0.0,0.0,80,23.75,91.25,1.25,3.75,3.75
1140,630801040001,2019,0.0,93,0.0,0.0,0.0,75,37.3333,98.6667,0.0,0.0,0.0
1141,630902030002,2019,0.0,52,0.0,0.0,0.0,100,48.0,83.0,8.0,5.0,0.0
1142,631201040001,2019,0.0,92,0.0,0.0,0.0,66,40.9091,95.4545,0.0,0.0,0.0
1143,640101040001,2019,0.0,72,0.0,0.0,0.0,43,30.2326,93.0233,0.0,2.3256,2.3256
1144,640502040001,2019,0.0,94,0.0,0.0,0.0,31,54.8387,100.0,0.0,0.0,0.0
1145,640601020001,2019,0.0,84,0.0,0.0,0.0,32,40.625,81.25,0.0,6.25,0.0
1146,640701040003,2019,0.0,75,0.0,0.0,0.0,106,47.1698,97.1698,0.0,0.0,0.9434
1147,640801040002,2019,0.0,96,0.0,0.0,0.0,101,22.7723,97.0297,0.0,0.9901,0.9901
1148,641001040001,2019,0.0,83,0.0,0.0,0.0,48,43.75,87.5,2.0833,0.0,4.1667
1149,641301060001,2019,0.0,60,0.0,0.0,0.0,168,41.6667,89.2857,1.7857,4.7619,0.0
1150,641501040001,2019,0.0,85,0.0,0.0,0.0,48,41.6667,97.9167,0.0,2.0833,0.0
1151,641610040003,2019,0.0,91,0.0,0.0,0.0,75,40.0,96.0,0.0,2.6667,1.3333
1152,641701060002,2019,0.0,97,0.0,0.0,0.0,74,60.8108,93.2432,0.0,5.4054,1.3514
1153,650101060006,2019,0.0,62,0.0,0.0,0.0,222,53.6036,70.7207,8.1081,16.2162,0.9009
1154,650301040003,2019,0.0,61,0.0,0.0,0.0,56,58.9286,85.7143,7.1429,7.1429,0.0
1155,650501040002,2019,0.0,73,0.0,0.0,0.0,66,59.0909,69.697,12.1212,6.0606,0.0
1156,650701040002,2019,0.0,75,0.0,0.0,0.0,20,25.0,90.0,0.0,5.0,5.0
1157,650801060003,2019,0.0,83,0.0,0.0,0.0,142,45.7746,92.2535,2.8169,2.8169,0.7042
1158,650901060001,2019,0.0,82,0.0,0.0,0.0,128,51.5625,93.75,0.7812,3.9062,0.7812
1159,650902040001,2019,0.0,87,0.0,0.0,0.0,45,24.4444,73.3333,2.2222,17.7778,2.2222
1160,651201060003,2019,0.0,91,0.0,0.0,0.0,93,65.5914,53.7634,16.129,22.5806,0.0
1161,651402040002,2019,0.0,77,0.0,0.0,0.0,88,51.1364,73.8636,3.4091,15.9091,0.0
1162,651501060005,2019,0.0,68,0.0,0.0,0.0,91,75.8242,85.7143,0.0,8.7912,0.0
1163,651503040003,2019,0.0,85,0.0,0.0,0.0,72,61.1111,95.8333,0.0,2.7778,1.3889
1164,660101030004,2019,0.0,94,0.0,0.0,0.0,207,8.2126,85.9903,0.0,9.6618,1.4493
1165,660102060006,2019,0.0,85,0.0,0.0,0.0,225,42.2222,48.8889,4.8889,43.5556,0.0
1166,660202030003,2019,0.0,94,0.0,0.0,0.0,83,15.6627,67.4699,9.6386,15.6627,4.8193
1167,660203060005,2019,0.0,81,0.0,0.0,0.0,181,31.4917,54.6961,4.9724,33.1492,4.9724
1168,660301030006,2019,0.0,97,0.0,0.0,0.0,198,1.0101,74.2424,1.5152,14.1414,8.0808
1169,660302030002,2019,0.0,95,0.0,0.0,0.0,56,32.1429,62.5,7.1429,21.4286,5.3571
1170,660303030002,2019,0.0,98,0.0,0.0,0.0,84,7.1429,76.1905,0.0,7.1429,10.7143
1171,660401030003,2019,0.0,88,0.0,0.0,0.0,202,61.3861,32.6733,3.4653,60.8911,2.4752
1172,660402020001,2019,0.0,91,0.0,0.0,0.0,77,14.2857,72.7273,6.4935,10.3896,6.4935
1173,660403030002,2019,0.0,92,0.0,0.0,0.0,87,25.2874,56.3218,5.7471,28.7356,5.7471
1174,660404030003,2019,0.0,90,0.0,0.0,0.0,52,7.6923,57.6923,7.6923,17.3077,9.6154
1175,660405030001,2019,0.0,98,0.0,0.0,0.0,176,6.8182,61.3636,4.5455,14.2045,19.8864
1176,660406030003,2019,0.0,99,0.0,0.0,0.0,192,0.5208,52.0833,3.6458,9.375,30.7292
1177,660407060004,2019,0.0,79,0.0,0.0,0.0,140,70.0,7.8571,51.4286,35.7143,4.2857
1178,660409020003,2019,0.0,55,0.0,0.0,0.0,126,59.5238,7.9365,29.3651,56.3492,4.7619
1179,660410020002,2019,0.0,69,0.0,0.0,0.0,13,100.0,0.0,76.9231,23.0769,0.0
1180,660411020004,2019,0.0,21,0.0,0.0,0.0,24,100.0,4.1667,33.3333,50.0,0.0
1181,660412020003,2019,0.0,0,0.0,0.0,0.0,3,100.0,66.6667,33.3333,0.0,0.0
1182,660412020004,2019,0.0,0,0.0,0.0,0.0,2,100.0,50.0,0.0,50.0,0.0
1183,660501060004,2019,0.0,67,0.0,0.0,0.0,86,44.186,39.5349,9.3023,37.2093,10.4651
1184,660701030006,2019,0.0,73,0.0,0.0,0.0,203,37.4384,53.202,3.9409,34.9754,4.9261
1185,660801060006,2019,0.0,89,0.0,0.0,0.0,80,11.25,77.5,1.25,21.25,0.0
1186,660803020001,2019,0.0,11,0.0,0.0,0.0,9,100.0,22.2222,55.5556,22.2222,0.0
1187,660803020003,2019,0.0,27,0.0,0.0,0.0,11,100.0,18.1818,54.5455,27.2727,0.0
1188,660804020002,2019,0.0,13,0.0,0.0,0.0,23,91.3043,4.3478,69.5652,26.087,0.0
1189,660804020003,2019,0.0,08,0.0,0.0,0.0,13,100.0,7.6923,61.5385,30.7692,0.0
1190,660805030004,2019,0.0,93,0.0,0.0,0.0,99,20.202,60.6061,10.101,21.2121,6.0606
1191,660806020001,2019,0.0,57,0.0,0.0,0.0,7,0.0,14.2857,28.5714,57.1429,0.0
1192,660809030003,2019,0.0,93,0.0,0.0,0.0,99,18.1818,79.798,4.0404,13.1313,1.0101
1193,660900010013,2019,0.0,35,0.0,0.0,0.0,649,74.4222,3.8521,76.8875,17.5655,1.0786
1194,660900010026,2019,0.0,53,0.0,0.0,0.0,175,70.8571,2.2857,81.1429,14.8571,0.5714
1195,661004060004,2019,0.0,98,0.0,0.0,0.0,184,7.0652,79.8913,1.087,7.0652,5.4348
1196,661100010016,2019,0.0,61,0.0,0.0,0.0,879,59.8407,14.562,28.7827,53.4699,2.7304
1197,661201060006,2019,0.0,100,0.0,0.0,0.0,109,8.2569,88.9908,0.9174,6.422,3.6697
1198,661301040003,2019,0.0,94,0.0,0.0,0.0,102,17.6471,75.4902,1.9608,13.7255,3.9216
1199,661401030007,2019,0.0,73,0.0,0.0,0.0,438,65.0685,18.7215,14.3836,62.7854,2.7397
1200,661402020002,2019,0.0,97,0.0,0.0,0.0,74,6.7568,82.4324,8.1081,6.7568,2.7027
1201,661500010009,2019,0.0,50,0.0,0.0,0.0,453,83.223,6.4018,25.3863,66.2252,0.883
1202,661601030005,2019,0.0,91,0.0,0.0,0.0,119,15.1261,58.8235,8.4034,22.6891,5.042
1203,661800010004,2019,0.0,99,0.0,0.0,0.0,283,3.5336,81.6254,1.4134,7.0671,7.0671
1204,661901030002,2019,0.0,91,0.0,0.0,0.0,131,26.7176,55.7252,4.5802,32.0611,4.5802
1205,661904030008,2019,0.0,62,0.0,0.0,0.0,478,75.3138,10.4603,4.3933,83.8912,1.2552
1206,661905020002,2019,0.0,98,0.0,0.0,0.0,46,2.1739,82.6087,0.0,4.3478,2.1739
1207,662001030010,2019,0.0,97,0.0,0.0,0.0,138,0.0,73.1884,4.3478,7.971,9.4203
1208,662101060001,2019,0.0,85,0.0,0.0,0.0,167,13.7725,85.0299,1.1976,9.5808,2.3952
1209,662200010011,2019,0.0,63,0.0,0.0,0.0,600,74.6667,10.5,17.3333,68.8333,1.5
1210,662300010037,2019,0.0,43,0.0,0.0,0.0,548,85.9489,7.1168,27.3723,62.9562,1.8248
1211,662300010038,2019,0.0,63,0.0,0.0,0.0,421,90.2613,8.7886,18.0523,69.5962,3.3254
1212,662300010040,2019,0.0,80,0.0,0.0,0.0,278,82.7338,17.9856,10.4317,66.1871,4.3165
1213,662300010043,2019,0.0,55,0.0,0.0,0.0,351,88.604,5.698,17.3789,71.7949,2.5641
1214,662300010044,2019,0.0,82,0.0,0.0,0.0,134,67.9104,35.8209,12.6866,44.7761,5.2239
1215,662300010048,2019,0.0,63,0.0,0.0,0.0,262,83.5878,10.687,8.0153,73.2824,6.4885
1216,662300010050,2019,0.0,46,0.0,0.0,0.0,399,88.7218,4.2607,31.0777,61.1529,2.7569
1217,662300010056,2019,0.0,46,0.0,0.0,0.0,262,91.6031,8.7786,33.2061,51.145,4.5802
1218,662401060007,2019,0.0,92,0.0,0.0,0.0,184,25.5435,74.4565,3.8043,19.0217,2.1739
1219,662401060010,2019,0.0,96,0.0,0.0,0.0,181,30.9392,60.7735,8.2873,29.8343,1.105
1220,662402060001,2019,0.0,98,0.0,0.0,0.0,181,15.4696,76.7956,4.9724,14.9171,0.5525
1221,670201060001,2019,0.0,84,0.0,0.0,0.0,99,35.3535,93.9394,0.0,4.0404,0.0
1222,670401040001,2019,0.0,95,0.0,0.0,0.0,40,50.0,92.5,5.0,0.0,2.5
1223,671201060002,2019,0.0,97,0.0,0.0,0.0,66,53.0303,84.8485,1.5152,7.5758,3.0303
1224,671501040002,2019,0.0,97,0.0,0.0,0.0,86,40.6977,91.8605,0.0,0.0,3.4884
1225,680601060001,2019,0.0,96,0.0,0.0,0.0,79,60.7595,86.0759,1.2658,6.3291,1.2658
1226,680801040001,2019,0.0,69,0.0,0.0,0.0,70,65.7143,92.8571,0.0,2.8571,1.4286
1227,140600010313,2019,0.0,57,0.0,0.0,0.0,122,74.5902,21.3115,54.918,18.8525,2.459
1228,140600010316,2019,0.0,22,0.0,0.0,0.0,101,84.1584,13.8614,59.4059,15.8416,5.9406
1229,310200011313,2019,0.0,0,0.0,0.0,0.0,2,0.0,0.0,50.0,50.0,0.0
1230,320700861139,2019,0.0,0,0.0,0.0,0.0,2,50.0,0.0,0.0,100.0,0.0
1231,610600010019,2019,0.0,0,0.0,0.0,0.0,3,33.3333,100.0,0.0,0.0,0.0
1232,660900010027,2019,0.0,68,0.0,0.0,0.0,176,78.9773,6.8182,59.6591,28.4091,4.5455
1233,10100010034,2021,0.0,60,0.48,0.04,0.88,10,60.0,30.0,40.0,20.0,0.0
1235,10201040001,2021,0.0,68,0.46,0.0,0.92,31,29.0323,100.0,0.0,0.0,0.0
1236,10306060008,2021,0.0,0,0.48,0.04,0.88,2,0.0,50.0,0.0,0.0,50.0
1237,10402060001,2021,0.0,75,0.46,0.0,0.92,8,25.0,75.0,12.5,12.5,0.0
1238,10500010007,2021,0.0,41,0.46,0.0,0.92,34,70.5882,70.5882,17.6471,8.8235,0.0
1239,10601060008,2021,0.0,86,0.46,0.0,0.92,14,7.1429,78.5714,0.0,7.1429,14.2857
1240,10623060010,2021,0.0,69,0.4,0.04,0.72,39,15.3846,69.2308,0.0,0.0,20.5128
1241,10701030001,2021,0.0,55,0.46,0.0,0.92,11,45.4545,54.5455,9.0909,18.1818,0.0
1242,10802060005,2021,0.0,79,0.5,0.08,0.84,101,15.8416,76.2376,3.9604,3.9604,9.901
1243,11003060002,2021,0.0,88,0.46,0.0,0.92,25,20.0,88.0,0.0,4.0,0.0
