,schoolcode,district,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
1890,71909004,71909,2021,0.0,100,100.0,100.0,0.0,2595,58.4586,3.1214,2.3121,93.0636,0.4624
1891,71909005,71909,2021,0.0,100,100.0,100.0,0.0,2301,73.9678,3.5637,3.216,91.0474,0.9996
1892,71909007,71909,2021,0.0,0,100.0,100.0,0.0,489,63.5992,2.2495,0.6135,93.456,1.8405
1893,71909008,71909,2021,0.0,100,100.0,100.0,0.0,2504,61.7812,3.3546,1.8371,93.2508,0.639
1894,71909009,71909,2021,0.0,900,100.0,100.0,0.0,138,67.3913,0.7246,0.7246,94.2029,0.7246
1895,71909011,71909,2021,0.0,100,100.0,100.0,0.0,2789,51.0577,5.6651,4.8404,86.5543,0.8964
1896,72801001,72801,2021,1.0,0,100.0,100.0,0.0,157,72.6115,69.4268,0.0,24.2038,0.0
1897,72801101,72801,2021,1.0,0,100.0,100.0,0.0,258,65.1163,60.8527,4.2636,30.6202,0.3876
1898,72801103,72801,2021,1.0,400,100.0,100.0,0.0,190,84.2105,0.5263,0.5263,97.8947,0.0
1899,72801104,72801,2021,1.0,0,100.0,100.0,0.0,125,95.2,0.8,0.0,2.4,0.0
1900,72801107,72801,2021,1.0,0,100.0,100.0,0.0,98,83.6735,10.2041,0.0,87.7551,1.0204
1901,72801108,72801,2021,1.0,1600,100.0,100.0,0.0,261,83.1418,18.0077,35.249,40.9962,0.0
1902,72801109,72801,2021,1.0,0,100.0,100.0,0.0,156,89.7436,0.0,0.0,100.0,0.0
1903,72801110,72801,2021,1.0,100,0.0,0.0,0.0,276,66.3043,40.2174,3.2609,53.6232,0.0
1904,72801112,72801,2021,1.0,0,100.0,100.0,0.0,224,45.5357,47.3214,4.4643,45.9821,0.4464
1905,72801113,72801,2021,1.0,0,0.0,0.0,0.0,221,68.7783,28.9593,4.0724,62.8959,0.0
1906,72801115,72801,2021,1.0,0,100.0,100.0,0.0,143,94.4056,0.6993,0.6993,97.2028,0.0
1907,72801116,72801,2021,1.0,0,100.0,100.0,0.0,160,-1.875,0.625,0.0,96.875,0.0
1908,72801117,72801,2021,1.0,0,100.0,100.0,0.0,171,43.8596,9.9415,12.8655,73.6842,0.0
1909,72801118,72801,2021,1.0,100,100.0,100.0,0.0,237,57.8059,23.6287,48.1013,23.6287,0.0
1910,72801121,72801,2021,1.0,100,0.0,0.0,0.0,256,75.0,38.6719,16.7969,40.625,0.0
1911,72801128,72801,2021,1.0,0,100.0,100.0,0.0,131,58.7786,29.0076,9.9237,54.9618,0.7634
1912,72801129,72801,2021,1.0,0,100.0,100.0,0.0,184,82.0652,9.2391,0.5435,88.587,0.5435
1913,72801130,72801,2021,1.0,0,100.0,100.0,0.0,159,93.7107,0.6289,0.0,1.8868,0.0
1914,72801131,72801,2021,1.0,100,100.0,100.0,0.0,277,81.5884,12.2744,39.3502,41.1552,2.1661
1915,72801135,72801,2021,1.0,700,0.0,0.0,0.0,109,76.1468,52.2936,28.4404,12.844,0.9174
1916,72801136,72801,2021,1.0,1000,100.0,100.0,0.0,180,48.3333,49.4444,0.5556,43.3333,0.5556
1917,72801137,72801,2021,1.0,0,100.0,100.0,0.0,225,51.5556,83.1111,0.4444,12.0,0.0
1918,72801138,72801,2021,1.0,0,100.0,100.0,0.0,155,54.1935,77.4194,1.9355,17.4194,0.0
1919,72801139,72801,2021,1.0,300,100.0,100.0,0.0,95,60.0,18.9474,20.0,56.8421,0.0
1920,72801142,72801,2021,1.0,600,100.0,100.0,0.0,409,37.4083,48.8998,6.846,39.1198,0.7335
1921,72801143,72801,2021,1.0,0,100.0,100.0,0.0,170,63.5294,0.5882,0.5882,94.7059,0.5882
1922,72801144,72801,2021,1.0,100,0.0,0.0,0.0,186,40.3226,24.7312,12.9032,53.2258,0.5376
1923,72801145,72801,2021,0.0,1000,0.0,0.0,0.0,2119,30.5805,43.1807,11.8924,39.9717,0.9438
1924,72801146,72801,2021,1.0,0,100.0,100.0,0.0,183,95.082,1.6393,0.0,96.1749,0.0
1925,72801147,72801,2021,1.0,1700,100.0,100.0,0.0,106,58.4906,11.3208,47.1698,36.7925,0.9434
1926,72801148,72801,2021,1.0,400,100.0,100.0,0.0,171,38.5965,61.9883,25.1462,5.848,0.0
1927,72801149,72801,2021,1.0,200,100.0,100.0,0.0,172,79.0698,8.7209,6.3953,81.3953,0.5814
1928,72801150,72801,2021,1.0,100,100.0,100.0,0.0,187,64.1711,46.5241,3.2086,47.0588,0.0
1929,72801152,72801,2021,1.0,700,0.0,0.0,0.0,110,67.2727,7.2727,28.1818,62.7273,0.0
1930,72801153,72801,2021,1.0,0,100.0,100.0,0.0,84,76.1905,13.0952,1.1905,83.3333,0.0
1931,72802001,72802,2021,1.0,300,0.0,0.0,0.0,96,80.2083,66.6667,0.0,30.2083,0.0
1932,72802002,72802,2021,1.0,3400,0.0,0.0,0.0,47,100.0,27.6596,2.1277,61.7021,0.0
1933,72901101,72901,2021,0.0,0,0.0,0.0,0.0,77,71.4286,42.8571,0.0,54.5455,1.2987
1934,72902001,72902,2021,0.0,0,0.0,0.0,0.0,347,65.1297,35.1585,0.2882,60.5187,0.2882
1935,72903001,72903,2021,0.0,0,0.0,0.0,0.0,1155,45.1082,59.3074,0.2597,35.2381,1.8182
1936,72904101,72904,2021,0.0,0,0.0,0.0,0.0,67,32.8358,91.0448,1.4925,4.4776,0.0
1937,72908001,72908,2021,0.0,0,0.0,0.0,0.0,62,17.7419,74.1935,0.0,17.7419,1.6129
1938,72909001,72909,2021,0.0,0,0.0,0.0,0.0,89,42.6966,56.1798,0.0,3.3708,0.0
1939,73901001,73901,2021,0.0,0,0.0,0.0,0.0,161,85.0932,26.087,1.8634,52.1739,0.0
1940,73903001,73903,2021,0.0,0,0.0,0.0,0.0,238,92.8571,7.563,53.7815,35.2941,0.4202
1941,73905001,73905,2021,0.0,100,0.0,0.0,0.0,228,50.0,53.0702,8.7719,35.5263,0.0
1942,74903001,74903,2021,0.0,100,0.0,0.0,0.0,531,59.322,60.452,6.403,27.307,0.1883
1943,74904001,74904,2021,0.0,0,0.0,0.0,0.0,115,33.913,83.4783,0.0,11.3043,0.0
1944,74905001,74905,2021,0.0,0,0.0,0.0,0.0,83,50.6024,79.5181,1.2048,10.8434,1.2048
1945,74907001,74907,2021,0.0,0,0.0,0.0,0.0,209,44.9761,66.0287,7.177,21.0526,0.0
1946,74909001,74909,2021,0.0,0,0.0,0.0,0.0,274,44.5255,66.0584,0.365,22.9927,0.0
1947,74911001,74911,2021,0.0,0,0.0,0.0,0.0,83,38.5542,74.6988,1.2048,18.0723,0.0
1948,74912001,74912,2021,0.0,0,0.0,0.0,0.0,228,31.1404,75.8772,0.4386,21.9298,0.0
1949,74917001,74917,2021,0.0,0,100.0,100.0,0.0,162,45.0617,87.6543,0.0,8.642,0.0
1950,75901001,75901,2021,0.0,0,0.0,0.0,0.0,189,48.6772,41.7989,1.5873,50.2646,0.0
1951,75902001,75902,2021,0.0,0,0.0,0.0,0.0,628,49.0446,51.1146,9.0764,36.465,0.1592
1952,75903001,75903,2021,0.0,0,0.0,0.0,0.0,233,55.794,42.9185,13.7339,39.485,0.4292
1953,75906001,75906,2021,0.0,0,0.0,0.0,0.0,75,41.3333,82.6667,1.3333,4.0,0.0
1954,75908001,75908,2021,0.0,0,0.0,0.0,0.0,77,31.1688,72.7273,3.8961,16.8831,0.0
1955,76903001,76903,2021,0.0,0,0.0,0.0,0.0,83,44.5783,69.8795,0.0,3.6145,0.0
1956,76904001,76904,2021,0.0,100,0.0,0.0,0.0,73,52.0548,38.3562,1.3699,50.6849,0.0
1957,77901001,77901,2021,0.0,0,0.0,0.0,0.0,220,70.4545,17.7273,1.3636,78.6364,0.0
1958,77901004,77901,2021,0.0,0,0.0,0.0,0.0,10,-30.0,10.0,0.0,30.0,0.0
1959,77902001,77902,2021,0.0,0,100.0,100.0,0.0,156,80.1282,19.2308,0.641,78.2051,0.0
1960,77902003,77902,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
1961,78901001,78901,2021,0.0,0,100.0,100.0,0.0,64,70.3125,48.4375,1.5625,46.875,0.0
1962,79901001,79901,2021,0.0,0,0.0,0.0,0.0,1934,71.2513,12.4095,25.4395,54.5502,5.8945
1963,79901002,79901,2021,0.0,200,0.0,0.0,0.0,2298,77.3716,8.8338,14.926,73.4552,0.9138
1964,79901003,79901,2021,0.0,0,0.0,0.0,0.0,2077,39.817,30.5729,24.3621,32.3062,9.2441
1965,79901004,79901,2021,0.0,0,0.0,0.0,0.0,104,63.4615,23.0769,19.2308,54.8077,0.9615
1966,79901008,79901,2021,0.0,0,0.0,0.0,0.0,17,-17.6471,5.8824,17.6471,58.8235,0.0
1967,79901009,79901,2021,0.0,0,0.0,0.0,0.0,2954,33.1415,33.2431,24.6784,28.6391,10.2234
1968,79901010,79901,2021,0.0,0,0.0,0.0,0.0,1802,29.2453,41.2875,20.5882,26.3596,8.3241
1969,79901133,79901,2021,0.0,1900,0.0,0.0,0.0,21,66.6667,4.7619,57.1429,14.2857,0.0
1970,79906001,79906,2021,0.0,0,0.0,0.0,0.0,1069,34.7053,46.9598,3.7418,46.7727,0.4677
1971,79907001,79907,2021,0.0,100,100.0,100.0,0.0,2650,38.9057,14.1887,20.9811,20.9811,40.4528
1972,79907002,79907,2021,0.0,400,100.0,100.0,0.0,1372,84.7668,1.0933,45.1895,51.7493,0.0729
1973,79907004,79907,2021,0.0,0,0.0,0.0,0.0,2542,18.45,22.6593,7.8285,12.3918,52.557
1974,79907005,79907,2021,0.0,100,0.0,0.0,0.0,2124,51.2712,13.6064,18.7382,36.0169,29.049
1975,79907006,79907,2021,0.0,0,0.0,0.0,0.0,2634,29.2711,13.7054,30.5619,15.0342,37.2058
1976,79907007,79907,2021,0.0,100,0.0,0.0,0.0,2321,32.6583,18.5696,17.234,17.7941,43.171
1977,79907008,79907,2021,0.0,200,0.0,0.0,0.0,2284,56.8739,1.9702,60.9019,28.0648,6.8739
1978,79907010,79907,2021,0.0,0,0.0,0.0,0.0,24,-12.5,4.1667,66.6667,12.5,0.0
1979,79907011,79907,2021,0.0,200,0.0,0.0,0.0,2642,61.3172,3.9743,37.9637,42.43,13.3611
1980,79907012,79907,2021,0.0,200,0.0,0.0,0.0,1478,76.9959,1.3532,64.3437,31.0555,0.8796
1981,79907013,79907,2021,0.0,0,100.0,100.0,0.0,3102,30.7221,21.9213,26.8859,19.8582,27.2727
1982,79907016,79907,2021,0.0,0,0.0,0.0,0.0,3081,26.777,31.9701,22.7848,27.6534,13.6319
1983,79907038,79907,2021,0.0,0,0.0,0.0,0.0,104,73.0769,6.7308,42.3077,47.1154,0.9615
1984,79910001,79910,2021,0.0,100,0.0,0.0,0.0,1075,65.7674,1.5814,44.4651,45.5814,6.4186
1985,80901001,80901,2021,0.0,0,0.0,0.0,0.0,506,46.0474,65.8103,7.5099,21.7391,1.1858
1986,81902002,81902,2021,0.0,100,0.0,0.0,0.0,522,59.7701,53.6398,14.1762,25.6705,0.9579
1987,81904001,81904,2021,0.0,0,100.0,100.0,0.0,385,54.5455,60.5195,8.5714,29.0909,0.2597
1988,81904003,81904,2021,0.0,200,100.0,100.0,0.0,41,80.4878,63.4146,2.439,14.6341,0.0
1989,81905002,81905,2021,0.0,0,0.0,0.0,0.0,149,57.047,63.7584,13.4228,20.8054,0.0
1990,82902001,82902,2021,0.0,100,0.0,0.0,0.0,280,73.9286,1.0714,0.3571,92.5,0.0
1991,82903001,82903,2021,0.0,0,100.0,100.0,0.0,644,79.8137,6.2112,1.087,92.236,0.1553
1992,82903003,82903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
1993,83901001,83901,2021,0.0,0,0.0,0.0,0.0,145,74.4828,2.069,6.2069,87.5862,0.0
1994,83902001,83902,2021,0.0,0,0.0,0.0,0.0,30,46.6667,46.6667,0.0,53.3333,0.0
1995,83903001,83903,2021,0.0,0,0.0,0.0,0.0,892,47.0852,41.9283,0.1121,55.2691,0.5605
1996,83903002,83903,2021,0.0,0,0.0,0.0,0.0,97,39.1753,58.7629,0.0,3.0928,0.0
1997,84802001,84802,2021,1.0,0,0.0,0.0,0.0,147,48.9796,40.1361,2.0408,48.9796,0.0
1998,84901001,84901,2021,0.0,100,0.0,0.0,0.0,3516,64.3629,25.9954,19.9943,48.521,2.1615
1999,84901009,84901,2021,0.0,700,0.0,0.0,0.0,205,68.2927,31.2195,16.0976,47.3171,0.4878
2000,84901010,84901,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
2001,84901012,84901,2021,0.0,-100,0.0,0.0,0.0,-1,-0.0,0.0,100.0,0.0,0.0
2002,84901014,84901,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,100.0,100.0,0.0
2003,84902001,84902,2021,0.0,300,100.0,100.0,0.0,2127,70.0047,24.4006,21.5327,49.3183,2.2567
2004,84902003,84902,2021,0.0,-100,0.0,0.0,0.0,-1,-0.0,0.0,0.0,100.0,0.0
2005,84902007,84902,2021,0.0,100,0.0,0.0,0.0,72,80.5556,25.0,4.1667,51.3889,0.0
2006,84903001,84903,2021,0.0,0,100.0,100.0,0.0,81,56.7901,85.1852,0.0,6.1728,1.2346
2007,84906001,84906,2021,0.0,400,0.0,0.0,0.0,1876,78.8913,28.7313,21.322,46.0021,0.1599
2008,84906002,84906,2021,0.0,800,0.0,0.0,0.0,790,91.1392,9.8734,57.8481,29.8734,0.0
2009,84906006,84906,2021,0.0,0,0.0,0.0,0.0,85,89.4118,3.5294,55.2941,34.1176,0.0
2010,84906010,84906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2011,84906014,84906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
2012,84908001,84908,2021,0.0,0,0.0,0.0,0.0,419,71.8377,22.1957,40.5728,34.1289,0.0
2013,84909001,84909,2021,0.0,100,0.0,0.0,0.0,1378,41.582,74.3106,1.1611,22.6415,0.0726
2014,84910001,84910,2021,0.0,0,0.0,0.0,0.0,2534,25.0987,44.7119,11.7601,34.2541,4.8145
2015,84910002,84910,2021,0.0,0,0.0,0.0,0.0,2560,23.1641,42.1484,7.6953,33.1641,11.5234
2016,84910003,84910,2021,0.0,0,0.0,0.0,0.0,2504,26.0383,27.0367,11.4617,37.5,19.5288
2017,84910004,84910,2021,0.0,0,0.0,0.0,0.0,177,31.0734,56.4972,6.2147,29.9435,0.565
2018,84910005,84910,2021,0.0,-100,0.0,0.0,0.0,-1,-0.0,100.0,0.0,100.0,0.0
2019,84910006,84910,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2020,84910008,84910,2021,0.0,0,0.0,0.0,0.0,258,32.5581,39.9225,11.2403,41.0853,1.1628
2021,84910009,84910,2021,0.0,0,0.0,0.0,0.0,2907,11.4207,51.634,7.9119,26.7286,8.7031
2022,84910010,84910,2021,0.0,0,0.0,0.0,0.0,473,35.0951,25.5814,9.0909,32.3467,29.3869
2023,84910011,84910,2021,0.0,0,0.0,0.0,0.0,2683,14.0142,59.5229,5.2926,25.8293,4.0253
2024,85902001,85902,2021,0.0,200,100.0,100.0,0.0,224,62.0536,35.7143,3.5714,58.9286,0.0
2025,85903001,85903,2021,0.0,0,0.0,0.0,0.0,34,70.5882,55.8824,0.0,8.8235,0.0
2026,86901001,86901,2021,0.0,0,0.0,0.0,0.0,1074,40.4097,53.7244,0.2793,43.2961,0.9311
2027,86901002,86901,2021,0.0,0,0.0,0.0,0.0,43,53.4884,51.1628,2.3256,6.9767,0.0
2028,86902001,86902,2021,0.0,0,0.0,0.0,0.0,191,33.5079,84.8168,0.0,1.5707,0.0
2029,87901001,87901,2021,0.0,0,0.0,0.0,0.0,79,31.6456,48.1013,0.0,51.8987,0.0
2030,88902001,88902,2021,0.0,0,0.0,0.0,0.0,389,47.5578,46.5296,5.6555,44.7301,0.0
2031,88902005,88902,2021,0.0,0,0.0,0.0,0.0,19,68.4211,15.7895,5.2632,52.6316,0.0
2032,89901001,89901,2021,0.0,100,0.0,0.0,0.0,903,63.4551,25.1384,5.5371,68.8815,0.1107
2033,89903001,89903,2021,0.0,0,0.0,0.0,0.0,301,78.7375,22.9236,0.3322,75.4153,0.0
2034,89903002,89903,2021,0.0,0,0.0,0.0,0.0,6,100.0,0.0,0.0,100.0,0.0
2035,89903004,89903,2021,0.0,0,0.0,0.0,0.0,7,-42.8571,14.2857,0.0,42.8571,0.0
2036,89905102,89905,2021,0.0,0,0.0,0.0,0.0,81,-3.7037,3.7037,9.8765,80.2469,1.2346
2037,90902001,90902,2021,0.0,0,0.0,0.0,0.0,51,54.902,80.3922,0.0,5.8824,0.0
2038,90903001,90903,2021,0.0,0,0.0,0.0,0.0,63,44.4444,77.7778,0.0,4.7619,0.0
2039,90904001,90904,2021,0.0,200,0.0,0.0,0.0,1125,55.3778,47.3778,3.7333,44.9778,0.4444
2040,91901001,91901,2021,0.0,0,0.0,0.0,0.0,306,24.8366,81.0458,0.3268,11.1111,0.3268
2041,91902001,91902,2021,0.0,0,0.0,0.0,0.0,179,48.0447,75.419,0.5587,20.6704,0.0
2042,91903001,91903,2021,0.0,100,0.0,0.0,0.0,1420,49.1549,57.2535,11.1268,19.9296,0.2113
2043,91903002,91903,2021,0.0,300,0.0,0.0,0.0,58,51.7241,58.6207,15.5172,18.9655,0.0
2044,91905001,91905,2021,0.0,0,0.0,0.0,0.0,390,40.5128,69.7436,2.3077,20.7692,0.0
2045,91906002,91906,2021,0.0,100,0.0,0.0,0.0,2141,68.3793,36.9921,12.9846,41.4292,2.0551
2046,91906004,91906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
2047,91906035,91906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2048,91906037,91906,2021,0.0,100,0.0,0.0,0.0,60,86.6667,48.3333,8.3333,31.6667,1.6667
2049,91907101,91907,2021,0.0,0,0.0,0.0,0.0,211,37.9147,72.9858,0.4739,22.7488,0.0
2050,91908001,91908,2021,0.0,0,0.0,0.0,0.0,568,26.0563,73.4155,1.4085,18.838,1.2324
2051,91909001,91909,2021,0.0,100,0.0,0.0,0.0,468,37.1795,77.5641,0.2137,18.1624,0.0
2052,91910001,91910,2021,0.0,100,0.0,0.0,0.0,273,35.1648,75.8242,4.3956,11.7216,0.3663
2053,91913001,91913,2021,0.0,0,0.0,0.0,0.0,470,30.6383,81.7021,0.2128,8.5106,0.2128
2054,91914001,91914,2021,0.0,0,0.0,0.0,0.0,320,40.0,80.3125,0.3125,9.375,0.3125
2055,91917001,91917,2021,0.0,0,0.0,0.0,0.0,322,17.7019,77.0186,0.0,18.0124,0.3106
2056,91918001,91918,2021,0.0,0,0.0,0.0,0.0,232,40.9483,82.3276,1.2931,11.6379,0.431
2057,92801001,92801,2021,1.0,100,0.0,0.0,0.0,172,31.3953,70.3488,6.9767,18.6047,0.5814
2058,92901001,92901,2021,0.0,300,0.0,0.0,0.0,537,72.6257,52.1415,21.0428,19.1806,0.1862
2059,92902002,92902,2021,0.0,200,0.0,0.0,0.0,1211,57.886,44.3435,13.5425,36.0859,0.8258
2060,92903001,92903,2021,0.0,0,0.0,0.0,0.0,2252,68.1172,20.2487,33.7922,40.2753,1.643
2061,92903004,92903,2021,1.0,300,0.0,0.0,0.0,286,68.1818,20.2797,37.7622,37.4126,0.0
2062,92903200,92903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,0.0,0.0
2063,92904001,92904,2021,0.0,0,0.0,0.0,0.0,1409,63.8751,35.2732,23.137,34.4216,1.4904
2064,92906002,92906,2021,0.0,0,0.0,0.0,0.0,483,45.1346,68.9441,4.3478,21.5321,0.6211
2065,92907001,92907,2021,0.0,0,0.0,0.0,0.0,595,39.6639,66.2185,11.4286,15.2941,0.5042
2066,92908001,92908,2021,0.0,0,0.0,0.0,0.0,455,40.6593,78.6813,3.7363,11.8681,0.2198
2067,93901001,93901,2021,0.0,0,0.0,0.0,0.0,299,38.4615,74.5819,7.0234,14.7157,0.3344
2068,93903001,93903,2021,0.0,0,0.0,0.0,0.0,146,31.5068,79.4521,0.6849,15.7534,0.6849
2069,93904002,93904,2021,0.0,0,0.0,0.0,0.0,890,73.0337,25.0562,20.6742,52.809,0.1124
2070,93904005,93904,2021,0.0,1900,0.0,0.0,0.0,51,82.3529,33.3333,5.8824,39.2157,0.0
2071,93905001,93905,2021,0.0,0,0.0,0.0,0.0,61,59.0164,73.7705,16.3934,1.6393,0.0
2072,94901001,94901,2021,0.0,0,0.0,0.0,0.0,2148,59.8231,25.419,4.2831,68.622,0.3259
2073,94901002,94901,2021,0.0,0,0.0,0.0,0.0,115,69.5652,20.0,6.9565,73.0435,0.0
2074,94901041,94901,2021,0.0,-100,0.0,0.0,0.0,-1,-0.0,0.0,0.0,100.0,0.0
2075,94901111,94901,2021,0.0,0,0.0,0.0,0.0,50,78.0,6.0,2.0,82.0,0.0
2076,94901112,94901,2021,0.0,2300,0.0,0.0,0.0,30,33.3333,10.0,40.0,40.0,0.0
2077,94902001,94902,2021,0.0,100,0.0,0.0,0.0,2747,27.1205,36.5854,10.4114,43.9752,2.7303
2078,94902002,94902,2021,0.0,100,0.0,0.0,0.0,175,40.5714,37.1429,12.0,46.2857,0.5714
2079,94902003,94902,2021,0.0,0,0.0,0.0,0.0,2749,21.0258,31.6115,17.6428,40.4147,2.0735
2080,94902007,94902,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2081,94903001,94903,2021,0.0,100,0.0,0.0,0.0,661,28.1392,56.7322,0.4539,39.3343,0.1513
2082,94904001,94904,2021,0.0,0,0.0,0.0,0.0,500,37.8,53.8,2.4,41.0,0.2
2083,94904003,94904,2021,0.0,0,0.0,0.0,0.0,13,38.4615,38.4615,0.0,61.5385,0.0
2084,95901001,95901,2021,0.0,0,0.0,0.0,0.0,262,39.6947,42.7481,2.2901,53.4351,0.0
2085,95901003,95901,2021,0.0,-100,0.0,0.0,0.0,-1,-0.0,0.0,100.0,0.0,0.0
2086,95902001,95902,2021,0.0,0,0.0,0.0,0.0,36,69.4444,52.7778,0.0,8.3333,0.0
2087,95903001,95903,2021,0.0,0,0.0,0.0,0.0,187,70.5882,25.6684,0.5348,70.0535,0.5348
2088,95903002,95903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2089,95904001,95904,2021,0.0,0,0.0,0.0,0.0,82,76.8293,3.6585,0.0,70.7317,0.0
2090,95904003,95904,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2091,95905001,95905,2021,0.0,0,0.0,0.0,0.0,1529,77.1746,14.7155,3.2701,80.4447,0.0654
2092,95905004,95905,2021,0.0,0,0.0,0.0,0.0,27,-11.1111,3.7037,3.7037,77.7778,0.0
2093,96904001,96904,2021,0.0,0,0.0,0.0,0.0,141,71.6312,32.6241,5.6738,59.5745,0.7092
2094,96905001,96905,2021,0.0,0,0.0,0.0,0.0,77,57.1429,67.5325,0.0,3.8961,0.0
2095,97902001,97902,2021,0.0,0,0.0,0.0,0.0,248,42.3387,76.2097,0.0,20.5645,0.4032
2096,97903001,97903,2021,0.0,0,0.0,0.0,0.0,154,57.1429,70.1299,0.0,1.9481,0.0
2097,98901001,98901,2021,0.0,0,0.0,0.0,0.0,173,46.8208,42.7746,0.0,54.9133,0.578
2098,98903101,98903,2021,0.0,0,0.0,0.0,0.0,5,-20.0,20.0,0.0,20.0,0.0
2099,98904001,98904,2021,0.0,0,0.0,0.0,0.0,271,57.1956,31.7343,0.0,67.5277,0.369
2100,99902001,99902,2021,0.0,300,0.0,0.0,0.0,65,70.7692,55.3846,0.0,4.6154,0.0
2101,99903001,99903,2021,0.0,0,0.0,0.0,0.0,175,70.2857,55.4286,1.7143,31.4286,0.5714
2102,100903002,100903,2021,0.0,0,0.0,0.0,0.0,357,46.7787,71.9888,14.5658,10.6443,0.2801
2103,100903003,100903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,100.0,0.0,0.0
2104,100904001,100904,2021,0.0,0,0.0,0.0,0.0,833,55.3421,67.1068,17.7671,8.4034,0.12
2105,100904002,100904,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
2106,100905001,100905,2021,0.0,0,0.0,0.0,0.0,727,36.7263,71.6644,13.205,11.5543,0.8253
2107,100905004,100905,2021,0.0,-100,0.0,0.0,0.0,-1,-0.0,100.0,0.0,0.0,0.0
2108,100907001,100907,2021,0.0,0,0.0,0.0,0.0,1311,32.2654,85.7361,0.7628,10.2212,1.1442
2109,100907003,100907,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
2110,100908001,100908,2021,0.0,100,0.0,0.0,0.0,180,63.3333,94.4444,0.5556,3.3333,0.0
2111,100908003,100908,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,0.0,0.0
2112,101803001,101803,2021,1.0,100,0.0,0.0,0.0,206,22.8155,49.0291,7.2816,39.3204,1.4563
2113,101804001,101804,2021,1.0,200,0.0,0.0,0.0,409,95.599,0.0,0.7335,98.2885,0.0
2114,101804004,101804,2021,1.0,0,0.0,0.0,0.0,171,92.3977,0.5848,0.5848,97.076,0.0
2115,101806001,101806,2021,1.0,0,100.0,100.0,0.0,288,97.2222,0.3472,0.0,1.0417,0.0
2116,101811001,101811,2021,0.0,0,0.0,0.0,0.0,17,100.0,0.0,17.6471,64.7059,0.0
2117,101811004,101811,2021,0.0,1600,0.0,0.0,0.0,6,100.0,0.0,16.6667,16.6667,0.0
2118,101811006,101811,2021,1.0,0,0.0,0.0,0.0,5,100.0,0.0,20.0,20.0,0.0
2119,101811008,101811,2021,1.0,5000,0.0,0.0,0.0,91,-3.2967,1.0989,38.4615,57.1429,0.0
2120,101821001,101821,2021,1.0,700,0.0,0.0,0.0,172,73.8372,1.7442,19.186,73.2558,0.0
2121,101828001,101828,2021,1.0,100,0.0,0.0,0.0,423,89.5981,0.2364,0.0,99.2908,0.2364
2122,101837001,101837,2021,1.0,0,0.0,0.0,0.0,172,24.4186,18.6047,12.7907,63.9535,0.5814
2123,101838001,101838,2021,1.0,200,0.0,0.0,0.0,365,89.589,1.6438,3.5616,93.6986,0.274
2124,101838004,101838,2021,1.0,2400,0.0,0.0,0.0,69,81.1594,71.0145,1.4493,15.942,1.4493
2125,101842001,101842,2021,1.0,0,0.0,0.0,0.0,26,46.1538,11.5385,3.8462,50.0,0.0
2126,101845001,101845,2021,1.0,0,0.0,0.0,0.0,531,86.064,0.1883,2.4482,96.9868,0.1883
2127,101845002,101845,2021,1.0,0,0.0,0.0,0.0,575,94.4348,0.1739,4.6957,94.7826,0.0
2128,101845003,101845,2021,1.0,0,0.0,0.0,0.0,514,87.7432,0.1946,0.1946,98.6381,0.0
2129,101845004,101845,2021,1.0,100,0.0,0.0,0.0,582,98.11,1.3746,3.0928,92.268,2.5773
2130,101845005,101845,2021,1.0,0,0.0,0.0,0.0,445,92.5843,2.2472,5.618,87.8652,3.1461
2131,101845006,101845,2021,1.0,100,0.0,0.0,0.0,552,96.7391,1.4493,10.8696,85.8696,0.5435
2132,101845007,101845,2021,1.0,200,0.0,0.0,0.0,520,93.4615,1.3462,7.6923,90.3846,0.1923
2133,101845008,101845,2021,1.0,100,0.0,0.0,0.0,507,94.6746,0.1972,4.7337,94.8718,0.0
