,schoolcode,totalenroll,whiteenroll,blackenroll,hispanicenroll,lowincomeenroll,attendance,mobility,dropout,graduation,classsize,retention,year,School Mode Score,Charter,DistrictName,SchoolName,SchoolType,EnrollmentTotal
1084,400560060260001,375.0,95.7,0.0,1.9,31.2,96.3,9.7,3.3,96.0,18.9,88.4,2019,0.1818181818181818,No,Staunton CUSD 6,Staunton High School,Regular school,378
1085,400560060260001,380.0,97.1,0.0,0.0,28.7,94.5,8.5,1.3,97.5,13.0,88.4,2018,0.1818181818181818,No,Staunton CUSD 6,Staunton High School,Regular school,378
1086,400560070260003,357.0,96.9,0.0,0.0,54.6,94.2,15.8,3.9,84.6,17.8,98.1,2021,0.409090909090909,No,Gillespie CUSD 7,Gillespie High School,Regular school,358
1087,400560070260003,376.0,96.3,0.0,0.5,53.7,92.2,13.7,4.5,87.4,19.4,87.7,2019,0.409090909090909,No,Gillespie CUSD 7,Gillespie High School,Regular school,358
1088,400560070260003,377.0,97.3,0.0,0.0,53.3,92.6,9.9,3.7,85.5,19.0,88.7,2018,0.409090909090909,No,Gillespie CUSD 7,Gillespie High School,Regular school,358
1089,400560090260001,410.0,95.6,0.0,0.0,36.6,93.5,9.0,5.7,86.4,19.0,85.9,2021,0.4545454545454545,No,Southwestern CUSD 9,Southwestern High School,Regular school,410
1090,400560090260001,471.0,94.5,1.9,0.8,36.3,95.1,6.6,2.3,89.3,19.7,88.3,2019,0.4545454545454545,No,Southwestern CUSD 9,Southwestern High School,Regular school,410
1091,400560090260001,467.0,94.6,0.0,0.0,36.0,95.2,4.6,0.6,91.5,19.0,87.2,2018,0.4545454545454545,No,Southwestern CUSD 9,Southwestern High School,Regular school,410
1092,400560340260001,376.0,93.6,0.0,0.0,38.6,91.9,10.4,5.1,83.5,20.1,89.5,2021,0.3181818181818182,No,North Mac CUSD 34,North Mac High School,Regular school,357
1093,400560340260001,402.0,92.5,2.5,0.7,54.5,92.2,11.8,7.3,84.9,21.4,82.7,2019,0.3181818181818182,No,North Mac CUSD 34,North Mac High School,Regular school,357
1094,400560340260001,429.0,95.8,0.0,0.0,48.3,91.1,12.5,2.8,88.9,19.0,86.8,2018,0.3181818181818182,No,North Mac CUSD 34,North Mac High School,Regular school,357
1095,410570010260001,525.0,89.5,3.6,2.9,49.0,88.3,15.5,4.4,83.1,20.1,92.8,2021,0.409090909090909,No,Roxana CUSD 1,Roxana Sr High School,Regular school,513
1096,410570010260001,536.0,90.9,2.4,3.5,51.1,91.2,10.0,4.6,89.3,19.5,89.6,2019,0.409090909090909,No,Roxana CUSD 1,Roxana Sr High School,Regular school,513
1097,410570010260001,559.0,91.9,2.0,2.5,39.4,91.0,8.7,2.3,86.9,19.0,92.5,2018,0.409090909090909,No,Roxana CUSD 1,Roxana Sr High School,Regular school,513
1098,410570020260001,1185.0,93.0,1.4,2.1,19.2,94.6,4.1,1.3,93.0,20.4,92.5,2021,0.4090909090909091,No,Triad CUSD 2,Triad High School,Regular school,1185
1099,410570020260001,1136.0,91.1,1.7,2.3,18.1,95.7,4.4,1.7,95.0,21.1,95.2,2019,0.4090909090909091,No,Triad CUSD 2,Triad High School,Regular school,1185
1100,410570020260001,1128.0,91.4,1.9,2.5,20.2,96.1,2.5,0.3,97.9,20.0,94.1,2018,0.4090909090909091,No,Triad CUSD 2,Triad High School,Regular school,1185
1101,410570050260001,891.0,95.8,0.0,0.0,27.2,95.4,4.5,1.9,91.5,21.5,92.7,2021,0.0454545454545454,No,Highland CUSD 5,Highland High School,Regular school,888
1102,410570050260001,899.0,96.9,0.6,0.2,27.5,93.6,4.8,3.2,90.5,23.1,89.4,2019,0.0454545454545454,No,Highland CUSD 5,Highland High School,Regular school,888
1103,410570050260001,915.0,96.9,0.0,0.0,24.0,95.6,4.9,1.1,91.8,20.0,89.5,2018,0.0454545454545454,No,Highland CUSD 5,Highland High School,Regular school,888
1104,410570070260001,2304.0,81.1,6.5,4.5,14.5,93.2,6.5,2.6,91.3,22.5,92.8,2021,0.4545454545454545,No,Edwardsville CUSD 7,Edwardsville High School,Regular school,2300
1105,410570070260001,2359.0,80.9,7.8,3.7,16.2,94.0,8.5,3.4,92.6,27.8,90.9,2019,0.4545454545454545,No,Edwardsville CUSD 7,Edwardsville High School,Regular school,2300
1106,410570070260001,2367.0,81.5,8.0,3.0,14.6,93.1,5.9,1.0,93.5,23.0,90.7,2018,0.4545454545454545,No,Edwardsville CUSD 7,Edwardsville High School,Regular school,2300
1107,410570080260001,745.0,91.8,1.7,2.1,37.9,86.8,4.9,2.2,93.1,17.4,89.1,2021,0.4545454545454545,No,Bethalto CUSD 8,Civic Memorial High School,Regular school,742
1108,410570080260001,754.0,91.9,1.5,2.1,37.3,93.7,6.1,3.3,93.5,23.3,85.0,2019,0.4545454545454545,No,Bethalto CUSD 8,Civic Memorial High School,Regular school,742
1109,410570080260001,768.0,92.1,1.4,1.8,40.1,92.6,5.0,0.8,95.4,19.0,89.0,2018,0.4545454545454545,No,Bethalto CUSD 8,Civic Memorial High School,Regular school,742
1110,410570090260001,1808.0,66.6,15.6,11.2,55.3,76.3,7.2,4.7,74.5,20.2,94.9,2021,0.6818181818181819,No,Granite City CUSD 9,Granite City High School,Regular school,1806
1111,410570090260001,1821.0,70.5,14.2,9.7,47.4,91.6,10.6,6.1,70.3,27.1,92.8,2019,0.6818181818181819,No,Granite City CUSD 9,Granite City High School,Regular school,1806
1112,410570090260001,1806.0,71.3,13.9,9.6,59.1,86.3,11.9,3.8,72.5,23.0,93.9,2018,0.6818181818181819,No,Granite City CUSD 9,Granite City High School,Regular school,1806
1113,410570100260001,1882.0,59.3,12.5,23.7,48.2,91.1,6.7,2.6,87.4,20.3,91.0,2021,0.5000000000000001,No,Collinsville CUSD 10,Collinsville High School,Regular school,1785
1114,410570100260001,1896.0,62.1,13.1,20.9,54.2,93.4,10.7,5.3,88.0,20.2,94.3,2019,0.5000000000000001,No,Collinsville CUSD 10,Collinsville High School,Regular school,1785
1115,410570100260001,1885.0,65.1,11.4,19.4,52.1,92.8,8.5,1.6,90.0,16.0,95.1,2018,0.5000000000000001,No,Collinsville CUSD 10,Collinsville High School,Regular school,1785
1116,410570120260001,149.0,0.0,91.9,0.0,100.0,73.7,11.3,5.1,71.0,12.4,73.9,2021,0.8636363636363638,No,Madison CUSD 12,Madison Senior High School,Regular school,149
1117,410570120260001,181.0,3.3,92.3,3.3,100.0,75.4,14.2,8.7,86.6,14.2,64.3,2019,0.8636363636363638,No,Madison CUSD 12,Madison Senior High School,Regular school,149
1118,410570120260001,169.0,0.0,90.5,0.0,95.9,84.7,13.8,4.1,81.5,15.0,76.2,2018,0.8636363636363638,No,Madison CUSD 12,Madison Senior High School,Regular school,149
1119,410570140160001,570.0,84.7,6.5,3.5,60.4,93.2,14.7,3.9,85.2,20.9,97.0,2021,0.4545454545454545,No,East Alton-Wood River CHSD 14,East Alton-Wood River High Sch,Regular school,570
1120,410570140160001,597.0,86.1,5.2,3.7,62.0,92.7,18.6,3.9,85.1,23.7,92.3,2019,0.4545454545454545,No,East Alton-Wood River CHSD 14,East Alton-Wood River High Sch,Regular school,570
1121,410570140160001,561.0,87.3,4.6,3.4,61.5,91.0,15.7,3.4,82.7,21.0,90.0,2018,0.4545454545454545,No,East Alton-Wood River CHSD 14,East Alton-Wood River High Sch,Regular school,570
1122,440630120260002,580.0,90.0,0.0,7.4,24.3,96.2,2.4,2.5,91.2,20.0,87.6,2021,0.6363636363636364,No,Johnsburg CUSD 12,Johnsburg High School,Regular school,561
1123,440630120260002,593.0,90.2,0.7,7.1,22.3,95.2,4.8,3.5,89.3,21.2,83.5,2019,0.6363636363636364,No,Johnsburg CUSD 12,Johnsburg High School,Regular school,561
1124,440630120260002,628.0,89.6,0.0,7.5,21.7,94.3,3.3,0.5,91.6,20.0,84.8,2018,0.6363636363636364,No,Johnsburg CUSD 12,Johnsburg High School,Regular school,561
1125,440630190240002,100.0,74.0,0.0,24.0,37.0,95.6,7.7,4.8,92.6,11.5,75.9,2021,0.5000000000000001,No,Alden Hebron SD 19,Alden-Hebron High School,Regular school,88
1126,440630190240002,110.0,75.5,0.0,20.0,29.1,93.5,8.3,0.9,80.0,11.5,74.1,2019,0.5000000000000001,No,Alden Hebron SD 19,Alden-Hebron High School,Regular school,88
1127,440630190240002,112.0,70.5,0.0,23.2,35.7,93.2,11.2,3.6,87.0,12.0,75.9,2018,0.5000000000000001,No,Alden Hebron SD 19,Alden-Hebron High School,Regular school,88
1128,440630500260001,768.0,30.5,0.0,67.4,42.2,92.7,5.7,3.2,78.6,16.3,90.5,2021,0.6818181818181818,No,Harvard CUSD 50,Harvard High School,Regular school,768
1129,440630500260001,740.0,32.4,0.4,65.1,43.2,91.4,7.2,5.7,83.6,17.0,93.2,2019,0.6818181818181818,No,Harvard CUSD 50,Harvard High School,Regular school,768
1130,440630500260001,718.0,32.6,0.0,64.8,50.3,92.1,8.8,3.5,69.2,12.0,90.6,2018,0.6818181818181818,No,Harvard CUSD 50,Harvard High School,Regular school,768
1131,440631540160001,657.0,72.5,0.0,23.7,25.9,94.2,8.3,2.9,92.9,22.7,95.0,2021,0.5000000000000001,No,Marengo CHSD 154,Marengo High School,Regular school,657
1132,440631540160001,665.0,77.7,1.1,19.8,28.0,94.9,6.1,1.7,90.5,20.6,92.9,2019,0.5000000000000001,No,Marengo CHSD 154,Marengo High School,Regular school,657
1133,440631540160001,685.0,77.1,0.0,20.6,28.0,88.4,6.4,1.6,92.4,19.0,91.3,2018,0.5000000000000001,No,Marengo CHSD 154,Marengo High School,Regular school,657
1134,440631550160001,1450.0,69.7,1.7,25.3,29.9,95.1,5.1,1.2,96.1,22.0,96.9,2021,0.4545454545454545,No,CHSD 155,Crystal Lake Central High School,Regular school,1459
1135,440631550160001,1477.0,71.1,2.2,21.4,28.1,94.2,4.8,2.0,95.6,22.4,92.9,2019,0.4545454545454545,No,CHSD 155,Crystal Lake Central High School,Regular school,1459
1136,440631550160001,1508.0,72.7,1.7,19.8,29.4,93.4,4.4,0.6,95.3,17.0,91.9,2018,0.4545454545454545,No,CHSD 155,Crystal Lake Central High School,Regular school,1459
1137,440631550160002,1558.0,81.7,0.7,14.4,20.3,94.3,2.9,1.0,96.3,24.7,93.7,2021,0.4545454545454545,No,CHSD 155,Cary-Grove Community High School,Regular school,1555
1138,440631550160002,1644.0,81.9,0.7,13.2,17.0,94.7,3.3,1.3,94.8,23.7,93.9,2019,0.4545454545454545,No,CHSD 155,Cary-Grove Community High School,Regular school,1555
1139,440631550160002,1702.0,82.1,0.9,12.6,18.6,93.9,4.1,0.9,96.8,18.0,93.6,2018,0.4545454545454545,No,CHSD 155,Cary-Grove Community High School,Regular school,1555
1140,440631550160003,1369.0,75.4,2.8,17.8,25.6,94.9,4.6,0.6,97.1,23.8,93.4,2021,0.4545454545454545,No,CHSD 155,Crystal Lake South High School,Regular school,1363
1141,440631550160003,1480.0,77.5,2.0,15.3,23.0,94.1,7.8,1.3,97.1,22.2,91.7,2019,0.4545454545454545,No,CHSD 155,Crystal Lake South High School,Regular school,1363
1142,440631550160003,1465.0,82.9,1.3,10.4,19.2,94.7,2.6,0.2,96.9,18.0,93.8,2018,0.4545454545454545,No,CHSD 155,Crystal Lake South High School,Regular school,1363
1143,440631550160004,1219.0,85.5,1.1,8.4,14.2,97.0,5.3,1.0,96.3,24.2,89.6,2021,0.4545454545454545,No,CHSD 155,Prairie Ridge High School,Regular school,1218
1144,440631550160004,1371.0,85.5,1.1,6.7,11.2,95.1,3.6,0.9,95.6,23.2,91.6,2019,0.4545454545454545,No,CHSD 155,Prairie Ridge High School,Regular school,1218
1145,440631550160004,1436.0,87.5,1.1,5.0,13.4,95.1,3.0,0.4,93.2,21.0,94.9,2018,0.4545454545454545,No,CHSD 155,Prairie Ridge High School,Regular school,1218
1146,440631560160001,1478.0,69.4,1.9,26.3,30.1,91.8,4.8,1.5,92.8,21.9,87.2,2021,0.4545454545454545,No,McHenry CHSD 156,McHenry High School-West Campus,Regular school,1476
1147,440631560160001,1443.0,69.6,0.9,25.9,33.5,92.6,8.8,3.0,92.4,23.2,86.3,2019,0.4545454545454545,No,McHenry CHSD 156,McHenry High School-West Campus,Regular school,1476
1148,440631560160001,1427.0,71.2,1.0,24.2,31.0,90.0,5.5,0.8,93.7,25.0,84.3,2018,0.4545454545454545,No,McHenry CHSD 156,McHenry High School-West Campus,Regular school,1476
1149,440631560160002,668.0,78.3,0.0,18.7,26.9,93.2,5.4,1.8,91.0,20.8,89.5,2021,0.4545454545454545,No,McHenry CHSD 156,McHenry  East High School,Regular school,665
1150,440631560160002,700.0,81.4,1.0,16.3,29.3,92.1,6.4,4.5,92.0,19.7,86.4,2019,0.4545454545454545,No,McHenry CHSD 156,McHenry  East High School,Regular school,665
1151,440631560160002,765.0,82.6,0.0,14.5,25.5,88.9,5.1,1.6,95.2,22.0,82.0,2018,0.4545454545454545,No,McHenry CHSD 156,McHenry  East High School,Regular school,665
1152,440631570160001,580.0,86.4,0.0,9.7,7.4,95.6,4.2,0.7,93.7,19.0,92.0,2021,0.5909090909090908,No,Richmond-Burton CHSD 157,Richmond-Burton High School,Regular school,560
1153,440631570160001,636.0,88.2,0.8,7.7,11.5,94.1,4.3,3.0,94.0,19.3,92.3,2019,0.5909090909090908,No,Richmond-Burton CHSD 157,Richmond-Burton High School,Regular school,560
1154,440631570160001,663.0,87.5,0.0,8.4,10.0,93.9,3.4,0.8,95.1,18.0,92.1,2018,0.5909090909090908,No,Richmond-Burton CHSD 157,Richmond-Burton High School,Regular school,560
1155,440631580220002,3012.0,74.1,2.1,12.6,11.7,88.5,2.1,1.2,93.8,25.8,92.7,2021,0.6363636363636364,No,Huntley Community School District 158,Huntley High School,Regular school,3012
1156,440631580220002,3082.0,74.5,2.1,11.8,10.9,93.6,3.5,1.1,91.3,26.1,90.6,2019,0.6363636363636364,No,Huntley Community School District 158,Huntley High School,Regular school,3012
1157,440631580220002,3045.0,74.5,2.4,11.8,9.3,93.3,3.0,0.5,91.1,26.0,91.1,2018,0.6363636363636364,No,Huntley Community School District 158,Huntley High School,Regular school,3012
1158,440632000260008,1000.0,53.2,3.2,39.0,33.9,98.3,8.1,1.3,95.1,24.6,92.1,2021,0.7272727272727273,No,Woodstock CUSD 200,Woodstock High School,Regular school,1009
1159,440632000260008,1008.0,55.1,2.7,38.1,39.3,95.1,23.8,1.8,95.8,22.9,89.4,2019,0.7272727272727273,No,Woodstock CUSD 200,Woodstock High School,Regular school,1009
1160,440632000260008,991.0,55.6,2.5,37.2,38.7,94.1,5.7,0.4,94.8,19.0,88.8,2018,0.7272727272727273,No,Woodstock CUSD 200,Woodstock High School,Regular school,1009
1161,450670030260001,134.0,94.0,0.0,0.0,19.4,96.4,9.1,1.5,91.3,13.7,88.9,2021,0.0909090909090909,No,Valmeyer CUSD 3,Valmeyer High School,Regular school,132
1162,450670030260001,115.0,95.7,1.7,0.9,16.5,94.8,4.3,2.4,92.3,12.5,95.2,2019,0.0909090909090909,No,Valmeyer CUSD 3,Valmeyer High School,Regular school,132
1163,450670030260001,148.0,95.9,0.0,0.0,10.8,94.7,5.3,0.7,100.0,17.0,100.0,2018,0.0909090909090909,No,Valmeyer CUSD 3,Valmeyer High School,Regular school,132
1164,450670040260001,611.0,91.8,0.0,3.3,9.8,95.4,4.7,0.8,98.2,21.4,91.7,2021,0.409090909090909,No,Columbia CUSD 4,Columbia High School,Regular school,610
1165,450670040260001,629.0,93.5,0.5,2.9,9.9,95.9,2.5,1.2,98.1,22.8,91.8,2019,0.409090909090909,No,Columbia CUSD 4,Columbia High School,Regular school,610
1166,450670040260001,685.0,94.2,0.0,2.8,8.5,94.7,3.9,0.3,90.5,22.0,91.0,2018,0.409090909090909,No,Columbia CUSD 4,Columbia High School,Regular school,610
1167,450670050260001,819.0,94.6,0.0,1.7,16.1,96.5,4.0,1.7,91.8,22.8,92.5,2021,0.409090909090909,No,Waterloo CUSD 5,Waterloo High School,Regular school,819
1168,450670050260001,802.0,95.5,0.2,1.2,16.8,94.9,5.3,2.5,90.0,22.3,92.1,2019,0.409090909090909,No,Waterloo CUSD 5,Waterloo High School,Regular school,819
1169,450670050260001,806.0,95.7,0.0,1.5,17.7,95.0,5.9,0.6,93.6,19.0,94.9,2018,0.409090909090909,No,Waterloo CUSD 5,Waterloo High School,Regular school,819
1170,450790010220001,62.0,90.3,0.0,0.0,64.5,91.2,7.3,1.8,90.0,9.1,92.3,2021,0.0,No,Coulterville USD 1,Coulterville High School,Regular school,62
1171,450790010220001,53.0,92.5,7.5,0.0,62.3,94.3,2.7,0.0,94.4,8.5,86.7,2019,0.0,No,Coulterville USD 1,Coulterville High School,Regular school,62
1172,450790010220001,59.0,93.2,0.0,0.0,55.9,94.1,14.5,0.0,93.8,11.0,80.0,2018,0.0,No,Coulterville USD 1,Coulterville High School,Regular school,62
1173,450791320260001,372.0,97.0,0.0,0.0,34.9,94.4,6.8,2.9,91.4,18.2,89.7,2021,0.3636363636363636,No,Red Bud CUSD 132,Red Bud High School,Regular school,364
1174,450791320260001,391.0,95.7,0.3,2.3,34.5,94.8,9.1,1.7,90.1,20.0,88.9,2019,0.3636363636363636,No,Red Bud CUSD 132,Red Bud High School,Regular school,364
1175,450791320260001,376.0,96.3,0.0,0.0,33.5,94.8,6.8,1.1,95.1,20.0,90.6,2018,0.3636363636363636,No,Red Bud CUSD 132,Red Bud High School,Regular school,364
1176,450791380260001,144.0,93.1,0.0,0.0,27.8,95.8,4.3,2.0,89.5,15.1,85.3,2021,0.0,No,Steeleville CUSD 138,Steeleville High School,Regular school,144
1177,450791380260001,148.0,97.3,0.0,0.7,27.7,96.2,11.4,1.3,85.3,14.8,91.4,2019,0.0,No,Steeleville CUSD 138,Steeleville High School,Regular school,144
1178,450791380260001,164.0,97.6,0.0,0.0,28.7,96.4,8.4,2.4,94.2,16.0,88.6,2018,0.0,No,Steeleville CUSD 138,Steeleville High School,Regular school,144
1179,450791390260001,342.0,89.8,0.0,5.6,41.5,94.6,7.1,2.0,88.0,18.1,90.8,2021,0.2727272727272727,No,Chester CUSD 139,Chester High School,Regular school,332
1180,450791390260001,332.0,88.9,3.0,4.2,38.6,94.4,8.9,4.3,83.3,21.4,76.1,2019,0.2727272727272727,No,Chester CUSD 139,Chester High School,Regular school,332
1181,450791390260001,329.0,92.7,0.0,0.0,36.5,94.6,10.5,2.1,83.0,19.0,79.7,2018,0.2727272727272727,No,Chester CUSD 139,Chester High School,Regular school,332
1182,450791400260001,329.0,72.9,17.6,0.0,56.2,84.9,15.6,4.6,74.7,17.8,83.1,2021,0.4545454545454545,No,Sparta CUSD 140,Sparta High School,Regular school,323
1183,450791400260001,332.0,79.5,13.3,0.9,49.4,90.6,11.7,6.6,77.3,19.9,84.2,2019,0.4545454545454545,No,Sparta CUSD 140,Sparta High School,Regular school,323
1184,450791400260001,349.0,77.1,16.3,0.0,50.1,92.3,14.6,2.3,79.5,17.0,82.9,2018,0.4545454545454545,No,Sparta CUSD 140,Sparta High School,Regular school,323
1185,470521700220001,746.0,83.0,2.4,5.0,43.2,91.3,9.5,1.5,87.2,23.7,92.1,2021,0.4090909090909091,No,Dixon USD 170,Dixon High School,Regular school,718
1186,470521700220001,754.0,84.4,2.5,4.1,36.2,93.3,9.5,3.5,86.7,23.7,92.9,2019,0.4090909090909091,No,Dixon USD 170,Dixon High School,Regular school,718
1187,470521700220001,743.0,85.6,2.0,4.4,35.1,91.3,9.3,1.9,77.9,20.0,91.9,2018,0.4090909090909091,No,Dixon USD 170,Dixon High School,Regular school,718
1188,470522720260001,195.0,89.7,0.0,8.7,38.5,89.9,13.3,2.0,88.5,13.4,88.2,2021,0.1363636363636363,No,Amboy CUSD 272,Amboy High School,Regular school,174
1189,470522720260001,207.0,94.2,0.0,5.3,40.1,94.9,14.0,3.1,80.3,16.6,83.6,2019,0.1363636363636363,No,Amboy CUSD 272,Amboy High School,Regular school,174
1190,470522720260001,216.0,96.3,0.0,0.0,31.9,94.2,5.1,0.5,87.5,12.0,85.7,2018,0.1363636363636363,No,Amboy CUSD 272,Amboy High School,Regular school,174
1191,470712120170001,849.0,57.2,2.5,37.9,14.3,82.2,12.2,2.2,91.6,13.9,91.6,2021,0.0,No,Rochelle Twp HSD 212,Rochelle Twp High School,Regular school,811
1192,470712120170001,856.0,60.7,2.3,34.3,24.5,94.9,12.0,2.4,93.1,20.0,85.9,2019,0.0,No,Rochelle Twp HSD 212,Rochelle Twp High School,Regular school,811
1193,470712120170001,893.0,59.0,2.1,35.5,22.5,95.8,10.6,0.8,92.9,17.0,86.4,2018,0.0,No,Rochelle Twp HSD 212,Rochelle Twp High School,Regular school,811
1194,470712200260001,406.0,84.7,0.0,11.8,37.4,93.9,18.7,1.8,92.9,19.4,82.4,2021,0.2272727272727272,No,Oregon CUSD 220,Oregon High School,Regular school,456
1195,470712200260001,398.0,85.2,2.3,9.3,39.4,93.3,13.3,2.7,90.5,18.0,80.0,2019,0.2272727272727272,No,Oregon CUSD 220,Oregon High School,Regular school,456
1196,470712200260001,422.0,85.8,0.0,9.5,37.7,92.0,18.5,1.7,91.5,18.0,79.8,2018,0.2272727272727272,No,Oregon CUSD 220,Oregon High School,Regular school,456
1197,470712220260004,172.0,90.1,0.0,0.0,32.6,95.3,2.3,4.7,92.9,13.9,100.0,2021,0.0,No,Polo CUSD 222,Polo Comm High School,Regular school,158
1198,470712220260004,171.0,93.0,1.2,1.2,43.3,96.1,7.8,1.1,94.1,14.4,85.0,2019,0.0,No,Polo CUSD 222,Polo Comm High School,Regular school,158
1199,470712220260004,160.0,93.8,0.0,0.0,42.5,95.7,3.7,0.0,93.9,11.0,75.6,2018,0.0,No,Polo CUSD 222,Polo Comm High School,Regular school,158
1200,470712230260003,547.0,83.9,0.0,11.5,18.8,91.9,15.8,2.0,95.3,20.7,96.9,2021,0.4090909090909091,No,Meridian CUSD 223,Stillman Valley High School,Regular school,536
1201,470712230260003,567.0,85.5,0.5,10.4,20.6,94.9,5.1,2.3,94.9,21.8,85.6,2019,0.4090909090909091,No,Meridian CUSD 223,Stillman Valley High School,Regular school,536
1202,470712230260003,596.0,86.7,0.0,10.1,24.5,94.7,6.1,0.3,97.5,21.0,82.7,2018,0.4090909090909091,No,Meridian CUSD 223,Stillman Valley High School,Regular school,536
1203,470712260260001,443.0,86.9,0.0,6.3,19.2,94.9,5.6,1.1,85.8,13.9,93.3,2021,0.1363636363636363,No,Byron CUSD 226,Byron High School 9-12,Regular school,428
1204,470712260260001,465.0,86.9,0.9,6.2,26.7,93.2,7.3,2.1,88.7,17.3,90.7,2019,0.1363636363636363,No,Byron CUSD 226,Byron High School 9-12,Regular school,428
1205,470712260260001,470.0,87.9,0.0,5.5,20.2,92.5,5.0,0.2,93.6,18.0,84.4,2018,0.1363636363636363,No,Byron CUSD 226,Byron High School 9-12,Regular school,428
1206,470980010260001,196.0,93.9,0.0,5.1,29.6,94.6,11.8,2.5,91.2,13.0,94.1,2021,0.0,No,Erie CUSD 1,Erie High School,Regular school,186
1207,470980010260001,204.0,93.6,0.5,3.9,28.4,94.8,9.6,1.8,97.9,13.4,89.2,2019,0.0,No,Erie CUSD 1,Erie High School,Regular school,186
1208,470980010260001,199.0,94.0,0.0,0.0,31.2,94.6,4.4,1.0,94.0,12.0,90.5,2018,0.0,No,Erie CUSD 1,Erie High School,Regular school,186
1209,470980020260001,289.0,94.8,0.0,0.0,34.9,95.8,8.1,3.4,83.8,18.4,91.2,2021,0.3636363636363636,No,River Bend CUSD 2,Fulton High School,Regular school,275
1210,470980020260001,277.0,92.8,0.0,3.2,32.5,94.1,7.2,3.4,95.4,18.6,86.9,2019,0.3636363636363636,No,River Bend CUSD 2,Fulton High School,Regular school,275
1211,470980020260001,289.0,93.4,0.0,0.0,28.7,95.6,4.4,0.0,95.1,18.0,82.8,2018,0.3636363636363636,No,River Bend CUSD 2,Fulton High School,Regular school,275
1212,470980030260001,205.0,92.2,0.0,4.9,55.1,92.4,12.0,4.3,79.4,15.0,83.3,2021,0.5000000000000001,No,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown High School,Regular school,190
1213,470980030260001,212.0,91.0,0.0,7.1,47.6,92.5,6.5,6.3,84.1,15.2,74.5,2019,0.5000000000000001,No,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown High School,Regular school,190
1214,470980030260001,245.0,92.7,0.0,6.5,45.7,93.1,8.0,1.6,86.5,13.0,69.2,2018,0.5000000000000001,No,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown High School,Regular school,190
1215,470980050260014,979.0,54.5,2.6,36.8,46.9,91.9,10.9,3.8,89.1,17.8,92.1,2021,0.45,No,Sterling CUSD 5,Sterling High School,Regular school,975
1216,470980050260014,1012.0,54.3,3.5,36.0,55.6,93.7,15.3,6.6,85.7,21.7,88.8,2019,0.45,No,Sterling CUSD 5,Sterling High School,Regular school,975
1217,470980050260014,1044.0,56.5,3.4,34.7,53.4,91.9,8.0,2.0,87.0,18.0,88.1,2018,0.45,No,Sterling CUSD 5,Sterling High School,Regular school,975
1218,470980060260001,287.0,90.9,0.0,4.9,34.8,89.6,5.0,3.8,85.7,16.2,83.6,2021,0.3181818181818182,No,Morrison CUSD 6,Morrison High School,Regular school,269
1219,470980060260001,269.0,93.7,0.4,3.0,33.1,94.1,6.0,5.7,87.9,16.1,75.0,2019,0.3181818181818182,No,Morrison CUSD 6,Morrison High School,Regular school,269
1220,470980060260001,260.0,93.1,0.0,0.0,32.7,93.6,7.0,3.5,81.2,5.0,80.7,2018,0.3181818181818182,No,Morrison CUSD 6,Morrison High School,Regular school,269
1221,470983010170001,595.0,69.2,2.5,23.7,50.3,97.6,8.4,2.2,93.7,19.1,95.1,2021,0.4545454545454545,No,Rock Falls Twp HSD 301,Rock Falls Township High School,Regular school,566
1222,470983010170001,654.0,70.2,1.7,23.9,50.6,96.5,6.2,2.7,96.1,21.5,96.7,2019,0.4545454545454545,No,Rock Falls Twp HSD 301,Rock Falls Township High School,Regular school,566
1223,470983010170001,645.0,69.5,0.0,24.2,49.8,95.3,7.1,1.4,86.2,22.0,92.9,2018,0.4545454545454545,No,Rock Falls Twp HSD 301,Rock Falls Township High School,Regular school,566
1224,480721500250024,1203.0,9.9,65.5,14.5,76.4,86.9,27.4,7.5,68.0,22.0,86.8,2021,0.4545454545454545,No,Peoria SD 150,Peoria High School,Regular school,1158
1225,480721500250024,1229.0,12.2,64.6,14.2,73.0,80.2,30.7,12.1,63.5,23.8,84.4,2019,0.4545454545454545,No,Peoria SD 150,Peoria High School,Regular school,1158
1226,480721500250024,1357.0,13.0,65.6,12.4,73.7,85.9,28.6,2.5,63.9,16.0,86.5,2018,0.4545454545454545,No,Peoria SD 150,Peoria High School,Regular school,1158
1227,480721500250025,1349.0,42.0,30.5,10.6,36.2,94.4,11.6,2.1,90.1,21.1,89.9,2021,0.3636363636363636,No,Peoria SD 150,Richwoods High School,Regular school,1324
1228,480721500250025,1268.0,44.3,30.7,8.3,39.7,93.5,12.4,3.8,84.2,24.8,87.0,2019,0.3636363636363636,No,Peoria SD 150,Richwoods High School,Regular school,1324
1229,480721500250025,1226.0,45.2,28.8,8.0,38.6,93.4,11.2,0.4,88.3,17.0,87.5,2018,0.3636363636363636,No,Peoria SD 150,Richwoods High School,Regular school,1324
1230,480722650260001,364.0,94.2,0.0,0.0,35.4,94.6,14.9,5.7,81.4,18.8,80.3,2021,0.4090909090909091,No,Farmington Central CUSD 265,Farmington Central High Sch,Regular school,361
1231,480722650260001,419.0,93.8,0.0,3.8,39.1,93.7,15.9,4.0,86.0,19.7,79.0,2019,0.4090909090909091,No,Farmington Central CUSD 265,Farmington Central High Sch,Regular school,361
