,schoolcode,schoolname,districtname,mathpass,totaltested,percenttotaltested,male,female,white,black,hispanic,asian,disability,lowincome,year,schoolmode,SchoolType,EnrollmentTotal
643,280372290260001,Kewanee High School,Kewanee CUSD 229,0.096,120.0,0.9159999999999999,0.5083333333333333,0.4916666666666666,0.7666666666666667,0.0916666666666666,0.0916666666666666,0.0,0.1916666666666666,0.75,2019,0.4545454545454545,Regular school,565
644,280372290260001,Kewanee High School,Kewanee CUSD 229,0.161,116.0,0.935,0.5086206896551724,0.4913793103448275,0.6724137931034483,0.1120689655172413,0.1982758620689655,0.0,0.1293103448275862,0.5862068965517241,2018,0.4545454545454545,Regular school,565
645,280881000260001,Stark County High School,Stark County CUSD 100,0.23399999999999999,47.0,0.9790000000000001,0.574468085106383,0.425531914893617,0.9574468085106383,0.0,0.0,0.0,0.0,0.2978723404255319,2021,0.1363636363636363,Regular school,210
646,280881000260001,Stark County High School,Stark County CUSD 100,0.17,47.0,1.0,0.5319148936170213,0.4680851063829787,0.8723404255319149,0.0,0.0,0.0,0.3191489361702128,0.3829787234042553,2019,0.1363636363636363,Regular school,210
647,280881000260001,Stark County High School,Stark County CUSD 100,0.315,54.0,0.9640000000000001,0.5370370370370371,0.4629629629629629,0.9444444444444444,0.0,0.0,0.0,0.0,0.3148148148148148,2018,0.1363636363636363,Regular school,210
648,300020050260001,Egyptian Sr High School,Egyptian CUSD 5,0.158,19.0,1.0,0.0,0.5263157894736842,0.6842105263157895,0.0,0.0,0.0,0.0,1.0,2021,0.4545454545454545,Regular school,102
649,300020050260001,Egyptian Sr High School,Egyptian CUSD 5,0.095,21.0,0.955,0.6190476190476191,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.9523809523809524,2019,0.4545454545454545,Regular school,102
650,300020050260001,Egyptian Sr High School,Egyptian CUSD 5,0.0,26.0,1.0,0.0,0.6923076923076923,0.8076923076923077,0.0,0.0,0.0,0.0,1.0,2018,0.4545454545454545,Regular school,102
651,300391650160001,Carbondale Comm H S,Carbondale CHSD 165,0.266,207.0,0.904,0.4975845410628019,0.5024154589371981,0.5362318840579711,0.2560386473429952,0.1207729468599033,0.0676328502415458,0.1835748792270531,0.961352657004831,2021,0.0,Regular school,948
652,300391650160001,Carbondale Comm H S,Carbondale CHSD 165,0.34700000000000003,248.0,0.992,0.5080645161290323,0.4919354838709677,0.5604838709677419,0.2701612903225806,0.0927419354838709,0.0,0.1854838709677419,0.6209677419354839,2019,0.0,Regular school,948
653,300391650160001,Carbondale Comm H S,Carbondale CHSD 165,0.419,222.0,0.982,0.5315315315315315,0.4684684684684684,0.4909909909909909,0.2972972972972973,0.1261261261261261,0.0585585585585585,0.1396396396396396,0.6081081081081081,2018,0.0,Regular school,948
654,300391760260001,Trico Senior High School,Trico CUSD 176,0.162,68.0,0.971,0.5,0.5,0.9852941176470588,0.0,0.0,0.0,0.2205882352941176,0.4117647058823529,2021,0.3636363636363636,Regular school,248
655,300391760260001,Trico Senior High School,Trico CUSD 176,0.184,76.0,1.0,0.5,0.5,0.9342105263157896,0.0,0.0,0.0,0.2763157894736842,0.5131578947368421,2019,0.3636363636363636,Regular school,248
656,300391760260001,Trico Senior High School,Trico CUSD 176,0.16899999999999998,59.0,1.0,0.576271186440678,0.423728813559322,0.9830508474576272,0.0,0.0,0.0,0.0,0.3898305084745763,2018,0.3636363636363636,Regular school,248
657,300391860260001,Murphysboro High School,Murphysboro CUSD 186,0.152,112.0,0.875,0.4464285714285714,0.5535714285714286,0.6428571428571429,0.1696428571428571,0.125,0.0,0.1875,0.9642857142857144,2021,0.4545454545454545,Regular school,581
658,300391860260001,Murphysboro High School,Murphysboro CUSD 186,0.19699999999999998,157.0,0.981,0.5732484076433121,0.4267515923566879,0.7006369426751592,0.1592356687898089,0.0636942675159235,0.0,0.2547770700636942,0.9808917197452228,2019,0.4545454545454545,Regular school,581
659,300391860260001,Murphysboro High School,Murphysboro CUSD 186,0.231,143.0,0.986,0.5104895104895105,0.4895104895104895,0.7482517482517482,0.1048951048951049,0.0909090909090909,0.0,0.1608391608391608,1.0,2018,0.4545454545454545,Regular school,581
660,300391960260001,Elverado High School,Elverado CUSD 196,0.12,25.0,1.0,0.44,0.56,1.0,0.0,0.0,0.0,0.0,0.52,2021,0.1818181818181818,Regular school,118
661,300391960260001,Elverado High School,Elverado CUSD 196,0.231,26.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.4230769230769231,2019,0.1818181818181818,Regular school,118
662,300391960260001,Elverado High School,Elverado CUSD 196,0.182,33.0,1.0,0.4848484848484848,0.5151515151515151,0.9393939393939394,0.0,0.0,0.0,0.303030303030303,0.4848484848484848,2018,0.1818181818181818,Regular school,118
663,300771010260001,Meridian High School,Meridian CUSD 101,0.0,29.0,0.853,0.4482758620689655,0.5517241379310345,0.0,0.6896551724137931,0.0,0.0,0.0,1.0,2021,0.0,Regular school,139
664,300771010260001,Meridian High School,Meridian CUSD 101,0.0,32.0,0.941,0.53125,0.46875,0.0,0.625,0.0,0.0,0.0,1.0,2019,0.0,Regular school,139
665,300771010260001,Meridian High School,Meridian CUSD 101,0.035,27.0,0.9,0.5555555555555556,0.4444444444444444,0.0,0.5925925925925926,0.0,0.0,0.0,1.0,2018,0.0,Regular school,139
666,300910170220001,Cobden High School,Cobden SUD 17,0.214,42.0,1.0,0.5238095238095238,0.4761904761904761,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.5238095238095238,2021,0.3181818181818182,Regular school,175
667,300910170220001,Cobden High School,Cobden SUD 17,0.35700000000000004,56.0,1.0,0.5714285714285714,0.4285714285714285,0.75,0.0,0.25,0.0,0.0,0.5714285714285714,2019,0.3181818181818182,Regular school,175
668,300910170220001,Cobden High School,Cobden SUD 17,0.244,45.0,1.0,0.4888888888888889,0.5111111111111111,0.6444444444444445,0.0,0.3555555555555555,0.0,0.0,0.6,2018,0.3181818181818182,Regular school,175
669,300910660220001,Dongola High School,Dongola USD 66,0.067,15.0,0.938,0.0,0.7333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0,0.9333333333333332,2021,0.5454545454545454,Regular school,77
670,300910660220001,Dongola High School,Dongola USD 66,0.077,26.0,0.963,0.6538461538461539,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.8846153846153846,2019,0.5454545454545454,Regular school,77
671,300910660220001,Dongola High School,Dongola USD 66,0.067,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666667,2018,0.5454545454545454,Regular school,77
672,300910810160001,Anna-Jonesboro High School,Anna Jonesboro CHSD 81,0.14,129.0,0.935,0.5658914728682171,0.4341085271317829,0.8527131782945736,0.0,0.1085271317829457,0.0,0.1937984496124031,0.4341085271317829,2021,0.4545454545454545,Regular school,498
673,300910810160001,Anna-Jonesboro High School,Anna Jonesboro CHSD 81,0.21600000000000003,111.0,0.9740000000000001,0.5045045045045045,0.4954954954954955,0.9009009009009008,0.0,0.0,0.0,0.1081081081081081,0.4504504504504504,2019,0.4545454545454545,Regular school,498
674,300910810160001,Anna-Jonesboro High School,Anna Jonesboro CHSD 81,0.163,135.0,0.971,0.4888888888888889,0.5111111111111111,0.9333333333333332,0.0,0.0,0.0,0.1481481481481481,0.3777777777777777,2018,0.4545454545454545,Regular school,498
675,300910840260001,Shawnee High School,Shawnee CUSD 84,0.053,19.0,0.95,0.6842105263157895,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,0.631578947368421,2021,0.5454545454545454,Regular school,84
676,300910840260001,Shawnee High School,Shawnee CUSD 84,0.23399999999999999,17.0,0.9440000000000001,0.7058823529411765,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019,0.5454545454545454,Regular school,84
677,300910840260001,Shawnee High School,Shawnee CUSD 84,0.087,23.0,1.0,0.6086956521739131,0.0,1.0,0.0,0.0,0.0,0.0,0.4347826086956521,2018,0.5454545454545454,Regular school,84
678,310450460220001,Elgin High School,SD U-46,0.149,570.0,0.8029999999999999,0.4684210526315789,0.531578947368421,0.0947368421052631,0.0614035087719298,0.7526315789473684,0.0578947368421052,0.1070175438596491,0.6877192982456141,2021,0.5454545454545454,Regular school,2625
679,310450460220001,Elgin High School,SD U-46,0.171,583.0,0.946,0.4819897084048027,0.5180102915951973,0.1012006861063464,0.0703259005145797,0.7667238421955404,0.0377358490566037,0.1149228130360205,0.7598627787307033,2019,0.5454545454545454,Regular school,2625
680,310450460220001,Elgin High School,SD U-46,0.222,554.0,0.9420000000000001,0.4945848375451263,0.5054151624548736,0.1155234657039711,0.0649819494584837,0.7075812274368231,0.0649819494584837,0.0902527075812274,0.7490974729241877,2018,0.5454545454545454,Regular school,2625
681,310450460220002,Larkin High School,SD U-46,0.09300000000000001,335.0,0.605,0.4567164179104477,0.5432835820895522,0.0955223880597015,0.0955223880597015,0.7432835820895523,0.0,0.1164179104477611,0.6686567164179105,2021,0.5909090909090908,Regular school,2092
682,310450460220002,Larkin High School,SD U-46,0.115,448.0,0.9259999999999999,0.5089285714285714,0.4910714285714285,0.1428571428571428,0.0959821428571428,0.6852678571428571,0.0245535714285714,0.1875,0.7321428571428571,2019,0.5909090909090908,Regular school,2092
683,310450460220002,Larkin High School,SD U-46,0.18,451.0,0.966,0.4567627494456763,0.5432372505543237,0.17960088691796,0.0864745011086474,0.6718403547671841,0.0,0.0997782705099778,0.7139689578713969,2018,0.5909090909090908,Regular school,2092
684,310450460220003,Streamwood High School,SD U-46,0.18600000000000003,345.0,0.7140000000000001,0.4028985507246377,0.5971014492753624,0.263768115942029,0.0869565217391304,0.5159420289855072,0.1101449275362318,0.144927536231884,0.5797101449275363,2021,0.65,Regular school,1758
685,310450460220003,Streamwood High School,SD U-46,0.226,466.0,0.945,0.4763948497854077,0.5236051502145923,0.2575107296137339,0.0793991416309012,0.4935622317596566,0.1437768240343347,0.1244635193133047,0.5836909871244635,2019,0.65,Regular school,1758
686,310450460220003,Streamwood High School,SD U-46,0.179,492.0,0.978,0.5142276422764228,0.4857723577235772,0.2215447154471544,0.0833333333333333,0.5772357723577236,0.08130081300813,0.1077235772357723,0.6829268292682927,2018,0.65,Regular school,1758
687,310450460220004,Bartlett High School,SD U-46,0.319,499.0,0.888,0.5050100200400801,0.4949899799599198,0.4609218436873747,0.0260521042084168,0.3166332665330661,0.1643286573146292,0.1202404809619238,0.3286573146292585,2021,0.5454545454545454,Regular school,2377
688,310450460220004,Bartlett High School,SD U-46,0.312,542.0,0.968,0.5,0.5,0.4188191881918819,0.0276752767527675,0.3542435424354243,0.1549815498154981,0.1107011070110701,0.4132841328413284,2019,0.5454545454545454,Regular school,2377
689,310450460220004,Bartlett High School,SD U-46,0.434,601.0,0.988,0.5158069883527454,0.4841930116472546,0.4475873544093178,0.0349417637271214,0.3144758735440932,0.1747088186356073,0.0732113144758735,0.3610648918469218,2018,0.5454545454545454,Regular school,2377
690,310450460220005,South Elgin High School,SD U-46,0.33,674.0,0.903,0.5415430267062314,0.4584569732937685,0.4940652818991098,0.0178041543026706,0.2952522255192878,0.1335311572700296,0.1439169139465875,0.301186943620178,2021,0.5454545454545454,Regular school,2791
691,310450460220005,South Elgin High School,SD U-46,0.345,660.0,0.9570000000000001,0.5045454545454545,0.4954545454545455,0.4651515151515151,0.0636363636363636,0.2924242424242424,0.1287878787878787,0.1469696969696969,0.3075757575757575,2019,0.5454545454545454,Regular school,2791
692,310450460220005,South Elgin High School,SD U-46,0.33799999999999997,625.0,0.978,0.5008,0.4992,0.5104,0.0528,0.2656,0.1312,0.0576,0.3344,2018,0.5454545454545454,Regular school,2791
693,310451010220001,Batavia Sr High School,Batavia USD 101,0.491,529.0,0.972,0.4839319470699433,0.5160680529300568,0.7712665406427222,0.0302457466918714,0.1115311909262759,0.052930056710775,0.2268431001890359,0.1833648393194707,2021,0.3636363636363636,Regular school,1879
694,310451010220001,Batavia Sr High School,Batavia USD 101,0.5720000000000001,474.0,0.985,0.4978902953586498,0.5021097046413502,0.8037974683544303,0.0358649789029535,0.1160337552742616,0.0,0.1919831223628691,0.1540084388185654,2019,0.3636363636363636,Regular school,1879
695,310451010220001,Batavia Sr High School,Batavia USD 101,0.597,462.0,0.998,0.5324675324675324,0.4675324675324675,0.8095238095238095,0.0259740259740259,0.1103896103896103,0.0303030303030303,0.0887445887445887,0.1298701298701298,2018,0.3636363636363636,Regular school,1879
696,310451290220001,West Aurora High School,Aurora West USD 129,0.2,789.0,0.888,0.4740177439797212,0.5259822560202788,0.2750316856780735,0.091254752851711,0.5766793409378961,0.0367553865652724,0.1495564005069708,0.4512040557667934,2021,0.7272727272727272,Regular school,3488
697,310451290220001,West Aurora High School,Aurora West USD 129,0.191,954.0,0.982,0.4926624737945492,0.5073375262054507,0.2641509433962264,0.1236897274633123,0.5545073375262054,0.0377358490566037,0.1614255765199161,0.4811320754716981,2019,0.7272727272727272,Regular school,3488
698,310451290220001,West Aurora High School,Aurora West USD 129,0.217,884.0,0.986,0.5237556561085973,0.4762443438914027,0.255656108597285,0.1006787330316742,0.5859728506787331,0.0282805429864253,0.1052036199095022,0.5158371040723982,2018,0.7272727272727272,Regular school,3488
699,310451310220001,East High School,Aurora East USD 131,0.083,876.0,0.9009999999999999,0.4805936073059361,0.519406392694064,0.0251141552511415,0.0605022831050228,0.8858447488584474,0.0,0.1210045662100456,0.3835616438356164,2021,0.8636363636363638,Regular school,4006
700,310451310220001,East High School,Aurora East USD 131,0.131,887.0,0.941,0.5016910935738444,0.4983089064261556,0.0326944757609921,0.0868094701240135,0.8523111612175873,0.0,0.1544532130777903,0.6009019165727171,2019,0.8636363636363638,Regular school,4006
701,310451310220001,East High School,Aurora East USD 131,0.133,895.0,0.975,0.5050279329608939,0.4949720670391061,0.0212290502793296,0.0782122905027933,0.8815642458100559,0.0,0.1106145251396648,0.6659217877094972,2018,0.8636363636363638,Regular school,4006
702,310453000260002,Dundee-Crown High School,CUSD 300,0.203,611.0,0.953,0.4909983633387889,0.5090016366612111,0.2733224222585925,0.0540098199672667,0.618657937806874,0.027823240589198,0.1751227495908347,0.4337152209492635,2021,0.6363636363636364,Regular school,2459
703,310453000260002,Dundee-Crown High School,CUSD 300,0.24,693.0,0.983,0.5137085137085137,0.4862914862914863,0.2799422799422799,0.0678210678210678,0.6031746031746031,0.023088023088023,0.1717171717171717,0.6204906204906205,2019,0.6363636363636364,Regular school,2459
704,310453000260002,Dundee-Crown High School,CUSD 300,0.244,603.0,0.997,0.5190713101160862,0.4809286898839137,0.3217247097844112,0.0431177446102819,0.5787728026533997,0.0265339966832504,0.099502487562189,0.5986733001658375,2018,0.6363636363636364,Regular school,2459
705,310453000260003,Hampshire High School,CUSD 300,0.31,462.0,0.9570000000000001,0.474025974025974,0.525974025974026,0.6320346320346321,0.0367965367965368,0.2056277056277056,0.0779220779220779,0.1666666666666666,0.1601731601731601,2021,0.6363636363636364,Regular school,1826
706,310453000260003,Hampshire High School,CUSD 300,0.485,392.0,0.99,0.5306122448979592,0.4693877551020408,0.6454081632653061,0.0280612244897959,0.1989795918367347,0.0816326530612244,0.1632653061224489,0.2423469387755102,2019,0.6363636363636364,Regular school,1826
707,310453000260003,Hampshire High School,CUSD 300,0.401,411.0,0.995,0.5231143552311436,0.4768856447688564,0.6447688564476886,0.0267639902676399,0.2068126520681265,0.0924574209245742,0.1094890510948905,0.2311435523114355,2018,0.6363636363636364,Regular school,1826
708,310453000260004,Harry D Jacobs High School,CUSD 300,0.32,439.0,0.9690000000000001,0.5239179954441914,0.4760820045558087,0.6355353075170843,0.0296127562642369,0.2095671981776765,0.0751708428246013,0.2027334851936218,0.1548974943052392,2021,0.6363636363636364,Regular school,2056
709,310453000260004,Harry D Jacobs High School,CUSD 300,0.467,488.0,0.9740000000000001,0.5286885245901639,0.4713114754098361,0.6823770491803278,0.0307377049180327,0.1639344262295081,0.0778688524590164,0.1700819672131147,0.2254098360655737,2019,0.6363636363636364,Regular school,2056
710,310453000260004,Harry D Jacobs High School,CUSD 300,0.395,519.0,0.99,0.4951830443159923,0.5048169556840078,0.6724470134874759,0.0308285163776493,0.1772639691714836,0.0770712909441233,0.0886319845857418,0.2157996146435452,2018,0.6363636363636364,Regular school,2056
711,310453010260001,Central High School,Central CUSD 301,0.469,340.0,0.971,0.5411764705882353,0.4588235294117647,0.5882352941176471,0.0,0.2088235294117647,0.138235294117647,0.1323529411764706,0.1264705882352941,2021,0.4545454545454545,Regular school,1241
712,310453010260001,Central High School,Central CUSD 301,0.49700000000000005,292.0,0.997,0.4657534246575342,0.5342465753424658,0.6095890410958904,0.0,0.2123287671232876,0.1095890410958904,0.1506849315068493,0.1712328767123287,2019,0.4545454545454545,Regular school,1241
713,310453010260001,Central High School,Central CUSD 301,0.414,251.0,0.996,0.5059760956175299,0.4940239043824701,0.5657370517928287,0.0,0.2270916334661354,0.099601593625498,0.0597609561752988,0.1434262948207171,2018,0.4545454545454545,Regular school,1241
714,310453020260001,Kaneland Senior High School,Kaneland CUSD 302,0.344,311.0,0.9570000000000001,0.5080385852090032,0.4919614147909968,0.7717041800643086,0.0321543408360128,0.1061093247588424,0.0385852090032154,0.180064308681672,0.1543408360128617,2021,0.0,Regular school,1269
715,310453020260001,Kaneland Senior High School,Kaneland CUSD 302,0.42100000000000004,340.0,0.991,0.5558823529411765,0.4441176470588235,0.7705882352941177,0.0323529411764705,0.1441176470588235,0.0,0.2176470588235294,0.1617647058823529,2019,0.0,Regular school,1269
716,310453020260001,Kaneland Senior High School,Kaneland CUSD 302,0.392,309.0,0.9940000000000001,0.4951456310679611,0.5048543689320388,0.8155339805825242,0.0,0.1035598705501618,0.0,0.0841423948220064,0.1229773462783171,2018,0.0,Regular school,1269
717,310453030260011,St Charles East High School,St Charles CUSD 303,0.518,559.0,0.9620000000000001,0.4722719141323792,0.5277280858676208,0.7728085867620751,0.0,0.1449016100178891,0.0536672629695885,0.1949910554561717,0.1538461538461538,2021,0.5454545454545454,Regular school,2252
718,310453030260011,St Charles East High School,St Charles CUSD 303,0.502,617.0,0.987,0.546191247974068,0.4538087520259319,0.7649918962722853,0.0,0.1393841166936791,0.0583468395461912,0.2479740680713128,0.1896272285251215,2019,0.5454545454545454,Regular school,2252
719,310453030260011,St Charles East High School,St Charles CUSD 303,0.573,581.0,1.0,0.4888123924268502,0.5111876075731497,0.774526678141136,0.0,0.1359724612736661,0.0533562822719449,0.1204819277108433,0.1910499139414802,2018,0.5454545454545454,Regular school,2252
720,310453030260012,St Charles North High School,St Charles CUSD 303,0.541,461.0,0.991,0.4837310195227766,0.5162689804772235,0.7960954446854663,0.0,0.0954446854663774,0.0607375271149674,0.1908893709327548,0.0759219088937093,2021,0.5454545454545454,Regular school,1951
721,310453030260012,St Charles North High School,St Charles CUSD 303,0.66,488.0,0.996,0.5184426229508197,0.4815573770491803,0.8483606557377049,0.0,0.0491803278688524,0.0573770491803278,0.1782786885245901,0.0737704918032786,2019,0.5454545454545454,Regular school,1951
722,310453030260012,St Charles North High School,St Charles CUSD 303,0.672,522.0,1.0,0.5268199233716475,0.4731800766283525,0.8333333333333334,0.0,0.0632183908045977,0.0785440613026819,0.0708812260536398,0.0613026819923371,2018,0.5454545454545454,Regular school,1951
723,310453040260001,Geneva Community High School,Geneva CUSD 304,0.552,451.0,0.976,0.4944567627494456,0.5055432372505543,0.8647450110864745,0.0,0.0709534368070953,0.0532150776053215,0.2039911308203991,0.0399113082039911,2021,0.3636363636363636,Regular school,1699
724,310453040260001,Geneva Community High School,Geneva CUSD 304,0.638,478.0,0.99,0.5062761506276151,0.4937238493723849,0.8577405857740585,0.0,0.0774058577405857,0.0564853556485355,0.1820083682008368,0.0481171548117154,2019,0.3636363636363636,Regular school,1699
725,310453040260001,Geneva Community High School,Geneva CUSD 304,0.61,462.0,0.996,0.4761904761904761,0.5238095238095238,0.8744588744588745,0.0,0.0779220779220779,0.0324675324675324,0.119047619047619,0.0519480519480519,2018,0.3636363636363636,Regular school,1699
726,320380030260001,Donovan Sr High School,Donovan CUSD 3,0.063,16.0,1.0,0.0,0.625,0.9375,0.0,0.0,0.0,0.0,0.0,2021,0.0454545454545454,Regular school,72
727,320380030260001,Donovan Sr High School,Donovan CUSD 3,0.121,33.0,0.971,0.4242424242424242,0.5757575757575758,0.8484848484848485,0.0,0.0,0.0,0.0,0.5757575757575758,2019,0.0454545454545454,Regular school,72
728,320380030260001,Donovan Sr High School,Donovan CUSD 3,0.105,19.0,0.95,0.5789473684210527,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.5789473684210527,2018,0.0454545454545454,Regular school,72
729,320380040260001,Central High School,Central CUSD 4,0.11699999999999999,77.0,0.963,0.5714285714285714,0.4285714285714285,0.8701298701298701,0.0,0.0,0.0,0.2337662337662337,0.2987012987012987,2021,0.2727272727272727,Regular school,282
730,320380040260001,Central High School,Central CUSD 4,0.29600000000000004,81.0,1.0,0.5308641975308642,0.4691358024691358,0.925925925925926,0.0,0.0,0.0,0.1358024691358024,0.3086419753086419,2019,0.2727272727272727,Regular school,282
731,320380040260001,Central High School,Central CUSD 4,0.402,92.0,0.9890000000000001,0.4891304347826087,0.5108695652173914,0.8369565217391305,0.0,0.0,0.0,0.1195652173913043,0.358695652173913,2018,0.2727272727272727,Regular school,282
732,320380060260001,Cissna Park Sr High School,Cissna Park CUSD 6,0.083,12.0,0.8,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,2021,0.1363636363636363,Regular school,100
733,320380060260001,Cissna Park Sr High School,Cissna Park CUSD 6,0.263,19.0,1.0,0.7368421052631579,0.0,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,2019,0.1363636363636363,Regular school,100
734,320380060260001,Cissna Park Sr High School,Cissna Park CUSD 6,0.41700000000000004,24.0,0.96,0.4166666666666667,0.5833333333333334,0.875,0.0,0.0,0.0,0.0,0.0,2018,0.1363636363636363,Regular school,100
735,320380100260001,Iroquois West High School,Iroquois West CUSD 10,0.131,84.0,0.977,0.5238095238095238,0.4761904761904761,0.6904761904761905,0.0,0.2976190476190476,0.0,0.1666666666666666,0.5476190476190477,2021,0.0909090909090909,Regular school,302
736,320380100260001,Iroquois West High School,Iroquois West CUSD 10,0.16699999999999998,84.0,1.0,0.5595238095238095,0.4404761904761904,0.6785714285714286,0.0,0.2738095238095238,0.0,0.2619047619047619,0.5833333333333334,2019,0.0909090909090909,Regular school,302
737,320380100260001,Iroquois West High School,Iroquois West CUSD 10,0.125,64.0,1.0,0.453125,0.546875,0.578125,0.0,0.421875,0.0,0.15625,0.5625,2018,0.0909090909090909,Regular school,302
738,320381240260001,Milford High School Campus,Milford Area Public Schools Di,0.306,36.0,0.973,0.3888888888888889,0.6111111111111112,0.8888888888888888,0.0,0.0,0.0,0.0,0.4722222222222222,2021,0.0,Regular school,151
739,320381240260001,Milford High School Campus,Milford Area Public Schools District 124,0.28,50.0,1.0,0.42,0.58,0.94,0.0,0.0,0.0,0.0,0.48,2019,0.0,Regular school,151
740,320381240260001,Milford High School Campus,Milford Area Public Schools District 124,0.35,40.0,1.0,0.575,0.425,0.85,0.0,0.0,0.0,0.0,0.45,2018,0.0,Regular school,151
741,320460010260003,Momence High School,Momence CUSD 1,0.10099999999999999,79.0,0.9520000000000001,0.569620253164557,0.430379746835443,0.4556962025316455,0.1772151898734177,0.2911392405063291,0.0,0.2784810126582278,0.7088607594936709,2021,0.2272727272727272,Regular school,299
742,320460010260003,Momence High School,Momence CUSD 1,0.14,86.0,0.956,0.5697674418604651,0.4302325581395348,0.4883720930232558,0.2441860465116279,0.2441860465116279,0.0,0.2790697674418604,0.5930232558139535,2019,0.2272727272727272,Regular school,299
743,320460010260003,Momence High School,Momence CUSD 1,0.081,86.0,0.9890000000000001,0.5581395348837209,0.4418604651162791,0.4186046511627907,0.2325581395348837,0.2906976744186046,0.0,0.127906976744186,0.6395348837209303,2018,0.2272727272727272,Regular school,299
744,320460020260001,Herscher High School,Herscher CUSD 2,0.35700000000000004,126.0,0.992,0.5158730158730159,0.4841269841269841,0.9682539682539684,0.0,0.0,0.0,0.1746031746031746,0.2222222222222222,2021,0.2272727272727272,Regular school,451
745,320460020260001,Herscher High School,Herscher CUSD 2,0.309,136.0,1.0,0.4852941176470588,0.5147058823529411,0.9558823529411764,0.0,0.0,0.0,0.1838235294117647,0.2573529411764705,2019,0.2272727272727272,Regular school,451
746,320460020260001,Herscher High School,Herscher CUSD 2,0.436,140.0,0.986,0.5214285714285715,0.4785714285714286,0.9642857142857144,0.0,0.0,0.0,0.1,0.1928571428571428,2018,0.2272727272727272,Regular school,451
747,320460050260005,Manteno High School,Manteno CUSD 5,0.253,154.0,0.975,0.525974025974026,0.474025974025974,0.8636363636363636,0.0,0.0844155844155844,0.0,0.2012987012987013,0.3701298701298701,2021,0.2727272727272727,Regular school,608
748,320460050260005,Manteno High School,Manteno CUSD 5,0.20800000000000002,173.0,0.9940000000000001,0.5491329479768786,0.4508670520231214,0.7861271676300579,0.0693641618497109,0.1098265895953757,0.0,0.2601156069364161,0.3641618497109826,2019,0.2727272727272727,Regular school,608
749,320460050260005,Manteno High School,Manteno CUSD 5,0.251,167.0,1.0,0.5029940119760479,0.497005988023952,0.8502994011976048,0.0,0.0898203592814371,0.0,0.1017964071856287,0.3053892215568862,2018,0.2727272727272727,Regular school,608
750,320460060260001,Grant Park High School,Grant Park CUSD 6,0.115,27.0,1.0,0.5925925925925926,0.4074074074074074,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,2021,0.1818181818181818,Regular school,139
751,320460060260001,Grant Park High School,Grant Park CUSD 6,0.23399999999999999,47.0,1.0,0.5319148936170213,0.4680851063829787,0.9148936170212766,0.0,0.0,0.0,0.2127659574468085,0.2978723404255319,2019,0.1818181818181818,Regular school,139
752,320460060260001,Grant Park High School,Grant Park CUSD 6,0.366,41.0,1.0,0.5121951219512195,0.4878048780487805,0.8780487804878049,0.0,0.0,0.0,0.0,0.4146341463414634,2018,0.1818181818181818,Regular school,139
753,320461110250014,Kankakee High School,Kankakee SD 111,0.065,277.0,0.8009999999999999,0.5018050541516246,0.4981949458483754,0.1985559566787003,0.4259927797833935,0.3610108303249097,0.0,0.1263537906137184,0.7833935018050542,2021,0.8636363636363638,Regular school,1387
754,320461110250014,Kankakee High School,Kankakee SD 111,0.065,321.0,0.9440000000000001,0.5109034267912772,0.4890965732087227,0.190031152647975,0.4610591900311526,0.3395638629283489,0.0,0.0996884735202492,0.7975077881619937,2019,0.8636363636363638,Regular school,1387
755,320461110250014,Kankakee High School,Kankakee SD 111,0.086,268.0,0.9540000000000001,0.4925373134328358,0.5074626865671642,0.1902985074626865,0.503731343283582,0.2947761194029851,0.0,0.0783582089552238,0.6082089552238806,2018,0.8636363636363638,Regular school,1387
756,320463020160001,St Anne Comm High School,St Anne CHSD 302,0.043,47.0,0.9590000000000001,0.5531914893617021,0.4468085106382978,0.2765957446808511,0.3191489361702128,0.2978723404255319,0.0,0.0,0.8936170212765957,2021,0.2727272727272727,Regular school,161
757,320463020160001,St Anne Comm High School,St Anne CHSD 302,0.14,57.0,1.0,0.4385964912280701,0.5614035087719298,0.3508771929824561,0.4035087719298245,0.0,0.0,0.0,0.7543859649122807,2019,0.2727272727272727,Regular school,161
758,320463020160001,St Anne Comm High School,St Anne CHSD 302,0.154,52.0,0.981,0.5,0.5,0.4230769230769231,0.2692307692307692,0.2307692307692307,0.0,0.0,0.75,2018,0.2727272727272727,Regular school,161
759,320463070160001,Bradley-Bourbonnais C High Sch,Bradley Bourbonnais CHSD 307,0.152,428.0,0.922,0.4929906542056075,0.5070093457943925,0.6869158878504673,0.0957943925233644,0.1542056074766355,0.0,0.2126168224299065,0.4322429906542056,2021,0.0,Regular school,1808
