,schoolcode,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
1029,530301060007,2019,0.0,96,0.0,0.0,0.0,359,16.434540389972145,75.20891364902506,4.735376044568245,2.5069637883008355,14.484679665738161
1030,530501060006,2019,0.0,94,0.0,0.0,0.0,144,25.0,88.88888888888889,1.3888888888888888,4.166666666666666,2.083333333333333
1031,530515060004,2019,0.0,85,0.0,0.0,0.0,230,40.43478260869565,78.26086956521739,4.782608695652174,7.391304347826087,3.91304347826087
1032,530600010025,2019,0.0,72,0.0,0.0,0.0,777,70.14157014157014,21.62162162162162,35.006435006435005,16.216216216216218,25.225225225225223
1033,540801040001,2019,0.0,90,0.0,0.0,0.0,20,35.0,95.0,0.0,0.0,0.0
1034,540901040001,2019,0.0,95,0.0,0.0,0.0,22,45.45454545454545,100.0,0.0,0.0,0.0
1035,541001040001,2019,0.0,89,0.0,0.0,0.0,61,50.81967213114754,93.44262295081968,1.639344262295082,3.278688524590164,0.0
1036,541102060002,2019,0.0,84,0.0,0.0,0.0,164,41.46341463414634,93.29268292682927,1.2195121951219512,2.4390243902439024,1.2195121951219512
1037,541201040003,2019,0.0,95,0.0,0.0,0.0,81,34.5679012345679,97.53086419753086,0.0,0.0,0.0
1038,541401040001,2019,0.0,94,0.0,0.0,0.0,18,55.55555555555556,88.88888888888889,0.0,5.555555555555555,0.0
1039,550101040003,2019,0.0,100,0.0,0.0,0.0,53,50.943396226415096,90.56603773584906,1.8867924528301887,1.8867924528301887,0.0
1040,550301060004,2019,0.0,96,0.0,0.0,0.0,96,43.75,92.70833333333334,1.0416666666666665,2.083333333333333,2.083333333333333
1041,560501040004,2019,0.0,93,0.0,0.0,0.0,60,48.333333333333336,93.33333333333333,1.6666666666666667,3.3333333333333335,0.0
1042,560603040001,2019,0.0,85,0.0,0.0,0.0,34,50.0,88.23529411764706,5.88235294117647,5.88235294117647,0.0
1043,560701060003,2019,0.0,88,0.0,0.0,0.0,104,49.03846153846153,83.65384615384616,7.6923076923076925,3.8461538461538463,0.0
1044,561006060001,2019,0.0,75,0.0,0.0,0.0,158,53.79746835443038,87.34177215189874,5.69620253164557,3.79746835443038,0.6329113924050633
1045,570101040002,2019,0.0,77,0.0,0.0,0.0,107,57.943925233644855,99.06542056074767,0.0,0.0,0.9345794392523363
1046,570201040002,2019,0.0,95,0.0,0.0,0.0,42,38.095238095238095,92.85714285714286,0.0,2.380952380952381,0.0
1047,570302060003,2019,0.0,86,0.0,0.0,0.0,131,54.19847328244275,94.65648854961832,3.816793893129771,1.5267175572519083,0.0
1048,570401040001,2019,0.0,84,0.0,0.0,0.0,31,67.74193548387096,100.0,0.0,0.0,0.0
1049,570603040002,2019,0.0,85,0.0,0.0,0.0,74,58.108108108108105,98.64864864864865,0.0,0.0,0.0
1050,571000010017,2019,0.0,86,0.0,0.0,0.0,449,31.625835189309576,84.63251670378618,3.34075723830735,2.6726057906458798,6.45879732739421
1051,571000010019,2019,0.0,100,0.0,0.0,0.0,10,60.0,100.0,0.0,0.0,0.0
1052,571502060001,2019,0.0,84,0.0,0.0,0.0,88,53.40909090909091,96.5909090909091,0.0,1.1363636363636365,0.0
1053,571800010006,2019,0.0,78,0.0,0.0,0.0,153,47.05882352941176,89.54248366013073,1.9607843137254901,1.9607843137254901,0.0
1054,571901040004,2019,0.0,90,0.0,0.0,0.0,29,37.93103448275862,96.55172413793103,0.0,3.4482758620689653,0.0
1055,572301040001,2019,0.0,85,0.0,0.0,0.0,27,44.44444444444444,85.18518518518519,7.4074074074074066,3.7037037037037033,0.0
1056,572702040002,2019,0.0,73,0.0,0.0,0.0,49,51.02040816326531,100.0,0.0,0.0,0.0
1057,572901040004,2019,0.0,100,0.0,0.0,0.0,32,46.875,90.625,6.25,0.0,0.0
1058,573002040001,2019,0.0,91,0.0,0.0,0.0,115,63.47826086956522,96.52173913043478,2.608695652173913,0.0,0.8695652173913043
1059,580101030002,2019,0.0,90,0.0,0.0,0.0,153,22.22222222222222,73.20261437908496,6.535947712418301,13.071895424836603,3.9215686274509802
1060,580102030008,2019,0.0,91,0.0,0.0,0.0,338,47.633136094674555,62.721893491124256,7.396449704142012,25.7396449704142,3.5502958579881656
1061,580103030008,2019,0.0,86,0.0,0.0,0.0,402,48.00995024875622,43.28358208955223,23.383084577114428,28.35820895522388,4.477611940298507
1062,580104030010,2019,0.0,90,0.0,0.0,0.0,497,43.460764587525155,67.80684104627767,4.426559356136821,23.943661971830984,3.420523138832998
1063,580105030005,2019,0.0,80,0.0,0.0,0.0,474,74.89451476793249,8.016877637130802,26.371308016877638,61.81434599156118,2.9535864978902953
1064,580106030005,2019,0.0,69,0.0,0.0,0.0,303,75.9075907590759,5.9405940594059405,45.87458745874587,45.21452145214521,0.6600660066006601
1065,580107030007,2019,0.0,86,0.0,0.0,0.0,417,48.6810551558753,46.28297362110312,17.74580335731415,24.22062350119904,9.832134292565947
1066,580109020003,2019,0.0,55,0.0,0.0,0.0,236,87.71186440677965,0.423728813559322,45.33898305084746,53.813559322033896,0.423728813559322
1067,580201060005,2019,0.0,96,0.0,0.0,0.0,570,16.666666666666664,84.03508771929825,1.9298245614035088,3.684210526315789,9.824561403508772
1068,580203020008,2019,0.0,87,0.0,0.0,0.0,359,40.66852367688023,59.05292479108635,2.5069637883008355,30.362116991643457,3.8997214484679668
1069,580205060020,2019,0.0,91,0.0,0.0,0.0,582,25.945017182130588,74.05498281786942,2.7491408934707904,13.402061855670103,8.934707903780069
1070,580205060019,2019,0.0,96,0.0,0.0,0.0,517,26.88588007736944,76.59574468085107,3.0947775628626695,10.444874274661508,7.930367504835589
1071,580206020003,2019,0.0,96,0.0,0.0,0.0,89,5.617977528089887,86.51685393258427,1.1235955056179776,4.49438202247191,5.617977528089887
1072,580207020003,2019,0.0,97,0.0,0.0,0.0,201,9.45273631840796,82.58706467661692,2.4875621890547266,7.960199004975125,5.472636815920398
1073,580208020003,2019,0.0,95,0.0,0.0,0.0,231,18.181818181818183,90.04329004329004,0.8658008658008658,5.194805194805195,1.7316017316017316
1074,580209020002,2019,0.0,96,0.0,0.0,0.0,245,31.428571428571427,86.12244897959184,1.2244897959183674,10.612244897959183,0.8163265306122449
1075,580211060010,2019,0.0,92,0.0,0.0,0.0,402,41.54228855721393,64.17910447761194,5.472636815920398,21.890547263681594,7.462686567164178
1076,580211060016,2019,0.0,91,0.0,0.0,0.0,415,35.66265060240964,69.63855421686746,3.8554216867469884,19.759036144578314,6.024096385542169
1077,580212060005,2019,0.0,94,0.0,0.0,0.0,714,53.50140056022409,45.09803921568628,21.84873949579832,24.649859943977592,4.481792717086835
1078,580224030008,2019,0.0,86,0.0,0.0,0.0,650,57.84615384615385,48.0,6.153846153846154,42.46153846153846,2.1538461538461537
1079,580232030002,2019,0.0,81,0.0,0.0,0.0,767,63.10299869621904,49.80443285528031,15.123859191655804,29.85658409387223,3.389830508474576
1080,580233020001,2019,0.0,89,0.0,0.0,0.0,150,20.666666666666668,74.0,6.666666666666667,14.666666666666666,1.3333333333333335
1081,580235060006,2019,0.0,80,0.0,0.0,0.0,353,60.62322946175638,37.39376770538244,22.6628895184136,35.977337110481585,1.9830028328611897
1082,580301020002,2019,0.0,96,0.0,0.0,0.0,312,39.743589743589745,48.717948717948715,3.5256410256410255,42.628205128205124,2.564102564102564
1083,580305020004,2019,0.0,92,0.0,0.0,0.0,76,22.36842105263158,71.05263157894737,3.9473684210526314,21.052631578947366,2.631578947368421
1084,580401020003,2019,0.0,93,0.0,0.0,0.0,179,21.787709497206702,65.92178770949721,10.05586592178771,16.75977653631285,6.145251396648044
1085,580402060004,2019,0.0,99,0.0,0.0,0.0,167,2.9940119760479043,89.22155688622755,0.5988023952095809,2.9940119760479043,5.389221556886228
1086,580403030013,2019,0.0,79,0.0,0.0,0.0,442,56.10859728506787,40.723981900452486,5.203619909502263,50.452488687782804,1.583710407239819
1087,580404030009,2019,0.0,97,0.0,0.0,0.0,505,15.643564356435643,85.54455445544555,0.594059405940594,7.920792079207921,3.3663366336633667
1088,580405060010,2019,0.0,97,0.0,0.0,0.0,470,17.02127659574468,60.21276595744681,11.27659574468085,8.51063829787234,17.23404255319149
1089,580405060016,2019,0.0,97,0.0,0.0,0.0,424,20.5188679245283,56.367924528301884,12.971698113207546,7.783018867924528,20.047169811320757
1090,580406060007,2019,0.0,97,0.0,0.0,0.0,227,17.62114537444934,74.44933920704845,6.167400881057269,11.894273127753303,5.286343612334802
1091,580410030017,2019,0.0,98,0.0,0.0,0.0,562,13.701067615658364,82.74021352313167,1.9572953736654803,6.93950177935943,7.829181494661921
1092,580413030011,2019,0.0,94,0.0,0.0,0.0,481,57.380457380457386,44.49064449064449,6.4449064449064455,39.70893970893971,7.6923076923076925
1093,580501030006,2019,0.0,83,0.0,0.0,0.0,568,57.3943661971831,27.464788732394368,21.47887323943662,44.190140845070424,5.985915492957746
1094,580502020001,2019,0.0,96,0.0,0.0,0.0,272,24.63235294117647,63.60294117647059,2.5735294117647056,25.735294117647058,5.88235294117647
1095,580503030006,2019,0.0,97,0.0,0.0,0.0,314,22.29299363057325,75.47770700636943,2.229299363057325,17.8343949044586,2.8662420382165608
1096,580504030004,2019,0.0,96,0.0,0.0,0.0,235,12.76595744680851,93.61702127659575,0.0,3.404255319148936,1.702127659574468
1097,580505020004,2019,0.0,91,0.0,0.0,0.0,187,15.508021390374333,90.37433155080214,0.53475935828877,3.7433155080213902,2.6737967914438503
1098,580506030007,2019,0.0,97,0.0,0.0,0.0,294,14.625850340136054,80.95238095238095,3.061224489795918,8.843537414965986,6.802721088435375
1099,580507060006,2019,0.0,98,0.0,0.0,0.0,520,20.0,79.61538461538461,1.9230769230769231,11.923076923076923,6.346153846153846
1100,580509030012,2019,0.0,97,0.0,0.0,0.0,365,17.534246575342465,86.3013698630137,0.0,9.863013698630137,2.4657534246575343
1101,580512030018,2019,0.0,78,0.0,0.0,0.0,1613,86.98078115313082,4.587724736515809,11.71729696218227,80.84314941103534,2.4798512089274647
1102,580513030006,2019,0.0,72,0.0,0.0,0.0,718,54.456824512534816,2.5069637883008355,20.055710306406684,75.6267409470752,1.532033426183844
1103,580601040005,2019,0.0,98,0.0,0.0,0.0,206,4.368932038834951,92.23300970873787,0.9708737864077669,5.339805825242718,1.4563106796116505
1104,580602040008,2019,0.0,75,0.0,0.0,0.0,582,59.450171821305844,36.94158075601375,15.463917525773196,44.84536082474227,0.859106529209622
1105,580701020001,2019,0.0,88,0.0,0.0,0.0,24,20.833333333333336,83.33333333333334,0.0,12.5,4.166666666666666
1106,580801060014,2019,0.0,97,0.0,0.0,0.0,398,7.2864321608040195,86.4321608040201,0.25125628140703515,7.2864321608040195,5.025125628140704
1107,580801060022,2019,0.0,96,0.0,0.0,0.0,419,11.933174224343675,80.42959427207637,1.1933174224343674,9.069212410501192,8.83054892601432
1108,580805060004,2019,0.0,97,0.0,0.0,0.0,283,14.840989399293287,86.57243816254417,0.7067137809187279,6.36042402826855,5.30035335689046
1109,580902020001,2019,0.0,93,0.0,0.0,0.0,250,26.0,74.8,1.2,18.8,2.4
1110,580905020001,2019,0.0,86,0.0,0.0,0.0,166,59.036144578313255,39.75903614457831,1.8072289156626504,57.831325301204814,0.6024096385542169
1111,580906030003,2019,0.0,88,0.0,0.0,0.0,161,42.2360248447205,45.3416149068323,4.968944099378882,39.130434782608695,4.3478260869565215
1112,580909020001,2019,0.0,94,0.0,0.0,0.0,18,44.44444444444444,33.33333333333333,33.33333333333333,27.77777777777778,0.0
1113,580912060001,2019,0.0,94,0.0,0.0,0.0,335,15.223880597014924,88.95522388059702,3.582089552238806,5.6716417910447765,1.4925373134328357
1114,581004020001,2019,0.0,100,0.0,0.0,0.0,9,0.0,100.0,0.0,0.0,0.0
1115,581005020003,2019,0.0,85,0.0,0.0,0.0,73,27.397260273972602,65.75342465753424,0.0,30.136986301369863,4.10958904109589
1116,581010020001,2019,0.0,63,0.0,0.0,0.0,79,69.62025316455697,32.91139240506329,2.5316455696202533,58.22784810126582,2.5316455696202533
1117,581012020001,2019,0.0,92,0.0,0.0,0.0,139,20.863309352517987,79.13669064748201,5.0359712230215825,15.107913669064748,0.7194244604316548
1118,590501060002,2019,0.0,77,0.0,0.0,0.0,106,59.43396226415094,32.075471698113205,11.320754716981133,51.886792452830186,1.8867924528301887
1119,590801040001,2019,0.0,88,0.0,0.0,0.0,49,46.93877551020408,81.63265306122449,0.0,18.367346938775512,0.0
1120,590901060006,2019,0.0,86,0.0,0.0,0.0,120,64.16666666666667,47.5,9.166666666666666,40.0,0.0
1121,591201040003,2019,0.0,85,0.0,0.0,0.0,84,55.952380952380956,92.85714285714286,0.0,3.571428571428571,0.0
1122,591301040001,2019,0.0,88,0.0,0.0,0.0,17,58.82352941176471,94.11764705882352,0.0,5.88235294117647,0.0
1123,591302040004,2019,0.0,86,0.0,0.0,0.0,28,39.285714285714285,75.0,3.571428571428571,17.857142857142858,3.571428571428571
1124,591401060005,2019,0.0,81,0.0,0.0,0.0,214,60.747663551401864,39.719626168224295,24.299065420560748,30.8411214953271,2.803738317757009
1125,591502040004,2019,0.0,91,0.0,0.0,0.0,103,38.83495145631068,85.43689320388349,0.0,6.796116504854369,3.8834951456310676
1126,600101060006,2019,0.0,84,0.0,0.0,0.0,136,39.705882352941174,97.05882352941177,0.0,1.4705882352941175,1.4705882352941175
1127,600301040002,2019,0.0,82,0.0,0.0,0.0,67,50.74626865671642,94.02985074626866,2.9850746268656714,0.0,1.4925373134328357
1128,600402040004,2019,0.0,88,0.0,0.0,0.0,85,42.35294117647059,95.29411764705881,0.0,2.3529411764705883,0.0
1129,600601060007,2019,0.0,92,0.0,0.0,0.0,155,41.29032258064516,94.83870967741936,1.935483870967742,1.935483870967742,0.0
1130,600801040002,2019,0.0,80,0.0,0.0,0.0,76,59.210526315789465,98.68421052631578,1.3157894736842104,0.0,0.0
1131,600903040001,2019,0.0,95,0.0,0.0,0.0,66,56.060606060606055,95.45454545454545,1.5151515151515151,1.5151515151515151,1.5151515151515151
1132,610301060003,2019,0.0,84,0.0,0.0,0.0,104,43.269230769230774,92.3076923076923,0.0,2.8846153846153846,1.9230769230769231
1133,610327020002,2019,0.0,41,0.0,0.0,0.0,27,100.0,77.77777777777779,18.51851851851852,3.7037037037037033,0.0
1134,610501040001,2019,0.0,89,0.0,0.0,0.0,65,35.38461538461539,98.46153846153847,0.0,1.5384615384615385,0.0
1135,610600010017,2019,0.0,94,0.0,0.0,0.0,319,29.46708463949843,67.39811912225704,8.150470219435736,4.702194357366771,12.225705329153605
1136,610600010019,2019,0.0,85,0.0,0.0,0.0,39,33.33333333333333,74.35897435897436,5.128205128205128,7.6923076923076925,7.6923076923076925
1138,610801040002,2019,0.0,94,0.0,0.0,0.0,78,24.358974358974358,88.46153846153845,0.0,3.8461538461538463,7.6923076923076925
1139,610901040003,2019,0.0,87,0.0,0.0,0.0,53,60.37735849056604,77.35849056603774,11.320754716981133,5.660377358490567,0.0
1140,611001040002,2019,0.0,91,0.0,0.0,0.0,77,35.064935064935064,88.31168831168831,1.2987012987012987,5.194805194805195,2.5974025974025974
1141,620600010022,2019,0.0,83,0.0,0.0,0.0,418,60.04784688995215,51.196172248803826,21.770334928229666,20.574162679425836,1.4354066985645932
1142,620803040002,2019,0.0,88,0.0,0.0,0.0,135,40.74074074074074,63.70370370370371,11.11111111111111,17.77777777777778,5.9259259259259265
1143,620901060001,2019,0.0,80,0.0,0.0,0.0,170,35.294117647058826,88.23529411764706,1.1764705882352942,6.470588235294119,2.941176470588235
1144,621001060005,2019,0.0,97,0.0,0.0,0.0,158,40.50632911392405,67.08860759493672,10.759493670886076,17.72151898734177,1.89873417721519
1145,621101060005,2019,0.0,95,0.0,0.0,0.0,251,27.88844621513944,76.09561752988047,7.968127490039841,10.358565737051793,3.187250996015936
1146,621201060005,2019,0.0,91,0.0,0.0,0.0,106,48.113207547169814,78.30188679245283,3.7735849056603774,9.433962264150944,3.7735849056603774
1147,621601060007,2019,0.0,94,0.0,0.0,0.0,190,44.73684210526316,77.89473684210526,4.2105263157894735,10.526315789473683,2.631578947368421
1148,621801060005,2019,0.0,96,0.0,0.0,0.0,253,40.316205533596836,64.03162055335969,11.462450592885375,21.34387351778656,1.185770750988142
1149,622002060004,2019,0.0,82,0.0,0.0,0.0,142,60.56338028169014,50.0,14.788732394366196,30.28169014084507,4.225352112676056
1150,630101040001,2019,0.0,95,0.0,0.0,0.0,20,10.0,85.0,15.0,0.0,0.0
1151,630202040001,2019,0.0,98,0.0,0.0,0.0,40,42.5,90.0,2.5,0.0,5.0
1152,630300010007,2019,0.0,95,0.0,0.0,0.0,158,43.037974683544306,87.34177215189874,5.69620253164557,3.1645569620253164,1.2658227848101267
1153,630601040001,2019,0.0,94,0.0,0.0,0.0,18,55.55555555555556,94.44444444444444,0.0,5.555555555555555,0.0
1154,630701040003,2019,0.0,96,0.0,0.0,0.0,91,25.274725274725274,87.91208791208791,1.098901098901099,5.4945054945054945,5.4945054945054945
1155,630801040001,2019,0.0,90,0.0,0.0,0.0,52,50.0,100.0,0.0,0.0,0.0
1156,630902030002,2019,0.0,90,0.0,0.0,0.0,299,26.421404682274247,95.65217391304348,0.33444816053511706,2.341137123745819,0.6688963210702341
1157,631201040001,2019,0.0,85,0.0,0.0,0.0,66,59.09090909090909,93.93939393939394,0.0,1.5151515151515151,0.0
1158,640101040001,2019,0.0,95,0.0,0.0,0.0,41,41.46341463414634,92.6829268292683,0.0,4.878048780487805,2.4390243902439024
1159,640502040001,2019,0.0,81,0.0,0.0,0.0,32,46.875,81.25,3.125,12.5,3.125
1160,640601020001,2019,0.0,94,0.0,0.0,0.0,31,48.38709677419355,93.54838709677419,3.225806451612903,0.0,0.0
1161,640701040003,2019,0.0,86,0.0,0.0,0.0,79,54.43037974683544,97.46835443037975,0.0,1.2658227848101267,1.2658227848101267
1162,640801040002,2019,0.0,98,0.0,0.0,0.0,89,28.08988764044944,97.75280898876404,0.0,1.1235955056179776,1.1235955056179776
1163,641001040001,2019,0.0,79,0.0,0.0,0.0,39,46.15384615384615,92.3076923076923,0.0,0.0,5.128205128205128
1164,641301060001,2019,0.0,86,0.0,0.0,0.0,157,33.75796178343949,92.99363057324841,2.547770700636943,2.547770700636943,0.6369426751592357
1165,641501040001,2019,0.0,76,0.0,0.0,0.0,51,64.70588235294117,88.23529411764706,3.9215686274509802,5.88235294117647,0.0
1166,641610040003,2019,0.0,91,0.0,0.0,0.0,76,26.31578947368421,92.10526315789474,2.631578947368421,0.0,5.263157894736842
1167,641701060002,2019,0.0,91,0.0,0.0,0.0,45,60.0,91.11111111111111,0.0,6.666666666666667,2.2222222222222223
1168,650101060006,2019,0.0,85,0.0,0.0,0.0,165,55.757575757575765,73.33333333333333,10.909090909090908,12.727272727272727,1.2121212121212122
1169,650301040003,2019,0.0,79,0.0,0.0,0.0,52,42.30769230769231,82.6923076923077,5.769230769230769,5.769230769230769,1.9230769230769231
1170,650501040002,2019,0.0,78,0.0,0.0,0.0,50,50.0,78.0,14.000000000000002,2.0,2.0
1171,650701040002,2019,0.0,93,0.0,0.0,0.0,68,44.11764705882353,82.35294117647058,0.0,16.176470588235293,1.4705882352941175
1172,650801060003,2019,0.0,91,0.0,0.0,0.0,179,27.932960893854748,94.41340782122904,2.2346368715083798,2.793296089385475,0.0
1173,650901060001,2019,0.0,94,0.0,0.0,0.0,126,34.92063492063492,96.82539682539682,0.0,0.7936507936507936,0.0
1174,650902040001,2019,0.0,91,0.0,0.0,0.0,80,31.25,86.25,2.5,2.5,2.5
1175,651201060003,2019,0.0,82,0.0,0.0,0.0,97,62.88659793814433,60.824742268041234,9.278350515463918,23.711340206185564,0.0
1176,651402040002,2019,0.0,91,0.0,0.0,0.0,88,44.31818181818182,80.68181818181817,6.8181818181818175,9.090909090909092,2.272727272727273
1177,651501060005,2019,0.0,82,0.0,0.0,0.0,94,48.93617021276596,87.2340425531915,2.127659574468085,8.51063829787234,0.0
1178,651503040003,2019,0.0,71,0.0,0.0,0.0,65,60.0,93.84615384615384,0.0,4.615384615384616,1.5384615384615385
1179,660101030004,2019,0.0,96,0.0,0.0,0.0,242,5.785123966942149,83.05785123966942,0.4132231404958678,7.851239669421488,2.479338842975207
1180,660102060006,2019,0.0,95,0.0,0.0,0.0,335,28.955223880597014,58.507462686567166,4.776119402985075,28.65671641791045,4.477611940298507
1181,660202030003,2019,0.0,98,0.0,0.0,0.0,134,11.940298507462686,72.38805970149254,2.2388059701492535,17.16417910447761,5.970149253731343
1182,660203060005,2019,0.0,96,0.0,0.0,0.0,233,23.17596566523605,61.80257510729614,4.291845493562231,29.613733905579398,2.575107296137339
1183,660301030006,2019,0.0,96,0.0,0.0,0.0,224,1.3392857142857142,71.42857142857143,1.7857142857142856,14.732142857142858,9.821428571428571
1184,660302030002,2019,0.0,96,0.0,0.0,0.0,92,21.73913043478261,69.56521739130434,13.043478260869565,9.782608695652174,6.521739130434782
1185,660303030002,2019,0.0,99,0.0,0.0,0.0,137,5.109489051094891,84.67153284671532,0.0,5.109489051094891,5.839416058394161
1186,660401030003,2019,0.0,89,0.0,0.0,0.0,215,53.48837209302325,34.418604651162795,4.651162790697675,57.20930232558139,2.3255813953488373
1187,660402020001,2019,0.0,96,0.0,0.0,0.0,147,14.965986394557824,61.904761904761905,11.564625850340136,5.442176870748299,16.3265306122449
1188,660403030002,2019,0.0,93,0.0,0.0,0.0,118,13.559322033898304,63.559322033898304,4.23728813559322,20.33898305084746,6.779661016949152
1189,660404030003,2019,0.0,98,0.0,0.0,0.0,125,7.199999999999999,73.6,2.4,8.799999999999999,9.6
1190,660405030001,2019,0.0,98,0.0,0.0,0.0,107,14.018691588785046,58.87850467289719,10.2803738317757,13.084112149532709,17.75700934579439
1191,660406030003,2019,0.0,99,0.0,0.0,0.0,148,0.0,45.94594594594595,0.6756756756756757,12.162162162162163,36.486486486486484
1192,660407060004,2019,0.0,83,0.0,0.0,0.0,114,71.9298245614035,5.263157894736842,43.859649122807014,41.228070175438596,8.771929824561402
1193,660409020003,2019,0.0,92,0.0,0.0,0.0,95,66.3157894736842,3.1578947368421053,32.631578947368425,52.63157894736842,10.526315789473683
1194,660410020002,2019,0.0,90,0.0,0.0,0.0,10,100.0,10.0,50.0,40.0,0.0
1195,660411020004,2019,0.0,29,0.0,0.0,0.0,14,100.0,7.142857142857142,35.714285714285715,50.0,0.0
1196,660412020003,2019,0.0,0,0.0,0.0,0.0,4,100.0,50.0,25.0,25.0,0.0
1197,660501060004,2019,0.0,92,0.0,0.0,0.0,278,20.863309352517987,65.82733812949641,4.316546762589928,21.223021582733814,8.273381294964029
1198,660701030006,2019,0.0,93,0.0,0.0,0.0,410,20.73170731707317,70.97560975609755,2.682926829268293,20.975609756097562,4.146341463414634
1199,660801060006,2019,0.0,95,0.0,0.0,0.0,138,4.3478260869565215,84.78260869565217,0.0,11.594202898550725,3.6231884057971016
1200,660803020003,2019,0.0,80,0.0,0.0,0.0,5,100.0,40.0,20.0,20.0,20.0
1201,660804020002,2019,0.0,83,0.0,0.0,0.0,6,100.0,0.0,50.0,33.33333333333333,16.666666666666664
1202,660804020003,2019,0.0,00,0.0,0.0,0.0,11,100.0,0.0,72.72727272727273,27.27272727272727,0.0
1203,660805030004,2019,0.0,97,0.0,0.0,0.0,119,21.008403361344538,53.78151260504202,7.563025210084033,29.411764705882355,6.722689075630252
1204,660806020001,2019,0.0,0,0.0,0.0,0.0,4,0.0,25.0,50.0,25.0,0.0
1205,660809030003,2019,0.0,94,0.0,0.0,0.0,143,12.587412587412588,81.81818181818183,1.3986013986013985,9.090909090909092,6.293706293706294
1206,660900010013,2019,0.0,73,0.0,0.0,0.0,438,74.65753424657534,2.968036529680365,78.08219178082192,18.036529680365295,0.684931506849315
1207,660900010026,2019,0.0,83,0.0,0.0,0.0,192,81.77083333333334,4.6875,70.83333333333334,24.479166666666664,0.0
1208,661004060004,2019,0.0,100,0.0,0.0,0.0,314,6.050955414012739,75.79617834394905,0.9554140127388535,6.050955414012739,12.101910828025478
1209,661100010016,2019,0.0,81,0.0,0.0,0.0,867,52.36447520184544,22.722029988465977,27.10495963091119,45.32871972318339,4.382929642445213
1210,661201060006,2019,0.0,99,0.0,0.0,0.0,190,5.263157894736842,90.0,0.5263157894736842,6.315789473684211,2.631578947368421
1211,661301040003,2019,0.0,100,0.0,0.0,0.0,184,11.956521739130435,82.06521739130434,0.5434782608695652,11.956521739130435,2.717391304347826
1212,661401030007,2019,0.0,87,0.0,0.0,0.0,390,53.07692307692308,26.666666666666668,9.743589743589745,54.61538461538461,5.384615384615385
1213,661402020002,2019,0.0,99,0.0,0.0,0.0,131,6.106870229007633,73.2824427480916,2.2900763358778624,7.633587786259542,15.267175572519085
1214,661500010009,2019,0.0,68,0.0,0.0,0.0,329,82.67477203647417,9.422492401215806,24.924012158054712,62.91793313069909,1.82370820668693
1215,661601030005,2019,0.0,95,0.0,0.0,0.0,236,12.288135593220339,65.67796610169492,6.779661016949152,15.254237288135593,6.3559322033898304
1216,661800010004,2019,0.0,98,0.0,0.0,0.0,239,1.6736401673640167,84.10041841004184,0.8368200836820083,7.531380753138076,5.02092050209205
1217,661901030002,2019,0.0,94,0.0,0.0,0.0,105,16.19047619047619,66.66666666666666,4.761904761904762,19.047619047619047,4.761904761904762
1218,661904030008,2019,0.0,90,0.0,0.0,0.0,430,73.95348837209302,14.418604651162791,5.5813953488372094,78.13953488372093,1.627906976744186
1219,661905020002,2019,0.0,99,0.0,0.0,0.0,126,2.380952380952381,88.88888888888889,0.7936507936507936,7.142857142857142,2.380952380952381
1220,662001030010,2019,0.0,99,0.0,0.0,0.0,384,0.0,65.88541666666666,1.3020833333333335,9.114583333333332,18.75
1221,662101060001,2019,0.0,95,0.0,0.0,0.0,280,11.071428571428571,87.14285714285714,1.4285714285714286,8.214285714285714,3.214285714285714
1222,662200010011,2019,0.0,91,0.0,0.0,0.0,545,63.11926605504588,21.28440366972477,14.311926605504588,60.0,2.9357798165137616
1223,662300010037,2019,0.0,66,0.0,0.0,0.0,182,86.81318681318682,8.241758241758241,28.57142857142857,58.24175824175825,3.296703296703297
1224,662300010038,2019,0.0,81,0.0,0.0,0.0,330,88.48484848484848,11.212121212121213,13.939393939393941,71.51515151515152,2.4242424242424243
1225,662300010040,2019,0.0,91,0.0,0.0,0.0,329,81.15501519756839,24.012158054711247,12.462006079027356,56.23100303951368,5.167173252279635
1226,662300010043,2019,0.0,78,0.0,0.0,0.0,284,86.26760563380282,12.676056338028168,20.070422535211268,61.61971830985915,4.225352112676056
1227,662300010044,2019,0.0,81,0.0,0.0,0.0,160,78.75,25.0,18.75,46.25,10.0
1228,662300010048,2019,0.0,79,0.0,0.0,0.0,354,78.53107344632768,17.231638418079097,13.841807909604519,54.23728813559322,12.429378531073446
1229,662300010050,2019,0.0,83,0.0,0.0,0.0,286,92.3076923076923,5.944055944055944,23.776223776223777,65.73426573426573,3.8461538461538463
1230,662300010056,2019,0.0,86,0.0,0.0,0.0,136,91.91176470588235,5.88235294117647,40.44117647058824,45.588235294117645,7.352941176470589
1231,662401060007,2019,0.0,97,0.0,0.0,0.0,238,20.168067226890756,71.42857142857143,5.88235294117647,15.546218487394958,6.722689075630252
1232,662401060010,2019,0.0,96,0.0,0.0,0.0,207,22.22222222222222,62.80193236714976,11.594202898550725,21.256038647342994,3.864734299516908
1233,662402060001,2019,0.0,98,0.0,0.0,0.0,303,12.871287128712872,75.57755775577559,4.62046204620462,11.221122112211221,5.9405940594059405
1234,670201060001,2019,0.0,92,0.0,0.0,0.0,113,37.16814159292036,94.69026548672566,0.8849557522123894,3.5398230088495577,0.8849557522123894
