,schoolcode,year,subject,totalenroll,pass,maleenroll,femaleenroll,whiteenroll,hispanicenroll,blackenroll,asianenroll,lowincomeenroll,dropout,virtual_per,hybrid_per,schoolmode
1535,280210030013,2021,Regents Common Core English Language Art,12.0,100,50.0,50.0,8.333333333333332,25.0,41.66666666666667,25.0,33.33333333333333,0.0,0.0,0.88,0.44
1536,280211030010,2021,Regents Common Core English Language Art,118.0,94,51.69491525423729,48.30508474576271,76.27118644067797,16.94915254237288,0.847457627118644,4.23728813559322,14.40677966101695,0.0,0.0,0.6,0.3
1537,280211030011,2021,Regents Common Core English Language Art,6.0,83,100.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,50.0,0.0,0.0,0.0,0.0
1538,280212030005,2021,Regents Common Core English Language Art,12.0,100,66.66666666666666,33.33333333333333,41.66666666666667,0.0,41.66666666666667,16.666666666666664,25.0,0.0,0.0,0.52,0.26
1539,280214030007,2021,Regents Common Core English Language Art,53.0,94,64.15094339622641,35.84905660377358,56.60377358490566,16.9811320754717,13.20754716981132,11.320754716981133,39.62264150943396,0.0,0.0,0.0,0.0
1540,280215030007,2021,Regents Common Core English Language Art,8.0,75,25.0,75.0,12.5,50.0,37.5,0.0,87.5,4.0,0.0,0.92,0.46
1541,280220030007,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,66.66666666666666,0.0,33.33333333333333,0.0,33.33333333333333,1.0,0.0,0.88,0.44
1542,280223030005,2021,Regents Common Core English Language Art,95.0,92,45.26315789473684,54.736842105263165,92.63157894736842,1.0526315789473684,0.0,5.263157894736842,5.263157894736842,0.0,0.0,0.4,0.2
1543,280226030006,2021,Regents Common Core English Language Art,63.0,100,31.746031746031743,68.25396825396825,68.25396825396825,12.698412698412698,1.5873015873015872,17.46031746031746,15.873015873015872,1.0,0.0,0.0,0.0
1544,280251070002,2021,Regents Common Core English Language Art,5.0,100,60.0,40.0,0.0,0.0,20.0,80.0,20.0,3.0,0.0,0.92,0.46
1545,280251070003,2021,Regents Common Core English Language Art,17.0,94,76.47058823529412,23.52941176470588,29.411764705882355,11.76470588235294,23.52941176470588,35.294117647058826,29.411764705882355,0.0,0.0,0.92,0.46
1546,280252070002,2021,Regents Common Core English Language Art,4.0,0,75.0,25.0,0.0,50.0,50.0,0.0,75.0,1.0,0.0,0.84,0.42
1547,280252070003,2021,Regents Common Core English Language Art,25.0,100,28.000000000000004,72.0,60.0,12.0,4.0,24.0,28.000000000000004,0.0,0.0,0.84,0.42
1548,280252070004,2021,Regents Common Core English Language Art,12.0,92,33.33333333333333,66.66666666666666,83.33333333333334,8.333333333333332,0.0,8.333333333333332,16.666666666666664,1.0,0.0,0.84,0.42
1549,280252070005,2021,Regents Common Core English Language Art,82.0,99,42.68292682926829,57.3170731707317,40.243902439024396,4.878048780487805,2.4390243902439024,52.4390243902439,19.51219512195122,1.0,0.0,0.84,0.42
1550,280252070006,2021,Regents Common Core English Language Art,24.0,92,33.33333333333333,66.66666666666666,8.333333333333332,20.833333333333336,33.33333333333333,37.5,58.333333333333336,1.0,0.0,0.8,0.4
1551,280253070005,2021,Regents Common Core English Language Art,97.0,92,46.391752577319586,53.608247422680414,70.10309278350515,17.525773195876287,3.0927835051546393,9.278350515463918,11.34020618556701,0.0,0.0,0.0,0.0
1552,280253070006,2021,Regents Common Core English Language Art,152.0,89,42.76315789473684,57.23684210526315,75.0,12.5,3.289473684210526,7.236842105263158,15.131578947368421,0.0,0.0,0.0,0.0
1553,280253070007,2021,Regents Common Core English Language Art,86.0,88,55.81395348837209,44.18604651162791,86.04651162790698,5.813953488372093,3.488372093023256,4.651162790697675,9.30232558139535,0.0,0.0,0.0,0.0
1554,280300010008,2021,Regents Common Core English Language Art,52.0,83,50.0,50.0,61.53846153846154,23.076923076923077,5.769230769230769,9.615384615384617,17.307692307692307,1.0,0.0,0.92,0.46
1555,280401030007,2021,Regents Common Core English Language Art,252.0,78,44.84126984126984,55.158730158730165,1.5873015873015872,62.698412698412696,32.93650793650794,1.984126984126984,61.50793650793651,4.0,0.0,0.88,0.44
1556,280402030003,2021,Regents Common Core English Language Art,100.0,96,54.0,46.0,51.0,8.0,3.0,36.0,8.0,0.0,0.0,0.0,0.0
1557,280403030008,2021,Regents Common Core English Language Art,24.0,100,50.0,50.0,62.5,4.166666666666666,0.0,33.33333333333333,12.5,0.0,0.0,0.92,0.46
1558,280404030009,2021,Regents Common Core English Language Art,13.0,92,61.53846153846154,38.46153846153847,61.53846153846154,15.384615384615385,0.0,23.076923076923077,15.384615384615385,2.0,0.0,0.92,0.46
1559,280406030002,2021,Regents Common Core English Language Art,34.0,97,44.11764705882353,55.88235294117647,67.64705882352942,8.823529411764707,0.0,23.52941176470588,2.941176470588235,0.0,0.0,0.92,0.46
1560,280407030014,2021,Regents Common Core English Language Art,4.0,0,50.0,50.0,25.0,0.0,0.0,75.0,25.0,1.0,0.0,0.68,0.34
1561,280407030015,2021,Regents Common Core English Language Art,17.0,94,76.47058823529412,23.52941176470588,58.82352941176471,29.411764705882355,0.0,11.76470588235294,41.17647058823529,1.0,0.0,0.92,0.46
1562,280409030008,2021,Regents Common Core English Language Art,26.0,92,50.0,50.0,26.923076923076923,11.538461538461538,3.8461538461538463,53.84615384615385,19.230769230769234,1.0,0.0,0.92,0.46
1563,280411030003,2021,Regents Common Core English Language Art,45.0,87,40.0,60.0,51.11111111111111,17.77777777777778,4.444444444444445,20.0,22.22222222222222,0.0,0.0,0.0,0.0
1564,280501060004,2021,Regents Common Core English Language Art,75.0,100,50.66666666666667,49.333333333333336,70.66666666666667,10.666666666666668,0.0,12.0,13.333333333333334,0.0,0.0,0.56,0.28
1565,280502060014,2021,Regents Common Core English Language Art,7.0,100,28.57142857142857,71.42857142857143,28.57142857142857,0.0,0.0,71.42857142857143,0.0,0.0,0.0,0.92,0.46
1566,280503060003,2021,Regents Common Core English Language Art,35.0,89,37.142857142857146,62.857142857142854,60.0,28.57142857142857,2.857142857142857,8.571428571428571,28.57142857142857,1.0,0.0,0.92,0.46
1567,280504060010,2021,Regents Common Core English Language Art,99.0,97,37.37373737373738,62.62626262626263,68.68686868686868,9.090909090909092,0.0,20.2020202020202,11.11111111111111,0.0,0.0,0.92,0.46
1568,280506060002,2021,Regents Common Core English Language Art,13.0,100,30.76923076923077,69.23076923076923,92.3076923076923,7.6923076923076925,0.0,0.0,7.6923076923076925,3.0,0.0,0.0,0.0
1569,280515030005,2021,Regents Common Core English Language Art,49.0,98,59.183673469387756,40.816326530612244,38.775510204081634,2.0408163265306123,0.0,59.183673469387756,10.204081632653061,0.0,0.0,0.56,0.28
1570,280517030010,2021,Regents Common Core English Language Art,8.0,75,50.0,50.0,25.0,12.5,0.0,62.5,37.5,2.0,0.0,0.92,0.46
1571,280518030009,2021,Regents Common Core English Language Art,13.0,85,69.23076923076923,30.76923076923077,84.61538461538461,15.384615384615385,0.0,0.0,23.076923076923077,1.0,0.0,0.36,0.18
1572,280521030006,2021,Regents Common Core English Language Art,126.0,98,41.269841269841265,58.730158730158735,57.936507936507944,15.873015873015872,0.7936507936507936,23.809523809523807,21.428571428571427,0.0,0.0,0.0,0.0
1573,280522030009,2021,Regents Common Core English Language Art,71.0,86,50.70422535211267,49.29577464788733,64.7887323943662,16.901408450704224,9.859154929577464,8.450704225352112,29.577464788732392,1.0,0.0,0.52,0.26
1574,310100011539,2021,Regents Common Core English Language Art,7.0,100,71.42857142857143,28.57142857142857,28.57142857142857,28.57142857142857,14.285714285714285,28.57142857142857,0.0,1.0,0.0,0.92,0.46
1575,310100011696,2021,Regents Common Core English Language Art,7.0,100,71.42857142857143,28.57142857142857,14.285714285714285,42.857142857142854,0.0,42.857142857142854,57.14285714285714,0.0,0.4,0.52,0.66
1576,310200010414,2021,Regents Common Core English Language Art,20.0,100,35.0,65.0,35.0,50.0,10.0,5.0,50.0,1.0,0.4,0.52,0.66
1577,310200011139,2021,Regents Common Core English Language Art,2.0,0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,7.0,0.4,0.52,0.66
1578,310200011300,2021,Regents Common Core English Language Art,21.0,67,52.38095238095239,47.61904761904761,9.523809523809524,66.66666666666666,19.047619047619047,4.761904761904762,90.47619047619048,12.0,0.4,0.52,0.66
1579,310200011305,2021,Regents Common Core English Language Art,15.0,80,53.333333333333336,46.666666666666664,6.666666666666667,60.0,26.666666666666668,6.666666666666667,93.33333333333333,5.0,0.4,0.52,0.66
1580,310200011394,2021,Regents Common Core English Language Art,13.0,85,38.46153846153847,61.53846153846154,7.6923076923076925,38.46153846153847,30.76923076923077,23.076923076923077,100.0,28.0,0.4,0.52,0.66
1581,310200011399,2021,Regents Common Core English Language Art,13.0,85,38.46153846153847,61.53846153846154,7.6923076923076925,61.53846153846154,0.0,30.76923076923077,100.0,9.0,0.4,0.52,0.66
1582,310200011400,2021,Regents Common Core English Language Art,17.0,94,41.17647058823529,58.82352941176471,5.88235294117647,64.70588235294117,5.88235294117647,17.647058823529413,76.47058823529412,3.0,0.4,0.52,0.66
1583,310200011411,2021,Regents Common Core English Language Art,5.0,100,40.0,60.0,60.0,20.0,0.0,20.0,20.0,0.0,0.4,0.52,0.66
1584,310200011420,2021,Regents Common Core English Language Art,2.0,0,0.0,100.0,0.0,50.0,0.0,50.0,100.0,1.0,0.4,0.52,0.66
1585,310200011422,2021,Regents Common Core English Language Art,2.0,0,100.0,0.0,0.0,50.0,0.0,0.0,50.0,7.0,0.4,0.52,0.66
1586,310200011432,2021,Regents Common Core English Language Art,3.0,0,0.0,100.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,4.0,0.4,0.52,0.66
1587,310200011437,2021,Regents Common Core English Language Art,2.0,0,50.0,50.0,0.0,50.0,50.0,0.0,100.0,9.0,0.4,0.52,0.66
1588,310200011438,2021,Regents Common Core English Language Art,4.0,0,0.0,100.0,0.0,0.0,75.0,25.0,75.0,6.0,0.4,0.52,0.66
1589,310200011439,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,33.33333333333333,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.4,0.52,0.66
1590,310200011459,2021,Regents Common Core English Language Art,12.0,67,41.66666666666667,58.333333333333336,33.33333333333333,50.0,8.333333333333332,8.333333333333332,66.66666666666666,11.0,0.4,0.52,0.66
1591,310200011489,2021,Regents Common Core English Language Art,3.0,0,66.66666666666666,33.33333333333333,0.0,33.33333333333333,33.33333333333333,33.33333333333333,100.0,1.0,0.4,0.52,0.66
1592,310200011507,2021,Regents Common Core English Language Art,76.0,82,73.68421052631578,26.31578947368421,7.894736842105263,67.10526315789474,15.789473684210526,6.578947368421052,63.1578947368421,1.0,0.4,0.52,0.66
1593,310200011519,2021,Regents Common Core English Language Art,79.0,96,18.9873417721519,81.0126582278481,15.18987341772152,41.77215189873418,29.11392405063291,3.79746835443038,50.63291139240506,1.0,0.4,0.52,0.66
1594,310200011529,2021,Regents Common Core English Language Art,17.0,53,35.294117647058826,64.70588235294117,17.647058823529413,41.17647058823529,29.411764705882355,11.76470588235294,64.70588235294117,8.0,0.4,0.52,0.66
1595,310200011533,2021,Regents Common Core English Language Art,20.0,95,25.0,75.0,0.0,60.0,15.0,20.0,75.0,4.0,0.4,0.52,0.66
1596,310200011542,2021,Regents Common Core English Language Art,13.0,85,61.53846153846154,38.46153846153847,0.0,100.0,0.0,0.0,92.3076923076923,2.0,0.4,0.52,0.66
1597,310200011630,2021,Regents Common Core English Language Art,42.0,98,19.047619047619047,80.95238095238095,19.047619047619047,50.0,19.047619047619047,4.761904761904762,78.57142857142857,3.0,0.4,0.52,0.66
1598,310300011494,2021,Regents Common Core English Language Art,3.0,0,66.66666666666666,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,100.0,7.0,0.4,0.52,0.66
1599,310300011505,2021,Regents Common Core English Language Art,2.0,0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,34.0,0.4,0.52,0.66
1600,310400011435,2021,Regents Common Core English Language Art,7.0,86,71.42857142857143,28.57142857142857,0.0,42.857142857142854,28.57142857142857,28.57142857142857,100.0,0.0,0.4,0.52,0.66
1601,310400011555,2021,Regents Common Core English Language Art,149.0,95,30.201342281879196,69.79865771812081,7.38255033557047,46.97986577181208,20.80536912751678,22.14765100671141,79.86577181208054,1.0,0.4,0.52,0.66
1602,310400011680,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,100.0,16.0,0.4,0.52,0.66
1604,310500011362,2021,Regents Common Core English Language Art,26.0,100,26.923076923076923,73.07692307692307,34.61538461538461,30.76923076923077,15.384615384615385,11.538461538461538,23.076923076923077,1.0,0.4,0.52,0.66
1609,310600011211,2021,Regents Common Core English Language Art,9.0,89,44.44444444444444,55.55555555555556,0.0,100.0,0.0,0.0,100.0,4.0,0.4,0.52,0.66
1610,310600011348,2021,Regents Common Core English Language Art,67.0,66,44.776119402985074,55.223880597014926,0.0,91.04477611940298,5.970149253731343,1.4925373134328357,82.08955223880598,0.0,0.0,0.92,0.46
1611,310600011467,2021,Regents Common Core English Language Art,2.0,0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,14.0,0.4,0.52,0.66
1612,310600011468,2021,Regents Common Core English Language Art,8.0,63,37.5,62.5,12.5,62.5,12.5,0.0,87.5,6.0,0.4,0.52,0.66
1613,310600011552,2021,Regents Common Core English Language Art,4.0,0,25.0,75.0,0.0,100.0,0.0,0.0,75.0,2.0,0.4,0.52,0.66
1614,320700010223,2021,Regents Common Core English Language Art,30.0,80,60.0,40.0,0.0,83.33333333333334,16.666666666666664,0.0,100.0,0.0,0.4,0.52,0.66
1615,320700011221,2021,Regents Common Core English Language Art,10.0,30,80.0,20.0,0.0,80.0,20.0,0.0,100.0,0.0,0.4,0.52,0.66
1616,320700011427,2021,Regents Common Core English Language Art,15.0,73,53.333333333333336,46.666666666666664,0.0,80.0,20.0,0.0,93.33333333333333,16.0,0.4,0.52,0.66
1617,320700011473,2021,Regents Common Core English Language Art,5.0,80,20.0,80.0,0.0,40.0,40.0,20.0,100.0,16.0,0.4,0.52,0.66
1618,320700011522,2021,Regents Common Core English Language Art,28.0,36,96.42857142857143,3.571428571428571,0.0,71.42857142857143,28.57142857142857,0.0,100.0,24.0,0.4,0.52,0.66
1619,320700011527,2021,Regents Common Core English Language Art,19.0,47,47.368421052631575,52.63157894736842,0.0,57.89473684210527,42.10526315789473,0.0,89.47368421052632,8.0,0.4,0.52,0.66
1620,320700011600,2021,Regents Common Core English Language Art,34.0,59,82.35294117647058,17.647058823529413,0.0,61.76470588235294,38.23529411764706,0.0,76.47058823529412,1.0,0.4,0.52,0.66
1622,320800011269,2021,Regents Common Core English Language Art,11.0,82,27.27272727272727,72.72727272727273,0.0,90.9090909090909,9.090909090909092,0.0,72.72727272727273,11.0,0.4,0.52,0.66
1623,320800011320,2021,Regents Common Core English Language Art,5.0,60,0.0,100.0,20.0,40.0,40.0,0.0,60.0,11.0,0.4,0.52,0.66
1624,320800011530,2021,Regents Common Core English Language Art,4.0,0,75.0,25.0,0.0,75.0,25.0,0.0,100.0,9.0,0.4,0.52,0.66
1625,320800011537,2021,Regents Common Core English Language Art,2.0,0,50.0,50.0,0.0,50.0,0.0,50.0,100.0,9.0,0.4,0.52,0.66
1627,320900011227,2021,Regents Common Core English Language Art,59.0,69,30.508474576271187,69.49152542372882,0.0,54.23728813559322,40.67796610169492,1.694915254237288,88.13559322033898,6.0,0.4,0.52,0.66
1628,320900011231,2021,Regents Common Core English Language Art,8.0,75,100.0,0.0,0.0,37.5,50.0,12.5,75.0,10.0,0.4,0.52,0.66
1629,320900011241,2021,Regents Common Core English Language Art,2.0,0,50.0,50.0,0.0,50.0,50.0,0.0,100.0,0.0,0.4,0.52,0.66
1630,320900011260,2021,Regents Common Core English Language Art,72.0,89,41.66666666666667,58.333333333333336,0.0,68.05555555555556,20.833333333333336,6.944444444444445,84.72222222222221,1.0,0.4,0.52,0.66
1631,320900011263,2021,Regents Common Core English Language Art,12.0,67,0.0,100.0,0.0,75.0,16.666666666666664,0.0,91.66666666666666,10.0,0.4,0.52,0.66
1632,320900011297,2021,Regents Common Core English Language Art,71.0,77,36.61971830985916,63.38028169014085,1.4084507042253522,61.97183098591549,36.61971830985916,0.0,94.36619718309859,3.0,0.4,0.52,0.66
1633,320900011324,2021,Regents Common Core English Language Art,10.0,100,80.0,20.0,0.0,80.0,20.0,0.0,100.0,0.0,0.4,0.52,0.66
1634,320900011365,2021,Regents Common Core English Language Art,46.0,26,54.347826086956516,45.65217391304348,0.0,100.0,0.0,0.0,100.0,0.0,0.4,0.52,0.66
1635,320900011413,2021,Regents Common Core English Language Art,17.0,82,23.52941176470588,76.47058823529412,0.0,35.294117647058826,52.94117647058824,11.76470588235294,76.47058823529412,0.0,0.4,0.52,0.66
1636,320900011525,2021,Regents Common Core English Language Art,5.0,100,20.0,80.0,0.0,80.0,20.0,0.0,60.0,18.0,0.4,0.52,0.66
1637,320900011543,2021,Regents Common Core English Language Art,2.0,0,50.0,50.0,0.0,100.0,0.0,0.0,100.0,13.0,0.4,0.52,0.66
1639,321000010368,2021,Regents Common Core English Language Art,5.0,80,0.0,100.0,0.0,100.0,0.0,0.0,100.0,6.0,0.4,0.52,0.66
1640,321000011141,2021,Regents Common Core English Language Art,2.0,0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,4.0,0.4,0.52,0.66
1641,321000011351,2021,Regents Common Core English Language Art,6.0,100,16.666666666666664,83.33333333333334,0.0,33.33333333333333,50.0,16.666666666666664,66.66666666666666,1.0,0.4,0.52,0.66
1642,321000011433,2021,Regents Common Core English Language Art,8.0,63,50.0,50.0,0.0,87.5,12.5,0.0,100.0,12.0,0.4,0.52,0.66
1643,321000011437,2021,Regents Common Core English Language Art,70.0,83,37.142857142857146,62.857142857142854,7.142857142857142,52.85714285714286,31.428571428571427,4.285714285714286,87.14285714285714,4.0,0.4,0.52,0.66
1644,321000011438,2021,Regents Common Core English Language Art,72.0,65,50.0,50.0,2.7777777777777777,68.05555555555556,25.0,1.3888888888888888,84.72222222222221,0.0,0.4,0.52,0.66
1645,321000011440,2021,Regents Common Core English Language Art,9.0,56,33.33333333333333,66.66666666666666,11.11111111111111,55.55555555555556,33.33333333333333,0.0,88.88888888888889,5.0,0.4,0.52,0.66
1646,321000011442,2021,Regents Common Core English Language Art,5.0,100,20.0,80.0,20.0,20.0,40.0,0.0,100.0,0.0,0.4,0.52,0.66
1647,321000011445,2021,Regents Common Core English Language Art,12.0,100,50.0,50.0,41.66666666666667,0.0,8.333333333333332,50.0,33.33333333333333,0.0,0.4,0.52,0.66
1648,321000011565,2021,Regents Common Core English Language Art,6.0,100,33.33333333333333,66.66666666666666,0.0,50.0,50.0,0.0,50.0,2.0,0.4,0.52,0.66
1650,321100011275,2021,Regents Common Core English Language Art,15.0,27,93.33333333333333,6.666666666666667,0.0,40.0,60.0,0.0,73.33333333333333,9.0,0.4,0.52,0.66
1651,321100011288,2021,Regents Common Core English Language Art,17.0,88,47.05882352941176,52.94117647058824,11.76470588235294,52.94117647058824,23.52941176470588,11.76470588235294,64.70588235294117,7.0,0.4,0.52,0.66
1652,321100011508,2021,Regents Common Core English Language Art,22.0,95,27.27272727272727,72.72727272727273,13.636363636363635,59.09090909090909,22.727272727272727,4.545454545454546,100.0,1.0,0.4,0.52,0.66
1653,321100011513,2021,Regents Common Core English Language Art,20.0,60,50.0,50.0,0.0,80.0,15.0,0.0,95.0,8.0,0.4,0.52,0.66
1654,321100011514,2021,Regents Common Core English Language Art,9.0,89,44.44444444444444,55.55555555555556,11.11111111111111,33.33333333333333,44.44444444444444,11.11111111111111,88.88888888888889,7.0,0.4,0.52,0.66
1655,321200011248,2021,Regents Common Core English Language Art,24.0,46,54.166666666666664,45.83333333333333,4.166666666666666,66.66666666666666,29.166666666666668,0.0,91.66666666666666,27.0,0.4,0.52,0.66
1656,321200011479,2021,Regents Common Core English Language Art,67.0,37,50.74626865671642,49.25373134328358,1.4925373134328357,68.65671641791045,25.37313432835821,1.4925373134328357,91.04477611940298,12.0,0.4,0.52,0.66
1657,321200011511,2021,Regents Common Core English Language Art,30.0,63,53.333333333333336,46.666666666666664,0.0,56.666666666666664,43.333333333333336,0.0,96.66666666666667,6.0,0.4,0.52,0.66
1658,321200011550,2021,Regents Common Core English Language Art,6.0,100,33.33333333333333,66.66666666666666,16.666666666666664,83.33333333333334,0.0,0.0,100.0,7.0,0.4,0.52,0.66
1659,321200011682,2021,Regents Common Core English Language Art,2.0,0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,4.0,0.4,0.52,0.66
1660,321200011684,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,0.0,66.66666666666666,0.0,33.33333333333333,66.66666666666666,14.0,0.4,0.52,0.66
1662,331300011350,2021,Regents Common Core English Language Art,14.0,64,35.714285714285715,64.28571428571429,0.0,42.857142857142854,57.14285714285714,0.0,85.71428571428571,13.0,0.4,0.52,0.66
1663,331300011412,2021,Regents Common Core English Language Art,8.0,13,12.5,87.5,0.0,25.0,75.0,0.0,87.5,5.0,0.4,0.52,0.66
1664,331300011419,2021,Regents Common Core English Language Art,17.0,88,41.17647058823529,58.82352941176471,5.88235294117647,11.76470588235294,76.47058823529412,5.88235294117647,88.23529411764706,1.0,0.4,0.52,0.66
1665,331300011430,2021,Regents Common Core English Language Art,45.0,100,75.55555555555556,24.444444444444443,17.77777777777778,13.333333333333334,11.11111111111111,51.11111111111111,60.0,0.0,0.4,0.52,0.66
1666,331300011605,2021,Regents Common Core English Language Art,51.0,55,76.47058823529412,23.52941176470588,0.0,37.254901960784316,62.745098039215684,0.0,90.19607843137256,1.0,0.4,0.52,0.66
1667,331300011670,2021,Regents Common Core English Language Art,15.0,93,13.333333333333334,86.66666666666667,0.0,13.333333333333334,73.33333333333333,13.333333333333334,93.33333333333333,3.0,0.4,0.52,0.66
1669,331400011474,2021,Regents Common Core English Language Art,4.0,0,75.0,25.0,25.0,25.0,50.0,0.0,75.0,11.0,0.4,0.52,0.66
1670,331400011477,2021,Regents Common Core English Language Art,5.0,60,60.0,40.0,0.0,40.0,60.0,0.0,80.0,12.0,0.4,0.52,0.66
1671,331400011478,2021,Regents Common Core English Language Art,4.0,0,50.0,50.0,0.0,100.0,0.0,0.0,75.0,7.0,0.4,0.52,0.66
1672,331400011558,2021,Regents Common Core English Language Art,2.0,0,100.0,0.0,50.0,50.0,0.0,0.0,100.0,0.0,0.4,0.52,0.66
1673,331400011561,2021,Regents Common Core English Language Art,11.0,100,63.63636363636363,36.36363636363637,18.181818181818183,45.45454545454545,36.36363636363637,0.0,81.81818181818183,0.0,0.4,0.52,0.66
1674,331400011614,2021,Regents Common Core English Language Art,2.0,0,0.0,100.0,0.0,0.0,50.0,0.0,100.0,2.0,0.4,0.52,0.66
1676,331500010448,2021,Regents Common Core English Language Art,83.0,87,36.144578313253014,63.85542168674698,7.228915662650602,43.373493975903614,38.55421686746988,8.433734939759036,74.69879518072288,0.0,0.4,0.52,0.66
1677,331500011429,2021,Regents Common Core English Language Art,3.0,0,66.66666666666666,33.33333333333333,0.0,33.33333333333333,66.66666666666666,0.0,100.0,1.0,0.4,0.52,0.66
1678,331500011464,2021,Regents Common Core English Language Art,3.0,0,66.66666666666666,33.33333333333333,66.66666666666666,0.0,33.33333333333333,0.0,33.33333333333333,4.0,0.4,0.52,0.66
1679,331500011497,2021,Regents Common Core English Language Art,7.0,86,42.857142857142854,57.14285714285714,57.14285714285714,14.285714285714285,14.285714285714285,0.0,28.57142857142857,2.0,0.4,0.52,0.66
1680,331500011592,2021,Regents Common Core English Language Art,10.0,60,50.0,50.0,20.0,20.0,30.0,30.0,90.0,9.0,0.4,0.52,0.66
1681,331500011684,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0,1.0,0.4,0.52,0.66
1684,331600011455,2021,Regents Common Core English Language Art,5.0,40,60.0,40.0,0.0,0.0,100.0,0.0,80.0,5.0,0.4,0.52,0.66
1685,331600011498,2021,Regents Common Core English Language Art,8.0,63,37.5,62.5,12.5,37.5,50.0,0.0,75.0,0.0,0.4,0.52,0.66
1686,331700011122,2021,Regents Common Core English Language Art,51.0,57,78.43137254901961,21.568627450980394,3.9215686274509802,7.8431372549019605,86.27450980392157,0.0,78.43137254901961,1.0,0.4,0.52,0.66
1687,331700011408,2021,Regents Common Core English Language Art,28.0,68,35.714285714285715,64.28571428571429,3.571428571428571,14.285714285714285,75.0,7.142857142857142,100.0,3.0,0.4,0.52,0.66
1688,331700011531,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,0.0,0.0,100.0,0.0,66.66666666666666,0.0,0.4,0.52,0.66
1689,331700011543,2021,Regents Common Core English Language Art,15.0,60,60.0,40.0,0.0,20.0,73.33333333333333,0.0,66.66666666666666,0.0,0.4,0.52,0.66
1690,331700011568,2021,Regents Common Core English Language Art,6.0,50,33.33333333333333,66.66666666666666,0.0,0.0,100.0,0.0,50.0,9.0,0.4,0.52,0.66
1691,331700011600,2021,Regents Common Core English Language Art,28.0,57,17.857142857142858,82.14285714285714,3.571428571428571,7.142857142857142,85.71428571428571,3.571428571428571,57.14285714285714,4.0,0.4,0.52,0.66
1692,331700011751,2021,Regents Common Core English Language Art,8.0,88,0.0,100.0,0.0,0.0,100.0,0.0,87.5,0.0,0.4,0.52,0.66
1693,331800011567,2021,Regents Common Core English Language Art,35.0,51,51.42857142857142,48.57142857142857,2.857142857142857,22.857142857142858,74.28571428571429,0.0,80.0,6.0,0.4,0.52,0.66
1694,331800011569,2021,Regents Common Core English Language Art,7.0,71,85.71428571428571,14.285714285714285,0.0,0.0,100.0,0.0,71.42857142857143,5.0,0.4,0.52,0.66
1695,331800011617,2021,Regents Common Core English Language Art,5.0,80,60.0,40.0,0.0,0.0,100.0,0.0,40.0,11.0,0.4,0.52,0.66
1696,331800011629,2021,Regents Common Core English Language Art,2.0,0,0.0,100.0,0.0,50.0,50.0,0.0,100.0,5.0,0.4,0.52,0.66
1697,331800011633,2021,Regents Common Core English Language Art,3.0,0,33.33333333333333,66.66666666666666,0.0,0.0,100.0,0.0,66.66666666666666,2.0,0.4,0.52,0.66
1699,331900011409,2021,Regents Common Core English Language Art,19.0,32,68.42105263157895,31.57894736842105,0.0,15.789473684210526,78.94736842105263,5.263157894736842,89.47368421052632,0.0,0.4,0.52,0.66
1700,331900011502,2021,Regents Common Core English Language Art,12.0,33,75.0,25.0,0.0,41.66666666666667,41.66666666666667,8.333333333333332,75.0,19.0,0.4,0.52,0.66
1701,331900011504,2021,Regents Common Core English Language Art,12.0,33,41.66666666666667,58.333333333333336,0.0,58.333333333333336,41.66666666666667,0.0,50.0,23.0,0.4,0.52,0.66
1702,331900011583,2021,Regents Common Core English Language Art,14.0,00,100.0,0.0,0.0,100.0,0.0,0.0,85.71428571428571,8.0,0.4,0.52,0.66
1703,331900011615,2021,Regents Common Core English Language Art,10.0,70,100.0,0.0,0.0,20.0,50.0,30.0,70.0,3.0,0.4,0.52,0.66
1704,331900011618,2021,Regents Common Core English Language Art,3.0,0,66.66666666666666,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,66.66666666666666,4.0,0.4,0.52,0.66
1705,331900011659,2021,Regents Common Core English Language Art,11.0,73,45.45454545454545,54.54545454545454,9.090909090909092,36.36363636363637,0.0,45.45454545454545,100.0,3.0,0.4,0.52,0.66
1706,331900011660,2021,Regents Common Core English Language Art,22.0,32,45.45454545454545,54.54545454545454,9.090909090909092,36.36363636363637,54.54545454545454,0.0,77.27272727272727,8.0,0.4,0.52,0.66
