,StateAssignedSchoolID,Closed,Hybrid,In-person,Virtual
117,110230950252003,0.09090909090909091,0.0,0.9090909090909091,0.0
118,110230950252006,0.09090909090909091,0.0,0.9090909090909091,0.0
119,110238000800001,0.09090909090909091,0.0,0.9090909090909091,0.0
120,110703000260004,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0
121,110703000261001,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0
122,110703000262001,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0
123,110703020260001,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0
124,110703020261001,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0
125,110703020262001,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
126,110870010260002,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
127,110870010262002,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
128,11087003A260001,0.09090909090909091,0.0,0.9090909090909091,0.0
129,11087003A262001,0.09090909090909091,0.0,0.9090909090909091,0.0
130,110870040260001,0.0,0.0,1.0,0.0
131,110870040262002,0.0,0.0,1.0,0.0
132,110870040262003,0.0,0.0,1.0,0.0
133,110870040262006,0.0,0.0,1.0,0.0
134,11087005A260001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
135,11087005A262003,0.09090909090909091,0.0,0.9090909090909091,0.0
136,110870210260001,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182
137,110870210261001,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182
138,110870210262001,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091
139,110870210262002,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182
140,120130100260002,0.09090909090909091,0.0,0.9090909090909091,0.0
141,120130100261001,0.09090909090909091,0.0,0.9090909090909091,0.0
142,120130100262001,0.09090909090909091,0.0,0.9090909090909091,0.0
143,120130250260001,0.09090909090909091,0.0,0.9090909090909091,0.0
144,120130250262004,0.09090909090909091,0.0,0.9090909090909091,0.0
145,120130350260001,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091
146,120130350261001,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091
147,120130350262008,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091
148,120170010260001,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0
149,120170010262002,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
150,120170020260001,0.09090909090909091,0.0,0.9090909090909091,0.0
151,120170020261005,0.09090909090909091,0.0,0.9090909090909091,0.0
152,120170020262004,0.09090909090909091,0.0,0.9090909090909091,0.0
153,120170020262007,0.09090909090909091,0.0,0.9090909090909091,0.0
154,120170030260001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
155,120170030262002,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
156,120170040260001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
157,120170040262002,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
158,120400010260001,0.09090909090909091,0.0,0.9090909090909091,0.0
159,120400010261003,0.09090909090909091,0.0,0.9090909090909091,0.0
160,120400010262002,0.09090909090909091,0.0,0.9090909090909091,0.0
161,120400010262011,0.6666666666666666,0.0,0.3333333333333333,0.0
162,120510100260001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
163,120510100262005,0.09090909090909091,0.0,0.9090909090909091,0.0
164,120510100262008,0.09090909090909091,0.0,0.9090909090909091,0.0
165,120510200260008,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091
166,120510200261007,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
167,120510200262007,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091
168,120800010260001,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091
169,120800010261002,0.0,0.0,0.9090909090909091,0.09090909090909091
170,120800010262008,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091
171,130140010260001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
172,130140010261001,0.09090909090909091,0.0,0.9090909090909091,0.0
173,130140010262002,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0
174,130140030260006,0.09090909090909091,0.0,0.9090909090909091,0.0
175,130140030262001,0.09090909090909091,0.0,0.9090909090909091,0.0
176,130140030262005,0.09090909090909091,0.0,0.9090909090909091,0.0
177,130140030262006,0.09090909090909091,0.0,0.9090909090909091,0.0
178,130140120042001,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091
179,130140120042002,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091
180,130140210022001,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
181,130140460022001,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
182,130140570022001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
183,130140600022001,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091
184,130140620022001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
185,130140630022001,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091
186,130140710160001,0.09090909090909091,0.0,0.9090909090909091,0.0
187,130141415022001,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.09090909090909091
188,130141860022001,0.0,0.7272727272727273,0.2727272727272727,0.0
189,130410010260001,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0
190,130410010262002,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0
191,130410020042001,0.09090909090909091,0.0,0.9090909090909091,0.0
192,130410030042001,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0
193,130410050042002,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
194,130410060042001,0.09090909090909091,0.9090909090909091,0.0,0.0
195,130410120042001,0.09090909090909091,0.0,0.9090909090909091,0.0
196,130410790022001,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
197,130410800021001,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182
198,130410800022002,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182
199,130410800022008,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182
200,130410820022001,0.09090909090909091,0.9090909090909091,0.0,0.0
201,130410990042001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
202,130411780042001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
203,130411780042002,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
204,130412010170001,0.09090909090909091,0.9090909090909091,0.0,0.0
205,130412090270001,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0
206,130412090272001,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0
207,130413180270001,0.09090909090909091,0.0,0.9090909090909091,0.0
208,130413180272001,0.09090909090909091,0.0,0.9090909090909091,0.0
209,130580010032001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
210,130580020032001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
211,130580070042001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
212,130580100042003,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
213,130581000260002,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0
214,130581000261001,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.0
215,130581000262001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
216,130581110022004,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091
217,130581110022005,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091
218,130581330022001,0.0,0.8,0.2,0.0
219,130581350022006,0.0,0.9090909090909091,0.0,0.09090909090909091
220,130581350022007,0.0,0.9090909090909091,0.0,0.09090909090909091
221,130581350022008,0.0,0.9090909090909091,0.0,0.09090909090909091
222,130582000170001,0.09090909090909091,0.9090909090909091,0.0,0.0
223,130584010260001,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
224,130584010261001,0.09090909090909091,0.0,0.9090909090909091,0.0
225,130584010262002,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0
226,130585010260001,0.09090909090909091,0.9090909090909091,0.0,0.0
227,130585010261002,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0
228,130585010262002,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
229,130586000160001,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.09090909090909091
230,130587220260001,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0
231,130587220262001,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0
232,130950010042001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
233,130950100260001,0.09090909090909091,0.0,0.9090909090909091,0.0
234,130950100262003,0.09090909090909091,0.0,0.9090909090909091,0.0
235,130950110042001,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0
236,130950150042001,0.09090909090909091,0.9090909090909091,0.0,0.0
237,130950490042002,0.09090909090909091,0.0,0.9090909090909091,0.0
238,130950990160001,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0
239,150162990250001,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365
240,150162990250003,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
241,150162990250006,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
242,150162990250011,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
243,150162990250012,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
244,150162990250013,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
245,150162990250014,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
246,150162990250015,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
247,150162990250016,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
248,150162990250017,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
249,150162990250019,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
250,150162990250020,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
251,150162990250021,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
252,150162990250022,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
253,150162990250023,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
254,150162990250024,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
255,150162990250025,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
256,150162990250026,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
257,150162990250027,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
258,150162990250029,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
259,150162990250030,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
260,150162990250031,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
261,150162990250034,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
262,150162990250035,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
263,150162990250036,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
264,150162990250037,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
265,150162990250039,0.09090909090909091,0.45454545454545453,0.0,0.45454545454545453
266,150162990250041,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
267,150162990250042,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
268,150162990250043,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
269,150162990250044,0.09090909090909091,0.45454545454545453,0.0,0.45454545454545453
270,150162990250046,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
271,150162990250047,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
272,150162990250048,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
273,150162990250049,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
274,150162990250052,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
275,150162990250053,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
276,15016299025010C,0.09090909090909091,0.0,0.0,0.9090909090909091
277,15016299025012C,0.09090909090909091,0.0,0.0,0.9090909090909091
278,15016299025013C,0.09090909090909091,0.0,0.0,0.9090909090909091
279,15016299025015C,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365
280,15016299025019C,0.09090909090909091,0.0,0.0,0.9090909090909091
281,15016299025020C,0.0,0.0,0.0,1.0
282,15016299025022C,0.09090909090909091,0.0,0.0,0.9090909090909091
283,15016299025027C,0.09090909090909091,0.0,0.0,0.9090909090909091
284,15016299025028C,0.09090909090909091,0.0,0.0,0.9090909090909091
285,15016299025029C,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
286,15016299025030C,0.09090909090909091,0.0,0.0,0.9090909090909091
287,15016299025031C,0.09090909090909091,0.0,0.0,0.9090909090909091
288,15016299025032C,0.09090909090909091,0.0,0.0,0.9090909090909091
289,15016299025033C,0.09090909090909091,0.0,0.0,0.9090909090909091
290,15016299025034C,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
291,15016299025035C,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
292,15016299025036C,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
293,15016299025037C,0.09090909090909091,0.0,0.0,0.9090909090909091
294,15016299025038C,0.09090909090909091,0.0,0.0,0.9090909090909091
295,15016299025039C,0.09090909090909091,0.0,0.0,0.9090909090909091
296,15016299025040C,0.09090909090909091,0.0,0.0,0.9090909090909091
297,15016299025041C,0.09090909090909091,0.0,0.0,0.9090909090909091
298,15016299025042C,0.09090909090909091,0.0,0.0,0.9090909090909091
299,15016299025043C,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
300,15016299025044C,0.09090909090909091,0.0,0.0,0.9090909090909091
301,15016299025046C,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365
302,15016299025049C,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
303,15016299025050C,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365
304,15016299025051C,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
305,150162990250526,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
306,15016299025052C,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
307,150162990250531,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
308,150162990250533,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
309,150162990250534,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
310,150162990250536,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
311,150162990250537,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
312,15016299025053C,0.09090909090909091,0.45454545454545453,0.0,0.45454545454545453
313,150162990250543,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
314,150162990250545,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
315,15016299025054C,0.09090909090909091,0.0,0.0,0.9090909090909091
316,15016299025055C,0.09090909090909091,0.0,0.0,0.9090909090909091
317,15016299025056C,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
318,15016299025057C,0.09090909090909091,0.0,0.0,0.9090909090909091
319,15016299025058C,0.09090909090909091,0.0,0.0,0.9090909090909091
320,15016299025059C,0.09090909090909091,0.0,0.0,0.9090909090909091
321,15016299025060C,0.09090909090909091,0.0,0.0,0.9090909090909091
322,150162990250616,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
323,150162990250617,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
324,15016299025061C,0.09090909090909091,0.0,0.0,0.9090909090909091
325,15016299025062C,0.09090909090909091,0.0,0.0,0.9090909090909091
326,15016299025063C,0.09090909090909091,0.0,0.0,0.9090909090909091
327,15016299025064C,0.1,0.1,0.0,0.8
328,15016299025065C,0.1,0.2,0.0,0.7
329,15016299025066C,0.09090909090909091,0.0,0.0,0.9090909090909091
330,15016299025067C,0.09090909090909091,0.0,0.0,0.9090909090909091
331,15016299025068C,0.09090909090909091,0.0,0.0,0.9090909090909091
332,15016299025070C,0.09090909090909091,0.0,0.0,0.9090909090909091
333,15016299025071C,0.09090909090909091,0.0,0.0,0.9090909090909091
334,15016299025072C,0.1,0.0,0.0,0.9
335,15016299025073C,0.09090909090909091,0.0,0.0,0.9090909090909091
336,15016299025074C,0.0,0.09090909090909091,0.0,0.9090909090909091
337,150162990250763,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
338,150162990250764,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
339,150162990250767,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
340,150162990250772,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
341,150162990250779,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
342,150162990250788,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
343,150162990250794,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
344,150162990250795,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
345,150162990250796,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
346,15016299025079C,0.0,0.2727272727272727,0.0,0.7272727272727273
347,150162990250803,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
348,150162990250818,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
349,150162990250820,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
350,150162990250824,0.09090909090909091,0.45454545454545453,0.0,0.45454545454545453
351,150162990250825,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
352,150162990250826,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
353,150162990250827,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
354,150162990250828,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
355,150162990250829,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
356,15016299025082C,0.09090909090909091,0.0,0.0,0.9090909090909091
357,150162990250830,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
358,150162990250831,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
359,150162990250832,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
360,150162990250833,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
361,150162990250834,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
362,150162990250835,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
363,150162990250836,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
364,150162990250837,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
365,15016299025083C,0.09090909090909091,0.0,0.0,0.9090909090909091
366,150162990250841,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
367,150162990250844,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
368,150162990250847,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
369,150162990250848,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
370,150162990250849,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
371,15016299025084C,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
372,150162990250850,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454
373,150162990250851,0.09090909090909091,0.0,0.0,0.9090909090909091
374,150162990250855,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
375,150162990250856,0.09090909090909091,0.2727272727272727,0.0,0.6363636363636364
