,schoolcode,year,mathpass,totaltested,percenttotaltested,white,black,hispanic,disability,lowincome,classsize,schoolmode
409,15016299025084C,2019,0.073,82.0,1.0,0.0,0.9878048780487804,0.0,0.2317073170731707,0.975609756097561,29.5,0.0
410,15016299025084C,2018,0.012,85.0,0.988,0.0,1.0,0.0,0.188235294117647,0.9647058823529412,25.0,0.0
411,150162990250850,2021,0.0289999999999999,34.0,0.374,0.0,0.7647058823529411,0.0,0.0,0.9117647058823528,21.6,0.7272727272727272
412,150162990250850,2019,0.0,47.0,1.0,0.0,0.7446808510638298,0.2553191489361702,0.3404255319148936,0.9361702127659576,18.4,0.0
413,150162990250850,2018,0.068,44.0,1.0,0.0,0.7727272727272727,0.0,0.25,0.9545454545454546,0.0,0.0
414,150162990250851,2021,0.165,121.0,0.807,0.1900826446280991,0.3884297520661157,0.3140495867768595,0.1570247933884297,0.4214876033057851,27.7,0.9090909090909092
415,150162990250851,2019,0.1889999999999999,143.0,1.0,0.1888111888111888,0.3076923076923077,0.3706293706293706,0.1678321678321678,0.3916083916083916,0.0,0.0
416,150162990250851,2018,0.161,137.0,1.0,0.1678832116788321,0.4306569343065693,0.3065693430656934,0.0,0.4452554744525547,21.0,0.0
417,150162990250856,2021,0.0,17.0,0.7390000000000001,0.0,1.0,0.0,0.0,0.8235294117647058,12.3,0.7727272727272727
418,150162990250856,2019,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.9310344827586208,15.7,0.0
419,150162990250856,2018,0.0,49.0,1.0,0.0,0.979591836734694,0.0,0.0,1.0,18.0,0.0
420,150162990250857,2021,0.233,262.0,0.956,0.0,0.465648854961832,0.4274809160305343,0.1030534351145038,0.7137404580152672,28.6,0.7727272727272727
421,150162990250857,2019,0.413,271.0,0.989,0.0,0.5535055350553506,0.4059040590405904,0.084870848708487,0.7712177121771218,28.3,0.0
422,150162990250857,2018,0.439,269.0,1.0,0.0,0.5130111524163569,0.3903345724907063,0.0594795539033457,0.7992565055762082,27.0,0.0
423,150162990250859,2021,0.196,286.0,0.856,0.0,0.0384615384615384,0.944055944055944,0.1153846153846153,0.8986013986013986,27.7,0.7727272727272727
424,150162990250859,2019,0.371,264.0,0.971,0.0,0.0,0.9545454545454546,0.1174242424242424,0.9090909090909092,26.7,0.0
425,150162990250859,2018,0.337,261.0,0.989,0.0,0.0,0.9578544061302682,0.0651340996168582,0.9655172413793104,25.0,0.0
426,150162990250860,2021,0.03,135.0,0.938,0.0,0.9703703703703704,0.0,0.0814814814814814,0.7111111111111111,28.5,0.7272727272727272
427,150162990250860,2019,0.066,136.0,0.993,0.0,0.9632352941176472,0.0,0.088235294117647,0.7647058823529411,24.7,0.0
428,150162990250860,2018,0.072,139.0,1.0,0.0,0.9712230215827338,0.0,0.1007194244604316,0.7841726618705036,24.0,0.0
429,150162990250861,2021,0.052,212.0,0.981,0.0,0.3584905660377358,0.6320754716981132,0.1745283018867924,0.7735849056603774,22.5,0.7727272727272727
430,150162990250861,2019,0.105,220.0,0.995,0.0,0.4954545454545455,0.4863636363636364,0.209090909090909,0.8181818181818182,27.4,0.0
431,150162990250861,2018,0.1369999999999999,212.0,1.0,0.0,0.4669811320754717,0.5188679245283019,0.1462264150943396,0.9009433962264152,21.0,0.0
432,150162990250862,2021,0.0,65.0,0.38,0.0,1.0,0.0,0.2153846153846154,0.8615384615384616,14.0,0.8636363636363638
433,150162990250862,2019,0.0,57.0,0.792,0.0,1.0,0.0,0.175438596491228,0.8947368421052632,26.3,0.0
434,150162990250862,2018,0.0,85.0,0.914,0.0,0.9882352941176472,0.0,0.0,0.9882352941176472,0.0,0.0
435,15016299025086C,2021,0.036,112.0,0.957,0.0,0.0,0.9910714285714286,0.2410714285714285,0.9285714285714286,24.7,0.7727272727272727
436,15016299025086C,2019,0.035,143.0,1.0,0.0,0.0,0.9790209790209792,0.1608391608391608,0.916083916083916,26.4,0.0
437,15016299025086C,2018,0.052,152.0,0.938,0.0,0.0,0.986842105263158,0.1052631578947368,0.9539473684210528,22.0,0.0
438,15016902025201C,2021,0.0,12.0,0.375,0.0,0.8333333333333334,0.0,0.0,1.0,0.0,0.8888888888888888
439,15016902025201C,2019,0.0139999999999999,70.0,0.972,0.0,0.9142857142857144,0.0,0.2714285714285714,0.8571428571428571,22.5,0.0
440,15016902025201C,2018,0.019,99.0,0.9,0.0,0.9393939393939394,0.0,0.1515151515151515,0.8888888888888888,18.0,0.0
441,160194240260001,2021,0.195,113.0,1.0,0.8230088495575221,0.0,0.1504424778761062,0.1150442477876106,0.2566371681415929,19.0,0.4545454545454545
442,160194240260001,2019,0.319,144.0,0.986,0.7986111111111112,0.0,0.1666666666666666,0.0,0.2847222222222222,18.0,0.0
443,160194240260001,2018,0.25,140.0,0.993,0.85,0.0,0.1357142857142857,0.0714285714285714,0.3285714285714285,22.0,0.0
444,160194250260001,2021,0.311,62.0,0.954,0.8709677419354839,0.0,0.0,0.1935483870967742,0.2096774193548387,18.7,0.1363636363636363
445,160194250260001,2019,0.264,53.0,0.981,0.9433962264150944,0.0,0.0,0.0,0.2641509433962264,15.5,0.0
446,160194250260001,2018,0.38,50.0,1.0,0.98,0.0,0.0,0.0,0.32,18.0,0.0
447,160194270260001,2021,0.2789999999999999,280.0,0.966,0.8285714285714286,0.0,0.1107142857142857,0.1642857142857142,0.125,21.7,0.7727272727272727
448,160194270260001,2019,0.4579999999999999,323.0,0.988,0.8297213622291022,0.0340557275541795,0.0928792569659442,0.1795665634674922,0.1950464396284829,22.6,0.0
449,160194270260001,2018,0.435,299.0,0.993,0.8260869565217391,0.0434782608695652,0.0869565217391304,0.0769230769230769,0.2140468227424749,23.0,0.0
450,160194280260011,2021,0.187,358.0,0.882,0.494413407821229,0.1508379888268156,0.2793296089385474,0.1955307262569832,0.4804469273743016,24.2,0.5909090909090908
451,160194280260011,2019,0.266,458.0,0.962,0.4934497816593886,0.1768558951965065,0.2707423580786026,0.1965065502183406,0.5021834061135371,25.6,0.0
452,160194280260011,2018,0.223,431.0,0.989,0.5452436194895591,0.1252900232018561,0.2737819025522042,0.1368909512761021,0.4617169373549884,19.0,0.0
453,160194290260003,2021,0.308,52.0,0.8809999999999999,0.8461538461538461,0.0,0.0,0.0,0.0,8.8,0.4090909090909091
454,160194290260003,2019,0.409,44.0,1.0,0.9090909090909092,0.0,0.0,0.0,0.0,14.9,0.0
455,160194290260003,2018,0.41,61.0,0.968,0.8852459016393442,0.0,0.0,0.0,0.0,14.0,0.0
456,160194300260001,2021,0.25,130.0,0.922,0.8153846153846154,0.0,0.1,0.2,0.2,17.5,0.3636363636363636
457,160194300260001,2019,0.32,153.0,1.0,0.803921568627451,0.0,0.1699346405228758,0.1045751633986928,0.3202614379084967,18.2,0.0
458,160194300260001,2018,0.284,183.0,0.989,0.7923497267759563,0.0,0.1857923497267759,0.1092896174863388,0.3387978142076502,19.0,0.0
459,160194320260003,2021,0.2339999999999999,64.0,0.955,0.953125,0.0,0.0,0.171875,0.28125,12.5,0.5
460,160194320260003,2019,0.307,75.0,0.987,0.88,0.0,0.0,0.0,0.24,21.0,0.0
461,160194320260003,2018,0.3,60.0,0.968,0.9333333333333332,0.0,0.0,0.0,0.2166666666666666,19.0,0.0
462,170200150260001,2021,0.131,108.0,0.871,0.8981481481481481,0.0,0.0,0.0,0.2962962962962963,14.5,0.1363636363636363
463,170200150260001,2019,0.146,137.0,0.958,0.9051094890510948,0.0,0.0,0.1605839416058394,0.3722627737226277,17.7,0.0
464,170200150260001,2018,0.171,129.0,0.977,0.9457364341085271,0.0,0.0,0.0852713178294573,0.3178294573643411,14.0,0.0
465,170200180260001,2021,0.306,49.0,0.961,0.9183673469387756,0.0,0.0,0.2857142857142857,0.2448979591836734,11.4,0.3636363636363636
466,170200180260001,2019,0.268,50.0,0.909,0.94,0.0,0.0,0.3,0.48,16.6,0.0
467,170200180260001,2018,0.352,54.0,0.964,0.9629629629629628,0.0,0.0,0.0,0.4074074074074074,14.0,0.0
468,170530050260001,2021,0.297,37.0,0.949,1.0,0.0,0.0,0.2702702702702703,0.4324324324324324,13.2,0.7727272727272727
469,170530050260001,2019,0.239,41.0,0.932,0.951219512195122,0.0,0.0,0.0,0.4146341463414634,14.9,0.0
470,170530050260001,2018,0.282,39.0,1.0,0.9743589743589745,0.0,0.0,0.0,0.0,13.0,0.0
471,17053006J260001,2021,0.172,29.0,0.935,0.8620689655172413,0.0,0.0,0.0,0.4482758620689655,9.4,0.2727272727272727
472,17053006J260001,2019,0.192,26.0,1.0,0.9230769230769232,0.0,0.0,0.0,0.5,9.5,0.0
473,17053006J260001,2018,0.174,23.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.5652173913043478,8.0,0.0
474,170530080260001,2021,0.205,118.0,0.944,0.8898305084745762,0.0,0.0,0.2033898305084746,0.2966101694915254,18.1,0.1363636363636363
475,170530080260001,2019,0.287,136.0,0.971,0.9117647058823528,0.0,0.0,0.1323529411764706,0.2941176470588235,20.0,0.0
476,170530080260001,2018,0.353,116.0,0.951,0.8879310344827587,0.0,0.0,0.1293103448275862,0.2241379310344827,19.0,0.0
477,170530740270001,2021,0.119,42.0,0.955,0.9047619047619048,0.0,0.0,0.0,0.4047619047619047,9.8,0.0
478,170530740270001,2019,0.06,33.0,0.943,0.8787878787878788,0.0,0.0,0.0,0.4545454545454545,12.6,0.0
479,170530740270001,2018,0.256,43.0,1.0,0.9302325581395348,0.0,0.0,0.0,0.2558139534883721,14.0,0.0
480,170530900170001,2021,0.248,162.0,0.936,0.8765432098765432,0.0,0.0,0.1234567901234567,0.3209876543209876,16.0,0.4545454545454545
481,170530900170001,2019,0.257,144.0,0.973,0.875,0.0,0.0763888888888889,0.125,0.3333333333333333,20.6,0.0
482,170530900170001,2018,0.301,173.0,0.994,0.815028901734104,0.0,0.1040462427745664,0.1676300578034682,0.3757225433526011,18.0,0.0
483,170532300170001,2021,0.208,48.0,0.98,0.8958333333333334,0.0,0.0,0.0,0.3333333333333333,13.4,0.2727272727272727
484,170532300170001,2019,0.4,55.0,1.0,0.9272727272727272,0.0,0.0,0.0,0.2363636363636363,13.5,0.0
485,170532300170001,2018,0.426,61.0,1.0,0.8852459016393442,0.0,0.0,0.0,0.3114754098360656,14.0,0.0
486,170540230260001,2021,0.263,38.0,1.0,0.9736842105263158,0.0,0.0,0.0,0.4473684210526316,12.5,0.0454545454545454
487,170540230260001,2019,0.235,51.0,1.0,0.9607843137254902,0.0,0.0,0.2549019607843137,0.3529411764705882,12.0,0.0
488,170540230260001,2018,0.212,33.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,12.0,0.0
489,170544040160001,2021,0.214,211.0,0.968,0.8957345971563981,0.0,0.0,0.0710900473933649,0.4218009478672986,17.2,0.2272727272727272
490,170544040160001,2019,0.324,188.0,0.995,0.9095744680851064,0.0,0.0,0.1595744680851064,0.4361702127659574,18.0,0.0
491,170544040160001,2018,0.249,189.0,0.99,0.8888888888888888,0.0,0.0,0.0952380952380952,0.4391534391534391,17.0,0.0
492,170640020260003,2021,0.245,49.0,0.98,0.9591836734693876,0.0,0.0,0.2857142857142857,0.0,10.9,0.0
493,170640020260003,2019,0.278,54.0,1.0,0.9814814814814816,0.0,0.0,0.0,0.2777777777777778,14.7,0.0
494,170640020260003,2018,0.357,56.0,1.0,0.9821428571428572,0.0,0.0,0.0,0.0,16.0,0.0
495,170640030260002,2021,0.429,70.0,0.972,0.9285714285714286,0.0,0.0,0.0,0.0,10.7,0.2727272727272727
496,170640030260002,2019,0.519,77.0,1.0,0.922077922077922,0.0,0.0,0.1948051948051948,0.0,19.3,0.0
497,170640030260002,2018,0.6,95.0,1.0,0.9263157894736842,0.0,0.0,0.1368421052631579,0.0,19.0,0.0
498,170640050260001,2021,0.411,491.0,0.965,0.659877800407332,0.1079429735234216,0.0733197556008146,0.1221995926680244,0.2382892057026476,25.1,0.5909090909090908
499,170640050260001,2019,0.476,529.0,0.983,0.6351606805293005,0.10586011342155,0.107750472589792,0.1606805293005671,0.2438563327032136,26.5,0.0
500,170640050260001,2018,0.4679999999999999,502.0,0.992,0.6733067729083665,0.1075697211155378,0.0856573705179282,0.1015936254980079,0.2370517928286852,25.0,0.0
501,170640050260002,2021,0.278,370.0,0.944,0.745945945945946,0.1108108108108108,0.0729729729729729,0.2216216216216216,0.3108108108108108,24.3,0.5909090909090908
502,170640050260002,2019,0.318,381.0,0.982,0.7322834645669292,0.1338582677165354,0.0813648293963254,0.2388451443569554,0.3149606299212598,24.8,0.0
503,170640050260002,2018,0.376,402.0,0.993,0.7064676616915423,0.1194029850746268,0.0870646766169154,0.1144278606965174,0.2935323383084577,29.0,0.0
504,170640070260002,2021,0.313,32.0,1.0,0.90625,0.0,0.0,0.0,0.34375,15.3,0.1363636363636363
505,170640070260002,2019,0.345,29.0,0.967,0.9310344827586208,0.0,0.0,0.0,0.0,14.1,0.0
506,170640070260002,2018,0.5,28.0,1.0,0.9642857142857144,0.0,0.0,0.0,0.0,16.0,0.0
507,170640160260009,2021,0.352,105.0,0.991,0.8952380952380953,0.0,0.0,0.1714285714285714,0.4,14.7,0.3636363636363636
508,170640160260009,2019,0.368,136.0,1.0,0.9264705882352942,0.0,0.0,0.1323529411764706,0.3235294117647059,19.0,0.0
509,170640160260009,2018,0.424,118.0,0.992,0.940677966101695,0.0,0.0,0.1525423728813559,0.3305084745762712,18.0,0.0
510,170640190260001,2021,0.214,42.0,0.977,0.7857142857142857,0.0,0.0,0.0,0.3333333333333333,15.1,0.1363636363636363
511,170640190260001,2019,0.256,35.0,0.946,0.9428571428571428,0.0,0.0,0.0,0.3142857142857143,17.7,0.0
512,170640190260001,2018,0.308,39.0,1.0,0.8974358974358975,0.0,0.0,0.0,0.4615384615384615,13.0,0.0
513,170640870250001,2021,0.273,211.0,0.603,0.5876777251184834,0.1469194312796208,0.1374407582938388,0.1848341232227488,0.3838862559241706,24.5,0.6818181818181819
514,170640870250001,2019,0.2289999999999999,340.0,0.98,0.5264705882352941,0.2205882352941176,0.1441176470588235,0.1911764705882352,0.4852941176470588,25.7,0.0
515,170640870250001,2018,0.301,312.0,0.987,0.5384615384615384,0.2403846153846154,0.1185897435897435,0.1538461538461538,0.4903846153846153,20.0,0.0
516,190220860170001,2021,0.7120000000000001,652.0,0.983,0.7162576687116564,0.0276073619631901,0.0674846625766871,0.210122699386503,0.058282208588957,22.9,0.5
517,190220860170001,2019,0.7879999999999999,661.0,0.991,0.697428139183056,0.0166414523449319,0.0544629349470499,0.1754916792738275,0.0514372163388804,23.2,0.0
518,190220860170001,2018,0.747,707.0,0.996,0.695898161244696,0.0169731258840169,0.0608203677510608,0.0806223479490806,0.0664780763790664,20.0,0.0
519,190220860170002,2021,0.423,305.0,0.968,0.639344262295082,0.1278688524590163,0.1049180327868852,0.1934426229508196,0.1934426229508196,22.8,0.5
520,190220860170002,2019,0.4579999999999999,332.0,1.0,0.5993975903614458,0.1927710843373494,0.1024096385542168,0.1777108433734939,0.2560240963855422,22.8,0.0
521,190220860170002,2018,0.42,355.0,0.992,0.5577464788732395,0.1774647887323943,0.1436619718309859,0.1690140845070422,0.2563380281690141,18.0,0.0
522,190220870170001,2021,0.305,538.0,0.932,0.4479553903345725,0.087360594795539,0.2955390334572491,0.1468401486988847,0.2992565055762082,23.3,0.6818181818181819
523,190220870170001,2019,0.3289999999999999,538.0,0.976,0.4200743494423792,0.087360594795539,0.3327137546468401,0.1654275092936803,0.395910780669145,23.0,0.0
524,190220870170001,2018,0.348,535.0,0.983,0.4766355140186916,0.0915887850467289,0.2766355140186916,0.0747663551401869,0.4037383177570093,20.0,0.0
525,190220870170002,2021,0.309,559.0,0.984,0.3667262969588551,0.071556350626118,0.2880143112701252,0.2128801431127012,0.295169946332737,23.5,0.6818181818181819
526,190220870170002,2019,0.376,550.0,0.975,0.3872727272727272,0.0836363636363636,0.2727272727272727,0.1709090909090909,0.3545454545454545,23.9,0.0
527,190220870170002,2018,0.418,519.0,0.994,0.3988439306358382,0.0578034682080924,0.2485549132947976,0.0982658959537572,0.3294797687861271,20.0,0.0
528,190220870170003,2021,0.525,551.0,0.98,0.6152450090744102,0.0308529945553539,0.1796733212341197,0.190562613430127,0.161524500907441,23.5,0.6818181818181819
529,190220870170003,2019,0.535,555.0,0.984,0.590990990990991,0.0468468468468468,0.1855855855855855,0.1819819819819819,0.2648648648648649,24.0,0.0
530,190220870170003,2018,0.5329999999999999,583.0,0.986,0.6020583190394511,0.0531732418524871,0.1715265866209262,0.072041166380789,0.2349914236706689,21.0,0.0
531,190220870170004,2021,0.44,250.0,0.98,0.624,0.088,0.12,0.204,0.212,24.6,0.6818181818181819
532,190220870170004,2019,0.493,282.0,0.979,0.5673758865248227,0.1170212765957446,0.1631205673758865,0.2375886524822695,0.2872340425531915,25.2,0.0
533,190220870170004,2018,0.48,273.0,0.996,0.5970695970695971,0.1025641025641025,0.1318681318681318,0.0989010989010989,0.2197802197802197,19.0,0.0
534,190220880160001,2021,0.243,318.0,0.622,0.3144654088050314,0.0,0.5440251572327044,0.0754716981132075,0.4591194968553459,22.5,0.7727272727272727
535,190220880160001,2019,0.206,441.0,0.987,0.2766439909297052,0.0,0.6326530612244898,0.1360544217687075,0.5714285714285714,25.2,0.0
536,190220880160001,2018,0.264,443.0,0.991,0.291196388261851,0.0,0.6410835214446953,0.0767494356659142,0.5711060948081265,19.0,0.0
537,190220880160002,2021,0.348,351.0,0.752,0.5156695156695157,0.074074074074074,0.2763532763532763,0.0911680911680911,0.4159544159544159,22.6,0.7272727272727272
538,190220880160002,2019,0.389,432.0,0.982,0.5069444444444444,0.0949074074074074,0.2824074074074074,0.162037037037037,0.4305555555555556,24.2,0.0
539,190220880160002,2018,0.366,483.0,0.986,0.5300207039337475,0.0973084886128364,0.2505175983436853,0.1511387163561076,0.432712215320911,20.0,0.0
540,190220940160001,2021,0.207,445.0,0.953,0.2674157303370786,0.0224719101123595,0.6494382022471911,0.1910112359550561,0.3325842696629214,22.4,0.3636363636363636
541,190220940160001,2019,0.272,463.0,0.981,0.2375809935205183,0.0215982721382289,0.6544276457883369,0.1576673866090712,0.3390928725701944,21.6,0.0
542,190220940160001,2018,0.272,496.0,0.996,0.2903225806451613,0.0,0.6169354838709677,0.1290322580645161,0.344758064516129,22.0,0.0
543,190220990160001,2021,0.537,535.0,0.974,0.7514018691588785,0.0317757009345794,0.1252336448598131,0.1794392523364485,0.0598130841121495,24.8,0.5909090909090908
544,190220990160001,2019,0.613,509.0,0.992,0.7151277013752456,0.0491159135559921,0.1335952848722986,0.1866404715127701,0.1493123772102161,24.7,0.0
545,190220990160001,2018,0.665,511.0,0.994,0.7397260273972602,0.0587084148727984,0.1154598825831702,0.0880626223091976,0.1428571428571428,17.0,0.0
546,190220990160002,2021,0.416,663.0,0.948,0.5852187028657617,0.1040723981900452,0.2187028657616893,0.1764705882352941,0.1131221719457013,22.6,0.5909090909090908
547,190220990160002,2019,0.475,665.0,0.984,0.5684210526315789,0.1263157894736842,0.2030075187969924,0.1609022556390977,0.281203007518797,22.4,0.0
548,190220990160002,2018,0.482,624.0,0.989,0.592948717948718,0.0977564102564102,0.2051282051282051,0.1442307692307692,0.2676282051282051,17.0,0.0
549,190221000160001,2021,0.1989999999999999,328.0,0.929,0.3262195121951219,0.0,0.6097560975609756,0.1646341463414634,0.5060975609756098,21.6,0.7727272727272727
550,190221000160001,2019,0.297,350.0,0.967,0.2857142857142857,0.0,0.6257142857142857,0.1428571428571428,0.5,22.5,0.0
551,190221000160001,2018,0.289,363.0,0.997,0.2727272727272727,0.0,0.6446280991735537,0.1239669421487603,0.5785123966942148,19.0,0.0
552,190221080160001,2021,0.3779999999999999,604.0,0.951,0.6208609271523179,0.0529801324503311,0.2003311258278145,0.1423841059602649,0.1307947019867549,24.2,0.5909090909090909
553,190221080160001,2019,0.523,577.0,0.983,0.6325823223570191,0.0571923743500866,0.1785095320623916,0.1403812824956672,0.1646447140381282,23.0,0.0
554,190221080160001,2018,0.486,644.0,0.998,0.6288819875776398,0.0496894409937888,0.2127329192546584,0.0698757763975155,0.1583850931677018,21.0,0.0
555,190222000260020,2021,0.424,439.0,0.938,0.6742596810933941,0.0501138952164009,0.1890660592255125,0.214123006833713,0.20501138952164,23.0,0.5454545454545454
556,190222000260020,2019,0.484,481.0,0.982,0.6486486486486487,0.0457380457380457,0.1954261954261954,0.2141372141372141,0.2432432432432432,23.4,0.0
557,190222000260020,2018,0.499,475.0,0.981,0.6652631578947369,0.0526315789473684,0.1789473684210526,0.1178947368421052,0.1978947368421052,24.0,0.0
558,190222000260021,2021,0.505,487.0,0.959,0.6447638603696099,0.0841889117043121,0.1396303901437371,0.1868583162217659,0.217659137577002,22.0,0.5454545454545454
559,190222000260021,2019,0.54,509.0,0.979,0.6640471512770137,0.0726915520628683,0.1277013752455795,0.1709233791748526,0.2337917485265226,22.6,0.0
560,190222000260021,2018,0.5329999999999999,518.0,0.994,0.6872586872586872,0.054054054054054,0.138996138996139,0.11003861003861,0.2355212355212355,26.0,0.0
561,190222010260001,2021,0.5,96.0,0.99,0.6354166666666666,0.1041666666666666,0.15625,0.21875,0.375,17.4,0.2727272727272727
562,190222010260001,2019,0.514,111.0,0.991,0.6306306306306306,0.0,0.2072072072072072,0.1801801801801801,0.3063063063063063,17.5,0.0
563,190222010260001,2018,0.583,96.0,1.0,0.6145833333333334,0.0,0.2604166666666667,0.1666666666666666,0.3229166666666667,20.0,0.0
564,190222020260001,2021,0.374,108.0,0.982,0.6296296296296297,0.0,0.1851851851851851,0.2222222222222222,0.2037037037037037,15.9,0.3636363636363636
565,190222020260001,2019,0.542,107.0,0.964,0.6635514018691588,0.0,0.0934579439252336,0.1495327102803738,0.2523364485981308,18.8,0.0
566,190222020260001,2018,0.569,123.0,1.0,0.6666666666666666,0.0,0.1219512195121951,0.0,0.2439024390243902,17.0,0.0
567,190222030260001,2021,0.584,657.0,0.981,0.6864535768645358,0.0334855403348554,0.091324200913242,0.1933028919330289,0.1476407914764079,23.2,0.6363636363636364
568,190222030260001,2019,0.684,709.0,0.993,0.6614950634696756,0.0437235543018335,0.0846262341325811,0.156558533145275,0.1354019746121297,23.0,0.0
569,190222030260001,2018,0.7340000000000001,669.0,1.0,0.7055306427503737,0.0373692077727952,0.0657698056801195,0.0896860986547085,0.1360239162929745,22.0,0.0
570,190222030260013,2021,0.613,697.0,0.978,0.5767575322812052,0.0430416068866571,0.1162123385939741,0.1994261119081779,0.1635581061692969,23.7,0.6818181818181819
571,190222030260013,2019,0.647,651.0,0.994,0.5944700460829493,0.0552995391705069,0.1244239631336405,0.2043010752688172,0.1551459293394777,23.0,0.0
572,190222030260013,2018,0.67,663.0,0.994,0.583710407239819,0.0603318250377073,0.1161387631975867,0.0739064856711915,0.1794871794871795,22.0,0.0
573,190222040260001,2021,0.485,622.0,0.954,0.4356913183279742,0.1061093247588424,0.1688102893890675,0.1672025723472668,0.1961414790996784,26.2,0.6363636363636364
574,190222040260001,2019,0.507,641.0,0.985,0.4368174726989079,0.1528861154446177,0.15600624024961,0.1482059282371295,0.2168486739469578,26.5,0.0
575,190222040260001,2018,0.557,632.0,0.997,0.4683544303797468,0.1344936708860759,0.1693037974683544,0.1060126582278481,0.2246835443037974,26.0,0.0
576,190222040260002,2021,0.636,830.0,0.97,0.5204819277108433,0.0506024096385542,0.0795180722891566,0.1289156626506024,0.0915662650602409,27.4,0.6363636363636364
577,190222040260002,2019,0.735,871.0,0.997,0.5545350172215844,0.0493685419058553,0.0654420206659012,0.1377726750861079,0.0803673938002296,27.0,0.0
578,190222040260002,2018,0.748,920.0,0.999,0.5945652173913043,0.0543478260869565,0.0478260869565217,0.0728260869565217,0.067391304347826,29.0,0.0
579,190222040260005,2021,0.547,728.0,0.953,0.385989010989011,0.1195054945054945,0.1222527472527472,0.1497252747252747,0.1936813186813187,26.8,0.6363636363636364
580,190222040260005,2019,0.601,721.0,0.988,0.435506241331484,0.1289875173370319,0.1262135922330097,0.1359223300970873,0.2011095700416088,27.1,0.0
581,190222040260005,2018,0.654,691.0,0.997,0.4298118668596237,0.1244573082489146,0.1476121562952243,0.0738060781476121,0.191027496382055,27.0,0.0
582,190222050260003,2021,0.57,697.0,0.975,0.703012912482066,0.0200860832137733,0.1750358680057389,0.1621233859397417,0.1779053084648493,26.3,0.2727272727272727
583,190222050260003,2019,0.623,703.0,0.976,0.748221906116643,0.0312944523470839,0.1493598862019914,0.1849217638691322,0.1322901849217638,26.3,0.0
584,190222050260003,2018,0.6459999999999999,621.0,0.998,0.7375201288244766,0.0322061191626409,0.1513687600644122,0.0821256038647343,0.1626409017713365,23.0,0.0
585,200240010260005,2021,0.297,64.0,1.0,0.9375,0.0,0.0,0.15625,0.296875,17.0,0.0909090909090909
586,200240010260005,2019,0.239,67.0,0.985,0.9850746268656716,0.0,0.0,0.1940298507462686,0.2686567164179104,22.6,0.0
587,200240010260005,2018,0.301,73.0,1.0,0.958904109589041,0.0,0.0,0.0,0.273972602739726,21.0,0.0
588,200300070260001,2021,0.122,41.0,1.0,1.0,0.0,0.0,0.0,0.4634146341463415,17.5,0.1363636363636363
589,200300070260001,2019,0.239,46.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.3695652173913043,17.0,0.0
590,200300070260001,2018,0.091,55.0,1.0,0.9454545454545454,0.0,0.0,0.1818181818181818,0.5636363636363636,17.0,0.0
591,200350010260003,2021,0.032,31.0,0.8859999999999999,0.967741935483871,0.0,0.0,0.0,0.4516129032258064,12.5,0.409090909090909
592,200350010260003,2019,0.175,40.0,1.0,0.925,0.0,0.0,0.0,0.675,15.1,0.0
593,200350010260003,2018,0.125,40.0,1.0,0.975,0.0,0.0,0.0,0.375,14.0,0.0
594,200760010260001,2021,0.05,40.0,0.952,0.875,0.0,0.0,0.0,0.6,16.0,0.0
595,200760010260001,2019,0.225,40.0,0.952,0.975,0.0,0.0,0.0,0.575,16.3,0.0
596,200760010260001,2018,0.065,31.0,0.969,0.967741935483871,0.0,0.0,0.0,0.6451612903225806,11.0,0.0
597,200830010260001,2021,0.08,25.0,0.833,1.0,0.0,0.0,0.0,0.4,13.4,0.4090909090909091
598,200830010260001,2019,0.2,30.0,1.0,0.9333333333333332,0.0,0.0,0.0,0.4333333333333333,13.5,0.0
599,200830010260001,2018,0.381,21.0,1.0,1.0,0.0,0.0,0.0,0.6190476190476191,12.0,0.0
600,200830020260001,2021,0.083,36.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.9722222222222222,14.8,0.3636363636363636
601,200830020260001,2019,0.129,31.0,0.969,0.7096774193548387,0.0,0.0,0.0,0.4193548387096774,16.8,0.0
602,200830020260001,2018,0.0,30.0,1.0,0.9333333333333332,0.0,0.0,0.0,0.5666666666666667,12.0,0.0
603,200830030260001,2021,0.046,131.0,0.942,0.8244274809160306,0.0,0.0,0.2442748091603053,1.0,19.2,0.0454545454545454
604,200830030260001,2019,0.08,138.0,0.979,0.8695652173913043,0.0,0.0,0.108695652173913,0.5217391304347826,19.0,0.0
605,200830030260001,2018,0.1169999999999999,100.0,0.926,0.85,0.0,0.0,0.11,0.57,16.0,0.0
606,200830040260001,2021,0.085,82.0,0.965,0.9878048780487804,0.0,0.0,0.1829268292682926,0.5975609756097561,17.3,0.0
607,200830040260001,2019,0.08,87.0,0.989,0.9310344827586208,0.0,0.0,0.1494252873563218,0.5862068965517241,16.5,0.0
608,200830040260001,2018,0.0409999999999999,74.0,0.987,0.918918918918919,0.0,0.0,0.2432432432432432,0.6351351351351351,16.0,0.0
609,200933480260001,2021,0.184,114.0,0.942,0.9736842105263158,0.0,0.0,0.1403508771929824,0.4122807017543859,21.7,0.5000000000000001
